# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.119	0.0	250	250	-7430635.0	-7444585.0	-7451806.0	-7449724.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8722822	9.9e+37	27.7126362	1712687797.673345	6	47.0	09-04-24 20:36:37.673407
0.6	0.002	250	250	-7152720.0	-7165436.0	-7171912.0	-7169371.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3760661	9.9e+37	27.7929378	1712687805.4733324	6	47.0	09-04-24 20:36:45.473395
1.201	0.005	250	250	-6777724.0	-6789662.0	-6795855.0	-6793518.0	-8124716.0	-8115479.0	-8114629.0	-8110938.0	-10.7794519	-1.1608743	27.7733895	1712687813.5012624	6	47.0	09-04-24 20:36:53.501315
1.8	0.008	250	250	-6401781.0	-6413003.0	-6418851.0	-6416700.0	-7674127.0	-7665362.0	-7664568.0	-7661061.0	-10.1816707	-1.09649141	27.8220687	1712687821.542791	6	47.0	09-04-24 20:37:01.542848
2.401	0.012	250	250	-6024671.0	-6035113.0	-6040610.0	-6038710.0	-7221429.0	-7213101.0	-7212360.0	-7209080.0	-9.581945	-1.03179051	27.8441085	1712687829.5672395	6	47.0	09-04-24 20:37:09.567293
3.001	0.015	250	250	-5648086.0	-5657756.0	-5662964.0	-5661241.0	-6769790.0	-6761886.0	-6761232.0	-6758108.0	-8.98311753	-0.967262879	27.8533078	1712687837.4021392	6	47.0	09-04-24 20:37:17.402195
3.6	0.018	250	250	-5271688.0	-5280607.0	-5285474.0	-5283933.0	-6318517.0	-6311054.0	-6310494.0	-6307494.0	-8.38452759	-0.9027944	27.8894339	1712687845.227886	6	47.0	09-04-24 20:37:25.227942
4.201	0.021	250	250	-4894899.0	-4903064.0	-4907589.0	-4906237.0	-5866768.0	-5859764.0	-5859251.0	-5856464.0	-7.78534517	-0.838254468	27.8978666	1712687853.2595425	6	47.0	09-04-24 20:37:33.259753
4.8	0.024	250	250	-4518344.0	-4525771.0	-4529948.0	-4528796.0	-5415501.0	-5408938.0	-5408524.0	-5405869.0	-7.1865962	-0.773799456	27.9106113	1712687861.0923557	6	47.0	09-04-24 20:37:41.092409
5.4	0.027	250	250	-4141313.0	-4147971.0	-4151861.0	-4150880.0	-4963896.0	-4957806.0	-4957434.0	-4954964.0	-6.58706927	-0.709276598	27.9386881	1712687869.1235893	6	47.0	09-04-24 20:37:49.123643
