# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.087	0.0	250	250	-7450560.0	-7463791.0	-7470510.0	-7468309.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.891401	9.9e+37	20.8785654	1712732975.676673	6	186.0	10-04-24 09:09:35.676736
0.6	0.002	250	250	-7153685.0	-7166239.0	-7172574.0	-7170275.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3770176	9.9e+37	20.9031925	1712732983.7028086	6	186.0	10-04-24 09:09:43.702872
1.2	0.005	250	250	-6778521.0	-6790314.0	-6796343.0	-6794213.0	-8125510.0	-8116514.0	-8115578.0	-8111651.0	-10.7802041	-1.16098037	20.9236033	1712732991.7553618	6	186.0	10-04-24 09:09:51.755416
1.8	0.008	250	250	-6402556.0	-6413633.0	-6419372.0	-6417389.0	-7674767.0	-7666220.0	-7665386.0	-7661590.0	-10.1823826	-1.09655392	20.9311735	1712732999.559117	6	186.0	10-04-24 09:09:59.559171
2.401	0.011	250	250	-6025355.0	-6035677.0	-6041077.0	-6039292.0	-7222337.0	-7214206.0	-7213440.0	-7209847.0	-9.58258603	-1.03188846	20.9655748	1712733007.4155989	6	186.0	10-04-24 09:10:07.415652
3.001	0.015	250	250	-5648741.0	-5658339.0	-5663373.0	-5661784.0	-6770643.0	-6762955.0	-6762233.0	-6758888.0	-8.98372522	-0.967393647	20.9999761	1712733015.2204185	6	186.0	10-04-24 09:10:15.220473
3.6	0.018	250	250	-5272273.0	-5281128.0	-5285827.0	-5284414.0	-6319501.0	-6312234.0	-6311602.0	-6308427.0	-8.38506493	-0.902935219	21.0534467	1712733023.2834044	6	186.0	10-04-24 09:10:23.283459
4.2	0.021	250	250	-4895420.0	-4903518.0	-4907937.0	-4906696.0	-5867852.0	-5861024.0	-5860467.0	-5857442.0	-7.7858582	-0.838411683	21.0789362	1712733031.108528	6	186.0	10-04-24 09:10:31.108582
4.8	0.024	250	250	-4518899.0	-4526247.0	-4530313.0	-4529267.0	-5416658.0	-5410278.0	-5409783.0	-5406960.0	-7.18715542	-0.773959651	21.0854523	1712733039.1590638	6	186.0	10-04-24 09:10:39.159117
5.4	0.027	250	250	-4141822.0	-4148437.0	-4152224.0	-4151335.0	-4964830.0	-4958877.0	-4958456.0	-4955792.0	-6.58761011	-0.709382773	21.0754865	1712733046.9628994	6	186.0	10-04-24 09:10:46.962955
6.0	0.03	250	250	-3765266.0	-3771127.0	-3774605.0	-3773900.0	-4513441.0	-4507906.0	-4507546.0	-4505085.0	-5.98888051	-0.644907297	21.0240283	1712733054.770259	6	186.0	10-04-24 09:10:54.770315
6.6	0.033	250	250	-3388220.0	-3393344.0	-3396501.0	-3395986.0	-4061687.0	-4056603.0	-4056336.0	-4054072.0	-5.38933164	-0.580354958	21.0297778	1712733062.6527212	6	186.0	10-04-24 09:11:02.652778
7.2	0.036	250	250	-3011721.0	-3016100.0	-3018935.0	-3018612.0	-3610416.0	-3605749.0	-3605574.0	-3603493.0	-4.7906965	-0.515888347	20.9575255	1712733070.462029	6	186.0	10-04-24 09:11:10.462087
7.8	0.039	250	250	-2634338.0	-2637978.0	-2640482.0	-2640339.0	-3158170.0	-3153933.0	-3153827.0	-3151937.0	-4.19072778	-0.451287879	20.961071	1712733078.3030438	6	186.0	10-04-24 09:11:18.303100
8.4	0.042	250	250	-2257877.0	-2260778.0	-2262949.0	-2262994.0	-2707100.0	-2703331.0	-2703256.0	-2701564.0	-3.59210175	-0.386839742	20.9310777	1712733086.3353572	6	186.0	10-04-24 09:11:26.335419
8.999	0.045	250	250	-1881491.0	-1883650.0	-1885513.0	-1885728.0	-2255996.0	-2252652.0	-2252669.0	-2251177.0	-2.99363167	-0.322393632	20.8571964	1712733094.1688027	6	186.0	10-04-24 09:11:34.168859
