# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7452033.0	-7465126.0	-7471830.0	-7469541.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8964693	9.9e+37	27.0731451	6	20.0	19-03-24 16:34:29.920209
0.601	0.002	250	250	-7154372.0	-7166915.0	-7173365.0	-7170996.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.377765	9.9e+37	27.1247506	6	20.0	19-03-24 16:34:38.618248
1.201	0.005	250	250	-6779159.0	-6790956.0	-6797055.0	-6794877.0	-8125860.0	-8116815.0	-8115902.0	-8111983.0	-10.7807961	-1.1609412	27.1726699	6	20.0	19-03-24 16:34:47.527592
1.8	0.008	250	250	-6403149.0	-6414175.0	-6419927.0	-6417989.0	-7675158.0	-7666597.0	-7665698.0	-7662003.0	-10.1829284	-1.09653377	27.2715724	6	20.0	19-03-24 16:34:55.821400
2.401	0.011	250	250	-6025896.0	-6036195.0	-6041604.0	-6039864.0	-7222989.0	-7214868.0	-7214047.0	-7210537.0	-9.58302314	-1.03194493	27.2417844	6	20.0	19-03-24 16:35:04.527667
3.001	0.014	250	250	-5649277.0	-5658838.0	-5663908.0	-5662358.0	-6771606.0	-6763910.0	-6763147.0	-6759802.0	-8.98421434	-0.967465481	27.279567	6	20.0	19-03-24 16:35:12.717043
3.601	0.018	250	250	-5272741.0	-5281582.0	-5286353.0	-5284936.0	-6320579.0	-6313292.0	-6312623.0	-6309447.0	-8.38552681	-0.903008888	27.3191926	6	20.0	19-03-24 16:35:20.823267
4.201	0.021	250	250	-4895782.0	-4903873.0	-4908339.0	-4907105.0	-5868815.0	-5861959.0	-5861377.0	-5858406.0	-7.78617977	-0.838486078	27.3032275	6	20.0	19-03-24 16:35:31.361306
4.8	0.024	250	250	-4519221.0	-4526561.0	-4530724.0	-4529656.0	-5417483.0	-5411090.0	-5410582.0	-5407771.0	-7.18740126	-0.77400254	27.4067376	6	20.0	19-03-24 16:35:40.265052
5.401	0.027	250	250	-4142134.0	-4148735.0	-4152560.0	-4151687.0	-4965556.0	-4959590.0	-4959149.0	-4956551.0	-6.58786691	-0.709432556	27.4638722	6	20.0	19-03-24 16:35:49.891936
6.0	0.03	250	250	-3765514.0	-3771400.0	-3774879.0	-3774180.0	-4514242.0	-4508695.0	-4508332.0	-4505906.0	-5.9890389	-0.644969622	27.5581671	6	20.0	19-03-24 16:35:58.693178
6.601	0.033	250	250	-3388403.0	-3393543.0	-3396702.0	-3396193.0	-4062412.0	-4057318.0	-4057038.0	-4054795.0	-5.38945736	-0.580429072	27.5867344	6	20.0	19-03-24 16:36:07.810521
7.2	0.036	250	250	-3011942.0	-3016325.0	-3019148.0	-3018829.0	-3611297.0	-3606632.0	-3606411.0	-3604376.0	-4.79091022	-0.515987466	27.624517	6	20.0	19-03-24 16:36:16.208304
7.801	0.039	250	250	-2634523.0	-2638158.0	-2640654.0	-2640523.0	-3159007.0	-3154766.0	-3154634.0	-3152786.0	-4.19083449	-0.45136507	27.5855137	6	20.0	19-03-24 16:36:24.500055
8.4	0.042	250	250	-2258048.0	-2260946.0	-2263139.0	-2263161.0	-2707650.0	-2703848.0	-2703783.0	-2702098.0	-3.59222097	-0.386884928	27.6223748	6	20.0	19-03-24 16:36:33.102022
9.0	0.045	250	250	-1881596.0	-1883755.0	-1885620.0	-1885836.0	-2256373.0	-2253014.0	-2253025.0	-2251542.0	-2.99368185	-0.322426778	27.6583143	6	20.0	19-03-24 16:36:41.671346
9.6	0.048	250	250	-1504706.0	-1506113.0	-1507665.0	-1508051.0	-1804746.0	-1801819.0	-1801896.0	-1800602.0	-2.39445126	-0.257904867	27.6859601	6	20.0	19-03-24 16:36:50.821822
10.2	0.051	250	250	-1127643.0	-1128301.0	-1129522.0	-1130100.0	-1352935.0	-1350448.0	-1350602.0	-1349490.0	-1.79492723	-0.193369031	27.7182135	6	20.0	19-03-24 16:36:58.804107
10.801	0.054	250	250	-750477.4	-750390.9	-751294.0	-752063.5	-900960.2	-898917.5	-899177.1	-898225.9	-1.19527984	-0.128790109	27.7559961	6	20.0	19-03-24 16:37:07.909200
11.401	0.057	250	250	-373782.3	-372953.7	-373532.1	-374482.1	-449520.1	-447922.8	-448236.4	-447461.9	-0.596192631	-0.0643016007	27.789171	6	20.0	19-03-24 16:37:17.138569
12.001	0.061	250	250	3012.448	4581.432	4324.784	3199.748	2056.64	3213.0	2818.884	3402.116	0.00294088687	0.000217183587	27.824189	6	20.0	19-03-24 16:37:25.577258
12.6	0.064	250	250	379587.0	381881.6	381955.6	380650.2	453393.2	454100.4	453629.3	454029.3	0.601597281	0.0646857754	27.8518348	6	20.0	19-03-24 16:37:33.995686
13.201	0.067	250	250	756384.7	759431.9	759821.2	758335.5	905001.0	905269.5	904750.4	904965.4	1.20077473	0.129206492	27.8721084	6	20.0	19-03-24 16:37:41.917933
13.8	0.07	250	250	1132788.0	1136569.0	1137282.0	1135614.0	1356163.0	1355985.0	1355406.0	1355424.0	1.79925319	0.193664545	27.9034403	6	20.0	19-03-24 16:37:50.004997
14.4	0.073	250	250	1509611.0	1514130.0	1515162.0	1513323.0	1807805.0	1807192.0	1806516.0	1806370.0	2.39834154	0.258167005	27.9320076	6	20.0	19-03-24 16:37:58.112418
14.999	0.076	250	250	1886066.0	1891326.0	1892693.0	1890656.0	2259012.0	2257949.0	2257212.0	2256892.0	2.99692632	0.322635583	27.9568888	6	20.0	19-03-24 16:38:05.982516
15.6	0.079	250	250	2263507.0	2269509.0	2271194.0	2268985.0	2711411.0	2709899.0	2709090.0	2708589.0	3.59704436	0.387266515	28.0465761	6	20.0	19-03-24 16:38:14.575543
