# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.13	0.0	250	250	-7426297.0	-7439981.0	-7447457.0	-7445543.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8655822	9.9e+37	24.4469391	6	156.0	26-03-24 03:55:48.255058
0.601	0.002	250	250	-7153628.0	-7166163.0	-7172577.0	-7170260.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3762969	9.9e+37	24.5163527	6	156.0	26-03-24 03:55:56.092952
1.201	0.005	250	250	-6778739.0	-6790528.0	-6796634.0	-6794467.0	-8124223.0	-8115259.0	-8114315.0	-8110287.0	-10.7799076	-1.16070119	24.4840993	6	156.0	26-03-24 03:56:03.967367
1.8	0.008	250	250	-6402820.0	-6413904.0	-6419637.0	-6417677.0	-7673681.0	-7665139.0	-7664316.0	-7660461.0	-10.1821306	-1.09632358	24.4564535	6	156.0	26-03-24 03:56:11.809801
2.401	0.011	250	250	-6025620.0	-6035931.0	-6041372.0	-6039569.0	-7221832.0	-7213700.0	-7212957.0	-7209308.0	-9.58237407	-1.03176196	24.420514	6	156.0	26-03-24 03:56:19.942795
3.001	0.014	250	250	-5648959.0	-5658527.0	-5663627.0	-5662032.0	-6770091.0	-6762415.0	-6761706.0	-6758252.0	-8.98356289	-0.967249977	24.438023	6	156.0	26-03-24 03:56:27.973838
3.6	0.018	250	250	-5272499.0	-5281334.0	-5286146.0	-5284694.0	-6318840.0	-6311627.0	-6311005.0	-6307702.0	-8.38494346	-0.902781627	24.4794917	6	156.0	26-03-24 03:56:36.002164
4.201	0.021	250	250	-4895620.0	-4903727.0	-4908174.0	-4906931.0	-5867154.0	-5860353.0	-5859775.0	-5856691.0	-7.78570668	-0.838241312	24.4960792	6	156.0	26-03-24 03:56:43.884664
4.8	0.024	250	250	-4519068.0	-4526455.0	-4530586.0	-4529507.0	-5415930.0	-5409559.0	-5409070.0	-5406155.0	-7.18699089	-0.773790418	24.5117451	6	156.0	26-03-24 03:56:51.712668
5.4	0.027	250	250	-4141969.0	-4148613.0	-4152410.0	-4151527.0	-4964208.0	-4958288.0	-4957866.0	-4955201.0	-6.5874477	-0.709252668	24.4985446	6	156.0	26-03-24 03:56:59.592068
6.0	0.03	250	250	-3765317.0	-3771206.0	-3774678.0	-3773977.0	-4512835.0	-4507326.0	-4506980.0	-4504493.0	-5.98856541	-0.644760736	24.5863887	6	156.0	26-03-24 03:57:07.680957
6.6	0.033	250	250	-3388275.0	-3393420.0	-3396576.0	-3396054.0	-4060789.0	-4055744.0	-4055456.0	-4053170.0	-5.38909203	-0.580190612	24.5974471	6	156.0	26-03-24 03:57:15.772289
7.2	0.036	250	250	-3011755.0	-3016144.0	-3018974.0	-3018648.0	-3609648.0	-3605016.0	-3604820.0	-3602723.0	-4.79042755	-0.515742959	24.5522923	6	156.0	26-03-24 03:57:23.840705
7.801	0.039	250	250	-2634338.0	-2637987.0	-2640487.0	-2640330.0	-3157429.0	-3153229.0	-3153088.0	-3151178.0	-4.19039111	-0.451143582	24.4767271	6	156.0	26-03-24 03:57:31.702658
8.4	0.042	250	250	-2257856.0	-2260770.0	-2262950.0	-2262980.0	-2706357.0	-2702601.0	-2702538.0	-2700806.0	-3.59177942	-0.38669198	24.3983974	6	156.0	26-03-24 03:57:39.519607
9.0	0.045	250	250	-1881383.0	-1883543.0	-1885410.0	-1885614.0	-2255202.0	-2251874.0	-2251883.0	-2250350.0	-2.99327924	-0.322258767	24.3209892	6	156.0	26-03-24 03:57:47.592219
9.6	0.048	250	250	-1504502.0	-1505916.0	-1507454.0	-1507846.0	-1803696.0	-1800801.0	-1800886.0	-1799531.0	-2.39404821	-0.257754149	24.2721483	6	156.0	26-03-24 03:57:55.678473
