# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.111	0.0	250	250	-7442598.0	-7456149.0	-7463085.0	-7461117.0	-7452270.0	-7446830.0	-7445800.0	-7443071.0	-11.8949651	14.009741	6	14.0	11-03-24 16:20:07.020446
0.601	0.002	250	250	-7160911.0	-7173398.0	-7179600.0	-7177415.0	-7179589.0	-7174230.0	-7173081.0	-7170266.0	-11.3873337	14.0754912	6	14.0	11-03-24 16:20:14.698044
1.201	0.005	250	250	-6785694.0	-6797446.0	-6803321.0	-6801327.0	-6803407.0	-6798238.0	-6797161.0	-6794454.0	-10.7904178	14.0384278	6	14.0	11-03-24 16:20:21.959983
1.8	0.008	250	250	-6409380.0	-6420402.0	-6425963.0	-6424128.0	-6426163.0	-6421231.0	-6420232.0	-6417644.0	-10.1921063	13.9797926	6	14.0	11-03-24 16:20:29.225305
2.401	0.011	250	250	-6031938.0	-6042216.0	-6047502.0	-6045796.0	-6047755.0	-6043018.0	-6042111.0	-6039674.0	-9.59191213	13.9062658	6	14.0	11-03-24 16:20:36.493411
3.001	0.015	250	250	-5655001.0	-5664551.0	-5669529.0	-5667991.0	-5669844.0	-5665361.0	-5664526.0	-5662197.0	-8.99264969	13.8764828	6	14.0	11-03-24 16:20:43.679216
3.601	0.018	250	250	-5278211.0	-5287021.0	-5291670.0	-5290315.0	-5292065.0	-5287818.0	-5287056.0	-5284857.0	-8.3935388	13.8783442	6	14.0	11-03-24 16:20:51.336582
4.201	0.021	250	250	-4901041.0	-4909112.0	-4913451.0	-4912264.0	-4913934.0	-4909908.0	-4909273.0	-4907139.0	-7.79390344	13.8977239	6	14.0	11-03-24 16:20:58.930463
4.8	0.024	250	250	-4524130.0	-4531454.0	-4535485.0	-4534483.0	-4536082.0	-4532280.0	-4531716.0	-4529739.0	-7.19472397	13.8476305	6	14.0	11-03-24 16:21:06.606784
5.401	0.027	250	250	-4146734.0	-4153340.0	-4157029.0	-4156210.0	-4157717.0	-4154159.0	-4153664.0	-4151778.0	-6.59469309	13.8001639	6	14.0	11-03-24 16:21:13.980555
