# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.083	0.0	250	250	-7451863.0	-7465080.0	-7471965.0	-7469568.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8940255	9.9e+37	20.8587296	1713940945.7880034	6	192.0	24-04-24 08:42:25.788068
0.6	0.002	250	250	-7154297.0	-7166850.0	-7173339.0	-7170808.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3773569	9.9e+37	20.8479972	1713940953.5781417	6	192.0	24-04-24 08:42:33.578205
1.2	0.005	250	250	-6779062.0	-6790898.0	-6797030.0	-6794690.0	-8124940.0	-8116059.0	-8115013.0	-8110949.0	-10.7804842	-1.16083742	20.8613169	1713940961.385063	6	192.0	24-04-24 08:42:41.385120
1.8	0.008	250	250	-6403035.0	-6414122.0	-6419942.0	-6417806.0	-7673975.0	-7665528.0	-7664582.0	-7660706.0	-10.1825682	-1.09641073	20.8808652	1713940969.2244139	6	192.0	24-04-24 08:42:49.224467
2.401	0.011	250	250	-6025827.0	-6036163.0	-6041664.0	-6039707.0	-7221929.0	-7213859.0	-7213005.0	-7209297.0	-9.5827881	-1.03184113	20.9042466	1713940977.2392807	6	192.0	24-04-24 08:42:57.239334
3.001	0.014	250	250	-5649263.0	-5658866.0	-5664007.0	-5662274.0	-6770553.0	-6762989.0	-6762204.0	-6758713.0	-8.98400768	-0.967350863	20.8794279	1713940985.0469897	6	192.0	24-04-24 08:43:05.047045
3.6	0.018	250	250	-5272648.0	-5281512.0	-5286334.0	-5284775.0	-6319075.0	-6311929.0	-6311218.0	-6307923.0	-8.38523762	-0.902856298	20.8984971	1713940993.1051123	6	192.0	24-04-24 08:43:13.105165
4.2	0.021	250	250	-4895775.0	-4903888.0	-4908355.0	-4907028.0	-5867599.0	-5860881.0	-5860265.0	-5857151.0	-7.78599002	-0.838347087	20.8702286	1713941001.1338568	6	192.0	24-04-24 08:43:21.133912
4.8	0.024	250	250	-4519225.0	-4526611.0	-4530761.0	-4529597.0	-5416168.0	-5409878.0	-5409314.0	-5406388.0	-7.1873437	-0.773867099	20.8985929	1713941009.0091658	6	192.0	24-04-24 08:43:29.009221
5.4	0.027	250	250	-4142156.0	-4148795.0	-4152608.0	-4151654.0	-4964410.0	-4958562.0	-4958072.0	-4955336.0	-6.58775182	-0.70931328	20.900222	1713941017.0981858	6	192.0	24-04-24 08:43:37.098239
