# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.076	0.0	250	250	-7451354.0	-7464561.0	-7471352.0	-7468977.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6747154	1714125990.0583065	6	288.0	26-04-24 12:06:30.058368
0.6	0.002	250	250	-7153907.0	-7166471.0	-7172953.0	-7170442.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.6350437	1714125996.8265197	6	288.0	26-04-24 12:06:36.826582
1.2	0.005	250	250	-6778889.0	-6790705.0	-6796860.0	-6794535.0	-8124911.0	-8115990.0	-8115030.0	-8111032.0	-1.16088137	22.5805191	1714126003.6231606	6	288.0	26-04-24 12:06:43.623214
1.8	0.008	250	250	-6402966.0	-6414033.0	-6419864.0	-6417740.0	-7674376.0	-7665891.0	-7664997.0	-7661202.0	-1.09650919	22.6031339	1714126010.4049625	6	288.0	26-04-24 12:06:50.405017
2.4	0.012	250	250	-6025766.0	-6036083.0	-6041574.0	-6039626.0	-7222131.0	-7214113.0	-7213237.0	-7209640.0	-1.03190064	22.5713199	1714126017.1890619	6	288.0	26-04-24 12:06:57.189115
3.0	0.015	250	250	-5649225.0	-5658811.0	-5663972.0	-5662219.0	-6770897.0	-6763318.0	-6762557.0	-6759091.0	-0.967436225	22.5480343	1714126023.9710505	6	288.0	26-04-24 12:07:03.971103
3.6	0.018	250	250	-5272713.0	-5281539.0	-5286374.0	-5284818.0	-6319656.0	-6312504.0	-6311785.0	-6308555.0	-0.902958387	22.545447	1714126030.7527444	6	288.0	26-04-24 12:07:10.752795
4.2	0.021	250	250	-4895854.0	-4903954.0	-4908439.0	-4907107.0	-5867907.0	-5861170.0	-5860538.0	-5857525.0	-0.838433987	22.5241738	1714126037.5506363	6	288.0	26-04-24 12:07:17.550689
4.799	0.024	250	250	-4519375.0	-4526709.0	-4530883.0	-4529723.0	-5416675.0	-5410361.0	-5409834.0	-5406960.0	-0.773963715	22.5298275	1714126044.3338342	6	288.0	26-04-24 12:07:24.333910
5.4	0.027	250	250	-4142312.0	-4148900.0	-4152756.0	-4151800.0	-4964838.0	-4958956.0	-4958496.0	-4955806.0	-0.709403492	22.4893892	1714126051.1178524	6	288.0	26-04-24 12:07:31.117909
5.999	0.03	250	250	-3765710.0	-3771557.0	-3775083.0	-3774316.0	-4513572.0	-4508118.0	-4507742.0	-4505285.0	-0.644936524	22.4839272	1714126057.9004135	6	288.0	26-04-24 12:07:37.900463
6.6	0.033	250	250	-3388709.0	-3393825.0	-3397016.0	-3396438.0	-4061760.0	-4056727.0	-4056424.0	-4054139.0	-0.580377407	22.414358	1714126064.6839333	6	288.0	26-04-24 12:07:44.683987
7.199	0.036	250	250	-3012137.0	-3016519.0	-3019362.0	-3018988.0	-3610554.0	-3605950.0	-3605706.0	-3603579.0	-0.515916975	22.410525	1714126071.4664814	6	288.0	26-04-24 12:07:51.466533
7.8	0.039	250	250	-2634701.0	-2638334.0	-2640870.0	-2640662.0	-3158248.0	-3154080.0	-3153918.0	-3151990.0	-0.451296283	22.4084168	1714126078.2489817	6	288.0	26-04-24 12:07:58.249036
8.399	0.042	250	250	-2258215.0	-2261104.0	-2263305.0	-2263301.0	-2707154.0	-2703415.0	-2703333.0	-2701652.0	-0.386859935	22.274453	1714126085.0548532	6	288.0	26-04-24 12:08:05.054909
8.999	0.045	250	250	-1881796.0	-1883958.0	-1885829.0	-1886014.0	-2256074.0	-2252786.0	-2252782.0	-2251238.0	-0.322418792	22.1901267	1714126091.8378458	6	288.0	26-04-24 12:08:11.837893
