# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.083	0.0	250	250	-7446163.0	-7459526.0	-7466457.0	-7464228.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.725278	1713960865.480271	6	47.0	24-04-24 14:14:25.480340
0.6	0.002	250	250	-7153636.0	-7166170.0	-7172578.0	-7170119.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.6857022	1713960872.2593884	6	47.0	24-04-24 14:14:32.259449
1.2	0.005	250	250	-6778676.0	-6790467.0	-6796541.0	-6794261.0	-8124988.0	-8116246.0	-8115254.0	-8111210.0	-1.16092694	21.7092752	1713960879.0456774	6	47.0	24-04-24 14:14:39.045733
1.8	0.008	250	250	-6402743.0	-6413802.0	-6419577.0	-6417484.0	-7674743.0	-7666335.0	-7665433.0	-7661595.0	-1.09657988	21.6960513	1713960885.8266919	6	47.0	24-04-24 14:14:45.826747
2.401	0.011	250	250	-6025583.0	-6035896.0	-6041342.0	-6039437.0	-7222138.0	-7214178.0	-7213362.0	-7209692.0	-1.03192145	21.7359146	1713960892.60629	6	47.0	24-04-24 14:14:52.606349
3.001	0.015	250	250	-5649034.0	-5658599.0	-5663738.0	-5661998.0	-6771035.0	-6763506.0	-6762717.0	-6759271.0	-0.967466659	21.7746281	1713960899.3925378	6	47.0	24-04-24 14:14:59.392592
3.6	0.018	250	250	-5272557.0	-5281390.0	-5286185.0	-5284639.0	-6320008.0	-6312854.0	-6312159.0	-6308891.0	-0.903016839	21.7736698	1713960906.1726093	6	47.0	24-04-24 14:15:06.172663
4.2	0.021	250	250	-4895668.0	-4903756.0	-4908223.0	-4906878.0	-5868258.0	-5861539.0	-5860937.0	-5857849.0	-0.838473769	21.7079337	1713960912.9757442	6	47.0	24-04-24 14:15:12.975800
4.8	0.024	250	250	-4519074.0	-4526426.0	-4530566.0	-4529424.0	-5416838.0	-5410531.0	-5409986.0	-5407093.0	-0.773977499	21.7336148	1713960919.7867994	6	47.0	24-04-24 14:15:19.786852
5.4	0.027	250	250	-4142039.0	-4148632.0	-4152468.0	-4151517.0	-4965013.0	-4959153.0	-4958687.0	-4955975.0	-0.709440724	21.7232657	1713960926.5874507	6	47.0	24-04-24 14:15:26.587503
6.0	0.03	250	250	-3765447.0	-3771308.0	-3774795.0	-3774030.0	-4513764.0	-4508329.0	-4507947.0	-4505413.0	-0.644957249	21.7593919	1713960933.3716068	6	47.0	24-04-24 14:15:33.371663
6.6	0.033	250	250	-3388403.0	-3393548.0	-3396720.0	-3396137.0	-4062032.0	-4057007.0	-4056720.0	-4054394.0	-0.58042656	21.7153122	1713960940.150863	6	47.0	24-04-24 14:15:40.150913
7.2	0.036	250	250	-3011854.0	-3016257.0	-3019095.0	-3018707.0	-3610708.0	-3606101.0	-3605863.0	-3603773.0	-0.515945317	21.759871	1713960946.9307435	6	47.0	24-04-24 14:15:46.930797
7.8	0.039	250	250	-2634442.0	-2638107.0	-2640623.0	-2640426.0	-3158441.0	-3154302.0	-3154150.0	-3152225.0	-0.451332015	21.7480845	1713960953.7169614	6	47.0	24-04-24 14:15:53.717018
8.4	0.042	250	250	-2257969.0	-2260882.0	-2263077.0	-2263066.0	-2707428.0	-2703712.0	-2703648.0	-2701890.0	-0.386895056	21.7553672	1713960960.498439	6	47.0	24-04-24 14:16:00.498498
8.999	0.045	250	250	-1881457.0	-1883628.0	-1885502.0	-1885673.0	-2256090.0	-2252785.0	-2252793.0	-2251248.0	-0.322422119	21.7150247	1713960967.2782395	6	47.0	24-04-24 14:16:07.278296
