# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.0025125628140703522	10-04-24 18:56:10.958726
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.0025125628140703522	10-04-24 18:56:11.482640
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.0025125628140703522	10-04-24 18:56:12.008677
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.0025125628140703522	10-04-24 18:56:12.531145
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.0025125628140703522	10-04-24 18:56:13.054910
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.0025125628140703522	10-04-24 18:56:13.579005
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.0025125628140703522	10-04-24 18:56:14.103122
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.0025125628140703522	10-04-24 18:56:14.627503
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.0025125628140703522	10-04-24 18:56:15.151270
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.0025125628140703522	10-04-24 18:56:15.674759
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.0025125628140703522	10-04-24 18:56:16.197906
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.0025125628140703522	10-04-24 18:56:16.721540
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.0025125628140703522	10-04-24 18:56:17.244728
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.0025125628140703522	10-04-24 18:56:17.768011
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.0025125628140703522	10-04-24 18:56:18.289850
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.0025125628140703522	10-04-24 18:56:18.816566
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.0025125628140703522	10-04-24 18:56:19.339678
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.0025125628140703522	10-04-24 18:56:19.863199
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.0025125628140703522	10-04-24 18:56:20.385311
10526316.263157895	8.0	10.0	20000000.0	0.5	0.0025125628140703522	10-04-24 18:56:20.908064
