# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.127	0.0	250	250	-7429637.0	-7443355.0	-7450548.0	-7448598.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.868751	9.9e+37	24.6960024	6	226.00000000000003	26-03-24 10:16:37.667503
0.6	0.002	250	250	-7153849.0	-7166498.0	-7172847.0	-7170472.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3767698	9.9e+37	24.6784934	6	226.00000000000003	26-03-24 10:16:45.748341
1.2	0.005	250	250	-6778957.0	-6790827.0	-6796926.0	-6794671.0	-8126781.0	-8117752.0	-8116886.0	-8112781.0	-10.7803168	-1.16106678	24.7267119	6	226.00000000000003	26-03-24 10:16:53.765778
1.8	0.008	250	250	-6402972.0	-6414078.0	-6419861.0	-6417817.0	-7675934.0	-7667377.0	-7666576.0	-7662618.0	-10.1825057	-1.09664183	24.6729642	6	226.00000000000003	26-03-24 10:17:01.804825
2.401	0.011	250	250	-6025762.0	-6036121.0	-6041570.0	-6039716.0	-7223405.0	-7215292.0	-7214529.0	-7210763.0	-9.58269122	-1.03198847	24.7377702	6	226.00000000000003	26-03-24 10:17:09.911927
3.001	0.015	250	250	-5649217.0	-5658855.0	-5663955.0	-5662278.0	-6772173.0	-6764450.0	-6763777.0	-6760298.0	-8.98395165	-0.967525629	24.781082	6	226.00000000000003	26-03-24 10:17:17.979582
3.6	0.018	250	250	-5272653.0	-5281538.0	-5286322.0	-5284834.0	-6320556.0	-6313272.0	-6312679.0	-6309372.0	-8.38525801	-0.903006357	24.7715675	6	226.00000000000003	26-03-24 10:17:25.809907
4.2	0.021	250	250	-4895747.0	-4903861.0	-4908337.0	-4907042.0	-5868590.0	-5861759.0	-5861195.0	-5858097.0	-7.78600455	-0.838436	24.7863119	6	226.00000000000003	26-03-24 10:17:33.877647
4.8	0.024	250	250	-4519265.0	-4526656.0	-4530775.0	-4529672.0	-5417414.0	-5411025.0	-5410539.0	-5407582.0	-7.18733319	-0.77397866	24.8750776	6	226.00000000000003	26-03-24 10:17:41.979068
5.4	0.027	250	250	-4142185.0	-4148828.0	-4152615.0	-4151712.0	-4965296.0	-4959332.0	-4958909.0	-4956197.0	-6.58779138	-0.709408886	24.8842929	6	226.00000000000003	26-03-24 10:17:50.051159
6.0	0.03	250	250	-3765573.0	-3771494.0	-3774996.0	-3774234.0	-4514154.0	-4508635.0	-4508281.0	-4505770.0	-5.98904142	-0.64495602	24.8852144	6	226.00000000000003	26-03-24 10:17:57.904815
6.6	0.033	250	250	-3388502.0	-3393670.0	-3396827.0	-3396279.0	-4062267.0	-4057169.0	-4056910.0	-4054592.0	-5.38954449	-0.580396884	24.8492749	6	226.00000000000003	26-03-24 10:18:05.715994
7.2	0.036	250	250	-3011956.0	-3016366.0	-3019223.0	-3018841.0	-3610954.0	-3606295.0	-3606089.0	-3603973.0	-4.79076545	-0.515924607	24.8188645	6	226.00000000000003	26-03-24 10:18:13.552830
7.8	0.039	250	250	-2634558.0	-2638213.0	-2640725.0	-2640544.0	-3158654.0	-3154433.0	-3154309.0	-3152347.0	-4.19076028	-0.451314764	24.737471	6	226.00000000000003	26-03-24 10:18:21.606856
8.4	0.042	250	250	-2258108.0	-2261029.0	-2263207.0	-2263212.0	-2707512.0	-2703743.0	-2703703.0	-2701959.0	-3.5922424	-0.386866588	24.7562007	6	226.00000000000003	26-03-24 10:18:29.453921
8.999	0.045	250	250	-1881670.0	-1883842.0	-1885704.0	-1885902.0	-2256317.0	-2252985.0	-2253002.0	-2251457.0	-2.9937141	-0.32241455	24.6840225	6	226.00000000000003	26-03-24 10:18:37.513695
9.599	0.048	250	250	-1504799.0	-1506224.0	-1507774.0	-1508145.0	-1804640.0	-1801752.0	-1801842.0	-1800516.0	-2.39447841	-0.257883193	24.7156536	6	226.00000000000003	26-03-24 10:18:45.386422
10.2	0.051	250	250	-1127704.0	-1128373.0	-1129598.0	-1130155.0	-1352627.0	-1350171.0	-1350333.0	-1349179.0	-1.79496775	-0.193325581	24.6852432	6	226.00000000000003	26-03-24 10:18:53.465381
10.8	0.054	250	250	-750486.5	-750414.6	-751314.5	-752066.9	-900527.4	-898496.5	-898749.4	-897765.7	-1.19521804	-0.128736055	24.6741849	6	226.00000000000003	26-03-24 10:19:01.287990
11.4	0.058	250	250	-373768.5	-372953.6	-373536.7	-374468.3	-448965.9	-447363.0	-447679.6	-446899.2	-0.596237574	-0.064225343	24.6241233	6	226.00000000000003	26-03-24 10:19:09.355176
12.0	0.061	250	250	3108.5	4662.844	4405.468	3294.644	2763.16	3932.604	3522.404	4114.78	0.00299859082	0.0003080421	24.6751064	6	226.00000000000003	26-03-24 10:19:17.211555
12.599	0.064	250	250	379699.0	381989.2	382059.3	380770.8	454167.2	454896.9	454422.9	454835.1	0.601775825	0.0647989727	24.6815571	6	226.00000000000003	26-03-24 10:19:25.088981
13.2	0.067	250	250	756795.5	759831.0	760219.2	758744.9	906174.8	906472.4	905931.9	906126.2	1.20133066	0.129372603	24.6456176	6	226.00000000000003	26-03-24 10:19:33.117501
13.799	0.07	250	250	1133329.0	1137105.0	1137822.0	1136167.0	1357540.0	1357385.0	1356800.0	1356796.0	1.79997291	0.193841478	24.6004628	6	226.00000000000003	26-03-24 10:19:40.991311
14.399	0.073	250	250	1510207.0	1514727.0	1515769.0	1513927.0	1809260.0	1808692.0	1808005.0	1807838.0	2.39916812	0.258374422	24.5181478	6	226.00000000000003	26-03-24 10:19:49.041674
14.999	0.076	250	250	1886698.0	1891966.0	1893339.0	1891315.0	2260651.0	2259631.0	2258886.0	2258518.0	2.99777171	0.322859218	24.5626802	6	226.00000000000003	26-03-24 10:19:57.127091
15.599	0.079	250	250	2263989.0	2270006.0	2271702.0	2269486.0	2712736.0	2711291.0	2710485.0	2709945.0	3.59760393	0.387453471	24.5543865	6	226.00000000000003	26-03-24 10:20:05.225092
16.2	0.082	250	250	2640831.0	2647610.0	2649627.0	2647229.0	3164611.0	3162705.0	3161825.0	3161081.0	4.19673324	0.451992908	24.5138393	6	226.00000000000003	26-03-24 10:20:13.309880
16.8	0.085	250	250	3017375.0	3024876.0	3027216.0	3024636.0	3616039.0	3613702.0	3612745.0	3611819.0	4.79535208	0.516475123	24.4262943	6	226.00000000000003	26-03-24 10:20:21.366496
17.4	0.088	250	250	3394112.0	3402357.0	3405025.0	3402265.0	4067561.0	4064794.0	4063733.0	4062640.0	5.39434746	0.580990647	24.362709	6	226.00000000000003	26-03-24 10:20:29.465786
18.0	0.092	250	250	3771008.0	3780012.0	3782990.0	3780051.0	4519486.0	4516298.0	4515165.0	4513881.0	5.99356845	0.645526149	24.3175542	6	226.00000000000003	26-03-24 10:20:37.319957
18.6	0.095	250	250	4147769.0	4157503.0	4160817.0	4157685.0	4971078.0	4967436.0	4966286.0	4964793.0	6.5926055	0.710038976	24.2779286	6	226.00000000000003	26-03-24 10:20:45.338496
19.199	0.098	250	250	4524076.0	4534589.0	4538196.0	4534881.0	5422048.0	5417987.0	5416732.0	5415034.0	7.19084518	0.774454578	24.2650272	6	226.00000000000003	26-03-24 10:20:53.405832
19.8	0.101	250	250	4901194.0	4912440.0	4916392.0	4912880.0	5874053.0	5869568.0	5868248.0	5866357.0	7.79043317	0.839035784	24.275164	6	226.00000000000003	26-03-24 10:21:01.491967
20.4	0.104	250	250	5278008.0	5289997.0	5294253.0	5290565.0	6325887.0	6320954.0	6319559.0	6317524.0	8.38944844	0.903571466	24.275164	6	226.00000000000003	26-03-24 10:21:09.318111
