# 
A1	f1	A2	f2	Delay	a	
0	10000000.0	1.0	100000.0	0.2	1.4070351758793969	10-04-24 17:29:29.162944
0	10000000.0	1.0	1164285.7142857143	0.2	1.4070351758793969	10-04-24 17:29:29.391360
0	10000000.0	1.0	2228571.4285714286	0.2	1.4070351758793969	10-04-24 17:29:29.617125
0	10000000.0	1.0	3292857.1428571427	0.2	1.4070351758793969	10-04-24 17:29:29.844743
0	10000000.0	1.0	4357142.857142857	0.2	1.4070351758793969	10-04-24 17:29:30.069149
0	10000000.0	1.0	5421428.571428572	0.2	1.4070351758793969	10-04-24 17:29:30.295151
0	10000000.0	1.0	6485714.285714285	0.2	1.4070351758793969	10-04-24 17:29:30.520815
0	10000000.0	1.0	7550000.0	0.2	1.4070351758793969	10-04-24 17:29:30.745958
0	10000000.0	1.0	8614285.714285715	0.2	1.4070351758793969	10-04-24 17:29:30.971870
0	10000000.0	1.0	9678571.42857143	0.2	1.4070351758793969	10-04-24 17:29:31.197591
0	10000000.0	1.0	10742857.142857144	0.2	1.4070351758793969	10-04-24 17:29:31.424311
0	10000000.0	1.0	11807142.857142856	0.2	1.4070351758793969	10-04-24 17:29:31.649662
0	10000000.0	1.0	12871428.57142857	0.2	1.4070351758793969	10-04-24 17:29:31.875949
0	10000000.0	1.0	13935714.285714285	0.2	1.4070351758793969	10-04-24 17:29:32.098907
0	10000000.0	1.0	15000000.0	0.2	1.4070351758793969	10-04-24 17:29:32.324831
