# 
ch2a	ch2a avglen	Delay	a	
353944.3	10.0	0.1	12.0	12-12-23 19:22:02.757977
209912.5	19.166666666666664	0.1	12.0	12-12-23 19:22:02.894008
-1413693.0	28.333333333333332	0.1	12.0	12-12-23 19:22:03.027740
-1413693.0	37.5	0.1	12.0	12-12-23 19:22:03.162579
-1413693.0	46.666666666666664	0.1	12.0	12-12-23 19:22:03.299212
-1413693.0	55.833333333333336	0.1	12.0	12-12-23 19:22:03.435417
1188685.0	65.0	0.1	12.0	12-12-23 19:22:03.571898
1477663.0	74.16666666666667	0.1	12.0	12-12-23 19:22:03.708585
1477663.0	83.33333333333333	0.1	12.0	12-12-23 19:22:03.844573
1477663.0	92.5	0.1	12.0	12-12-23 19:22:03.980315
1477663.0	101.66666666666667	0.1	12.0	12-12-23 19:22:04.115894
-441206.5	110.83333333333333	0.1	12.0	12-12-23 19:22:04.252429
-441206.5	120.0	0.1	12.0	12-12-23 19:22:04.387987
