# 
ch2a	ch2a avglen	Delay	a	
2597.0	1.0	0.0	0	13-12-23 16:19:22.896632
2643.0	1.0	0.0	0	13-12-23 16:19:22.919084
2750.0	1.0	0.0	0	13-12-23 16:19:22.941794
2755.0	1.0	0.0	0	13-12-23 16:19:22.967001
2645.0	1.0	0.0	0	13-12-23 16:19:22.992633
2601.0	1.0	0.0	0	13-12-23 16:19:23.014997
2661.0	1.0	0.0	0	13-12-23 16:19:23.037185
2636.0	1.0	0.0	0	13-12-23 16:19:23.060918
2732.0	1.0	0.0	0	13-12-23 16:19:23.083949
2752.0	1.0	0.0	0	13-12-23 16:19:23.106305
2742.0	1.0	0.0	0	13-12-23 16:19:23.129314
2568.0	1.0	0.0	0	13-12-23 16:19:23.154327
2645.0	1.0	0.0	0	13-12-23 16:19:23.179370
2743.0	1.0	0.0	0	13-12-23 16:19:23.201823
2755.0	1.0	0.0	0	13-12-23 16:19:23.224016
2726.0	1.0	0.0	0	13-12-23 16:19:23.247671
2663.0	1.0	0.0	0	13-12-23 16:19:23.270834
2599.0	1.0	0.0	0	13-12-23 16:19:23.295344
2642.0	1.0	0.0	0	13-12-23 16:19:23.317934
2635.0	1.0	0.0	0	13-12-23 16:19:23.340103
2768.0	1.0	0.0	0	13-12-23 16:19:23.365814
2757.0	1.0	0.0	0	13-12-23 16:19:23.388427
2584.0	1.0	0.0	0	13-12-23 16:19:23.417196
2667.0	1.0	0.0	0	13-12-23 16:19:23.439537
2744.0	1.0	0.0	0	13-12-23 16:19:23.462100
2775.0	1.0	0.0	0	13-12-23 16:19:23.485609
2668.0	1.0	0.0	0	13-12-23 16:19:23.509848
2586.0	1.0	0.0	0	13-12-23 16:19:23.535135
2673.0	1.0	0.0	0	13-12-23 16:19:23.557751
2731.0	1.0	0.0	0	13-12-23 16:19:23.582661
2735.0	1.0	0.0	0	13-12-23 16:19:23.607420
2646.0	1.0	0.0	0	13-12-23 16:19:23.633427
2591.0	1.0	0.0	0	13-12-23 16:19:23.655594
2738.0	1.0	0.0	0	13-12-23 16:19:23.681304
2760.0	1.0	0.0	0	13-12-23 16:19:23.703319
2765.0	1.0	0.0	0	13-12-23 16:19:23.727846
2628.0	1.0	0.0	0	13-12-23 16:19:23.752420
2603.0	1.0	0.0	0	13-12-23 16:19:23.774614
2662.0	1.0	0.0	0	13-12-23 16:19:23.799173
2748.0	1.0	0.0	0	13-12-23 16:19:23.822624
2757.0	1.0	0.0	0	13-12-23 16:19:23.848566
2659.0	1.0	0.0	0	13-12-23 16:19:23.870983
2662.0	1.0	0.0	0	13-12-23 16:19:23.893811
2598.0	1.0	0.0	0	13-12-23 16:19:23.916526
2694.0	1.0	0.0	0	13-12-23 16:19:23.938830
2670.0	1.0	0.0	0	13-12-23 16:19:23.961143
2738.0	1.0	0.0	0	13-12-23 16:19:23.986622
2757.0	1.0	0.0	0	13-12-23 16:19:24.008818
2670.0	1.0	0.0	0	13-12-23 16:19:24.031317
2585.0	1.0	0.0	0	13-12-23 16:19:24.053466
2596.0	1.0	0.0	0	13-12-23 16:19:24.075748
2670.0	1.0	0.0	0	13-12-23 16:19:24.098239
2669.0	1.0	0.0	0	13-12-23 16:19:24.120575
2757.0	1.0	0.0	0	13-12-23 16:19:24.143177
2778.0	1.0	0.0	0	13-12-23 16:19:24.165086
2774.0	1.0	0.0	0	13-12-23 16:19:24.187280
2669.0	1.0	0.0	0	13-12-23 16:19:24.209477
2626.0	1.0	0.0	0	13-12-23 16:19:24.232622
2646.0	1.0	0.0	0	13-12-23 16:19:24.258489
2659.0	1.0	0.0	0	13-12-23 16:19:24.281439
2773.0	1.0	0.0	0	13-12-23 16:19:24.303900
2753.0	1.0	0.0	0	13-12-23 16:19:24.326034
2773.0	1.0	0.0	0	13-12-23 16:19:24.348250
2662.0	1.0	0.0	0	13-12-23 16:19:24.370363
2654.0	1.0	0.0	0	13-12-23 16:19:24.392231
2626.0	1.0	0.0	0	13-12-23 16:19:24.414668
2601.0	1.0	0.0	0	13-12-23 16:19:24.437141
2691.0	1.0	0.0	0	13-12-23 16:19:24.459844
2754.0	1.0	0.0	0	13-12-23 16:19:24.482217
2744.0	1.0	0.0	0	13-12-23 16:19:24.504236
2756.0	1.0	0.0	0	13-12-23 16:19:24.527258
2658.0	1.0	0.0	0	13-12-23 16:19:24.552674
2619.0	1.0	0.0	0	13-12-23 16:19:24.575310
2644.0	1.0	0.0	0	13-12-23 16:19:24.597780
2677.0	1.0	0.0	0	13-12-23 16:19:24.620330
2764.0	1.0	0.0	0	13-12-23 16:19:24.642411
2772.0	1.0	0.0	0	13-12-23 16:19:24.664784
2773.0	1.0	0.0	0	13-12-23 16:19:24.686934
2752.0	1.0	0.0	0	13-12-23 16:19:24.709147
2645.0	1.0	0.0	0	13-12-23 16:19:24.731613
2584.0	1.0	0.0	0	13-12-23 16:19:24.754209
2591.0	1.0	0.0	0	13-12-23 16:19:24.777189
2662.0	1.0	0.0	0	13-12-23 16:19:24.799943
2734.0	1.0	0.0	0	13-12-23 16:19:24.822469
2731.0	1.0	0.0	0	13-12-23 16:19:24.845261
2741.0	1.0	0.0	0	13-12-23 16:19:24.869817
2668.0	1.0	0.0	0	13-12-23 16:19:24.891975
2629.0	1.0	0.0	0	13-12-23 16:19:24.915596
2670.0	1.0	0.0	0	13-12-23 16:19:24.937285
2659.0	1.0	0.0	0	13-12-23 16:19:24.959210
2678.0	1.0	0.0	0	13-12-23 16:19:24.980998
2756.0	1.0	0.0	0	13-12-23 16:19:25.002653
2768.0	1.0	0.0	0	13-12-23 16:19:25.024737
2782.0	1.0	0.0	0	13-12-23 16:19:25.047007
2769.0	1.0	0.0	0	13-12-23 16:19:25.070176
2657.0	1.0	0.0	0	13-12-23 16:19:25.091645
2564.0	1.0	0.0	0	13-12-23 16:19:25.113582
2592.0	1.0	0.0	0	13-12-23 16:19:25.136516
2661.0	1.0	0.0	0	13-12-23 16:19:25.158157
2693.0	1.0	0.0	0	13-12-23 16:19:25.180349
2809.0	1.0	0.0	0	13-12-23 16:19:25.202998
2776.0	1.0	0.0	0	13-12-23 16:19:25.224606
2758.0	1.0	0.0	0	13-12-23 16:19:25.246627
2732.0	1.0	0.0	0	13-12-23 16:19:25.269297
2651.0	1.0	0.0	0	13-12-23 16:19:25.291222
2586.0	1.0	0.0	0	13-12-23 16:19:25.313313
2597.0	1.0	0.0	0	13-12-23 16:19:25.335480
2649.0	1.0	0.0	0	13-12-23 16:19:25.357311
2677.0	1.0	0.0	0	13-12-23 16:19:25.380834
2753.0	1.0	0.0	0	13-12-23 16:19:25.402508
2763.0	1.0	0.0	0	13-12-23 16:19:25.424213
2731.0	1.0	0.0	0	13-12-23 16:19:25.446707
2742.0	1.0	0.0	0	13-12-23 16:19:25.468525
2630.0	1.0	0.0	0	13-12-23 16:19:25.491107
2590.0	1.0	0.0	0	13-12-23 16:19:25.514280
2607.0	1.0	0.0	0	13-12-23 16:19:25.535851
2696.0	1.0	0.0	0	13-12-23 16:19:25.557803
2672.0	1.0	0.0	0	13-12-23 16:19:25.580225
2748.0	1.0	0.0	0	13-12-23 16:19:25.601997
2750.0	1.0	0.0	0	13-12-23 16:19:25.624000
2756.0	1.0	0.0	0	13-12-23 16:19:25.647426
2646.0	1.0	0.0	0	13-12-23 16:19:25.670429
2646.0	1.0	0.0	0	13-12-23 16:19:25.691922
2621.0	1.0	0.0	0	13-12-23 16:19:25.713724
2583.0	1.0	0.0	0	13-12-23 16:19:25.736187
2689.0	1.0	0.0	0	13-12-23 16:19:25.757849
2682.0	1.0	0.0	0	13-12-23 16:19:25.779454
2704.0	1.0	0.0	0	13-12-23 16:19:25.802373
2780.0	1.0	0.0	0	13-12-23 16:19:25.824177
2739.0	1.0	0.0	0	13-12-23 16:19:25.846343
2749.0	1.0	0.0	0	13-12-23 16:19:25.868464
2648.0	1.0	0.0	0	13-12-23 16:19:25.890374
2577.0	1.0	0.0	0	13-12-23 16:19:25.913829
2594.0	1.0	0.0	0	13-12-23 16:19:25.935702
2695.0	1.0	0.0	0	13-12-23 16:19:25.957612
2683.0	1.0	0.0	0	13-12-23 16:19:25.979779
2752.0	1.0	0.0	0	13-12-23 16:19:26.003417
2739.0	1.0	0.0	0	13-12-23 16:19:26.025549
2738.0	1.0	0.0	0	13-12-23 16:19:26.047563
2641.0	1.0	0.0	0	13-12-23 16:19:26.069663
2642.0	1.0	0.0	0	13-12-23 16:19:26.091872
2602.0	1.0	0.0	0	13-12-23 16:19:26.113930
2606.0	1.0	0.0	0	13-12-23 16:19:26.136981
2670.0	1.0	0.0	0	13-12-23 16:19:26.158550
2698.0	1.0	0.0	0	13-12-23 16:19:26.181964
2765.0	1.0	0.0	0	13-12-23 16:19:26.204163
2730.0	1.0	0.0	0	13-12-23 16:19:26.225715
2739.0	1.0	0.0	0	13-12-23 16:19:26.247678
2640.0	1.0	0.0	0	13-12-23 16:19:26.270077
2630.0	1.0	0.0	0	13-12-23 16:19:26.292021
2586.0	1.0	0.0	0	13-12-23 16:19:26.314085
2590.0	1.0	0.0	0	13-12-23 16:19:26.336736
2686.0	1.0	0.0	0	13-12-23 16:19:26.358308
2675.0	1.0	0.0	0	13-12-23 16:19:26.380488
2773.0	1.0	0.0	0	13-12-23 16:19:26.402983
2752.0	1.0	0.0	0	13-12-23 16:19:26.424625
2750.0	1.0	0.0	0	13-12-23 16:19:26.446602
2742.0	1.0	0.0	0	13-12-23 16:19:26.469793
2641.0	1.0	0.0	0	13-12-23 16:19:26.491287
2655.0	1.0	0.0	0	13-12-23 16:19:26.513641
2597.0	1.0	0.0	0	13-12-23 16:19:26.536289
2682.0	1.0	0.0	0	13-12-23 16:19:26.557941
2697.0	1.0	0.0	0	13-12-23 16:19:26.580271
2786.0	1.0	0.0	0	13-12-23 16:19:26.601878
2754.0	1.0	0.0	0	13-12-23 16:19:26.623950
2738.0	1.0	0.0	0	13-12-23 16:19:26.647251
2721.0	1.0	0.0	0	13-12-23 16:19:26.669082
2634.0	1.0	0.0	0	13-12-23 16:19:26.691058
2623.0	1.0	0.0	0	13-12-23 16:19:26.713176
2606.0	1.0	0.0	0	13-12-23 16:19:26.734811
2597.0	1.0	0.0	0	13-12-23 16:19:26.756916
2662.0	1.0	0.0	0	13-12-23 16:19:26.780295
2781.0	1.0	0.0	0	13-12-23 16:19:26.802906
2774.0	1.0	0.0	0	13-12-23 16:19:26.824601
2727.0	1.0	0.0	0	13-12-23 16:19:26.846642
2734.0	1.0	0.0	0	13-12-23 16:19:26.870463
2628.0	1.0	0.0	0	13-12-23 16:19:26.892405
2609.0	1.0	0.0	0	13-12-23 16:19:26.914161
2595.0	1.0	0.0	0	13-12-23 16:19:26.936004
2677.0	1.0	0.0	0	13-12-23 16:19:26.958250
2696.0	1.0	0.0	0	13-12-23 16:19:26.980390
2788.0	1.0	0.0	0	13-12-23 16:19:27.002590
2766.0	1.0	0.0	0	13-12-23 16:19:27.024122
2708.0	1.0	0.0	0	13-12-23 16:19:27.046126
2765.0	1.0	0.0	0	13-12-23 16:19:27.068083
2616.0	1.0	0.0	0	13-12-23 16:19:27.089711
2605.0	1.0	0.0	0	13-12-23 16:19:27.114072
2607.0	1.0	0.0	0	13-12-23 16:19:27.136393
2670.0	1.0	0.0	0	13-12-23 16:19:27.158077
2662.0	1.0	0.0	0	13-12-23 16:19:27.179722
2772.0	1.0	0.0	0	13-12-23 16:19:27.201415
2751.0	1.0	0.0	0	13-12-23 16:19:27.223869
2727.0	1.0	0.0	0	13-12-23 16:19:27.246878
2734.0	1.0	0.0	0	13-12-23 16:19:27.269252
2612.0	1.0	0.0	0	13-12-23 16:19:27.291282
2587.0	1.0	0.0	0	13-12-23 16:19:27.313554
2592.0	1.0	0.0	0	13-12-23 16:19:27.335529
2713.0	1.0	0.0	0	13-12-23 16:19:27.357415
2682.0	1.0	0.0	0	13-12-23 16:19:27.380548
2765.0	1.0	0.0	0	13-12-23 16:19:27.403064
2775.0	1.0	0.0	0	13-12-23 16:19:27.425057
2721.0	1.0	0.0	0	13-12-23 16:19:27.447195
2721.0	1.0	0.0	0	13-12-23 16:19:27.469615
2609.0	1.0	0.0	0	13-12-23 16:19:27.491479
2626.0	1.0	0.0	0	13-12-23 16:19:27.513725
2616.0	1.0	0.0	0	13-12-23 16:19:27.536768
2705.0	1.0	0.0	0	13-12-23 16:19:27.558291
2695.0	1.0	0.0	0	13-12-23 16:19:27.580464
2784.0	1.0	0.0	0	13-12-23 16:19:27.602693
2766.0	1.0	0.0	0	13-12-23 16:19:27.624407
2754.0	1.0	0.0	0	13-12-23 16:19:27.647370
2754.0	1.0	0.0	0	13-12-23 16:19:27.669707
2636.0	1.0	0.0	0	13-12-23 16:19:27.691542
2598.0	1.0	0.0	0	13-12-23 16:19:27.713635
2608.0	1.0	0.0	0	13-12-23 16:19:27.735420
2712.0	1.0	0.0	0	13-12-23 16:19:27.757250
2701.0	1.0	0.0	0	13-12-23 16:19:27.780110
2780.0	1.0	0.0	0	13-12-23 16:19:27.802692
2803.0	1.0	0.0	0	13-12-23 16:19:27.824375
2730.0	1.0	0.0	0	13-12-23 16:19:27.846380
2738.0	1.0	0.0	0	13-12-23 16:19:27.868072
2642.0	1.0	0.0	0	13-12-23 16:19:27.890421
2631.0	1.0	0.0	0	13-12-23 16:19:27.913219
2619.0	1.0	0.0	0	13-12-23 16:19:27.936384
2687.0	1.0	0.0	0	13-12-23 16:19:27.958365
2708.0	1.0	0.0	0	13-12-23 16:19:27.982209
2766.0	1.0	0.0	0	13-12-23 16:19:28.004551
2708.0	1.0	0.0	0	13-12-23 16:19:28.026492
2736.0	1.0	0.0	0	13-12-23 16:19:28.048325
2616.0	1.0	0.0	0	13-12-23 16:19:28.069901
2630.0	1.0	0.0	0	13-12-23 16:19:28.091991
2612.0	1.0	0.0	0	13-12-23 16:19:28.115835
2713.0	1.0	0.0	0	13-12-23 16:19:28.137688
2689.0	1.0	0.0	0	13-12-23 16:19:28.159185
2709.0	1.0	0.0	0	13-12-23 16:19:28.181151
2744.0	1.0	0.0	0	13-12-23 16:19:28.202657
2772.0	1.0	0.0	0	13-12-23 16:19:28.224759
2738.0	1.0	0.0	0	13-12-23 16:19:28.247229
2739.0	1.0	0.0	0	13-12-23 16:19:28.269490
2613.0	1.0	0.0	0	13-12-23 16:19:28.291826
2624.0	1.0	0.0	0	13-12-23 16:19:28.314482
2608.0	1.0	0.0	0	13-12-23 16:19:28.336795
2709.0	1.0	0.0	0	13-12-23 16:19:28.359016
2723.0	1.0	0.0	0	13-12-23 16:19:28.383318
2744.0	1.0	0.0	0	13-12-23 16:19:28.405054
2702.0	1.0	0.0	0	13-12-23 16:19:28.427086
2748.0	1.0	0.0	0	13-12-23 16:19:28.449130
2605.0	1.0	0.0	0	13-12-23 16:19:28.474563
2614.0	1.0	0.0	0	13-12-23 16:19:28.497026
2718.0	1.0	0.0	0	13-12-23 16:19:28.519152
2706.0	1.0	0.0	0	13-12-23 16:19:28.541423
2773.0	1.0	0.0	0	13-12-23 16:19:28.563477
2720.0	1.0	0.0	0	13-12-23 16:19:28.586291
2714.0	1.0	0.0	0	13-12-23 16:19:28.608500
2626.0	1.0	0.0	0	13-12-23 16:19:28.631025
2627.0	1.0	0.0	0	13-12-23 16:19:28.653470
2626.0	1.0	0.0	0	13-12-23 16:19:28.675262
2700.0	1.0	0.0	0	13-12-23 16:19:28.697900
2725.0	1.0	0.0	0	13-12-23 16:19:28.720849
2761.0	1.0	0.0	0	13-12-23 16:19:28.743336
2728.0	1.0	0.0	0	13-12-23 16:19:28.765941
2708.0	1.0	0.0	0	13-12-23 16:19:28.788699
2622.0	1.0	0.0	0	13-12-23 16:19:28.810831
2639.0	1.0	0.0	0	13-12-23 16:19:28.833215
2697.0	1.0	0.0	0	13-12-23 16:19:28.858861
2782.0	1.0	0.0	0	13-12-23 16:19:28.881238
2770.0	1.0	0.0	0	13-12-23 16:19:28.903248
2764.0	1.0	0.0	0	13-12-23 16:19:28.924899
2717.0	1.0	0.0	0	13-12-23 16:19:28.946905
2722.0	1.0	0.0	0	13-12-23 16:19:28.970816
2623.0	1.0	0.0	0	13-12-23 16:19:28.993561
2637.0	1.0	0.0	0	13-12-23 16:19:29.015662
2705.0	1.0	0.0	0	13-12-23 16:19:29.037704
2715.0	1.0	0.0	0	13-12-23 16:19:29.060371
2775.0	1.0	0.0	0	13-12-23 16:19:29.082965
2784.0	1.0	0.0	0	13-12-23 16:19:29.105070
2714.0	1.0	0.0	0	13-12-23 16:19:29.127748
2615.0	1.0	0.0	0	13-12-23 16:19:29.154718
2646.0	1.0	0.0	0	13-12-23 16:19:29.177332
2713.0	1.0	0.0	0	13-12-23 16:19:29.199919
2781.0	1.0	0.0	0	13-12-23 16:19:29.222313
2751.0	1.0	0.0	0	13-12-23 16:19:29.244665
2710.0	1.0	0.0	0	13-12-23 16:19:29.271530
2635.0	1.0	0.0	0	13-12-23 16:19:29.293971
2627.0	1.0	0.0	0	13-12-23 16:19:29.316857
2710.0	1.0	0.0	0	13-12-23 16:19:29.341725
2759.0	1.0	0.0	0	13-12-23 16:19:29.364402
2706.0	1.0	0.0	0	13-12-23 16:19:29.387583
2621.0	1.0	0.0	0	13-12-23 16:19:29.409824
2644.0	1.0	0.0	0	13-12-23 16:19:29.432374
2628.0	1.0	0.0	0	13-12-23 16:19:29.457630
2709.0	1.0	0.0	0	13-12-23 16:19:29.480077
2772.0	1.0	0.0	0	13-12-23 16:19:29.502378
2771.0	1.0	0.0	0	13-12-23 16:19:29.524622
2703.0	1.0	0.0	0	13-12-23 16:19:29.547092
2603.0	1.0	0.0	0	13-12-23 16:19:29.569891
2601.0	1.0	0.0	0	13-12-23 16:19:29.592541
2648.0	1.0	0.0	0	13-12-23 16:19:29.614720
2627.0	1.0	0.0	0	13-12-23 16:19:29.636758
2720.0	1.0	0.0	0	13-12-23 16:19:29.659733
2778.0	1.0	0.0	0	13-12-23 16:19:29.682526
2773.0	1.0	0.0	0	13-12-23 16:19:29.705449
2721.0	1.0	0.0	0	13-12-23 16:19:29.728159
2636.0	1.0	0.0	0	13-12-23 16:19:29.753123
2646.0	1.0	0.0	0	13-12-23 16:19:29.774462
2625.0	1.0	0.0	0	13-12-23 16:19:29.796570
2692.0	1.0	0.0	0	13-12-23 16:19:29.818597
2752.0	1.0	0.0	0	13-12-23 16:19:29.841099
2799.0	1.0	0.0	0	13-12-23 16:19:29.865290
2704.0	1.0	0.0	0	13-12-23 16:19:29.887506
2619.0	1.0	0.0	0	13-12-23 16:19:29.909760
2617.0	1.0	0.0	0	13-12-23 16:19:29.931240
2613.0	1.0	0.0	0	13-12-23 16:19:29.953186
2631.0	1.0	0.0	0	13-12-23 16:19:29.975619
