# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.142	0.0	250	250	-7423313.0	-7436917.0	-7444204.0	-7442295.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8606964	9.9e+37	24.7787957	6	30.000000000000004	19-03-24 17:38:50.227283
0.601	0.002	250	250	-7154180.0	-7166659.0	-7173116.0	-7170802.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.377218	9.9e+37	24.4771574	6	30.000000000000004	19-03-24 17:39:00.075645
1.201	0.005	250	250	-6779154.0	-6790902.0	-6797034.0	-6794895.0	-8126658.0	-8117570.0	-8116663.0	-8112758.0	-10.7805507	-1.16100204	24.3078957	6	30.000000000000004	19-03-24 17:39:09.073106
1.8	0.008	250	250	-6403162.0	-6414193.0	-6419956.0	-6418002.0	-7675894.0	-7667273.0	-7666359.0	-7662673.0	-10.1826755	-1.09659986	24.143864	6	30.000000000000004	19-03-24 17:39:17.970745
2.401	0.011	250	250	-6025906.0	-6036215.0	-6041655.0	-6039869.0	-7223659.0	-7215512.0	-7214666.0	-7211154.0	-9.58279379	-1.03199209	24.1506139	6	30.000000000000004	19-03-24 17:39:27.214672
3.001	0.015	250	250	-5649233.0	-5658784.0	-5663911.0	-5662323.0	-6771959.0	-6764188.0	-6763496.0	-6760105.0	-8.98389599	-0.96747112	24.1189828	6	30.000000000000004	19-03-24 17:39:37.427871
3.601	0.018	250	250	-5272788.0	-5281587.0	-5286400.0	-5284985.0	-6320782.0	-6313504.0	-6312841.0	-6309633.0	-8.38530815	-0.903023731	24.1374134	6	30.000000000000004	19-03-24 17:39:47.280773
4.201	0.021	250	250	-4895872.0	-4903965.0	-4908407.0	-4907202.0	-5869182.0	-5862291.0	-5861711.0	-5858726.0	-7.78611352	-0.838493973	24.189318	6	30.000000000000004	19-03-24 17:39:56.416516
4.8	0.024	250	250	-4519320.0	-4526670.0	-4530805.0	-4529764.0	-5417980.0	-5411549.0	-5411024.0	-5408234.0	-7.18741131	-0.774042334	24.1377125	6	30.000000000000004	19-03-24 17:40:04.791487
5.401	0.027	250	250	-4142255.0	-4148830.0	-4152664.0	-4151791.0	-4965917.0	-4959954.0	-4959514.0	-4956874.0	-6.5878586	-0.709461633	24.0298939	6	30.000000000000004	19-03-24 17:40:14.813058
6.0	0.03	250	250	-3765580.0	-3771426.0	-3774920.0	-3774241.0	-4514413.0	-4508877.0	-4508485.0	-4506086.0	-5.98893806	-0.644958202	23.8001347	6	30.000000000000004	19-03-24 17:40:24.872286
6.601	0.033	250	250	-3388464.0	-3393564.0	-3396741.0	-3396243.0	-4062575.0	-4057463.0	-4057182.0	-4054907.0	-5.38939967	-0.580434612	23.8342312	6	30.000000000000004	19-03-24 17:40:36.010982
7.2	0.036	250	250	-3011933.0	-3016311.0	-3019163.0	-3018839.0	-3611381.0	-3606740.0	-3606507.0	-3604419.0	-4.79078699	-0.515982291	23.7577445	6	30.000000000000004	19-03-24 17:40:46.242524
7.801	0.039	250	250	-2634551.0	-2638171.0	-2640704.0	-2640555.0	-3159123.0	-3154907.0	-3154758.0	-3152881.0	-4.19069075	-0.451366246	23.7451423	6	30.000000000000004	19-03-24 17:40:56.550593
8.4	0.042	250	250	-2257971.0	-2260857.0	-2263057.0	-2263092.0	-2707825.0	-2704051.0	-2703973.0	-2702256.0	-3.59201453	-0.386907232	23.6410098	6	30.000000000000004	19-03-24 17:41:06.215258
9.0	0.045	250	250	-1881596.0	-1883733.0	-1885613.0	-1885832.0	-2256716.0	-2253383.0	-2253365.0	-2251825.0	-2.99357676	-0.322462841	23.7488284	6	30.000000000000004	19-03-24 17:41:15.971879
9.6	0.048	250	250	-1504686.0	-1506089.0	-1507637.0	-1508044.0	-1804992.0	-1802088.0	-1802144.0	-1800813.0	-2.39435601	-0.257928723	23.9137816	6	30.000000000000004	19-03-24 17:41:25.784522
10.2	0.051	250	250	-1127626.0	-1128280.0	-1129503.0	-1130096.0	-1353055.0	-1350593.0	-1350734.0	-1349596.0	-1.79487042	-0.193367609	23.9825969	6	30.000000000000004	19-03-24 17:41:35.737305
10.801	0.054	250	250	-750370.6	-750286.3	-751190.8	-751967.2	-900915.1	-898881.1	-899084.8	-898141.3	-1.19506013	-0.128780572	24.1337272	6	30.000000000000004	19-03-24 17:41:44.933229
11.401	0.058	250	250	-373717.1	-372890.3	-373476.7	-374424.8	-449426.6	-447842.5	-448153.0	-447355.4	-0.596071281	-0.0642763462	24.3948184	6	30.000000000000004	19-03-24 17:41:54.160284
12.001	0.061	250	250	3124.508	4687.308	4430.116	3305.3	2259.24	3422.204	3043.812	3649.524	0.00306127352	0.00024192704	24.5312043	6	30.000000000000004	19-03-24 17:42:03.463366
12.6	0.064	250	250	379743.5	382042.1	382104.5	380807.6	453649.9	454347.9	453892.6	454333.4	0.601816755	0.0647120906	24.6233569	6	30.000000000000004	19-03-24 17:42:13.594763
13.201	0.067	250	250	756550.6	759594.4	759980.4	758502.5	905264.2	905537.4	905008.6	905232.5	1.20100542	0.129255883	24.6583749	6	30.000000000000004	19-03-24 17:42:22.954697
13.799	0.07	250	250	1133174.0	1136951.0	1137654.0	1136010.0	1356746.0	1356586.0	1355968.0	1356026.0	1.79974434	0.19373283	24.662061	6	30.000000000000004	19-03-24 17:42:34.280927
14.4	0.073	250	250	1510071.0	1514588.0	1515618.0	1513790.0	1808576.0	1807967.0	1807288.0	1807156.0	2.39899895	0.25828873	24.6933929	6	30.000000000000004	19-03-24 17:42:45.955053
