# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
200.405492	187.702211	8153.5	6153.5	8153.5	6153.5	2.0	8153.5	-2000.0	19-12-23 19:19:35.714607
200.439269	187.704127	8153.5	6353.5	8153.5	6353.5	2.0	8153.5	-1800.0	19-12-23 19:19:38.991238
199.919734	187.716096	8153.5	6553.5	8153.5	6553.5	2.0	8153.5	-1600.0	19-12-23 19:19:42.268280
198.39521	187.715737	8153.5	6753.5	8153.5	6753.5	2.0	8153.5	-1400.0	19-12-23 19:19:45.545177
196.870374	187.715608	8153.5	6953.5	8153.5	6953.5	2.0	8153.5	-1200.0	19-12-23 19:19:48.821890
195.344123	187.715739	8153.5	7153.5	8153.5	7153.5	2.0	8153.5	-1000.0	19-12-23 19:19:52.091977
193.819239	187.715734	8153.5	7353.5	8153.5	7353.5	2.0	8153.5	-800.0	19-12-23 19:19:55.375477
192.294438	187.715655	8153.5	7553.5	8153.5	7553.5	2.0	8153.5	-600.0	19-12-23 19:19:58.549795
190.76947	187.715829	8153.5	7753.5	8153.5	7753.5	2.0	8153.5	-400.0	19-12-23 19:20:01.724209
189.24483	187.71589	8153.5	7953.5	8153.5	7953.5	2.0	8153.5	-200.0	19-12-23 19:20:05.000814
187.716711	187.715985	8153.5	8153.5	8153.5	8153.5	2.0	8153.5	0.0	19-12-23 19:20:08.277881
186.191483	187.715458	8153.5	8353.5	8153.5	8353.5	2.0	8153.5	200.0	19-12-23 19:20:11.554727
184.667095	187.715529	8153.5	8553.5	8153.5	8553.5	2.0	8153.5	400.0	19-12-23 19:20:14.831553
183.142468	187.715464	8153.5	8753.5	8153.5	8753.5	2.0	8153.5	600.0	19-12-23 19:20:18.108620
181.616397	187.715598	8153.5	8953.5	8153.5	8953.5	2.0	8153.5	800.0	19-12-23 19:20:21.334849
180.091369	187.715646	8153.5	9153.5	8153.5	9153.5	2.0	8153.5	1000.0	19-12-23 19:20:24.559406
178.566617	187.715497	8153.5	9353.5	8153.5	9353.5	2.0	8153.5	1200.0	19-12-23 19:20:27.836267
177.041896	187.71534	8153.5	9553.5	8153.5	9553.5	2.0	8153.5	1400.0	19-12-23 19:20:31.113306
175.517252	187.71557	8153.5	9753.5	8153.5	9753.5	2.0	8153.5	1600.0	19-12-23 19:20:34.388475
173.975619	187.021802	8153.5	9953.5	8153.5	9953.5	2.0	8153.5	1800.0	19-12-23 19:20:37.666750
172.419681	185.516417	8153.5	10153.5	8153.5	10153.5	2.0	8153.5	2000.0	19-12-23 19:20:40.943440
