# 
A1	f1	A2	f2	Delay	a	
10526316.263157895	8.0	10.0	1.0	0.5	0.009045226130653268	10-04-24 18:58:27.383006
10526316.263157895	8.0	10.0	1052632.5263157894	0.5	0.009045226130653268	10-04-24 18:58:27.908554
10526316.263157895	8.0	10.0	2105264.052631579	0.5	0.009045226130653268	10-04-24 18:58:28.433513
10526316.263157895	8.0	10.0	3157895.578947368	0.5	0.009045226130653268	10-04-24 18:58:28.957862
10526316.263157895	8.0	10.0	4210527.105263158	0.5	0.009045226130653268	10-04-24 18:58:29.482763
10526316.263157895	8.0	10.0	5263158.631578947	0.5	0.009045226130653268	10-04-24 18:58:30.008925
10526316.263157895	8.0	10.0	6315790.157894736	0.5	0.009045226130653268	10-04-24 18:58:30.534926
10526316.263157895	8.0	10.0	7368421.684210526	0.5	0.009045226130653268	10-04-24 18:58:31.061189
10526316.263157895	8.0	10.0	8421053.210526315	0.5	0.009045226130653268	10-04-24 18:58:31.588977
10526316.263157895	8.0	10.0	9473684.736842105	0.5	0.009045226130653268	10-04-24 18:58:32.113624
10526316.263157895	8.0	10.0	10526316.263157895	0.5	0.009045226130653268	10-04-24 18:58:32.638057
10526316.263157895	8.0	10.0	11578947.789473685	0.5	0.009045226130653268	10-04-24 18:58:33.164059
10526316.263157895	8.0	10.0	12631579.315789472	0.5	0.009045226130653268	10-04-24 18:58:33.690713
10526316.263157895	8.0	10.0	13684210.842105264	0.5	0.009045226130653268	10-04-24 18:58:34.213508
10526316.263157895	8.0	10.0	14736842.368421052	0.5	0.009045226130653268	10-04-24 18:58:34.737693
10526316.263157895	8.0	10.0	15789473.894736843	0.5	0.009045226130653268	10-04-24 18:58:35.264282
10526316.263157895	8.0	10.0	16842105.42105263	0.5	0.009045226130653268	10-04-24 18:58:35.791111
10526316.263157895	8.0	10.0	17894736.94736842	0.5	0.009045226130653268	10-04-24 18:58:36.314332
10526316.263157895	8.0	10.0	18947368.47368421	0.5	0.009045226130653268	10-04-24 18:58:36.841455
10526316.263157895	8.0	10.0	20000000.0	0.5	0.009045226130653268	10-04-24 18:58:37.368745
