# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.113	0.0	250	250	-7439817.0	-7453347.0	-7460367.0	-7458634.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8828411	9.9e+37	20.7048341	1712673497.8857923	6	3.0	09-04-24 16:38:17.885854
0.601	0.002	250	250	-7154322.0	-7166860.0	-7173178.0	-7170979.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3784341	9.9e+37	20.5852441	1712673505.6748102	6	3.0	09-04-24 16:38:25.674876
1.201	0.005	250	250	-6779261.0	-6791035.0	-6797068.0	-6794996.0	-8125684.0	-8116772.0	-8115684.0	-8111827.0	-10.7816453	-1.16102252	20.5967431	1712673513.4764426	6	3.0	09-04-24 16:38:33.476495
1.8	0.008	250	250	-6403250.0	-6414298.0	-6419993.0	-6418117.0	-7674949.0	-7666473.0	-7665493.0	-7661782.0	-10.183707	-1.09662191	20.5163457	1712673521.279089	6	3.0	09-04-24 16:38:41.279144
2.401	0.011	250	250	-6026060.0	-6036417.0	-6041767.0	-6040075.0	-7222788.0	-7214735.0	-7213804.0	-7210331.0	-9.58396046	-1.03200746	20.47447	1712673529.1198575	6	3.0	09-04-24 16:38:49.119912
3.001	0.014	250	250	-5649391.0	-5658991.0	-5664015.0	-5662502.0	-6771468.0	-6763827.0	-6762997.0	-6759684.0	-8.98498606	-0.967512828	20.3680081	1712673536.9209948	6	3.0	09-04-24 16:38:56.921049
3.601	0.017	250	250	-5272904.0	-5281752.0	-5286458.0	-5285141.0	-6320055.0	-6312876.0	-6312115.0	-6309019.0	-8.38630259	-0.90303105	20.3048592	1712673544.7250054	6	3.0	09-04-24 16:39:04.725061
4.201	0.021	250	250	-4896001.0	-4904109.0	-4908490.0	-4907339.0	-5868227.0	-5861465.0	-5860765.0	-5857861.0	-7.78699332	-0.838459156	20.2702663	1712673552.5630467	6	3.0	09-04-24 16:39:12.563102
4.8	0.024	250	250	-4519485.0	-4526828.0	-4530917.0	-4529942.0	-5417064.0	-5410717.0	-5410136.0	-5407391.0	-7.18828637	-0.774016073	20.2645167	1712673560.3642333	6	3.0	09-04-24 16:39:20.364289
5.4	0.027	250	250	-4142415.0	-4149019.0	-4152739.0	-4151980.0	-4965195.0	-4959309.0	-4958767.0	-4956223.0	-6.58871216	-0.709463686	20.3288155	1712673568.3751109	6	3.0	09-04-24 16:39:28.375167
6.0	0.03	250	250	-3765777.0	-3771651.0	-3775064.0	-3774458.0	-4513941.0	-4508492.0	-4508023.0	-4505639.0	-5.98986114	-0.644983062	20.3120461	1712673576.2053542	6	3.0	09-04-24 16:39:36.205411
6.6	0.033	250	250	-3388618.0	-3393723.0	-3396837.0	-3396418.0	-4061828.0	-4056822.0	-4056459.0	-4054246.0	-5.39014449	-0.580409496	20.3575631	1712673584.0084658	6	3.0	09-04-24 16:39:44.008521
7.2	0.036	250	250	-3012122.0	-3016490.0	-3019291.0	-3019033.0	-3610806.0	-3606206.0	-3605936.0	-3603922.0	-4.79146951	-0.515960162	20.33514	1712673592.0152214	6	3.0	09-04-24 16:39:52.015276
7.801	0.039	250	250	-2634690.0	-2638329.0	-2640809.0	-2640709.0	-3158517.0	-3154349.0	-3154162.0	-3152307.0	-4.19138471	-0.451347801	20.2300196	1712673600.041761	6	3.0	09-04-24 16:40:00.041817
8.4	0.042	250	250	-2258163.0	-2261056.0	-2263205.0	-2263291.0	-2707364.0	-2703649.0	-2703514.0	-2701869.0	-3.59264945	-0.386888772	20.289623	1712673607.841769	6	3.0	09-04-24 16:40:07.841824
9.0	0.045	250	250	-1881776.0	-1883920.0	-1885747.0	-1886016.0	-2256268.0	-2252965.0	-2252923.0	-2251462.0	-2.99413291	-0.322436416	20.2302113	1712673615.6410441	6	3.0	09-04-24 16:40:15.641101
9.599	0.048	250	250	-1504878.0	-1506278.0	-1507791.0	-1508234.0	-1804593.0	-1801727.0	-1801773.0	-1800467.0	-2.39488503	-0.257908794	20.2587672	1712673623.7018075	6	3.0	09-04-24 16:40:23.701863
10.2	0.051	250	250	-1127799.0	-1128453.0	-1129658.0	-1130274.0	-1352680.0	-1350217.0	-1350366.0	-1349229.0	-1.79529503	-0.193345113	20.2926894	1712673631.5079927	6	3.0	09-04-24 16:40:31.508049
10.801	0.054	250	250	-750562.6	-750475.1	-751355.4	-752148.3	-900498.5	-898459.3	-898678.9	-897720.3	-1.19541644	-0.128740703	20.3225869	1712673639.3419607	6	3.0	09-04-24 16:40:39.342025
11.4	0.057	250	250	-373913.8	-373082.1	-373647.1	-374616.3	-449106.6	-447503.4	-447805.1	-447031.8	-0.596524003	-0.0642477613	20.3222036	1712673647.141008	6	3.0	09-04-24 16:40:47.141069
12.0	0.061	250	250	2958.32	4531.472	4282.316	3141.044	2627.228	3801.212	3420.992	4002.2	0.00275872338	0.000289993248	20.2340443	1712673654.9417038	6	3.0	09-04-24 16:40:54.941764
12.6	0.064	250	250	379646.0	381952.5	382021.8	380715.1	454133.3	454867.3	454407.7	454826.9	0.601709727	0.0647951356	20.2668165	1712673662.7848725	6	3.0	09-04-24 16:41:02.784937
13.2	0.067	250	250	756735.1	759783.5	760175.7	758694.4	906087.6	906397.2	905853.5	906080.5	1.20133425	0.129374547	20.1791364	1712673670.8149421	6	3.0	09-04-24 16:41:10.815002
13.8	0.07	250	250	1133255.0	1137027.0	1137739.0	1136091.0	1357390.0	1357263.0	1356661.0	1356710.0	1.79997817	0.193848964	20.1297863	1712673678.6475804	6	3.0	09-04-24 16:41:18.647637
14.399	0.073	250	250	1510047.0	1514564.0	1515595.0	1513775.0	1809055.0	1808509.0	1807796.0	1807666.0	2.39912605	0.25838214	20.0840776	1712673686.4490104	6	3.0	09-04-24 16:41:26.449065
14.999	0.076	250	250	1886691.0	1891957.0	1893296.0	1891309.0	2260579.0	2259595.0	2258810.0	2258475.0	2.9979936	0.322881967	19.988193	1712673694.2504876	6	3.0	09-04-24 16:41:34.250542
15.6	0.079	250	250	2264035.0	2270038.0	2271694.0	2269537.0	2712891.0	2711496.0	2710618.0	2710126.0	3.59793429	0.387499256	20.0670207	1712673702.0902147	6	3.0	09-04-24 16:41:42.090274
16.2	0.082	250	250	2640968.0	2647706.0	2649698.0	2647349.0	3164738.0	3162902.0	3161958.0	3161264.0	4.19724951	0.452051865	20.02572	1712673709.9581082	6	3.0	09-04-24 16:41:49.958163
16.8	0.085	250	250	3017439.0	3024927.0	3027229.0	3024707.0	3616097.0	3613830.0	3612801.0	3611930.0	4.79585415	0.516536962	20.0428727	1712673717.836752	6	3.0	09-04-24 16:41:57.836805
17.4	0.088	250	250	3394316.0	3402544.0	3405180.0	3402469.0	4067924.0	4065217.0	4064114.0	4063032.0	5.39511859	0.581080366	20.0591631	1712673725.6544816	6	3.0	09-04-24 16:42:05.654541
18.0	0.091	250	250	3771125.0	3780102.0	3783048.0	3780160.0	4519462.0	4516334.0	4515146.0	4513898.0	5.9942223	0.645580973	20.1065008	1712673733.4877567	6	3.0	09-04-24 16:42:13.487810
18.6	0.095	250	250	4147828.0	4157538.0	4160817.0	4157752.0	4971015.0	4967465.0	4966211.0	4964778.0	6.59319069	0.710104359	20.1850775	1712673741.5109572	6	3.0	09-04-24 16:42:21.511012
19.2	0.098	250	250	4524111.0	4534564.0	4538142.0	4534888.0	5421984.0	5418028.0	5416696.0	5415064.0	7.19149478	0.774536872	20.2347151	1712673749.3435082	6	3.0	09-04-24 16:42:29.343565
19.8	0.101	250	250	4901121.0	4912323.0	4916249.0	4912819.0	5874091.0	5869711.0	5868303.0	5866454.0	7.79098749	0.839115558	20.2812862	1712673757.1454482	6	3.0	09-04-24 16:42:37.145501
20.4	0.104	250	250	5277862.0	5289830.0	5294068.0	5290461.0	6325665.0	6320876.0	6319351.0	6317361.0	8.38997168	0.903650379	20.3517178	1712673765.1577163	6	3.0	09-04-24 16:42:45.157772
21.0	0.107	250	250	5654326.0	5667026.0	5671578.0	5667820.0	6777074.0	6771832.0	6770231.0	6768073.0	8.9884954	0.968099661	20.4203287	1712673772.9906924	6	3.0	09-04-24 16:42:52.990747
21.6	0.11	250	250	6030554.0	6043992.0	6048866.0	6044914.0	7227711.0	7222046.0	7220382.0	7217993.0	9.58674584	1.03247968	20.4951683	1712673780.7904088	6	3.0	09-04-24 16:43:00.790466
22.199	0.113	250	250	6406275.0	6420438.0	6425642.0	6421531.0	7678015.0	7671934.0	7670185.0	7667654.0	10.1841297	1.0968342	20.5219036	1712673788.6377857	6	3.0	09-04-24 16:43:08.637841
22.799	0.117	250	250	6782302.0	6797225.0	6802730.0	6798423.0	8128672.0	8122171.0	8120350.0	8117617.0	10.7819797	1.16120359	20.5656957	1712673796.6678402	6	3.0	09-04-24 16:43:16.667900
23.399	0.12	250	250	6855039.0	7487194.0	6876117.0	7488949.0	8388607.0	8388607.0	8388607.0	8388607.0	11.378505	9.9e+37	20.6683247	1712673804.7022047	6	3.0	09-04-24 16:43:24.702270
24.0	0.123	250	250	6846713.0	7487351.0	6867917.0	7489124.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9631779	9.9e+37	20.7447933	1712673812.7216353	6	3.0	09-04-24 16:43:32.721697
