# 
A1	f1	A2	f2	Amax	Delay	a	
0	0	1.0	15777777.777777778	0.0006025595860743583	0.1	0	10-04-24 19:56:11.224618
0	0	2.0	15777777.777777778	0.0011481536214968829	0.1	0	10-04-24 19:56:17.722397
0	0	3.0	15777777.777777778	0.0018197008586099844	0.1	0	10-04-24 19:56:24.219883
0	0	4.0	15777777.777777778	0.002511886431509582	0.1	0	10-04-24 19:56:30.717730
0	0	5.0	15777777.777777778	0.003162277660168382	0.1	0	10-04-24 19:56:37.215348
0	0	6.0	15777777.777777778	0.0038018939632056157	0.1	0	10-04-24 19:56:43.713109
0	0	7.0	15777777.777777778	0.004365158322401662	0.1	0	10-04-24 19:56:50.210805
0	0	8.0	15777777.777777778	0.005011872336272722	0.1	0	10-04-24 19:56:56.708474
0	0	9.0	15777777.777777778	0.005754399373371571	0.1	0	10-04-24 19:57:03.206151
0	0	10.0	15777777.777777778	0.006309573444801933	0.1	0	10-04-24 19:57:09.703800
0	0	11.0	15777777.777777778	0.007244359600749903	0.1	0	10-04-24 19:57:16.201898
0	0	12.0	15777777.777777778	0.007943282347242816	0.1	0	10-04-24 19:57:22.699179
0	0	13.0	15777777.777777778	0.008709635899560818	0.1	0	10-04-24 19:57:29.197054
0	0	14.0	15777777.777777778	0.00954992586021437	0.1	0	10-04-24 19:57:35.694824
0	0	15.0	15777777.777777778	0.01	0.1	0	10-04-24 19:57:42.192543
