# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-78.4801187	-89.2833339	45074.5	43074.5	45074.5	43074.5	2.0	45074.5	-2000.0	19-12-23 19:26:22.242715
-80.0349138	-90.8168782	45074.5	43274.5	45074.5	43274.5	2.0	45074.5	-1800.0	19-12-23 19:26:25.519632
-81.5924438	-92.353798	45074.5	43474.5	45074.5	43474.5	2.0	45074.5	-1600.0	19-12-23 19:26:28.694092
-83.1482342	-93.822237	45074.5	43674.5	45074.5	43674.5	2.0	45074.5	-1400.0	19-12-23 19:26:31.971182
-84.6728765	-93.8221353	45074.5	43874.5	45074.5	43874.5	2.0	45074.5	-1200.0	19-12-23 19:26:35.145956
-86.1972238	-93.8221602	45074.5	44074.5	45074.5	44074.5	2.0	45074.5	-1000.0	19-12-23 19:26:38.422346
-87.7243019	-93.8220817	45074.5	44274.5	45074.5	44274.5	2.0	45074.5	-800.0	19-12-23 19:26:41.697900
-89.2486937	-93.8218357	45074.5	44474.5	45074.5	44474.5	2.0	45074.5	-600.0	19-12-23 19:26:44.974673
-90.7734599	-93.8221339	45074.5	44674.5	45074.5	44674.5	2.0	45074.5	-400.0	19-12-23 19:26:48.253001
-92.2983064	-93.8222283	45074.5	44874.5	45074.5	44874.5	2.0	45074.5	-200.0	19-12-23 19:26:51.529995
-93.8243528	-93.8220709	45074.5	45074.5	45074.5	45074.5	2.0	45074.5	0.0	19-12-23 19:26:54.806175
-95.3515953	-93.8221953	45074.5	45274.5	45074.5	45274.5	2.0	45074.5	200.0	19-12-23 19:26:58.083370
-96.875996	-93.8222484	45074.5	45474.5	45074.5	45474.5	2.0	45074.5	400.0	19-12-23 19:27:01.257904
-98.4003152	-93.8223947	45074.5	45674.5	45074.5	45674.5	2.0	45074.5	600.0	19-12-23 19:27:04.534632
-99.9248415	-93.8221076	45074.5	45874.5	45074.5	45874.5	2.0	45074.5	800.0	19-12-23 19:27:07.811438
-101.452259	-93.8223271	45074.5	46074.5	45074.5	46074.5	2.0	45074.5	1000.0	19-12-23 19:27:11.087939
-102.977111	-93.8223529	45074.5	46274.5	45074.5	46274.5	2.0	45074.5	1200.0	19-12-23 19:27:14.365170
-103.99557	-93.8167031	45074.5	46474.5	45074.5	46474.5	2.0	45074.5	1400.0	19-12-23 19:27:17.744412
-103.960454	-93.7843821	45074.5	46674.5	45074.5	46674.5	2.0	45074.5	1600.0	19-12-23 19:27:21.021360
-103.926717	-93.7519326	45074.5	46874.5	45074.5	46874.5	2.0	45074.5	1800.0	19-12-23 19:27:24.195653
-103.894716	-93.7210409	45074.5	47074.5	45074.5	47074.5	2.0	45074.5	2000.0	19-12-23 19:27:31.260356
