# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.116	0.0	250	250	-7433389.0	-7447108.0	-7454221.0	-7452324.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8752681	9.9e+37	20.9586754	1712714139.1857455	6	128.0	10-04-24 03:55:39.185809
0.6	0.002	250	250	-7153276.0	-7165873.0	-7172223.0	-7169899.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3765582	9.9e+37	20.9239866	1712714147.0058615	6	128.0	10-04-24 03:55:47.005924
1.201	0.005	250	250	-6778367.0	-6790245.0	-6796231.0	-6794113.0	-8123397.0	-8114446.0	-8113514.0	-8109608.0	-10.7800876	-1.16067263	20.9236992	1712714154.8614948	6	128.0	10-04-24 03:55:54.861551
1.8	0.008	250	250	-6402367.0	-6413487.0	-6419186.0	-6417248.0	-7672602.0	-7664098.0	-7663218.0	-7659537.0	-10.1821676	-1.0962514	20.8642875	1712714162.9179149	6	128.0	10-04-24 03:56:02.917974
2.401	0.011	250	250	-6025195.0	-6035573.0	-6040934.0	-6039191.0	-7220376.0	-7212264.0	-7211429.0	-7207898.0	-9.58240148	-1.03164786	20.8518302	1712714170.7818062	6	128.0	10-04-24 03:56:10.781860
3.001	0.015	250	250	-5648693.0	-5658306.0	-5663341.0	-5661777.0	-6769484.0	-6761777.0	-6761038.0	-6757736.0	-8.98368647	-0.967226272	20.8481888	1712714178.8025498	6	128.0	10-04-24 03:56:18.802604
3.6	0.018	250	250	-5272158.0	-5281018.0	-5285739.0	-5284353.0	-6318467.0	-6311233.0	-6310532.0	-6307413.0	-8.38497164	-0.902781424	20.872241	1712714186.62297	6	128.0	10-04-24 03:56:26.623027
4.201	0.021	250	250	-4895339.0	-4903470.0	-4907868.0	-4906652.0	-5867051.0	-5860239.0	-5859673.0	-5856712.0	-7.78577139	-0.838294658	20.8944724	1712714194.6996596	6	128.0	10-04-24 03:56:34.699716
4.8	0.024	250	250	-4518825.0	-4526195.0	-4530286.0	-4529256.0	-5415455.0	-5409072.0	-5408580.0	-5405820.0	-7.18709918	-0.773760947	20.8742533	1712714202.7408507	6	128.0	10-04-24 03:56:42.740907
5.4	0.027	250	250	-4141722.0	-4148339.0	-4152123.0	-4151266.0	-4963198.0	-4957255.0	-4956823.0	-4954229.0	-6.58745672	-0.709153799	20.8687913	1712714210.545874	6	128.0	10-04-24 03:56:50.545929
6.0	0.03	250	250	-3765123.0	-3770998.0	-3774460.0	-3773789.0	-4511931.0	-4506445.0	-4506117.0	-4503679.0	-5.98866973	-0.644682408	20.8160873	1712714218.6313026	6	128.0	10-04-24 03:56:58.631358
6.6	0.033	250	250	-3388107.0	-3393237.0	-3396345.0	-3395885.0	-4060235.0	-4055205.0	-4054889.0	-4052703.0	-5.38922	-0.580167654	20.8465598	1712714226.4706972	6	128.0	10-04-24 03:57:06.470750
7.2	0.036	250	250	-3011622.0	-3016004.0	-3018817.0	-3018508.0	-3609169.0	-3604546.0	-3604319.0	-3602300.0	-4.79056227	-0.515707631	20.8850816	1712714234.4906292	6	128.0	10-04-24 03:57:14.490683
7.8	0.039	250	250	-2634233.0	-2637895.0	-2640377.0	-2640245.0	-3157036.0	-3152848.0	-3152685.0	-3150844.0	-4.19048225	-0.451119798	20.9067381	1712714242.3262563	6	128.0	10-04-24 03:57:22.326310
8.4	0.042	250	250	-2257751.0	-2260655.0	-2262832.0	-2262879.0	-2705966.0	-2702220.0	-2702154.0	-2700474.0	-3.5919439	-0.38668942	20.8867106	1712714250.1307049	6	128.0	10-04-24 03:57:30.130761
8.999	0.045	250	250	-1881335.0	-1883490.0	-1885345.0	-1885577.0	-2254966.0	-2251643.0	-2251644.0	-2250151.0	-2.99343023	-0.322247745	20.9604003	1712714258.204329	6	128.0	10-04-24 03:57:38.204384
9.599	0.048	250	250	-1504456.0	-1505862.0	-1507392.0	-1507807.0	-1803508.0	-1800606.0	-1800692.0	-1799382.0	-2.39413601	-0.257742914	20.963275	1712714266.267355	6	128.0	10-04-24 03:57:46.267408
10.2	0.051	250	250	-1127416.0	-1128075.0	-1129283.0	-1129877.0	-1351698.0	-1349235.0	-1349385.0	-1348273.0	-1.79463924	-0.193203243	20.9862731	1712714274.0919178	6	128.0	10-04-24 03:57:54.091973
10.801	0.055	250	250	-750182.9	-750097.2	-750986.3	-751763.1	-899787.9	-897770.4	-898006.8	-897061.0	-1.1948253	-0.12864672	20.9992095	1712714281.8963277	6	128.0	10-04-24 03:58:01.896385
11.4	0.058	250	250	-373582.2	-372762.2	-373334.3	-374293.0	-448553.0	-446953.3	-447265.4	-446492.2	-0.59597137	-0.0641732639	20.9422893	1712714289.7014008	6	128.0	10-04-24 03:58:09.701459
12.0	0.061	250	250	3329.168	4893.112	4637.232	3501.984	3065.924	4225.88	3829.648	4418.664	0.00331350371	0.000350610553	20.9127751	1712714297.5340455	6	128.0	10-04-24 03:58:17.534111
12.6	0.064	250	250	380024.2	382320.6	382388.1	381086.5	454425.7	455158.0	454695.8	455089.4	0.602329128	0.0648427321	20.8427268	1712714305.335153	6	128.0	10-04-24 03:58:25.335213
13.2	0.067	250	250	756990.7	760019.4	760415.7	758929.2	906155.9	906448.0	905901.7	906110.1	1.20168172	0.129374212	20.869462	1712714313.1365137	6	128.0	10-04-24 03:58:33.136574
13.799	0.07	250	250	1133540.0	1137305.0	1138019.0	1136359.0	1357425.0	1357275.0	1356678.0	1356700.0	1.80039813	0.193845177	20.798168	1712714320.9863906	6	128.0	10-04-24 03:58:40.986446
14.399	0.073	250	250	1510340.0	1514850.0	1515884.0	1514044.0	1809061.0	1808486.0	1807798.0	1807637.0	2.39951881	0.258364983	20.7956765	1712714328.7916331	6	128.0	10-04-24 03:58:48.791690
14.999	0.076	250	250	1886911.0	1892162.0	1893515.0	1891494.0	2260350.0	2259349.0	2258616.0	2258266.0	2.99825604	0.32284328	20.7827401	1712714336.8490212	6	128.0	10-04-24 03:58:56.849078
15.6	0.079	250	250	2264311.0	2270289.0	2271956.0	2269783.0	2712597.0	2711141.0	2710320.0	2709805.0	3.59831387	0.387439239	20.8160873	1712714344.681885	6	128.0	10-04-24 03:59:04.681939
16.2	0.082	250	250	2641250.0	2647994.0	2649984.0	2647620.0	3164113.0	3162249.0	3161341.0	3160644.0	4.19759648	0.451932427	20.8602628	1712714352.4859192	6	128.0	10-04-24 03:59:12.485978
16.8	0.085	250	250	3017737.0	3025226.0	3027533.0	3024982.0	3615221.0	3612909.0	3611921.0	3611046.0	4.79621857	0.51639573	20.9059715	1712714360.2917986	6	128.0	10-04-24 03:59:20.291853
17.4	0.088	250	250	3394579.0	3402832.0	3405449.0	3402710.0	4066957.0	4064242.0	4063178.0	4062104.0	5.39537693	0.580931695	20.8869981	1712714368.3424408	6	128.0	10-04-24 03:59:28.342495
18.0	0.092	250	250	3771384.0	3780355.0	3783288.0	3780388.0	4518672.0	4515484.0	4514362.0	4513141.0	5.99451494	0.645470012	20.8733909	1712714376.37116	6	128.0	10-04-24 03:59:36.371214
18.6	0.095	250	250	4148106.0	4157835.0	4161059.0	4158001.0	4970436.0	4966814.0	4965591.0	4964174.0	6.59346695	0.709998384	20.8401395	1712714384.3823302	6	128.0	10-04-24 03:59:44.382382
19.2	0.098	250	250	4524380.0	4534861.0	4538435.0	4535159.0	5421352.0	5417300.0	5415988.0	5414428.0	7.19175256	0.774397621	20.8206869	1712714392.2187152	6	128.0	10-04-24 03:59:52.218768
19.8	0.101	250	250	4901407.0	4912647.0	4916501.0	4913074.0	5872870.0	5868371.0	5867014.0	5865249.0	7.79120361	0.83891919	20.791556	1712714400.2392015	6	128.0	10-04-24 04:00:00.239254
20.4	0.104	250	250	5278117.0	5290095.0	5294313.0	5290667.0	6324412.0	6319486.0	6318061.0	6316078.0	8.39021476	0.903399256	20.8016177	1712714408.2666	6	128.0	10-04-24 04:00:08.266655
21.0	0.107	250	250	5654580.0	5667306.0	5671839.0	5668034.0	6775354.0	6769978.0	6768462.0	6766359.0	8.98873304	0.967825502	20.7667373	1712714416.143667	6	128.0	10-04-24 04:00:16.143721
21.6	0.11	250	250	6030991.0	6044421.0	6049289.0	6045303.0	7226298.0	7220556.0	7218984.0	7216649.0	9.58722411	1.0322654	20.7171956	1712714424.1979768	6	128.0	10-04-24 04:00:24.198032
22.199	0.113	250	250	6406838.0	6421032.0	6426224.0	6422047.0	7676467.0	7670261.0	7668584.0	7666042.0	10.1847849	1.09657218	20.6743617	1712714432.0155602	6	128.0	10-04-24 04:00:32.015616
22.799	0.117	250	250	6783122.0	6798073.0	6803562.0	6799230.0	8127436.0	8120787.0	8119068.0	8116408.0	10.7830092	1.16097922	20.6256824	1712714439.8209724	6	128.0	10-04-24 04:00:39.821027
23.399	0.12	250	250	6854022.0	7485731.0	6875233.0	7487425.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3801177	9.9e+37	20.6336359	1712714447.670977	6	128.0	10-04-24 04:00:47.671042
23.999	0.123	250	250	6845542.0	7485940.0	6866845.0	7487587.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9654019	9.9e+37	20.6313361	1712714455.5416417	6	128.0	10-04-24 04:00:55.541705
