# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.102	0.0	250	250	-7439235.0	-7452829.0	-7459618.0	-7457850.0	-7454196.0	-7448908.0	-7447705.0	-7445055.0	-11.881611	13.9675168	6.0	5.0	14-12-23 15:20:18.260390
0.5	0.002	250	250	-7224311.0	-7236927.0	-7243165.0	-7240960.0	-7245068.0	-7239658.0	-7238370.0	-7235563.0	-11.4867151	14.0311078	6.0	5.0	14-12-23 15:20:25.416184
1.0	0.004	250	250	-6912727.0	-6924699.0	-6930684.0	-6928614.0	-6932527.0	-6927340.0	-6926151.0	-6923390.0	-10.9908444	13.9777547	6.0	5.0	14-12-23 15:20:32.612174
1.499	0.007	250	250	-6599516.0	-6610903.0	-6616609.0	-6614700.0	-6618489.0	-6613482.0	-6612343.0	-6609687.0	-10.4929876	13.9910869	6.0	5.0	14-12-23 15:20:39.782834
1.999	0.01	250	250	-6285160.0	-6295936.0	-6301372.0	-6299600.0	-6303278.0	-6298442.0	-6297363.0	-6294807.0	-9.9931915	13.9529274	6.0	5.0	14-12-23 15:20:46.945108
2.499	0.012	250	250	-5971199.0	-5981385.0	-5986535.0	-5984923.0	-5988411.0	-5983756.0	-5982791.0	-5980281.0	-9.49407101	13.9482738	6.0	5.0	14-12-23 15:20:54.298320
3.0	0.015	250	250	-5656595.0	-5666103.0	-5671017.0	-5669575.0	-5672922.0	-5668453.0	-5667550.0	-5665185.0	-8.99387217	13.8567612	6.0	5.0	14-12-23 15:21:01.494239
3.499	0.017	250	250	-5342693.0	-5351601.0	-5356265.0	-5354918.0	-5358125.0	-5353830.0	-5352990.0	-5350735.0	-8.49492469	13.9166294	6.0	5.0	14-12-23 15:21:08.671196
4.0	0.02	250	250	-5028289.0	-5036630.0	-5041009.0	-5039795.0	-5042875.0	-5038759.0	-5038008.0	-5035860.0	-7.99514204	13.9755668	6.0	5.0	14-12-23 15:21:15.932185
4.499	0.022	250	250	-4713915.0	-4721606.0	-4725734.0	-4724677.0	-4727613.0	-4723701.0	-4723007.0	-4720960.0	-7.4953856	13.8561327	6.0	5.0	14-12-23 15:21:23.105371
4.999	0.025	250	250	-4399374.0	-4406449.0	-4410334.0	-4409411.0	-4412180.0	-4408466.0	-4407847.0	-4405889.0	-6.99534544	13.8449641	6.0	5.0	14-12-23 15:21:30.278521
5.5	0.027	250	250	-4085068.0	-4091512.0	-4095150.0	-4094373.0	-4096994.0	-4093455.0	-4092916.0	-4091058.0	-6.4957061	13.7618279	6.0	5.0	14-12-23 15:21:37.426706
5.999	0.03	250	250	-3771057.0	-3776902.0	-3780263.0	-3779630.0	-3782094.0	-3778746.0	-3778270.0	-3776525.0	-5.99651409	13.855202	6.0	5.0	14-12-23 15:21:44.668894
6.499	0.032	250	250	-3456662.0	-3461894.0	-3465015.0	-3464529.0	-3466825.0	-3463668.0	-3463260.0	-3461611.0	-5.49680385	13.8933614	6.0	5.0	14-12-23 15:21:52.060550
6.999	0.035	250	250	-3142496.0	-3147124.0	-3149956.0	-3149617.0	-3151807.0	-3148826.0	-3148493.0	-3146941.0	-4.99741468	13.9259366	6.0	5.0	14-12-23 15:21:59.213982
7.499	0.038	250	250	-2827597.0	-2831609.0	-2834194.0	-2833991.0	-2836032.0	-2833230.0	-2832984.0	-2831530.0	-4.4968134	13.964096	6.0	5.0	14-12-23 15:22:06.369577
7.999	0.04	250	250	-2513565.0	-2516960.0	-2519298.0	-2519228.0	-2521120.0	-2518512.0	-2518332.0	-2516966.0	-3.99766921	14.0208699	6.0	5.0	14-12-23 15:22:13.544061
8.499	0.043	250	250	-2199181.0	-2201945.0	-2204039.0	-2204106.0	-2205847.0	-2203421.0	-2203314.0	-2202059.0	-3.49790863	14.0618215	6.0	5.0	14-12-23 15:22:20.718075
8.999	0.045	250	250	-1885215.0	-1887357.0	-1889190.0	-1889415.0	-1891009.0	-1888771.0	-1888737.0	-1887581.0	-2.99881608	14.1589184	6.0	5.0	14-12-23 15:22:27.888516
9.499	0.048	250	250	-1570564.0	-1572104.0	-1573655.0	-1574034.0	-1575470.0	-1573422.0	-1573474.0	-1572419.0	-2.49864572	14.0345285	6.0	5.0	14-12-23 15:22:35.159795
9.999	0.05	250	250	-1256011.0	-1256930.0	-1258225.0	-1258744.0	-1260041.0	-1258183.0	-1258297.0	-1257345.0	-1.99861732	14.106496	6.0	5.0	14-12-23 15:22:42.433798
10.499	0.053	250	250	-941657.3	-941961.7	-942998.2	-943667.5	-944801.1	-943136.0	-943332.6	-942475.2	-1.4989597	14.0019534	6.0	5.0	14-12-23 15:22:49.623734
10.999	0.056	250	250	-627288.2	-626966.1	-627747.3	-628563.0	-629546.8	-628066.0	-628340.7	-627577.3	-0.999183092	14.0683365	6.0	5.0	14-12-23 15:22:57.081619
11.499	0.058	250	250	-313321.3	-312388.5	-312920.7	-313872.9	-314705.7	-313415.4	-313766.8	-313095.8	-0.500061682	14.0152856	6.0	5.0	14-12-23 15:23:04.242216
11.999	0.061	250	250	1185.24	2730.944	2460.796	1364.288	683.444	1789.148	1352.468	1931.648	-7.06821231e-05	13.993879	6.0	5.0	14-12-23 15:23:11.413097
12.498	0.063	250	250	315010.5	317159.9	317154.8	315922.6	315385.4	316290.8	315793.8	316273.1	0.498829755	13.9361745	6.0	5.0	14-12-23 15:23:18.698545
12.999	0.066	250	250	629688.8	632452.4	632705.6	631335.5	630945.8	631664.0	631094.4	631469.6	0.999057652	13.9017379	6.0	5.0	14-12-23 15:23:25.851403
13.498	0.068	250	250	943582.7	946956.2	947471.7	945962.0	945718.5	946242.8	945602.3	945874.2	1.49800712	13.8458948	6.0	5.0	14-12-23 15:23:33.045171
13.999	0.071	250	250	1258311.0	1262298.0	1263074.0	1261418.0	1261326.0	1261662.0	1260944.0	1261116.0	1.99831407	13.8179732	6.0	5.0	14-12-23 15:23:40.224773
14.499	0.073	250	250	1572551.0	1577152.0	1578189.0	1576389.0	1576449.0	1576586.0	1575801.0	1575865.0	2.49781321	13.7891209	6.0	5.0	14-12-23 15:23:47.499557
14.998	0.076	250	250	1886482.0	1891704.0	1893003.0	1891052.0	1891269.0	1891222.0	1890360.0	1890325.0	2.99687704	13.7013312	6.0	5.0	14-12-23 15:23:54.674351
15.499	0.079	250	250	2201564.0	2207393.0	2208956.0	2206868.0	2207227.0	2206994.0	2206060.0	2205934.0	3.49769746	13.8564348	6.0	5.0	14-12-23 15:24:01.848922
15.998	0.081	250	250	2515376.0	2521830.0	2523641.0	2521413.0	2521921.0	2521501.0	2520489.0	2520266.0	3.99656162	13.8300726	6.0	5.0	14-12-23 15:24:09.480125
16.499	0.084	250	250	2830389.0	2837460.0	2839520.0	2837150.0	2837813.0	2837215.0	2836106.0	2835795.0	4.49723595	13.8738163	6.0	5.0	14-12-23 15:24:16.686273
16.999	0.086	250	250	3144258.0	3151945.0	3154270.0	3151762.0	3152578.0	3151781.0	3150618.0	3150210.0	4.99618305	13.9197237	6.0	5.0	14-12-23 15:24:23.842111
17.499	0.089	250	250	3458785.0	3467079.0	3469671.0	3467015.0	3467985.0	3466996.0	3465776.0	3465239.0	5.49616252	13.8561327	6.0	5.0	14-12-23 15:24:31.014474
17.999	0.092	250	250	3773183.0	3782090.0	3784943.0	3782133.0	3783246.0	3782081.0	3780747.0	3780159.0	5.99584144	13.8738163	6.0	5.0	14-12-23 15:24:38.244208
18.499	0.094	250	250	4087453.0	4096983.0	4100101.0	4097138.0	4098387.0	4097026.0	4095636.0	4094940.0	6.49534455	13.927798	6.0	5.0	14-12-23 15:24:45.451924
18.999	0.097	250	250	4401944.0	4412078.0	4415475.0	4412347.0	4413763.0	4412223.0	4410763.0	4409942.0	6.99536686	14.0255235	6.0	5.0	14-12-23 15:24:52.827605
19.499	0.099	250	250	4715963.0	4726703.0	4730367.0	4727083.0	4728655.0	4726921.0	4725364.0	4724482.0	7.49440772	14.0795052	6.0	5.0	14-12-23 15:25:00.190883
19.999	0.102	250	250	5030324.0	5041709.0	5045577.0	5042187.0	5043906.0	5041969.0	5040343.0	5039381.0	7.99420688	14.1586162	6.0	5.0	14-12-23 15:25:07.468922
