# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.086	0.0	250	250	-7449047.0	-7462380.0	-7469378.0	-7467215.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8883469	9.9e+37	18.3632311	1713883949.1551142	6	17.0	23-04-24 16:52:29.155181
0.6	0.002	250	250	-7154889.0	-7167421.0	-7173819.0	-7171395.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.378241	9.9e+37	18.3622758	1713883956.9439805	6	17.0	23-04-24 16:52:36.944043
1.201	0.005	250	250	-6779774.0	-6791567.0	-6797625.0	-6795416.0	-8124680.0	-8115935.0	-8114804.0	-8110687.0	-10.7815493	-1.1608298	18.3823371	1713883964.741265	6	17.0	23-04-24 16:52:44.741317
1.8	0.008	250	250	-6403839.0	-6414893.0	-6420609.0	-6418590.0	-7674127.0	-7665798.0	-7664731.0	-7660855.0	-10.1836678	-1.09644247	18.3597921	1713883972.8111644	6	17.0	23-04-24 16:52:52.811214
2.401	0.011	250	250	-6026636.0	-6036955.0	-6042379.0	-6040513.0	-7222204.0	-7214283.0	-7213353.0	-7209624.0	-9.58396039	-1.03187745	18.2850878	1713883980.7055957	6	17.0	23-04-24 16:53:00.705650
3.001	0.014	250	250	-5650019.0	-5659613.0	-5664681.0	-5663008.0	-6770769.0	-6763259.0	-6762393.0	-6758882.0	-8.98508621	-0.96737106	18.1733179	1713883988.5157087	6	17.0	23-04-24 16:53:08.515763
3.6	0.017	250	250	-5273465.0	-5282301.0	-5287071.0	-5285574.0	-6319407.0	-6312350.0	-6311584.0	-6308214.0	-8.38644394	-0.902899674	18.1197257	1713883996.531627	6	17.0	23-04-24 16:53:16.531680
4.201	0.021	250	250	-4896520.0	-4904604.0	-4909064.0	-4907747.0	-5867623.0	-5860998.0	-5860322.0	-5857175.0	-7.78712462	-0.838358289	18.0945058	1713884004.366158	6	17.0	23-04-24 16:53:24.366213
4.8	0.024	250	250	-4519943.0	-4527305.0	-4531431.0	-4530311.0	-5416360.0	-5410137.0	-5409538.0	-5406592.0	-7.18837752	-0.773887927	18.0732027	1713884012.1651957	6	17.0	23-04-24 16:53:32.165252
5.4	0.027	250	250	-4142823.0	-4149440.0	-4153235.0	-4152311.0	-4964536.0	-4958731.0	-4958190.0	-4955464.0	-6.58880163	-0.70933997	18.1507729	1713884020.1811116	6	17.0	23-04-24 16:53:40.181165
6.0	0.03	250	250	-3766251.0	-3772123.0	-3775595.0	-3774861.0	-4513415.0	-4508007.0	-4507556.0	-4504999.0	-5.99005974	-0.644893592	18.1272725	1713884028.030183	6	17.0	23-04-24 16:53:48.030236
6.6	0.033	250	250	-3389206.0	-3394344.0	-3397504.0	-3396942.0	-4061734.0	-4056777.0	-4056399.0	-4054079.0	-5.39053361	-0.580345365	18.071101	1713884035.886434	6	17.0	23-04-24 16:53:55.886488
7.2	0.036	250	250	-3012607.0	-3017003.0	-3019831.0	-3019466.0	-3610459.0	-3605959.0	-3605664.0	-3603455.0	-4.79180599	-0.515889134	17.9565608	1713884043.7099214	6	17.0	23-04-24 16:54:03.709977
7.801	0.039	250	250	-2635193.0	-2638851.0	-2641354.0	-2641174.0	-3158330.0	-3154243.0	-3154030.0	-3152039.0	-4.19172829	-0.451289768	17.8651388	1713884051.5500329	6	17.0	23-04-24 16:54:11.550084
8.4	0.042	250	250	-2258667.0	-2261577.0	-2263760.0	-2263763.0	-2707145.0	-2703481.0	-2703353.0	-2701588.0	-3.5931031	-0.386838048	17.8194755	1713884059.5815835	6	17.0	23-04-24 16:54:19.581641
9.0	0.045	250	250	-1882216.0	-1884379.0	-1886237.0	-1886432.0	-2256193.0	-2252945.0	-2252886.0	-2251337.0	-2.99456794	-0.3224148	17.7743854	1713884067.4168162	6	17.0	23-04-24 16:54:27.416873
9.6	0.048	250	250	-1505280.0	-1506698.0	-1508228.0	-1508610.0	-1804528.0	-1801684.0	-1801741.0	-1800381.0	-2.39527918	-0.257886001	17.7192648	1713884075.2170928	6	17.0	23-04-24 16:54:35.217147
10.2	0.051	250	250	-1128197.0	-1128878.0	-1130092.0	-1130653.0	-1352736.0	-1350329.0	-1350435.0	-1349277.0	-1.79577341	-0.193347768	17.7027381	1713884083.0172572	6	17.0	23-04-24 16:54:43.017311
10.801	0.054	250	250	-750947.0	-750881.1	-751777.3	-752527.0	-900725.5	-898742.5	-898952.4	-897948.5	-1.19592382	-0.128765868	17.7310149	1713884091.0779016	6	17.0	23-04-24 16:54:51.077962
11.401	0.057	250	250	-374238.4	-373431.4	-374006.5	-374932.6	-449347.0	-447770.2	-448070.1	-447254.1	-0.59696779	-0.0642814002	17.7913898	1713884098.8791988	6	17.0	23-04-24 16:54:58.879259
12.001	0.061	250	250	2665.116	4208.132	3952.92	2842.872	2286.308	3432.42	3058.472	3665.932	0.00229944632	0.000237812958	17.8424027	1713884106.9072723	6	17.0	23-04-24 16:55:06.907334
12.6	0.064	250	250	379375.7	381658.7	381719.4	380433.5	453696.6	454411.7	453957.1	454392.3	0.601246936	0.0647373297	17.84011	1713884114.938955	6	17.0	23-04-24 16:55:14.939019
13.201	0.067	250	250	756441.2	759462.6	759843.9	758373.0	905527.8	905821.8	905268.5	905512.2	1.2006943	0.129267631	17.8889257	1713884122.7406523	6	17.0	23-04-24 16:55:22.740711
13.8	0.07	250	250	1132907.0	1136663.0	1137365.0	1135714.0	1356650.0	1356514.0	1355899.0	1355931.0	1.79924449	0.193720437	17.9401296	1713884130.5405664	6	17.0	23-04-24 16:55:30.540619
14.4	0.073	250	250	1509803.0	1514307.0	1515327.0	1513491.0	1808281.0	1807727.0	1807013.0	1806850.0	2.39849047	0.258241845	17.8344737	1713884138.3801243	6	17.0	23-04-24 16:55:38.380179
14.999	0.076	250	250	1886456.0	1891702.0	1893040.0	1891025.0	2259628.0	2258638.0	2257824.0	2257510.0	2.99729496	0.3227185	17.7781111	1713884146.4117913	6	17.0	23-04-24 16:55:46.411846
15.6	0.079	250	250	2263823.0	2269817.0	2271477.0	2269285.0	2711890.0	2710482.0	2709615.0	2709054.0	3.59727979	0.387326873	17.6874533	1713884154.245274	6	17.0	23-04-24 16:55:54.245323
16.2	0.082	250	250	2640789.0	2647529.0	2649496.0	2647120.0	3163640.0	3161811.0	3160828.0	3160076.0	4.19658651	0.45186077	17.5899174	1713884162.0446048	6	17.0	23-04-24 16:56:02.044658
16.8	0.085	250	250	3017318.0	3024784.0	3027086.0	3024531.0	3614815.0	3612578.0	3611525.0	3610599.0	4.79523367	0.51631626	17.5199896	1713884170.0618083	6	17.0	23-04-24 16:56:10.061866
17.4	0.088	250	250	3394156.0	3402361.0	3404983.0	3402257.0	4066420.0	4063744.0	4062611.0	4061470.0	5.39434922	0.580833811	17.5071886	1713884178.1173968	6	17.0	23-04-24 16:56:18.117449
18.0	0.091	250	250	3771015.0	3779975.0	3782902.0	3779984.0	4518083.0	4514996.0	4513769.0	4512437.0	5.99359288	0.645367183	17.5645065	1713884186.1312788	6	17.0	23-04-24 16:56:26.131334
18.6	0.095	250	250	4147800.0	4157483.0	4160745.0	4157649.0	4969595.0	4966081.0	4964773.0	4963271.0	6.59256399	0.709857056	17.6340522	1713884193.9649634	6	17.0	23-04-24 16:56:33.965018
19.2	0.098	250	250	4524130.0	4534570.0	4538158.0	4534862.0	5420596.0	5416681.0	5415298.0	5413570.0	7.19089494	0.774287113	17.7063682	1713884201.9973407	6	17.0	23-04-24 16:56:41.997394
