# 
A2	f2	Scope_Frequency	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1	5656637.373737373	5656637.373737373	0.05171063633405446	-25.72840235820466	-37.643651624378414	0.2831432949202025	0.800850175542311	0.0	0.5	5656637.373737373	20-05-24 15:12:14.335948
1	5858656.565656566	5858656.565656566	0.05206721570475263	-25.668712912164064	-38.83013239505307	0.28295517161419725	0.8003180824808088	0.0	0.5	5858656.565656566	20-05-24 15:12:16.999354
1	6060675.757575758	6060675.757575758	0.05257444773285932	-25.58450561309206	-39.92152073718476	0.28044157654749247	0.7932085620135128	0.0	0.5	6060675.757575758	20-05-24 15:12:19.661524
1	6262694.94949495	6262694.94949495	0.052669691804995686	-25.568784457904993	-41.15013724072966	0.2790062178361108	0.7891487545005	0.0	0.5	6262694.94949495	20-05-24 15:12:22.322259
1	6464714.141414142	6464714.141414142	0.052927230233648946	-25.526416654735975	-42.41581465871425	0.2758369374768873	0.7801846759665471	0.0	0.5	6464714.141414142	20-05-24 15:12:24.985729
1	6666733.333333333	6666733.333333333	0.05339321724226811	-25.450278193267884	-42.98197463475912	0.27378307098855376	0.7743754642803372	0.0	0.5	6666733.333333333	20-05-24 15:12:27.649873
1	6868752.525252525	6868752.525252525	0.0538736053924691	-25.372479182357665	-44.30790578763549	0.27044302719068963	0.7649283938046182	0.0	0.5	6868752.525252525	20-05-24 15:12:30.310639
1	7070771.717171717	7070771.717171717	0.05311090546365451	-25.496325888575782	-45.99352244859528	0.2701747232734071	0.7641695157273004	0.0	0.5	7070771.717171717	20-05-24 15:12:32.979381
1	7272790.909090909	7272790.909090909	0.053496288142940114	-25.433527011898178	-46.944852757736044	0.2687847924021241	0.7602381975494416	0.0	0.5	7272790.909090909	20-05-24 15:12:35.738242
1	7474810.101010102	7474810.101010102	0.05381326877303195	-25.382212537076484	-47.79156878128827	0.26815794903886675	0.7584652167778373	0.0	0.5	7474810.101010102	20-05-24 15:12:38.398796
1	7676829.292929293	7676829.292929293	0.054283984995219296	-25.3065655644212	-48.95999186210528	0.2655448129087093	0.7510741516666456	0.0	0.5	7676829.292929293	20-05-24 15:12:41.062983
1	7878848.484848484	7878848.484848484	0.05443485857386461	-25.282458021484956	-50.042081720848955	0.2635358050119582	0.7453918192376457	0.0	0.5	7878848.484848484	20-05-24 15:12:43.831945
1	8080867.676767677	8080867.676767677	0.05499109996904631	-25.194151863605807	-50.957575236084985	0.2605257473631831	0.7368780905368004	0.0	0.5	8080867.676767677	20-05-24 15:12:46.897925
1	8282886.868686869	8282886.868686869	0.05470296849873728	-25.23978211404776	-52.643230977804066	0.257925916269872	0.7295246577527207	0.0	0.5	8282886.868686869	20-05-24 15:12:49.569450
1	8484906.06060606	8484906.06060606	0.05459542014765714	-25.256875749577063	-53.34131132829793	0.2563472169069784	0.7250594216528929	0.0	0.5	8484906.06060606	20-05-24 15:12:52.735039
1	8686925.252525253	8686925.252525253	0.05512361445587893	-25.17324626947657	-54.05701260692412	0.2543496247121829	0.7194093777049521	0.0	0.5	8686925.252525253	20-05-24 15:12:55.402093
1	8888944.444444444	8888944.444444444	0.05545962464419324	-25.12046148185888	-55.38184220880715	0.25032701672266355	0.7080317241551747	0.0	0.5	8888944.444444444	20-05-24 15:12:58.060586
1	9090963.636363637	9090963.636363637	0.05598852817035244	-25.038018982265324	-56.66812295445489	0.24753001226826252	0.700120600888311	0.0	0.5	9090963.636363637	20-05-24 15:13:00.938293
1	9292982.828282828	9292982.828282828	0.056274385867371546	-24.99378471672816	-57.778276051127925	0.24323625591232356	0.6879760239441219	0.0	0.5	9292982.828282828	20-05-24 15:13:03.590116
1	9495002.02020202	9495002.02020202	0.05664996036259854	-24.93600779343825	-58.702215143839084	0.23869588548226794	0.675133917063357	0.0	0.5	9495002.02020202	20-05-24 15:13:06.251733
1	9697021.212121213	9697021.212121213	0.05669355014239336	-24.929326933923228	-59.82149758984179	0.23318801060982897	0.6595552943744427	0.0	0.5	9697021.212121213	20-05-24 15:13:08.916816
1	9899040.404040404	9899040.404040404	0.057718956425376056	-24.773630593427338	-60.91699022934927	0.2258805489499915	0.6388866716027155	0.0	0.5	9899040.404040404	20-05-24 15:13:11.575841
1	10101059.595959596	10101059.595959596	0.05821456670422216	-24.699366613631955	-62.43331854354333	0.21868761831099684	0.6185419914769652	0.0	0.5	10101059.595959596	20-05-24 15:13:14.443010
1	10303078.787878787	10303078.787878787	0.05807729890106641	-24.71987180609057	-63.61049370820476	0.21262252948171767	0.6013873297182368	0.0	0.5	10303078.787878787	20-05-24 15:13:17.209720
1	10505097.979797982	10505097.979797982	0.05730610749910842	-24.83598179736736	-65.45704929302283	0.20530633227581147	0.5806939990910593	0.0	0.5	10505097.979797982	20-05-24 15:13:19.975249
1	10707117.171717172	10707117.171717172	0.0587663007394977	-24.61743293370858	-66.2929106749964	0.198041223680516	0.5601451688758989	0.0	0.5	10707117.171717172	20-05-24 15:13:22.636520
1	10909136.363636363	10909136.363636363	0.05795927560661583	-24.73754102233867	-67.93568250857307	0.18904704738956898	0.5347057966898354	0.0	0.5	10909136.363636363	20-05-24 15:13:25.297668
1	11111155.555555556	11111155.555555556	0.059621400561403554	-24.49195652415403	-69.25478432403604	0.17986763339173442	0.5087424931490852	0.0	0.5	11111155.555555556	20-05-24 15:13:27.961449
1	11313174.747474747	11313174.747474747	0.06064916634332236	-24.343503287533718	-71.22684400757699	0.16865774380500514	0.4770361373765703	0.0	0.5	11313174.747474747	20-05-24 15:13:31.944069
1	11515193.93939394	11515193.93939394	0.05971462248919269	-24.478386178492606	-72.06846266479742	0.16223069402059154	0.4588576954342407	0.0	0.5	11515193.93939394	20-05-24 15:13:34.920280
1	11717213.131313132	11717213.131313132	0.060792414897369494	-24.323012090109817	-73.20031449449533	0.1525246666365137	0.43140490430758566	0.0	0.5	11717213.131313132	20-05-24 15:13:37.586485
1	11919232.323232323	11919232.323232323	0.06132797258549303	-24.246827844514186	-76.04329656646051	0.14225287936585854	0.4023519025716419	0.0	0.5	11919232.323232323	20-05-24 15:13:40.350939
1	12121251.515151516	12121251.515151516	0.061863247095084034	-24.171345767333424	-76.91117435286932	0.13518910918685023	0.38237254339436155	0.0	0.5	12121251.515151516	20-05-24 15:13:43.013385
1	12323270.707070706	12323270.707070706	0.06192148362604059	-24.1631729318768	-77.30992709850017	0.12560813999568982	0.35527347025272593	0.0	0.5	12323270.707070706	20-05-24 15:13:45.677600
