# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.087	0.0	250	250	-7450231.0	-7463520.0	-7470220.0	-7468068.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8913367	9.9e+37	20.8506803	1712714788.4324522	6	130.0	10-04-24 04:06:28.432515
0.6	0.002	250	250	-7153563.0	-7166153.0	-7172483.0	-7170174.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768987	9.9e+37	20.8589212	1712714796.243768	6	130.0	10-04-24 04:06:36.243831
1.201	0.005	250	250	-6778408.0	-6790236.0	-6796244.0	-6794134.0	-8122047.0	-8113140.0	-8112169.0	-8108284.0	-10.7801128	-1.16047827	20.8310361	1712714804.2616777	6	130.0	10-04-24 04:06:44.261733
1.8	0.008	250	250	-6402439.0	-6413542.0	-6419228.0	-6417273.0	-7671741.0	-7663259.0	-7662342.0	-7658669.0	-10.1822386	-1.09612621	20.842056	1712714812.3101528	6	130.0	10-04-24 04:06:52.310209
2.401	0.011	250	250	-6025257.0	-6035619.0	-6040998.0	-6039231.0	-7220105.0	-7212048.0	-7211207.0	-7207682.0	-9.58249876	-1.03160937	20.9099003	1712714820.1125054	6	130.0	10-04-24 04:07:00.112562
3.001	0.015	250	250	-5648689.0	-5658311.0	-5663373.0	-5661787.0	-6768967.0	-6761328.0	-6760548.0	-6757281.0	-8.98369651	-0.967151588	20.9005094	1712714828.094862	6	130.0	10-04-24 04:07:08.094915
3.6	0.018	250	250	-5272212.0	-5281089.0	-5285818.0	-5284394.0	-6317744.0	-6310540.0	-6309851.0	-6306726.0	-8.38502714	-0.902646906	20.9474638	1712714836.1242626	6	130.0	10-04-24 04:07:16.124320
4.201	0.021	250	250	-4895301.0	-4903436.0	-4907838.0	-4906624.0	-5865758.0	-5859002.0	-5858358.0	-5855425.0	-7.78579703	-0.83810748	21.0104211	1712714843.9326172	6	130.0	10-04-24 04:07:23.932671
4.8	0.024	250	250	-4518741.0	-4526108.0	-4530171.0	-4529160.0	-5414458.0	-5408115.0	-5407571.0	-5404820.0	-7.18697283	-0.773653236	21.0324609	1712714851.740573	6	130.0	10-04-24 04:07:31.740627
5.4	0.027	250	250	-4141693.0	-4148324.0	-4152061.0	-4151221.0	-4963305.0	-4957387.0	-4956938.0	-4954342.0	-6.58745869	-0.709170876	21.0829609	1712714859.7448902	6	130.0	10-04-24 04:07:39.744946
6.0	0.03	250	250	-3765121.0	-3770994.0	-3774418.0	-3773764.0	-4512162.0	-4506676.0	-4506304.0	-4503898.0	-5.98865882	-0.644742261	21.070791	1712714867.786781	6	130.0	10-04-24 04:07:47.786834
6.6	0.033	250	250	-3388090.0	-3393220.0	-3396346.0	-3395845.0	-4060579.0	-4055501.0	-4055204.0	-4052990.0	-5.38916771	-0.580200143	21.1002094	1712714875.5935385	6	130.0	10-04-24 04:07:55.593595
7.2	0.036	250	250	-3011544.0	-3015934.0	-3018710.0	-3018426.0	-3609475.0	-3604839.0	-3604630.0	-3602602.0	-4.79048237	-0.515764086	21.0285321	1712714883.6706512	6	130.0	10-04-24 04:08:03.670705
7.801	0.039	250	250	-2634169.0	-2637827.0	-2640286.0	-2640170.0	-3157240.0	-3153049.0	-3152900.0	-3151060.0	-4.19036706	-0.451140319	21.0442474	1712714891.526768	6	130.0	10-04-24 04:08:11.526825
8.4	0.042	250	250	-2257754.0	-2260662.0	-2262818.0	-2262880.0	-2706183.0	-2702432.0	-2702371.0	-2700706.0	-3.59189472	-0.386713677	21.0273822	1712714899.644252	6	130.0	10-04-24 04:08:19.644307
8.999	0.045	250	250	-1881346.0	-1883504.0	-1885351.0	-1885582.0	-2255245.0	-2251897.0	-2251912.0	-2250448.0	-2.99339268	-0.322293234	20.957813	1712714907.4695132	6	130.0	10-04-24 04:08:27.469568
