# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7425946.0	-7439640.0	-7446779.0	-7444759.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8641538	9.9e+37	30.2505073	6	29.0	19-03-24 17:32:08.092667
0.601	0.002	250	250	-7153958.0	-7166537.0	-7173084.0	-7170616.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3771923	9.9e+37	30.5142524	6	29.0	19-03-24 17:32:19.149019
1.201	0.005	250	250	-6779042.0	-6790890.0	-6797083.0	-6794820.0	-8126487.0	-8117291.0	-8116380.0	-8112674.0	-10.7806756	-1.16100668	30.5816469	6	29.0	19-03-24 17:32:29.284100
1.8	0.008	250	250	-6403027.0	-6414172.0	-6420021.0	-6417918.0	-7675812.0	-7667083.0	-7666237.0	-7662701.0	-10.182673	-1.09659899	30.3986969	6	29.0	19-03-24 17:32:39.414994
2.401	0.011	250	250	-6025794.0	-6036182.0	-6041698.0	-6039807.0	-7223422.0	-7215128.0	-7214347.0	-7211030.0	-9.582909	-1.03197112	30.0221167	6	29.0	19-03-24 17:32:47.941908
3.001	0.015	250	250	-5649175.0	-5658810.0	-5664008.0	-5662291.0	-6772178.0	-6764380.0	-6763684.0	-6760435.0	-8.98398855	-0.967501373	29.4128524	6	29.0	19-03-24 17:32:57.161484
3.601	0.018	250	250	-5272605.0	-5281495.0	-5286361.0	-5284840.0	-6320809.0	-6313410.0	-6312783.0	-6309753.0	-8.38530995	-0.903021809	28.7088063	6	29.0	19-03-24 17:33:09.943666
4.201	0.021	250	250	-4895766.0	-4903898.0	-4908429.0	-4907107.0	-5868966.0	-5861995.0	-5861454.0	-5858608.0	-7.78601539	-0.838472977	28.4397206	6	29.0	19-03-24 17:33:19.764730
4.8	0.024	250	250	-4519193.0	-4526583.0	-4530784.0	-4529656.0	-5417962.0	-5411481.0	-5410971.0	-5408352.0	-7.18732399	-0.774044661	27.9792566	6	29.0	19-03-24 17:33:29.300821
5.401	0.027	250	250	-4142169.0	-4148800.0	-4152664.0	-4151720.0	-4965972.0	-4959904.0	-4959463.0	-4957012.0	-6.58784368	-0.709472266	27.7587127	6	29.0	19-03-24 17:33:39.631086
