# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.077	0.0	250	250	-7451827.0	-7465049.0	-7471833.0	-7469472.0	-7447467.0	-7441668.0	-7440565.0	-7437761.0	-11.9045323	21.1362516	6	3.0	11-03-24 15:24:19.274455
0.601	0.002	250	250	-7161610.0	-7174171.0	-7180680.0	-7178182.0	-7180559.0	-7174987.0	-7173897.0	-7171120.0	-11.3885505	20.870852	6	3.0	11-03-24 15:24:26.828908
1.201	0.005	250	250	-6786222.0	-6798062.0	-6804201.0	-6801898.0	-6804252.0	-6798902.0	-6797927.0	-6795279.0	-10.7914241	20.7628696	6	3.0	11-03-24 15:24:34.107895
1.801	0.008	250	250	-6409919.0	-6421030.0	-6426845.0	-6424710.0	-6426937.0	-6421833.0	-6420920.0	-6418372.0	-10.1930724	20.758262	6	3.0	11-03-24 15:24:41.378280
2.401	0.011	250	250	-6032414.0	-6042775.0	-6048216.0	-6046319.0	-6048454.0	-6043580.0	-6042745.0	-6040336.0	-9.59278037	20.8301411	6	3.0	11-03-24 15:24:48.639482
3.001	0.014	250	250	-5655383.0	-5664989.0	-5670122.0	-5668443.0	-5670444.0	-5665812.0	-5665056.0	-5662756.0	-8.99338308	20.9269013	6	3.0	11-03-24 15:24:56.230920
3.601	0.017	250	250	-5278604.0	-5287480.0	-5292258.0	-5290761.0	-5292698.0	-5288295.0	-5287593.0	-5285418.0	-8.39428287	21.0310338	6	3.0	11-03-24 15:25:03.506151
4.201	0.02	250	250	-4901346.0	-4909474.0	-4913954.0	-4912631.0	-4914500.0	-4910307.0	-4909700.0	-4907636.0	-7.79453269	21.038406	6	3.0	11-03-24 15:25:10.991262
4.801	0.023	250	250	-4524450.0	-4531829.0	-4535984.0	-4534852.0	-4536605.0	-4532658.0	-4532135.0	-4530198.0	-7.19525774	20.8937264	6	3.0	11-03-24 15:25:18.449901
5.401	0.027	250	250	-4147073.0	-4153723.0	-4157559.0	-4156601.0	-4158255.0	-4154536.0	-4154110.0	-4152264.0	-6.59523261	20.8290558	6	3.0	11-03-24 15:25:25.642363
6.001	0.03	250	250	-3770032.0	-3775917.0	-3779451.0	-3778702.0	-3780261.0	-3776806.0	-3776422.0	-3774710.0	-5.99589441	20.6521227	6	3.0	11-03-24 15:25:33.114582
6.601	0.033	250	250	-3392649.0	-3397803.0	-3400979.0	-3400412.0	-3401886.0	-3398655.0	-3398353.0	-3396758.0	-5.39582144	20.6233916	6	3.0	11-03-24 15:25:40.390312
7.2	0.036	250	250	-3015779.0	-3020197.0	-3023052.0	-3022667.0	-3024055.0	-3021056.0	-3020840.0	-3019361.0	-4.79665067	20.5607278	6	3.0	11-03-24 15:25:47.866491
7.802	0.039	250	250	-2638066.0	-2641732.0	-2644256.0	-2644067.0	-2645365.0	-2642599.0	-2642456.0	-2641099.0	-4.19616923	20.5846875	6	3.0	11-03-24 15:25:55.038013
8.401	0.042	250	250	-2261194.0	-2264115.0	-2266312.0	-2266309.0	-2267521.0	-2264984.0	-2264934.0	-2263687.0	-3.5969827	20.5240305	6	3.0	11-03-24 15:26:02.618778
9.0	0.045	250	250	-1884417.0	-1886584.0	-1888467.0	-1888652.0	-1889775.0	-1887480.0	-1887498.0	-1886357.0	-2.99800016	20.7090935	6	3.0	11-03-24 15:26:10.298615
9.601	0.048	250	250	-1507138.0	-1508566.0	-1510119.0	-1510490.0	-1511528.0	-1509459.0	-1509565.0	-1508545.0	-2.39815373	20.7247595	6	3.0	11-03-24 15:26:17.575961
10.201	0.051	250	250	-1129748.0	-1130436.0	-1131657.0	-1132224.0	-1133156.0	-1131325.0	-1131510.0	-1130605.0	-1.79810586	20.7634636	6	3.0	11-03-24 15:26:25.046530
10.801	0.054	250	250	-752138.3	-752082.3	-752980.9	-753730.3	-754576.8	-752977.4	-753256.5	-752457.0	-1.19779717	20.7441115	6	3.0	11-03-24 15:26:32.721626
11.401	0.057	250	250	-375191.1	-374386.2	-374961.3	-375902.9	-376657.2	-375290.7	-375647.3	-374954.8	-0.598479982	20.7098513	6	3.0	11-03-24 15:26:40.430317
12.001	0.06	250	250	2066.56	3613.792	3356.508	2238.588	1576.528	2700.056	2264.364	2835.992	0.00135253752	20.4685752	6	3.0	11-03-24 15:26:48.102270
12.601	0.063	250	250	378987.5	381264.0	381335.5	380041.5	379459.8	380345.4	379834.3	380295.7	0.600616492	20.4267789	6	3.0	11-03-24 15:26:55.768341
13.201	0.066	250	250	756312.5	759341.5	759731.2	758262.3	757761.5	758413.4	757824.4	758170.5	1.20053318	20.3320255	6	3.0	11-03-24 15:27:02.940504
13.8	0.07	250	250	1132994.0	1136768.0	1137485.0	1135827.0	1135416.0	1135834.0	1135164.0	1135401.0	1.79939274	20.4359942	6	3.0	11-03-24 15:27:10.414907
14.4	0.073	250	250	1510023.0	1514534.0	1515572.0	1513732.0	1513419.0	1513593.0	1512842.0	1512965.0	2.39890434	20.5189315	6	3.0	11-03-24 15:27:17.894796
15.0	0.076	250	250	1886848.0	1892101.0	1893466.0	1891439.0	1891210.0	1891162.0	1890332.0	1890331.0	2.99794	20.6239855	6	3.0	11-03-24 15:27:25.369133
15.601	0.079	250	250	2264494.0	2270504.0	2272179.0	2269971.0	2269830.0	2269552.0	2268639.0	2268515.0	3.59830568	20.7714297	6	3.0	11-03-24 15:27:32.848601
16.201	0.082	250	250	2641682.0	2648435.0	2650435.0	2648039.0	2648004.0	2647495.0	2646498.0	2646255.0	4.19796504	20.9620219	6	3.0	11-03-24 15:27:40.124621
16.801	0.085	250	250	3018616.0	3026111.0	3028443.0	3025866.0	3025910.0	3025166.0	3024097.0	3023742.0	4.79728212	21.121446	6	3.0	11-03-24 15:27:47.690057
17.401	0.088	250	250	3395812.0	3404043.0	3406708.0	3403932.0	3404076.0	3403093.0	3401936.0	3401470.0	5.39692323	21.1472487	6	3.0	11-03-24 15:27:54.858610
18.001	0.091	250	250	3773035.0	3782013.0	3784982.0	3782034.0	3782248.0	3781045.0	3779818.0	3779221.0	5.99652482	21.2375583	6	3.0	11-03-24 15:28:02.431821
18.601	0.094	250	250	4150144.0	4159868.0	4163182.0	4160044.0	4160328.0	4158913.0	4157601.0	4156882.0	6.59614966	21.2919283	6	3.0	11-03-24 15:28:09.904767
19.2	0.097	250	250	4526786.0	4537269.0	4540902.0	4537570.0	4537976.0	4536327.0	4534927.0	4534087.0	7.19502811	21.3011436	6	3.0	11-03-24 15:28:17.481680
19.801	0.101	250	250	4904193.0	4915425.0	4919346.0	4915853.0	4916329.0	4914450.0	4912986.0	4912012.0	7.79497613	21.2873207	6	3.0	11-03-24 15:28:24.650862
20.401	0.104	250	250	5281366.0	5293345.0	5297617.0	5293902.0	5294490.0	5292374.0	5290823.0	5289765.0	8.39451416	21.1536994	6	3.0	11-03-24 15:28:31.818237
21.001	0.107	250	250	5657992.0	5670703.0	5675331.0	5671437.0	5672096.0	5669752.0	5668138.0	5666961.0	8.99329497	21.070762	6	3.0	11-03-24 15:28:38.997098
21.6	0.11	250	250	6034611.0	6048084.0	6053009.0	6048916.0	6049707.0	6047103.0	6045396.0	6044102.0	9.59209561	20.9334546	6	3.0	11-03-24 15:28:46.357161
22.2	0.113	250	250	6410668.0	6424873.0	6430113.0	6425850.0	6426717.0	6423905.0	6422114.0	6420714.0	10.1899164	20.8752346	6	3.0	11-03-24 15:28:53.956961
22.8	0.116	250	250	6786977.0	6801960.0	6807481.0	6803035.0	6803994.0	6800974.0	6799143.0	6797590.0	10.7881279	20.9084096	6	3.0	11-03-24 15:29:01.209147
23.4	0.119	250	250	6855149.0	7486904.0	6876038.0	7488552.0	7485061.0	6872764.0	7479447.0	7477791.0	11.3850453	20.8680262	6	3.0	11-03-24 15:29:08.481241
24.0	0.123	250	250	6846641.0	7487145.0	6867746.0	7488747.0	7485164.0	6864357.0	7479545.0	7477910.0	11.9645894	20.9830532	6	3.0	11-03-24 15:29:16.191567
