# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
8.999	0.045	250	250	-1884999.0	-1887164.0	-1888973.0	-1889205.0	-1890786.0	-1888562.0	-1888537.0	-1887371.0	-2.99850706	13.8219983	6.0	2.0	14-12-23 16:35:53.584984
9.499	0.048	250	250	-1570347.0	-1571890.0	-1573442.0	-1573815.0	-1575251.0	-1573219.0	-1573266.0	-1572209.0	-2.49829281	13.8691385	6.0	2.0	14-12-23 16:36:00.760413
9.999	0.05	250	250	-1255727.0	-1256650.0	-1257943.0	-1258464.0	-1259750.0	-1257903.0	-1258021.0	-1257059.0	-1.99821363	13.6833212	6.0	2.0	14-12-23 16:36:07.976521
10.5	0.053	250	250	-941431.8	-941735.7	-942773.1	-943437.9	-944582.0	-942920.2	-943114.5	-942253.8	-1.49859161	13.694792	6.0	2.0	14-12-23 16:36:15.452757
11.0	0.056	250	250	-626988.0	-626673.7	-627454.8	-628270.8	-629268.1	-627785.9	-628061.4	-627286.9	-0.998752288	13.6603554	6.0	2.0	14-12-23 16:36:22.644332
11.499	0.058	250	250	-312954.7	-312022.5	-312545.3	-313505.6	-314348.0	-313052.7	-313403.9	-312726.0	-0.499492722	13.6361567	6.0	2.0	14-12-23 16:36:29.820217
11.999	0.061	250	250	1489.392	3038.668	2770.408	1674.448	968.14	2078.036	1648.536	2231.944	0.000393528742	13.6904405	6.0	2.0	14-12-23 16:36:37.063907
12.499	0.063	250	250	315316.1	317475.1	317463.9	316233.2	315678.8	316591.3	316095.6	316581.4	0.499278553	13.6296417	6.0	2.0	14-12-23 16:36:44.258024
12.999	0.066	250	250	629893.1	632664.4	632915.6	631544.0	631138.2	631863.3	631293.2	631677.4	0.999399761	13.6473253	6.0	2.0	14-12-23 16:36:51.532045
13.498	0.068	250	250	943722.2	947109.5	947609.0	946105.5	945853.7	946388.5	945748.6	946030.8	1.49829709	13.7276693	6.0	2.0	14-12-23 16:36:58.707842
13.999	0.071	250	250	1258392.0	1262396.0	1263163.0	1261516.0	1261405.0	1261755.0	1261041.0	1261231.0	1.99851712	13.7611751	6.0	2.0	14-12-23 16:37:05.864284
14.499	0.073	250	250	1572620.0	1577240.0	1578268.0	1576465.0	1576510.0	1576671.0	1575876.0	1575976.0	2.49798145	13.7115449	6.0	2.0	14-12-23 16:37:13.110952
14.998	0.076	250	250	1886557.0	1891798.0	1893080.0	1891146.0	1891339.0	1891305.0	1890452.0	1890444.0	2.99709072	13.6833212	6.0	2.0	14-12-23 16:37:20.285212
15.499	0.079	250	250	2201611.0	2207467.0	2208999.0	2206933.0	2207261.0	2207040.0	2206101.0	2206008.0	3.49786882	13.8281869	6.0	2.0	14-12-23 16:37:27.446579
15.998	0.081	250	250	2515498.0	2521973.0	2523763.0	2521554.0	2522030.0	2521634.0	2520606.0	2520411.0	3.99675398	13.7701802	6.0	2.0	14-12-23 16:37:34.631342
16.499	0.084	250	250	2830397.0	2837505.0	2839553.0	2837193.0	2837817.0	2837239.0	2836145.0	2835827.0	4.49737751	13.7794874	6.0	2.0	14-12-23 16:37:41.795589
16.999	0.086	250	250	3144296.0	3152016.0	3154323.0	3151823.0	3152610.0	3151825.0	3150663.0	3150255.0	4.996339	13.7841409	6.0	2.0	14-12-23 16:37:48.957780
17.499	0.089	250	250	3458924.0	3467244.0	3469837.0	3467178.0	3468076.0	3467118.0	3465887.0	3465390.0	5.49638535	13.7962403	6.0	2.0	14-12-23 16:37:56.232659
17.999	0.092	250	250	3773239.0	3782181.0	3785040.0	3782230.0	3783299.0	3782147.0	3780845.0	3780247.0	5.99608991	13.8728614	6.0	2.0	14-12-23 16:38:03.509017
18.499	0.094	250	250	4087513.0	4097058.0	4100186.0	4097234.0	4098443.0	4097119.0	4095722.0	4095032.0	6.49561852	13.8167161	6.0	2.0	14-12-23 16:38:10.703329
18.999	0.097	250	250	4402085.0	4412260.0	4415669.0	4412544.0	4413901.0	4412361.0	4410920.0	4410121.0	6.99567945	13.8120625	6.0	2.0	14-12-23 16:38:17.958989
19.499	0.099	250	250	4715924.0	4726702.0	4730370.0	4727103.0	4728629.0	4726925.0	4725396.0	4724478.0	7.49456129	13.8325383	6.0	2.0	14-12-23 16:38:25.535342
19.999	0.102	250	250	5030343.0	5041785.0	5045671.0	5042267.0	5043926.0	5042038.0	5040457.0	5039454.0	7.99431104	13.8604599	6.0	2.0	14-12-23 16:38:32.754331
20.498	0.105	250	250	5344180.0	5356253.0	5360343.0	5356839.0	5358680.0	5356614.0	5354928.0	5353832.0	8.49324531	13.8455684	6.0	2.0	14-12-23 16:38:39.933798
20.999	0.107	250	250	5658680.0	5671354.0	5675736.0	5672057.0	5674038.0	5671784.0	5670038.0	5668814.0	8.99311919	13.8539448	6.0	2.0	14-12-23 16:38:47.110261
21.499	0.11	250	250	5972503.0	5985792.0	5990440.0	5986592.0	5988719.0	5986312.0	5984463.0	5983164.0	9.49205177	13.863252	6.0	2.0	14-12-23 16:38:54.288314
21.999	0.112	250	250	6286648.0	6300512.0	6305447.0	6301459.0	6303789.0	6301158.0	6299255.0	6297851.0	9.9912554	13.9445267	6.0	2.0	14-12-23 16:39:01.459878
22.498	0.115	250	250	6599970.0	6614484.0	6619662.0	6615525.0	6617954.0	6615160.0	6613178.0	6611635.0	10.4893396	13.8958272	6.0	2.0	14-12-23 16:39:08.630228
22.998	0.118	250	250	6842028.0	7489061.0	6863298.0	7490657.0	7487650.0	6859990.0	7481881.0	7480191.0	10.9990246	13.9724483	6.0	2.0	14-12-23 16:39:15.802074
23.498	0.12	250	250	6841961.0	7489935.0	6863373.0	7491589.0	7488646.0	6860126.0	7482961.0	7481225.0	11.4861332	13.9135108	6.0	2.0	14-12-23 16:39:23.065385
23.999	0.123	250	250	6833376.0	7490140.0	6854774.0	7491787.0	7488728.0	6851498.0	7483064.0	7481314.0	11.9672466	13.9414324	6.0	2.0	14-12-23 16:39:30.239887
