# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0	0	5.333333333333333	3000000.0	3000000.0	1.4464911998299284e-14	0.0010000000000000033	0.0010000000000000033	1.4210854715202004e-14	0.22360679774997932	-36.66333390906776	0.0002156088628688642	1712851021	0.1	3000000.0	11-04-24 17:57:01.407586
0	0	5.333333333333333	3172151.090747393	3172151.090747393	1.4464911998299284e-14	0.0010000000000000033	0.0010000000000000033	1.4210854715202004e-14	0.22360679774997932	-36.57753878832204	0.00021991057857986666	1712851028	0.1	3172151.090747393	11-04-24 17:57:08.388667
0	0	5.333333333333333	3354180.8475099592	3354180.8475099592	1.4464911998299284e-14	0.0010000000000000033	0.0010000000000000033	1.4210854715202004e-14	0.22360679774997932	-36.007736757392095	0.0002507415604285568	1712851035	0.1	3354180.8475099592	11-04-24 17:57:15.369855
0	0	5.333333333333333	3546656.1446642443	3546656.1446642443	1.4464911998299284e-14	0.0010000000000000033	0.0010000000000000033	1.4210854715202004e-14	0.22360679774997932	-35.69043425776489	0.00026974696947954234	1712851042	0.1	3546656.1446642443	11-04-24 17:57:22.350752
0	0	5.333333333333333	3750176.385934209	3750176.385934209	-0.3999999999999914	0.0009120108393559116	0.0009120108393559116	-0.3999999999999915	0.21354283403522484	-35.555967726348065	0.0002782295333622267	1712851049	0.1	3750176.385934209	11-04-24 17:57:29.331677
0	0	5.333333333333333	3965375.37104544	3965375.37104544	-0.3999999999999914	0.0009120108393559116	0.0009120108393559116	-0.3999999999999915	0.21354283403522484	-34.95606105543637	0.0003194433814837369	1712851056	0.1	3965375.37104544	11-04-24 17:57:36.312865
0	0	5.333333333333333	4192923.26949488	4192923.26949488	-0.3999999999999914	0.0009120108393559116	0.0009120108393559116	-0.3999999999999915	0.21354283403522484	-35.65745039588163	0.0002718034471726701	1712851063	0.1	4192923.26949488	11-04-24 17:57:43.293947
0	0	5.333333333333333	4433528.70758277	4433528.70758277	-0.3999999999999914	0.0009120108393559116	0.0009120108393559116	-0.3999999999999915	0.21354283403522484	-35.44998724912578	0.00028510266380981026	1712851070	0.1	4433528.70758277	11-04-24 17:57:50.274778
0	0	5.333333333333333	4687940.975206189	4687940.975206189	-0.7999999999999973	0.0008317637711026715	0.0008317637711026715	-0.7999999999999972	0.20393182330164553	-34.9249770418082	0.00032173795407453086	1712851077	0.1	4687940.975206189	11-04-24 17:57:57.255705
0	0	5.333333333333333	4956952.35928657	4956952.35928657	-0.7999999999999973	0.0008317637711026715	0.0008317637711026715	-0.7999999999999972	0.20393182330164553	-34.53068153673109	0.0003523155779501365	1712851084	0.1	4956952.35928657	11-04-24 17:58:04.236892
0	0	5.333333333333333	5241400.611097919	5241400.611097919	-0.7999999999999973	0.0008317637711026715	0.0008317637711026715	-0.7999999999999972	0.20393182330164553	-34.4403030446249	0.0003597242332252952	1712851091	0.1	5241400.611097919	11-04-24 17:58:11.217843
0	0	5.333333333333333	5542171.55517944	5542171.55517944	-0.7999999999999973	0.0008317637711026715	0.0008317637711026715	-0.7999999999999972	0.20393182330164553	-34.3587304399541	0.00036654470990455046	1712851098	0.1	5542171.55517944	11-04-24 17:58:18.199058
0	0	5.333333333333333	5860201.8479572125	5860201.8479572125	-0.7999999999999973	0.0008317637711026715	0.0008317637711026715	-0.7999999999999972	0.20393182330164553	-34.193600668684795	0.00038075001851911654	1712851105	0.1	5860201.8479572125	11-04-24 17:58:25.180025
0	0	5.333333333333333	6196481.894665787	6196481.894665787	-1.1999999999999884	0.0007585775750291858	0.0007585775750291858	-1.1999999999999886	0.1947533793069052	-32.843644534677	0.000519559806677438	1712851112	0.1	6196481.894665787	11-04-24 17:58:32.161151
0	0	5.333333333333333	6552058.933653517	6552058.933653517	-1.1999999999999884	0.0007585775750291858	0.0007585775750291858	-1.1999999999999886	0.1947533793069052	-32.416838386553806	0.0005732131716698047	1712851119	0.1	6552058.933653517	11-04-24 17:58:39.142201
0	0	5.333333333333333	6928040.297676736	6928040.297676736	-1.1999999999999884	0.0007585775750291858	0.0007585775750291858	-1.1999999999999886	0.1947533793069052	-30.897876496145006	0.0008132280507529995	1712851126	0.1	6928040.297676736	11-04-24 17:58:46.123180
0	0	5.333333333333333	7325596.8623390505	7325596.8623390505	-1.1999999999999884	0.0007585775750291858	0.0007585775750291858	-1.1999999999999886	0.1947533793069052	-32.11126387286829	0.0006149978715325192	1712851133	0.1	7325596.8623390505	11-04-24 17:58:53.104219
0	0	5.333333333333333	7745966.692414833	7745966.692414833	-1.5999999999999939	0.0006918309709189374	0.0006918309709189374	-1.5999999999999943	0.18598803334071487	-32.23615287620245	0.0005975643944533168	1712851140	0.1	7745966.692414833	11-04-24 17:59:00.085338
0	0	5.333333333333333	8190458.897412231	8190458.897412231	-1.5999999999999939	0.0006918309709189374	0.0006918309709189374	-1.5999999999999943	0.18598803334071487	-29.774382265080405	0.0010533234998630647	1712851147	0.1	8190458.897412231	11-04-24 17:59:07.066399
0	0	5.333333333333333	8660457.708382634	8660457.708382634	-1.5999999999999939	0.0006918309709189374	0.0006918309709189374	-1.5999999999999943	0.18598803334071487	-31.764759439477977	0.0006660764149867264	1712851154	0.1	8660457.708382634	11-04-24 17:59:14.047447
0	0	5.333333333333333	9157426.788672548	9157426.788672548	-1.9999999999999853	0.0006309573444801954	0.0006309573444801954	-1.9999999999999858	0.17761719292909053	-31.079504634850924	0.0007799190646101764	1712851161	0.1	9157426.788672548	11-04-24 17:59:21.028493
