# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.088	0.0	250	250	-7448372.0	-7461587.0	-7468695.0	-7465863.0	-7445107.0	-7438957.0	-7437909.0	-7435204.0	-11.9040393	32.2733023	6.0	2.0	14-12-23 13:18:03.917193
0.5	0.002	250	250	-7225386.0	-7238195.0	-7245047.0	-7242142.0	-7247057.0	-7241140.0	-7240081.0	-7237450.0	-11.4890714	32.3007448	6.0	2.0	14-12-23 13:18:11.087776
1.0	0.004	250	250	-6913263.0	-6925447.0	-6932029.0	-6929283.0	-6934049.0	-6928348.0	-6927367.0	-6924826.0	-10.9925526	32.3108071	6.0	2.0	14-12-23 13:18:18.263095
1.499	0.007	250	250	-6600026.0	-6611619.0	-6617886.0	-6615305.0	-6619854.0	-6614393.0	-6613449.0	-6610984.0	-10.4944853	32.3144661	6.0	2.0	14-12-23 13:18:25.467437
2.0	0.009	250	250	-6285616.0	-6296541.0	-6302561.0	-6300161.0	-6304532.0	-6299241.0	-6298388.0	-6296017.0	-9.99457868	32.2798681	6.0	2.0	14-12-23 13:18:32.627886
2.499	0.012	250	250	-5971612.0	-5981911.0	-5987631.0	-5985420.0	-5989601.0	-5984531.0	-5983732.0	-5981465.0	-9.49534978	32.4213293	6.0	2.0	14-12-23 13:18:39.887459
3.0	0.014	250	250	-5656890.0	-5666600.0	-5672012.0	-5669992.0	-5673980.0	-5669118.0	-5668414.0	-5666209.0	-8.99508382	32.4304768	6.0	2.0	14-12-23 13:18:47.064425
3.5	0.017	250	250	-5343053.0	-5352116.0	-5357245.0	-5355388.0	-5359221.0	-5354564.0	-5353903.0	-5351801.0	-8.49604448	32.4606635	6.0	2.0	14-12-23 13:18:54.239151
4.0	0.019	250	250	-5028546.0	-5037004.0	-5041858.0	-5040151.0	-5043768.0	-5039337.0	-5038736.0	-5036729.0	-7.99608772	32.4935945	6.0	2.0	14-12-23 13:19:01.741986
4.5	0.022	250	250	-4714114.0	-4721936.0	-4726499.0	-4724990.0	-4728423.0	-4724171.0	-4723664.0	-4721742.0	-7.49619083	32.4690589	6.0	2.0	14-12-23 13:19:08.906196
5.0	0.025	250	250	-4399546.0	-4406752.0	-4411010.0	-4409695.0	-4412946.0	-4408884.0	-4408437.0	-4406595.0	-6.99614656	32.4910129	6.0	2.0	14-12-23 13:19:16.113038
5.5	0.027	250	250	-4085215.0	-4091794.0	-4095812.0	-4094648.0	-4097704.0	-4093861.0	-4093470.0	-4091721.0	-6.49648173	32.5367504	6.0	2.0	14-12-23 13:19:23.318703
5.999	0.03	250	250	-3771310.0	-3777253.0	-3780967.0	-3779982.0	-3782875.0	-3779242.0	-3778899.0	-3777256.0	-5.99737551	32.5230291	6.0	2.0	14-12-23 13:19:30.532450
6.499	0.032	250	250	-3456888.0	-3462217.0	-3465633.0	-3464818.0	-3467522.0	-3464101.0	-3463825.0	-3462256.0	-5.49746221	32.4992456	6.0	2.0	14-12-23 13:19:37.695034
6.999	0.035	250	250	-3142758.0	-3147454.0	-3150582.0	-3149960.0	-3152513.0	-3149289.0	-3149082.0	-3147606.0	-4.99820043	32.5905581	6.0	2.0	14-12-23 13:19:44.865673
7.5	0.037	250	250	-2827870.0	-2831922.0	-2834772.0	-2834314.0	-2836670.0	-2833647.0	-2833498.0	-2832125.0	-4.49752832	32.6399546	6.0	2.0	14-12-23 13:19:52.027054
8.0	0.04	250	250	-2513846.0	-2517280.0	-2519840.0	-2519567.0	-2521748.0	-2518927.0	-2518852.0	-2517561.0	-3.99837458	32.6181632	6.0	2.0	14-12-23 13:19:59.208252
8.499	0.043	250	250	-2199397.0	-2202222.0	-2204484.0	-2204389.0	-2206376.0	-2203770.0	-2203747.0	-2202568.0	-3.49848507	32.7268559	6.0	2.0	14-12-23 13:20:06.390346
8.999	0.045	250	250	-1885469.0	-1887663.0	-1889637.0	-1889716.0	-1891527.0	-1889118.0	-1889169.0	-1888072.0	-2.99944468	32.7195379	6.0	2.0	14-12-23 13:20:13.568943
9.499	0.048	250	250	-1570752.0	-1572314.0	-1574015.0	-1574262.0	-1575885.0	-1573691.0	-1573806.0	-1572803.0	-2.49912973	32.6966691	6.0	2.0	14-12-23 13:20:20.750552
9.999	0.05	250	250	-1256232.0	-1257162.0	-1258589.0	-1259005.0	-1260442.0	-1258462.0	-1258640.0	-1257729.0	-1.9991317	32.673963	6.0	2.0	14-12-23 13:20:27.985416
10.5	0.053	250	250	-941894.2	-942199.8	-943336.6	-943938.1	-945185.3	-943415.4	-943652.4	-942833.1	-1.49941987	32.7250264	6.0	2.0	14-12-23 13:20:35.246648
11.0	0.055	250	250	-627478.2	-627161.5	-628004.6	-628787.3	-629852.3	-628287.4	-628597.3	-627854.4	-0.999511484	32.6840252	6.0	2.0	14-12-23 13:20:42.408002
11.499	0.058	250	250	-313359.3	-312419.3	-312980.0	-313934.2	-314814.4	-313458.7	-313836.6	-313181.5	-0.500169436	32.8155867	6.0	2.0	14-12-23 13:20:49.585452
11.999	0.06	250	250	1189.092	2751.436	2466.908	1356.508	654.172	1797.384	1354.108	1921.28	-7.20063324e-05	32.8165014	6.0	2.0	14-12-23 13:20:56.749497
12.499	0.063	250	250	315124.9	317307.1	317314.0	316029.0	315510.5	316440.2	315938.3	316409.3	0.498976952	32.8503472	6.0	2.0	14-12-23 13:21:03.917302
12.999	0.065	250	250	629746.2	632555.6	632848.4	631389.8	631059.3	631776.5	631212.6	631588.4	0.999158412	32.8723012	6.0	2.0	14-12-23 13:21:11.120602
13.498	0.068	250	250	943657.9	947079.8	947658.6	946028.5	945882.3	946393.6	945757.6	946046.7	1.4981235	32.8869372	6.0	2.0	14-12-23 13:21:18.324984
13.999	0.071	250	250	1258271.0	1262329.0	1263191.0	1261387.0	1261417.0	1261722.0	1261021.0	1261225.0	1.99835029	33.0047774	6.0	2.0	14-12-23 13:21:25.486802
14.499	0.073	250	250	1572396.0	1577073.0	1578230.0	1576248.0	1576472.0	1576572.0	1575805.0	1575905.0	2.49770719	32.9518845	6.0	2.0	14-12-23 13:21:32.692712
14.998	0.076	250	250	1886271.0	1891571.0	1893018.0	1890865.0	1891269.0	1891150.0	1890330.0	1890337.0	2.99676114	33.0496002	6.0	2.0	14-12-23 13:21:39.861056
15.5	0.078	250	250	2201336.0	2207263.0	2208978.0	2206666.0	2207245.0	2206912.0	2206032.0	2205951.0	3.49755314	33.0040253	6.0	2.0	14-12-23 13:21:47.029034
15.998	0.081	250	250	2515090.0	2521655.0	2523657.0	2521159.0	2521924.0	2521379.0	2520431.0	2520274.0	3.99628114	33.0250645	6.0	2.0	14-12-23 13:21:54.236079
16.499	0.083	250	250	2830013.0	2837193.0	2839487.0	2836818.0	2837783.0	2837031.0	2836010.0	2835768.0	4.49696965	33.0889345	6.0	2.0	14-12-23 13:22:01.547931
16.999	0.086	250	250	3143823.0	3151625.0	3154198.0	3151365.0	3152488.0	3151562.0	3150451.0	3150116.0	4.99585226	33.059825	6.0	2.0	14-12-23 13:22:08.749261
17.499	0.089	250	250	3458360.0	3466791.0	3469666.0	3466642.0	3467959.0	3466807.0	3465644.0	3465213.0	5.49582655	33.0945856	6.0	2.0	14-12-23 13:22:15.928968
17.999	0.091	250	250	3772680.0	3781734.0	3784883.0	3781713.0	3783215.0	3781864.0	3780631.0	3780102.0	5.99548009	33.1438195	6.0	2.0	14-12-23 13:22:23.287431
18.499	0.094	250	250	4086948.0	4096615.0	4100087.0	4096709.0	4098410.0	4096839.0	4095557.0	4094937.0	6.49515349	33.160285	6.0	2.0	14-12-23 13:22:30.462119
19.0	0.096	250	250	4401533.0	4411834.0	4415573.0	4412039.0	4413928.0	4412162.0	4410777.0	4410091.0	6.99512477	33.1831538	6.0	2.0	14-12-23 13:22:37.623513
19.499	0.099	250	250	4715356.0	4726271.0	4730296.0	4726598.0	4728664.0	4726671.0	4725263.0	4724449.0	7.49398828	33.1650213	6.0	2.0	14-12-23 13:22:44.986839
19.999	0.102	250	250	5029658.0	5041226.0	5045546.0	5041649.0	5043861.0	5041679.0	5040194.0	5039312.0	7.99365516	33.2526748	6.0	2.0	14-12-23 13:22:52.175710
20.499	0.104	250	250	5343614.0	5355788.0	5360382.0	5356317.0	5358760.0	5356350.0	5354813.0	5353838.0	8.49276078	33.2782878	6.0	2.0	14-12-23 13:22:59.423681
20.999	0.107	250	250	5657964.0	5670773.0	5675640.0	5671412.0	5674022.0	5671420.0	5669810.0	5668763.0	8.99249663	33.2865206	6.0	2.0	14-12-23 13:23:06.580490
21.499	0.109	250	250	5971852.0	5985283.0	5990460.0	5986030.0	5988862.0	5986052.0	5984355.0	5983225.0	9.49146948	33.2883501	6.0	2.0	14-12-23 13:23:13.753816
21.999	0.112	250	250	6285790.0	6299850.0	6305314.0	6300732.0	6303724.0	6300707.0	6298929.0	6297703.0	9.99052516	33.2837763	6.0	2.0	14-12-23 13:23:20.918288
22.498	0.115	250	250	6599227.0	6613945.0	6619679.0	6614931.0	6618080.0	6614881.0	6613060.0	6611745.0	10.4887391	33.3677708	6.0	2.0	14-12-23 13:23:28.080115
22.998	0.117	250	250	6872177.0	7483658.0	6893436.0	7485250.0	7484395.0	6893234.0	7478383.0	7476861.0	10.9997848	33.3057303	6.0	2.0	14-12-23 13:23:35.262660
23.498	0.12	250	250	6871436.0	7484849.0	6893106.0	7486421.0	7485660.0	6892300.0	7479691.0	7478168.0	11.4852431	33.407105	6.0	2.0	14-12-23 13:23:42.428147
23.999	0.123	250	250	6863450.0	7485045.0	6885208.0	7486588.0	7485789.0	6884358.0	7479769.0	7478255.0	11.9664082	33.377833	6.0	2.0	14-12-23 13:23:49.598069
