# 
A1	f1	A2	f2	Delay	a	
20000000.0	1.0	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:33.530287
20000000.0	1052632.5263157894	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:33.657051
20000000.0	2105264.052631579	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:33.779597
20000000.0	3157895.578947368	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:33.904775
20000000.0	4210527.105263158	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:34.030920
20000000.0	5263158.631578947	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:34.155260
20000000.0	6315790.157894736	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:34.281241
20000000.0	7368421.684210526	7.0	10000000.0	0.1	0.0003001500750375188	10-04-24 18:19:34.402836
20000000.0	8421053.210526315	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:42.248633
20000000.0	9473684.736842105	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:42.774349
20000000.0	10526316.263157895	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:43.301091
20000000.0	11578947.789473685	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:43.828487
20000000.0	12631579.315789472	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:44.355361
20000000.0	13684210.842105264	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:44.878597
20000000.0	14736842.368421052	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:45.406175
20000000.0	15789473.894736843	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:45.931409
20000000.0	16842105.42105263	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:46.458699
20000000.0	17894736.94736842	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:46.985314
20000000.0	18947368.47368421	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:47.511058
20000000.0	20000000.0	7.0	10000000.0	0.5	0.0003001500750375188	10-04-24 18:19:48.037369
