# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
-219.20971	-227.103276	63535.0	61535.0	63535.0	61535.0	2.0	63535.0	-2000.0	19-12-23 19:29:50.526661
-220.762123	-228.638985	63535.0	61735.0	63535.0	61735.0	2.0	63535.0	-1800.0	19-12-23 19:29:53.803806
-222.31964	-230.181427	63535.0	61935.0	63535.0	61935.0	2.0	63535.0	-1600.0	19-12-23 19:29:57.080792
-223.875023	-231.72304	63535.0	62135.0	63535.0	62135.0	2.0	63535.0	-1400.0	19-12-23 19:30:00.357360
-225.43171	-233.266187	63535.0	62335.0	63535.0	62335.0	2.0	63535.0	-1200.0	19-12-23 19:30:03.634124
-226.983997	-234.602106	63535.0	62535.0	63535.0	62535.0	2.0	63535.0	-1000.0	19-12-23 19:30:06.807379
-228.50834	-234.60207	63535.0	62735.0	63535.0	62735.0	2.0	63535.0	-800.0	19-12-23 19:30:09.984970
-230.035939	-234.602087	63535.0	62935.0	63535.0	62935.0	2.0	63535.0	-600.0	19-12-23 19:30:13.100102
-231.560003	-234.602097	63535.0	63135.0	63535.0	63135.0	2.0	63535.0	-400.0	19-12-23 19:30:16.332003
-233.083749	-234.601912	63535.0	63335.0	63535.0	63335.0	2.0	63535.0	-200.0	19-12-23 19:30:19.608774
-234.608359	-234.60204	63535.0	63535.0	63535.0	63535.0	2.0	63535.0	0.0	19-12-23 19:30:22.885623
-236.135852	-234.60207	63535.0	63735.0	63535.0	63735.0	2.0	63535.0	200.0	19-12-23 19:30:26.133733
-237.660123	-234.60198	63535.0	63935.0	63535.0	63935.0	2.0	63535.0	400.0	19-12-23 19:30:29.439314
-239.184578	-234.602148	63535.0	64135.0	63535.0	64135.0	2.0	63535.0	600.0	19-12-23 19:30:32.612455
-240.70867	-234.602406	63535.0	64335.0	63535.0	64335.0	2.0	63535.0	800.0	19-12-23 19:30:35.890522
-242.138503	-234.601063	63535.0	64535.0	63535.0	64535.0	2.0	63535.0	1000.0	19-12-23 19:30:39.167342
-242.108801	-234.573084	63535.0	64735.0	63535.0	64735.0	2.0	63535.0	1200.0	19-12-23 19:30:42.287458
-242.074683	-234.540651	63535.0	64935.0	63535.0	64935.0	2.0	63535.0	1400.0	19-12-23 19:30:45.516298
-242.041931	-234.509282	63535.0	65135.0	63535.0	65135.0	2.0	63535.0	1600.0	19-12-23 19:30:48.793126
-242.011179	-234.479243	63535.0	65335.0	63535.0	65335.0	2.0	63535.0	1800.0	19-12-23 19:30:52.069836
-241.999388	-234.474717	63535.0	65535.0	63535.0	65535.0	2.0	63535.0	2000.0	19-12-23 19:30:55.346756
