# 
A1	f1	A2	f2	base_freq	Pmax	lin_Pmax	base_P	base_dB	base_V	thd	lin_thd	timestamp	Delay	a	
0	0	0.01	3000000.0	3000000.0	-51.599999999999994	6.9183097091893775e-09	6.9183097091893775e-09	-51.599999999999994	0.0005881458028919945	-5.211612998629212	0.3011887181468207	1716202289	0.1	3000000.0	20-05-24 12:51:29.302068
0	0	0.01	3435897.435897436	3435897.435897436	-51.599999999999994	6.9183097091893775e-09	6.9183097091893775e-09	-51.599999999999994	0.0005881458028919945	-5.611821323601819	0.2746741995894338	1716202296	0.1	3435897.435897436	20-05-24 12:51:36.328116
0	0	0.01	3871794.871794872	3871794.871794872	-51.599999999999994	6.9183097091893775e-09	6.9183097091893775e-09	-51.599999999999994	0.0005881458028919945	-4.849036386851032	0.32741333333207967	1716202303	0.1	3871794.871794872	20-05-24 12:51:43.308053
0	0	0.01	4307692.307692308	4307692.307692308	-51.19999999999999	7.585775750291852e-09	7.585775750291852e-09	-51.19999999999999	0.0006158642606245248	-5.621704292313959	0.2740498513059188	1716202310	0.1	4307692.307692308	20-05-24 12:51:50.291363
0	0	0.01	4743589.743589744	4743589.743589744	-50.39999999999999	9.120108393559115e-09	9.120108393559115e-09	-50.39999999999999	0.0006752817335586353	-7.048669924814789	0.19730269050416827	1716202317	0.1	4743589.743589744	20-05-24 12:51:57.271528
0	0	0.01	5179487.17948718	5179487.17948718	-50.8	8.317637711026709e-09	8.317637711026709e-09	-50.8	0.0006448890490241988	-5.992153932491185	0.2516428567070553	1716202324	0.1	5179487.17948718	20-05-24 12:52:04.253562
0	0	0.01	5615384.615384616	5615384.615384616	-50.8	8.317637711026709e-09	8.317637711026709e-09	-50.8	0.0006448890490241988	-6.456005586248823	0.22615148371621868	1716202331	0.1	5615384.615384616	20-05-24 12:52:11.235590
0	0	0.01	6051282.051282052	6051282.051282052	-50.39999999999999	9.120108393559115e-09	9.120108393559115e-09	-50.39999999999999	0.0006752817335586353	-6.930992545154516	0.20272193618730602	1716202338	0.1	6051282.051282052	20-05-24 12:52:18.216683
0	0	0.01	6487179.487179487	6487179.487179487	-50.0	1e-08	1e-08	-50.0	0.0007071067811865475	-6.958522396891471	0.20144094972160678	1716202345	0.1	6487179.487179487	20-05-24 12:52:25.199435
0	0	0.01	6923076.923076924	6923076.923076924	-50.0	1e-08	1e-08	-50.0	0.0007071067811865475	-6.882163929721933	0.20501404147038718	1716202352	0.1	6923076.923076924	20-05-24 12:52:32.180078
0	0	0.01	7358974.358974359	7358974.358974359	-49.599999999999994	1.0964781961431874e-08	1.0964781961431874e-08	-49.599999999999994	0.0007404316971008155	-7.795989947631434	0.16611199924959927	1716202359	0.1	7358974.358974359	20-05-24 12:52:39.161852
0	0	0.01	7794871.794871795	7794871.794871795	-49.599999999999994	1.0964781961431874e-08	1.0964781961431874e-08	-49.599999999999994	0.0007404316971008155	-7.851905844854359	0.16398699796608107	1716202366	0.1	7794871.794871795	20-05-24 12:52:46.143255
0	0	0.01	8230769.230769231	8230769.230769231	-49.599999999999994	1.0964781961431874e-08	1.0964781961431874e-08	-49.599999999999994	0.0007404316971008155	-8.005116979641732	0.15830269264187008	1716202373	0.1	8230769.230769231	20-05-24 12:52:53.124747
0	0	0.01	8666666.666666666	8666666.666666666	-49.599999999999994	1.0964781961431874e-08	1.0964781961431874e-08	-49.599999999999994	0.0007404316971008155	-7.4687376265664085	0.17911264090747617	1716202380	0.1	8666666.666666666	20-05-24 12:53:00.106806
0	0	0.01	9102564.102564104	9102564.102564104	-49.19999999999999	1.2022644346174155e-08	1.2022644346174155e-08	-49.19999999999999	0.0007753271679160403	0.6340337291321325	1.1571865385971198	1716202387	0.1	9102564.102564104	20-05-24 12:53:07.086582
0	0	0.01	9538461.53846154	9538461.53846154	-49.19999999999999	1.2022644346174155e-08	1.2022644346174155e-08	-49.19999999999999	0.0007753271679160403	-8.032592885327572	0.15730434237887608	1716202394	0.1	9538461.53846154	20-05-24 12:53:14.068951
0	0	0.01	9974358.974358974	9974358.974358974	-49.599999999999994	1.0964781961431874e-08	1.0964781961431874e-08	-49.599999999999994	0.0007404316971008155	-7.610282280510763	0.17336913085091024	1716202401	0.1	9974358.974358974	20-05-24 12:53:21.051855
0	0	0.01	10410256.41025641	10410256.41025641	-50.0	1e-08	1e-08	-50.0	0.0007071067811865475	-7.411429741808405	0.18149180748383684	1716202408	0.1	10410256.41025641	20-05-24 12:53:28.031913
0	0	0.01	10846153.846153848	10846153.846153848	-50.39999999999999	9.120108393559115e-09	9.120108393559115e-09	-50.39999999999999	0.0006752817335586353	-6.810794365694994	0.2084109644860989	1716202415	0.1	10846153.846153848	20-05-24 12:53:35.014490
