# 
ch2a	ch2a avglen	Delay	a	
1506519.0	10.0	0.1	37.0	12-12-23 19:22:47.014919
-1376341.0	19.166666666666664	0.1	37.0	12-12-23 19:22:47.151689
-1376341.0	28.333333333333332	0.1	37.0	12-12-23 19:22:47.286395
-1376341.0	37.5	0.1	37.0	12-12-23 19:22:47.421215
-1376341.0	46.666666666666664	0.1	37.0	12-12-23 19:22:47.557677
-1376341.0	55.833333333333336	0.1	37.0	12-12-23 19:22:47.690938
277431.0	65.0	0.1	37.0	12-12-23 19:22:47.827240
277431.0	74.16666666666667	0.1	37.0	12-12-23 19:22:47.963562
277431.0	83.33333333333333	0.1	37.0	12-12-23 19:22:48.100679
277431.0	92.5	0.1	37.0	12-12-23 19:22:48.237769
936967.6	101.66666666666667	0.1	37.0	12-12-23 19:22:48.374080
1052604.0	110.83333333333333	0.1	37.0	12-12-23 19:22:48.509027
1052604.0	120.0	0.1	37.0	12-12-23 19:22:48.643283
