# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
109.162784	96.191698	20460.5	18460.5	20460.5	18460.5	2.0	20460.5	-2000.0	19-12-23 19:21:51.599568
107.604684	94.6529455	20460.5	18660.5	20460.5	18660.5	2.0	20460.5	-1800.0	19-12-23 19:21:54.773962
106.062424	93.8612933	20460.5	18860.5	20460.5	18860.5	2.0	20460.5	-1600.0	19-12-23 19:21:58.050672
104.538385	93.8612589	20460.5	19060.5	20460.5	19060.5	2.0	20460.5	-1400.0	19-12-23 19:22:01.326398
103.013463	93.8612282	20460.5	19260.5	20460.5	19260.5	2.0	20460.5	-1200.0	19-12-23 19:22:04.439301
101.488736	93.8614442	20460.5	19460.5	20460.5	19460.5	2.0	20460.5	-1000.0	19-12-23 19:22:07.676481
99.9622207	93.8612998	20460.5	19660.5	20460.5	19660.5	2.0	20460.5	-800.0	19-12-23 19:22:10.953052
98.4375449	93.8614142	20460.5	19860.5	20460.5	19860.5	2.0	20460.5	-600.0	19-12-23 19:22:14.229976
96.9130777	93.8612702	20460.5	20060.5	20460.5	20060.5	2.0	20460.5	-400.0	19-12-23 19:22:17.403364
95.3881666	93.8613376	20460.5	20260.5	20460.5	20260.5	2.0	20460.5	-200.0	19-12-23 19:22:20.680971
93.8601001	93.8613404	20460.5	20460.5	20460.5	20460.5	2.0	20460.5	0.0	19-12-23 19:22:23.856120
92.3350858	93.8615832	20460.5	20660.5	20460.5	20660.5	2.0	20460.5	200.0	19-12-23 19:22:27.132315
90.8103833	93.861543	20460.5	20860.5	20460.5	20860.5	2.0	20460.5	400.0	19-12-23 19:22:30.305669
89.2857707	93.8613644	20460.5	21060.5	20460.5	21060.5	2.0	20460.5	600.0	19-12-23 19:22:33.480986
87.7612428	93.861315	20460.5	21260.5	20460.5	21260.5	2.0	20460.5	800.0	19-12-23 19:22:36.757965
86.2349387	93.8614018	20460.5	21460.5	20460.5	21460.5	2.0	20460.5	1000.0	19-12-23 19:22:40.034914
84.7102719	93.8614572	20460.5	21660.5	20460.5	21660.5	2.0	20460.5	1200.0	19-12-23 19:22:43.311781
83.1859673	93.861366	20460.5	21860.5	20460.5	21860.5	2.0	20460.5	1400.0	19-12-23 19:22:46.486014
81.6612927	93.8608476	20460.5	22060.5	20460.5	22060.5	2.0	20460.5	1600.0	19-12-23 19:22:49.599942
81.570012	93.8892163	20460.5	22260.5	20460.5	22260.5	2.0	20460.5	1800.0	19-12-23 19:22:52.834802
81.6026326	93.9215992	20460.5	22460.5	20460.5	22460.5	2.0	20460.5	2000.0	19-12-23 19:22:56.111821
