# 
ch2a	ch2a avglen	Delay	a	
1607311.0	1.0	0.1	0	12-12-23 20:00:46.610134
1085156.0	1.996	0.1	0	12-12-23 20:00:46.742499
-164646.7	2.992	0.1	0	12-12-23 20:00:46.875140
-1270878.0	3.988	0.1	0	12-12-23 20:00:47.007855
-1556427.0	4.984	0.1	0	12-12-23 20:00:47.140468
-784129.8	5.98	0.1	0	12-12-23 20:00:47.273067
489374.2	6.976	0.1	0	12-12-23 20:00:47.405476
1454799.0	7.972	0.1	0	12-12-23 20:00:47.537694
1478638.0	8.968	0.1	0	12-12-23 20:00:47.670159
548195.4	9.963999999999999	0.1	0	12-12-23 20:00:47.802172
-730420.8	10.96	0.1	0	12-12-23 20:00:47.934224
-1532214.0	11.956	0.1	0	12-12-23 20:00:48.066356
-1334737.0	12.952	0.1	0	12-12-23 20:00:48.198064
-273252.8	13.947999999999999	0.1	0	12-12-23 20:00:48.330237
1001222.0	14.944	0.1	0	12-12-23 20:00:48.462658
1603043.0	15.94	0.1	0	12-12-23 20:00:48.594365
1185080.0	16.936	0.1	0	12-12-23 20:00:48.726616
24431.0	17.932000000000002	0.1	0	12-12-23 20:00:48.859035
-1179224.0	18.927999999999997	0.1	0	12-12-23 20:00:48.991336
-1584194.0	19.924	0.1	0	12-12-23 20:00:49.123519
-943210.3	20.92	0.1	0	12-12-23 20:00:49.255815
302207.5	21.916	0.1	0	12-12-23 20:00:49.388256
1382930.0	22.912	0.1	0	12-12-23 20:00:49.521172
1542459.0	23.908	0.1	0	12-12-23 20:00:49.653402
733121.7	24.904	0.1	0	12-12-23 20:00:49.785210
-584050.5	25.900000000000002	0.1	0	12-12-23 20:00:49.917435
-1480326.0	26.895999999999997	0.1	0	12-12-23 20:00:50.050184
-1414857.0	27.892	0.1	0	12-12-23 20:00:50.182438
-422780.9	28.888	0.1	0	12-12-23 20:00:50.314783
836043.1	29.884	0.1	0	12-12-23 20:00:50.446976
1582126.0	30.88	0.1	0	12-12-23 20:00:50.578984
1293512.0	31.876	0.1	0	12-12-23 20:00:50.711307
146242.6	32.872	0.1	0	12-12-23 20:00:50.843790
-1065312.0	33.868	0.1	0	12-12-23 20:00:50.976309
-1589847.0	34.864000000000004	0.1	0	12-12-23 20:00:51.108802
-1058446.0	35.86000000000001	0.1	0	12-12-23 20:00:51.241532
194121.3	36.855999999999995	0.1	0	12-12-23 20:00:51.374174
1298408.0	37.852	0.1	0	12-12-23 20:00:51.506923
1578983.0	38.848	0.1	0	12-12-23 20:00:51.640177
818738.6	39.844	0.1	0	12-12-23 20:00:51.772206
-450420.7	40.84	0.1	0	12-12-23 20:00:51.904082
-1422629.0	41.836	0.1	0	12-12-23 20:00:52.036232
-1473372.0	42.832	0.1	0	12-12-23 20:00:52.168278
-568964.2	43.827999999999996	0.1	0	12-12-23 20:00:52.300850
747737.0	44.824	0.1	0	12-12-23 20:00:52.433102
1552012.0	45.82	0.1	0	12-12-23 20:00:52.565811
1346577.0	46.816	0.1	0	12-12-23 20:00:52.698373
278266.1	47.812	0.1	0	12-12-23 20:00:52.831036
-958750.4	48.808	0.1	0	12-12-23 20:00:52.963571
-1586603.0	49.804	0.1	0	12-12-23 20:00:53.095914
-1168085.0	50.800000000000004	0.1	0	12-12-23 20:00:53.227444
44779.7	51.796	0.1	0	12-12-23 20:00:53.359914
1204063.0	52.791999999999994	0.1	0	12-12-23 20:00:53.492275
1601539.0	53.788	0.1	0	12-12-23 20:00:53.624535
952999.7	54.784	0.1	0	12-12-23 20:00:53.757660
-281749.7	55.78	0.1	0	12-12-23 20:00:53.889902
-1365091.0	56.776	0.1	0	12-12-23 20:00:54.022444
-1513909.0	57.772000000000006	0.1	0	12-12-23 20:00:54.155152
-668780.1	58.768	0.1	0	12-12-23 20:00:54.287554
608922.7	59.763999999999996	0.1	0	12-12-23 20:00:54.419624
1502019.0	60.76	0.1	0	12-12-23 20:00:54.551544
1427938.0	61.756	0.1	0	12-12-23 20:00:54.683804
443088.1	62.752	0.1	0	12-12-23 20:00:54.815936
-860870.8	63.748	0.1	0	12-12-23 20:00:54.948739
-1566368.0	64.744	0.1	0	12-12-23 20:00:55.080897
-1271541.0	65.74000000000001	0.1	0	12-12-23 20:00:55.212984
-116351.0	66.736	0.1	0	12-12-23 20:00:55.345228
1082241.0	67.732	0.1	0	12-12-23 20:00:55.477547
1607828.0	68.72800000000001	0.1	0	12-12-23 20:00:55.609844
1078548.0	69.724	0.1	0	12-12-23 20:00:55.742175
-173321.3	70.72000000000001	0.1	0	12-12-23 20:00:55.874467
-1279550.0	71.716	0.1	0	12-12-23 20:00:56.006906
-1561680.0	72.71199999999999	0.1	0	12-12-23 20:00:56.138894
-801273.3	73.708	0.1	0	12-12-23 20:00:56.271183
467284.9	74.704	0.1	0	12-12-23 20:00:56.403232
1442898.0	75.7	0.1	0	12-12-23 20:00:56.535584
1487734.0	76.696	0.1	0	12-12-23 20:00:56.668042
566061.9	77.692	0.1	0	12-12-23 20:00:56.799990
-709785.9	78.688	0.1	0	12-12-23 20:00:56.932593
-1537615.0	79.684	0.1	0	12-12-23 20:00:57.065125
-1340166.0	80.68	0.1	0	12-12-23 20:00:57.197565
-276750.0	81.676	0.1	0	12-12-23 20:00:57.329908
999113.6	82.672	0.1	0	12-12-23 20:00:57.462519
1603144.0	83.668	0.1	0	12-12-23 20:00:57.595043
1187384.0	84.664	0.1	0	12-12-23 20:00:57.727182
-25113.4	85.66000000000001	0.1	0	12-12-23 20:00:57.858835
-1186218.0	86.65599999999999	0.1	0	12-12-23 20:00:57.991010
-1584172.0	87.652	0.1	0	12-12-23 20:00:58.123211
-968023.2	88.648	0.1	0	12-12-23 20:00:58.255411
310512.2	89.64399999999999	0.1	0	12-12-23 20:00:58.387673
1359856.0	90.64	0.1	0	12-12-23 20:00:58.520370
1543438.0	91.636	0.1	0	12-12-23 20:00:58.653248
735452.5	92.632	0.1	0	12-12-23 20:00:58.785337
-580898.9	93.628	0.1	0	12-12-23 20:00:58.917284
-1477933.0	94.624	0.1	0	12-12-23 20:00:59.049570
-1415214.0	95.62	0.1	0	12-12-23 20:00:59.181921
-424747.7	96.616	0.1	0	12-12-23 20:00:59.314721
877564.5	97.61200000000001	0.1	0	12-12-23 20:00:59.447479
1583438.0	98.608	0.1	0	12-12-23 20:00:59.579435
1285436.0	99.604	0.1	0	12-12-23 20:00:59.711495
128852.7	100.60000000000001	0.1	0	12-12-23 20:00:59.843803
-1080237.0	101.596	0.1	0	12-12-23 20:00:59.975829
-1589357.0	102.592	0.1	0	12-12-23 20:01:00.108014
-1078002.0	103.588	0.1	0	12-12-23 20:01:00.241319
171279.1	104.58399999999999	0.1	0	12-12-23 20:01:00.373913
1286842.0	105.58	0.1	0	12-12-23 20:01:00.506223
1575617.0	106.576	0.1	0	12-12-23 20:01:00.639007
841345.8	107.572	0.1	0	12-12-23 20:01:00.771406
-421502.3	108.568	0.1	0	12-12-23 20:01:00.903954
-1430937.0	109.564	0.1	0	12-12-23 20:01:01.036339
-1486371.0	110.56	0.1	0	12-12-23 20:01:01.168540
-549492.4	111.556	0.1	0	12-12-23 20:01:01.301048
727084.5	112.552	0.1	0	12-12-23 20:01:01.433386
1555586.0	113.548	0.1	0	12-12-23 20:01:01.565829
1358726.0	114.54400000000001	0.1	0	12-12-23 20:01:01.698256
307901.8	115.54	0.1	0	12-12-23 20:01:01.830227
-971084.5	116.536	0.1	0	12-12-23 20:01:01.962233
-1584423.0	117.53200000000001	0.1	0	12-12-23 20:01:02.093835
