# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.081	0.0	250	250	-7450332.0	-7463510.0	-7470374.0	-7468014.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2700119	1713950015.0556624	6	8.0	24-04-24 11:13:35.055731
0.6	0.002	250	250	-7154218.0	-7166665.0	-7173178.0	-7170649.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.2093545	1713950021.8434699	6	8.0	24-04-24 11:13:41.843535
1.2	0.005	250	250	-6779239.0	-6790976.0	-6797125.0	-6794788.0	-8124959.0	-8116040.0	-8115045.0	-8111050.0	-1.16084811	21.2461514	1713950028.6258266	6	8.0	24-04-24 11:13:48.625884
1.8	0.008	250	250	-6403301.0	-6414318.0	-6420129.0	-6417973.0	-7674368.0	-7665924.0	-7664985.0	-7661185.0	-1.09647267	21.2196078	1713950035.408098	6	8.0	24-04-24 11:13:55.408190
2.401	0.011	250	250	-6026139.0	-6036405.0	-6041897.0	-6039968.0	-7222293.0	-7214296.0	-7213422.0	-7209808.0	-1.03188983	21.1751448	1713950042.1893892	6	8.0	24-04-24 11:14:02.189448
3.001	0.015	250	250	-5649480.0	-5659034.0	-5664177.0	-5662466.0	-6770894.0	-6763298.0	-6762495.0	-6759067.0	-0.967396975	21.1627834	1713950048.9686587	6	8.0	24-04-24 11:14:08.968707
3.6	0.018	250	250	-5273040.0	-5281863.0	-5286675.0	-5285128.0	-6319628.0	-6312479.0	-6311729.0	-6308513.0	-0.902928913	21.2399227	1713950055.7571924	6	8.0	24-04-24 11:14:15.757239
4.2	0.021	250	250	-4896161.0	-4904224.0	-4908714.0	-4907364.0	-5867980.0	-5861255.0	-5860612.0	-5857548.0	-0.8384045	21.1932558	1713950062.5420997	6	8.0	24-04-24 11:14:22.542158
4.8	0.024	250	250	-4519600.0	-4526953.0	-4531118.0	-4529942.0	-5416782.0	-5410499.0	-5409908.0	-5407058.0	-0.773941992	21.2642624	1713950069.3270812	6	8.0	24-04-24 11:14:29.327133
5.4	0.027	250	250	-4142510.0	-4149117.0	-4152974.0	-4151977.0	-4964911.0	-4959046.0	-4958547.0	-4955927.0	-0.709393538	21.2078213	1713950076.1096134	6	8.0	24-04-24 11:14:36.109672
6.0	0.03	250	250	-3765910.0	-3771763.0	-3775267.0	-3774484.0	-4513676.0	-4508231.0	-4507812.0	-4505320.0	-0.644925154	21.3047965	1713950082.897082	6	8.0	24-04-24 11:14:42.897135
6.6	0.033	250	250	-3388813.0	-3393926.0	-3397112.0	-3396512.0	-4061729.0	-4056698.0	-4056360.0	-4054059.0	-0.580351879	21.3971721	1713950089.6801298	6	8.0	24-04-24 11:14:49.680190
7.2	0.036	250	250	-3012340.0	-3016713.0	-3019570.0	-3019160.0	-3610546.0	-3605972.0	-3605712.0	-3603614.0	-0.515903762	21.3122709	1713950096.466613	6	8.0	24-04-24 11:14:56.466670
7.8	0.039	250	250	-2634895.0	-2638513.0	-2641051.0	-2640830.0	-3158274.0	-3154126.0	-3153966.0	-3152033.0	-0.451295176	21.4047423	1713950103.2733946	6	8.0	24-04-24 11:15:03.273451
8.4	0.042	250	250	-2258399.0	-2261280.0	-2263488.0	-2263457.0	-2707187.0	-2703469.0	-2703370.0	-2701636.0	-0.386847231	21.3787736	1713950110.0837119	6	8.0	24-04-24 11:15:10.083764
8.999	0.045	250	250	-1881920.0	-1884061.0	-1885945.0	-1886109.0	-2256020.0	-2252731.0	-2252709.0	-2251163.0	-0.32240506	21.4379937	1713950116.8926327	6	8.0	24-04-24 11:15:16.892683
9.599	0.048	250	250	-1505050.0	-1506447.0	-1508003.0	-1508358.0	-1804417.0	-1801541.0	-1801624.0	-1800265.0	-0.257885757	21.4970221	1713950123.6957614	6	8.0	24-04-24 11:15:23.695815
10.199	0.051	250	250	-1127965.0	-1128628.0	-1129858.0	-1130410.0	-1352573.0	-1350139.0	-1350273.0	-1349123.0	-0.193336577	21.5884395	1713950130.4806902	6	8.0	24-04-24 11:15:30.480750
10.8	0.054	250	250	-750713.7	-750632.3	-751537.4	-752277.8	-900456.6	-898449.5	-898666.3	-897696.6	-0.128748984	21.6043465	1713950137.2637274	6	8.0	24-04-24 11:15:37.263784
11.4	0.058	250	250	-374043.7	-373227.3	-373810.1	-374739.0	-449087.1	-447516.3	-447828.3	-447025.7	-0.0642654662	21.6506301	1713950144.0473595	6	8.0	24-04-24 11:15:44.047425
12.0	0.061	250	250	2864.256	4413.74	4159.02	3044.96	2542.16	3682.96	3291.112	3903.528	0.000259212925	21.6868521	1713950150.8246748	6	8.0	24-04-24 11:15:50.824734
12.599	0.064	250	250	379588.4	381872.2	381938.3	380650.6	454003.5	454700.8	454233.0	454662.9	0.064752869	21.7513425	1713950157.6093829	6	8.0	24-04-24 11:15:57.609442
13.2	0.067	250	250	756696.7	759716.1	760105.2	758625.5	905878.3	906150.1	905600.2	905841.9	0.129304726	21.8268529	1713950164.3869097	6	8.0	24-04-24 11:16:04.386973
13.799	0.07	250	250	1133140.0	1136891.0	1137608.0	1135942.0	1356980.0	1356809.0	1356189.0	1356243.0	0.19375347	21.8468804	1713950171.1691074	6	8.0	24-04-24 11:16:11.169158
14.399	0.073	250	250	1510038.0	1514528.0	1515575.0	1513711.0	1808657.0	1808056.0	1807353.0	1807235.0	0.258277688	21.9232532	1713950177.9636402	6	8.0	24-04-24 11:16:17.963694
14.999	0.076	250	250	1886640.0	1891873.0	1893242.0	1891193.0	2260033.0	2259002.0	2258219.0	2257899.0	0.322751724	21.9582294	1713950184.7468095	6	8.0	24-04-24 11:16:24.746867
15.599	0.079	250	250	2264018.0	2269992.0	2271689.0	2269432.0	2712284.0	2710817.0	2709984.0	2709447.0	0.387363101	22.0118916	1713950191.5319092	6	8.0	24-04-24 11:16:31.531970
16.2	0.082	250	250	2640992.0	2647720.0	2649744.0	2647304.0	3164001.0	3162109.0	3161173.0	3160461.0	0.451886638	22.0416933	1713950198.31781	6	8.0	24-04-24 11:16:38.317868
16.8	0.085	250	250	3017560.0	3025036.0	3027367.0	3024747.0	3615303.0	3612986.0	3611986.0	3611110.0	0.516358627	22.0936306	1713950205.1065853	6	8.0	24-04-24 11:16:45.106646
17.4	0.088	250	250	3394472.0	3402692.0	3405353.0	3402533.0	4067030.0	4064309.0	4063188.0	4062114.0	0.580890966	22.188306	1713950211.8940058	6	8.0	24-04-24 11:16:51.894056
18.0	0.091	250	250	3771299.0	3780268.0	3783259.0	3780251.0	4518557.0	4515410.0	4514225.0	4512954.0	0.645387905	22.2317149	1713950218.6755047	6	8.0	24-04-24 11:16:58.675557
18.6	0.095	250	250	4148059.0	4157764.0	4161088.0	4157885.0	4970164.0	4966601.0	4965347.0	4963907.0	0.709910066	22.2795317	1713950225.4577246	6	8.0	24-04-24 11:17:05.457782
19.199	0.098	250	250	4524344.0	4534785.0	4538445.0	4535034.0	5420825.0	5416809.0	5415480.0	5413819.0	0.774278506	22.2878685	1713950232.2457328	6	8.0	24-04-24 11:17:12.245792
19.8	0.101	250	250	4901430.0	4912603.0	4916595.0	4913000.0	5872509.0	5868053.0	5866656.0	5864804.0	0.838790232	22.3209283	1713950239.0314293	6	8.0	24-04-24 11:17:19.031449
20.4	0.104	250	250	5278190.0	5290097.0	5294422.0	5290631.0	6323539.0	6318632.0	6317162.0	6315137.0	0.903230049	22.3486218	1713950245.814697	6	8.0	24-04-24 11:17:25.814755
21.0	0.107	250	250	5654606.0	5667269.0	5671914.0	5667927.0	6774697.0	6769366.0	6767826.0	6765599.0	0.967686867	22.3566711	1713950252.5969572	6	8.0	24-04-24 11:17:32.597013
21.6	0.11	250	250	6030902.0	6044300.0	6049277.0	6045102.0	7225981.0	7220200.0	7218617.0	7216207.0	1.03215209	22.3961512	1713950259.381113	6	8.0	24-04-24 11:17:39.381164
22.199	0.113	250	250	6406747.0	6420868.0	6426171.0	6421819.0	7675788.0	7669594.0	7667915.0	7665301.0	1.09640273	22.3510174	1713950266.162341	6	8.0	24-04-24 11:17:46.162395
22.799	0.116	250	250	6782867.0	6797775.0	6803383.0	6798858.0	8126176.0	8119581.0	8117821.0	8115018.0	1.16074415	22.2944805	1713950272.9457023	6	8.0	24-04-24 11:17:52.945754
23.399	0.12	250	250	6855671.0	7484936.0	6876832.0	7486500.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.3487176	1713950279.71152	6	8.0	24-04-24 11:17:59.711580
24.0	0.123	250	250	6847302.0	7485098.0	6868501.0	7486705.0	8388607.0	8388607.0	8388607.0	8388607.0	9.9e+37	22.2734947	1713950286.5090473	6	8.0	24-04-24 11:18:06.509106
