# 
ch2a	ch2a avglen	Delay	a	
-47263.5	10.0	0.1	17.0	12-12-23 19:22:11.590854
-47263.5	19.166666666666664	0.1	17.0	12-12-23 19:22:11.726889
-206977.5	28.333333333333332	0.1	17.0	12-12-23 19:22:11.861354
-1201429.0	37.5	0.1	17.0	12-12-23 19:22:11.997611
-1201429.0	46.666666666666664	0.1	17.0	12-12-23 19:22:12.133747
-1201429.0	55.833333333333336	0.1	17.0	12-12-23 19:22:12.270055
-1201429.0	65.0	0.1	17.0	12-12-23 19:22:12.405906
1588021.0	74.16666666666667	0.1	17.0	12-12-23 19:22:12.542582
1588021.0	83.33333333333333	0.1	17.0	12-12-23 19:22:12.678785
1588021.0	92.5	0.1	17.0	12-12-23 19:22:12.815351
1588021.0	101.66666666666667	0.1	17.0	12-12-23 19:22:12.953356
1588021.0	110.83333333333333	0.1	17.0	12-12-23 19:22:13.089372
-810614.9	120.0	0.1	17.0	12-12-23 19:22:13.225060
