# 
Scope_Frequency	A2	f2	gain	gain_log	phase	Scope_Amplitude_RMS	Scope_Amplitude_pkpk	THD	Delay	a	
1000.0	0.1	1000.0	4.1874738523872366e-05	-87.56095783575577	145.9387570614081	0.012177788514482743	0.03444398735378561	0.003928951298514827	0.5	1000.0	20-05-24 17:29:52.871155
1000.0	0.6482758620689655	1000.0	2.714022175820094e-05	-91.32773216228797	174.66369562926954	0.11143262721039175	0.3151790653836024	0.012298821772926597	0.5	1000.0	20-05-24 17:30:03.670654
1000.0	1.196551724137931	1000.0	1.48198966041735e-05	-96.58309652685519	-167.1834141536479	0.21597601869961247	0.6108724295846744	0.011865610371164523	0.5	1000.0	20-05-24 17:30:12.250829
1000.0	1.7448275862068967	1000.0	3.5240137677456356e-06	-109.05924807078279	179.7703726121398	0.32177829378216954	0.9101264542880366	0.010559515888946925	0.5	1000.0	20-05-24 17:30:18.755413
1000.0	2.293103448275862	1000.0	4.3292393782870945e-06	-107.2717679982439	158.9355638653569	0.4295087253652065	1.2148341291381122	0.01088824599667261	0.5	1000.0	20-05-24 17:30:25.077875
1000.0	2.841379310344828	1000.0	2.8880578044003334e-06	-110.78788237245749	-102.02336000843535	0.5378379203492918	1.521235362633018	0.010246247824669505	0.5	1000.0	20-05-24 17:30:29.518003
1000.0	3.3896551724137933	1000.0	4.0833289022444736e-06	-107.77971274600745	-4.0660647752420465	0.6469483357596605	1.8298462211720292	0.009909443791530647	0.5	1000.0	20-05-24 17:30:35.668921
1000.0	3.937931034482759	1000.0	2.7417393519791303e-06	-111.23947669025682	169.8425999650418	0.7563068599318903	2.139158837262976	0.009495564186326765	0.5	1000.0	20-05-24 17:30:40.026463
1000.0	4.486206896551724	1000.0	1.4016077044927028e-06	-117.06747047795096	99.45763488413465	0.8656350896914355	2.448385767815358	0.009037885365852347	0.5	1000.0	20-05-24 17:30:44.538418
1000.0	5.0344827586206895	1000.0	1.1472101711773957e-06	-118.80714022399559	150.94138810069683	0.975064575858528	2.7578990947374	0.00846009085979972	0.5	1000.0	20-05-24 17:30:51.126993
1000.0	5.582758620689655	1000.0	2.0906164915980503e-06	-113.59451256084888	129.1128996998789	1.085096861858189	3.069117397056672	0.008324849546044295	0.5	1000.0	20-05-24 17:30:55.521329
1000.0	6.13103448275862	1000.0	2.064335346481886e-06	-113.70439502368141	-122.63031704744976	1.1953567183418765	3.3809793659057554	0.008135259069060015	0.5	1000.0	20-05-24 17:30:59.750422
1000.0	6.679310344827586	1000.0	1.4566554376889467e-06	-116.73286331198973	36.17077149158822	1.3053164465736384	3.6919924438661904	0.007774634342997732	0.5	1000.0	20-05-24 17:31:04.355079
1000.0	7.227586206896552	1000.0	9.263373550368873e-07	-120.664616448881	-150.09519777997514	1.4154156088202066	4.003399900776215	0.007647079192397589	0.5	1000.0	20-05-24 17:31:08.755215
1000.0	7.775862068965518	1000.0	5.524022282272397e-07	-125.15489156548713	135.0478985725046	1.5254688995978913	4.314677613579399	0.007079812406046852	0.5	1000.0	20-05-24 17:31:15.186712
1000.0	8.324137931034484	1000.0	1.1519454922377636e-06	-118.77136140749948	-117.6896798276503	1.636294079904835	4.628138559664445	0.007269433566682474	0.5	1000.0	20-05-24 17:31:19.727479
1000.0	8.872413793103448	1000.0	8.013792068674762e-07	-121.92323860517067	73.78327292184434	1.7461269804145996	4.938792914655813	0.00687978316011815	0.5	1000.0	20-05-24 17:31:23.996727
1000.0	9.420689655172414	1000.0	7.177410684293752e-07	-122.88064406317658	136.23744195448253	1.8573454146761892	5.253366150893094	0.0066549346247150604	0.5	1000.0	20-05-24 17:31:28.534635
1000.0	9.96896551724138	1000.0	1.2465663835126273e-06	-118.0856917804193	83.82782753295044	1.9671237872828	5.563866277684126	0.00647978406941448	0.5	1000.0	20-05-24 17:31:33.063848
1000.0	10.517241379310345	1000.0	9.131375835165151e-07	-120.78927563747695	-132.33393405276686	2.078232215252815	5.878128369142425	0.006577971823806733	0.5	1000.0	20-05-24 17:31:37.451012
1000.0	11.065517241379311	1000.0	1.4073148640628653e-06	-117.03217450579257	169.24881829517471	2.1888453295813806	6.190989502061991	0.00676878673761071	0.5	1000.0	20-05-24 17:31:44.017330
1000.0	11.613793103448275	1000.0	8.576925599153695e-07	-121.33336714417892	-139.6854611321844	2.2991591397553073	6.503004074992028	0.006556316997609958	0.5	1000.0	20-05-24 17:31:48.412832
1000.0	12.162068965517241	1000.0	3.542381546885498e-07	-129.01409326279048	-116.11748037211729	2.4102692273912916	6.817270860694572	0.006516876221367405	0.5	1000.0	20-05-24 17:31:52.789677
1000.0	12.710344827586207	1000.0	1.28446275254951e-06	-117.82556970178307	137.7349757122021	2.5214241690048067	7.131664512603818	0.006511394071205929	0.5	1000.0	20-05-24 17:31:57.310715
1000.0	13.258620689655173	1000.0	6.119236622473904e-07	-124.26605505815294	147.72709668497853	2.631606980804855	7.443308566179878	0.006313455056375733	0.5	1000.0	20-05-24 17:32:01.716138
1000.0	13.806896551724137	1000.0	5.72202189823131e-07	-124.84900968957065	-98.47158762569595	2.742250758504254	7.756256428209246	0.006166154027022824	0.5	1000.0	20-05-24 17:32:06.017081
1000.0	14.355172413793104	1000.0	4.439829805296791e-07	-127.05267355282986	113.1382911302235	2.8529575653921753	8.069382563705082	0.006064598276397491	0.5	1000.0	20-05-24 17:32:10.344250
