# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	time	Delay	a	
6.6	0.033	250	250	-3388608.0	-3393721.0	-3396774.0	-3396309.0	-4062179.0	-4057298.0	-4056974.0	-4054539.0	-5.389564	-0.580415979	16.6548763	1711459126.7359848	6	30.000000000000004	26-03-24 14:18:46.736041
7.2	0.036	250	250	-3012054.0	-3016424.0	-3019169.0	-3018880.0	-3610939.0	-3606489.0	-3606195.0	-3603977.0	-4.79087449	-0.515955404	16.6939665	1711459134.5614052	6	30.000000000000004	26-03-24 14:18:54.561464
7.8	0.039	250	250	-2634678.0	-2638317.0	-2640740.0	-2640636.0	-3158730.0	-3154705.0	-3154512.0	-3152488.0	-4.19086008	-0.451349751	16.6527127	1711459142.3618937	6	30.000000000000004	26-03-24 14:19:02.361950
8.4	0.042	250	250	-2258157.0	-2261047.0	-2263155.0	-2263233.0	-2707378.0	-2703753.0	-2703644.0	-2701816.0	-3.59229177	-0.38687142	16.6983179	1711459150.1654093	6	30.000000000000004	26-03-24 14:19:10.165464
8.999	0.045	250	250	-1881741.0	-1883900.0	-1885705.0	-1885948.0	-2256267.0	-2253067.0	-2253034.0	-2251423.0	-2.99378537	-0.322421343	16.8233364	1711459158.1729777	6	30.000000000000004	26-03-24 14:19:18.173033
9.599	0.048	250	250	-1504848.0	-1506260.0	-1507754.0	-1508172.0	-1804607.0	-1801810.0	-1801852.0	-1800439.0	-2.39454886	-0.257901281	16.7997662	1711459166.0023289	6	30.000000000000004	26-03-24 14:19:26.002386
10.199	0.051	250	250	-1127773.0	-1128440.0	-1129631.0	-1130208.0	-1352669.0	-1350285.0	-1350414.0	-1349199.0	-1.79505125	-0.193330704	16.9098932	1711459174.0329356	6	30.000000000000004	26-03-24 14:19:34.032992
10.8	0.055	250	250	-750561.8	-750487.8	-751366.1	-752130.1	-900552.9	-898575.7	-898790.3	-897784.4	-1.19535666	-0.128745248	16.9387455	1711459181.8664293	6	30.000000000000004	26-03-24 14:19:41.866489
11.4	0.058	250	250	-373843.0	-373031.3	-373598.6	-374534.7	-449017.0	-447460.2	-447768.4	-446957.1	-0.596420559	-0.0642464002	17.0104108	1711459189.6667478	6	30.000000000000004	26-03-24 14:19:49.666813
12.0	0.061	250	250	2953.836	4503.048	4248.72	3136.436	2613.776	3747.124	3365.44	3984.48	0.00270505314	0.000283585824	16.9868407	1711459197.5114362	6	30.000000000000004	26-03-24 14:19:57.511499
12.599	0.064	250	250	379671.9	381954.8	381997.1	380730.4	454156.2	454866.1	454409.7	454815.6	0.601635164	0.0647836208	17.045476	1711459205.5471997	6	30.000000000000004	26-03-24 14:20:05.547262
13.2	0.067	250	250	756642.8	759651.0	760014.0	758578.9	905976.1	906285.5	905732.8	905933.9	1.2010143	0.129334471	17.1649101	1711459213.5808156	6	30.000000000000004	26-03-24 14:20:13.580880
13.799	0.07	250	250	1133155.0	1136899.0	1137575.0	1135969.0	1357274.0	1357172.0	1356526.0	1356545.0	1.7996824	0.193817049	17.1227256	1711459221.5889785	6	30.000000000000004	26-03-24 14:20:21.589034
14.399	0.073	250	250	1509995.0	1514475.0	1515466.0	1513689.0	1808917.0	1808383.0	1807667.0	1807471.0	2.39876506	0.25833109	17.1742173	1711459229.6500378	6	30.000000000000004	26-03-24 14:20:29.650094
14.999	0.076	250	250	1886617.0	1891839.0	1893137.0	1891193.0	2260378.0	2259435.0	2258624.0	2258226.0	2.99757424	0.32281818	17.1770094	1711459237.4849656	6	30.000000000000004	26-03-24 14:20:37.485018
15.599	0.079	250	250	2263952.0	2269897.0	2271516.0	2269393.0	2712633.0	2711266.0	2710376.0	2709772.0	3.59740945	0.387429982	17.1630487	1711459245.5111332	6	30.000000000000004	26-03-24 14:20:45.511193
16.2	0.082	250	250	2640757.0	2647465.0	2649374.0	2647089.0	3164359.0	3162565.0	3161617.0	3160820.0	4.19657315	0.451968823	17.1528108	1711459253.354948	6	30.000000000000004	26-03-24 14:20:53.355006
16.8	0.085	250	250	3017330.0	3024767.0	3027001.0	3024536.0	3615816.0	3613596.0	3612570.0	3611579.0	4.79525513	0.516459729	17.1490879	1711459261.2220888	6	30.000000000000004	26-03-24 14:21:01.222146
17.4	0.088	250	250	3394129.0	3402310.0	3404861.0	3402217.0	4067537.0	4064917.0	4063779.0	4062585.0	5.39434349	0.580987476	17.1341964	1711459269.2754807	6	30.000000000000004	26-03-24 14:21:09.275531
18.0	0.092	250	250	3770863.0	3779762.0	3782640.0	3779827.0	4519160.0	4516138.0	4514925.0	4513532.0	5.9932917	0.645505531	17.1248892	1711459277.115362	6	30.000000000000004	26-03-24 14:21:17.115420
18.6	0.095	250	250	4147675.0	4157320.0	4160507.0	4157511.0	4970720.0	4967332.0	4965994.0	4964379.0	6.59228638	0.710017694	17.1847573	1711459285.118564	6	30.000000000000004	26-03-24 14:21:25.118624
19.199	0.098	250	250	4524060.0	4534464.0	4537968.0	4534801.0	5421973.0	5418165.0	5416777.0	5414935.0	7.19073249	0.774482762	17.1276813	1711459292.9351478	6	30.000000000000004	26-03-24 14:21:32.935208
19.8	0.101	250	250	4901163.0	4912292.0	4916078.0	4912766.0	5873913.0	5869695.0	5868195.0	5866192.0	7.79022311	0.839022993	17.0910812	1711459300.9625127	6	30.000000000000004	26-03-24 14:21:40.962570
20.4	0.104	250	250	5277978.0	5289828.0	5293925.0	5290449.0	6325025.0	6320388.0	6318803.0	6316615.0	8.3892575	0.903474287	17.198416	1711459309.0101666	6	30.000000000000004	26-03-24 14:21:49.010222
21.0	0.107	250	250	5654410.0	5667015.0	5671425.0	5667779.0	6776419.0	6771347.0	6769689.0	6767278.0	8.98781303	0.967972041	17.1794994	1711459317.0946693	6	30.000000000000004	26-03-24 14:21:57.094725
21.6	0.11	250	250	6030786.0	6044108.0	6048861.0	6045048.0	7227696.0	7222220.0	7220453.0	7217902.0	9.58615896	1.03243829	17.3653168	1711459325.1699848	6	30.000000000000004	26-03-24 14:22:05.170040
22.199	0.113	250	250	6406779.0	6420843.0	6425943.0	6421929.0	7678597.0	7672716.0	7670902.0	7668118.0	10.183972	1.09684978	17.2632641	1711459333.2182236	6	30.000000000000004	26-03-24 14:22:13.218273
22.799	0.117	250	250	6783096.0	6797938.0	6803281.0	6799126.0	8129600.0	8123297.0	8121390.0	8118356.0	10.7822298	1.16126731	17.3864211	1711459341.2984896	6	30.000000000000004	26-03-24 14:22:21.298546
23.399	0.12	250	250	6843162.0	7487393.0	6864385.0	7489093.0	8388607.0	8388607.0	8388607.0	8388607.0	11.3793927	9.9e+37	17.4413335	1711459349.3115964	6	30.000000000000004	26-03-24 14:22:29.311654
24.0	0.123	250	250	6834582.0	7487603.0	6855890.0	7489299.0	8388607.0	8388607.0	8388607.0	8388607.0	11.9646561	9.9e+37	17.4804237	1711459357.1003425	6	30.000000000000004	26-03-24 14:22:37.100407
