# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
246.610331	234.61234	2000.0	0.0	2000.0	0.0	2.0	2000.0	-2000.0	19-12-23 19:18:28.028391
246.614388	234.62001	2000.0	200.0	2000.0	200.0	2.0	2000.0	-1800.0	19-12-23 19:18:31.254418
246.628592	234.637437	2000.0	400.0	2000.0	400.0	2.0	2000.0	-1600.0	19-12-23 19:18:34.369812
245.316114	234.639612	2000.0	600.0	2000.0	600.0	2.0	2000.0	-1400.0	19-12-23 19:18:37.551986
243.791911	234.639557	2000.0	800.0	2000.0	800.0	2.0	2000.0	-1200.0	19-12-23 19:18:40.828305
242.265642	234.639223	2000.0	1000.0	2000.0	1000.0	2.0	2000.0	-1000.0	19-12-23 19:18:44.105119
240.741569	234.639717	2000.0	1200.0	2000.0	1200.0	2.0	2000.0	-800.0	19-12-23 19:18:47.277762
239.217423	234.639405	2000.0	1400.0	2000.0	1400.0	2.0	2000.0	-600.0	19-12-23 19:18:50.556269
237.692465	234.639414	2000.0	1600.0	2000.0	1600.0	2.0	2000.0	-400.0	19-12-23 19:18:53.730591
236.167617	234.639564	2000.0	1800.0	2000.0	1800.0	2.0	2000.0	-200.0	19-12-23 19:18:57.007472
234.641011	234.639783	2000.0	2000.0	2000.0	2000.0	2.0	2000.0	0.0	19-12-23 19:19:00.284254
233.116767	234.639354	2000.0	2200.0	2000.0	2200.0	2.0	2000.0	200.0	19-12-23 19:19:03.457527
231.592194	234.639672	2000.0	2400.0	2000.0	2400.0	2.0	2000.0	400.0	19-12-23 19:19:06.735420
230.067276	234.639258	2000.0	2600.0	2000.0	2600.0	2.0	2000.0	600.0	19-12-23 19:19:09.910089
228.541383	234.639899	2000.0	2800.0	2000.0	2800.0	2.0	2000.0	800.0	19-12-23 19:19:13.186553
227.015852	234.639464	2000.0	3000.0	2000.0	3000.0	2.0	2000.0	1000.0	19-12-23 19:19:16.463367
225.491258	234.639685	2000.0	3200.0	2000.0	3200.0	2.0	2000.0	1200.0	19-12-23 19:19:19.638176
223.966358	234.639651	2000.0	3400.0	2000.0	3400.0	2.0	2000.0	1400.0	19-12-23 19:19:22.914633
222.440304	234.601933	2000.0	3600.0	2000.0	3600.0	2.0	2000.0	1600.0	19-12-23 19:19:26.089266
220.88253	233.064442	2000.0	3800.0	2000.0	3800.0	2.0	2000.0	1800.0	19-12-23 19:19:29.280497
219.324345	231.516563	2000.0	4000.0	2000.0	4000.0	2.0	2000.0	2000.0	19-12-23 19:19:32.540255
