# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDChvpsu1	VDChvpsu2	VDChvpsu3	VDChvpsu4	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	b	
0.023	0.0	250	250	0	0	0	0	214.996239	219.840656	214.853564	214.939486	20.1213537	1718878714.6393933	-11.9610442	-7454131.0	-7467142.0	-7473487.0	-7471275.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.0	20-06-24 12:18:41.317334
0.6	0.002	250	250	1638	1638	1638	1638	214.672521	219.567566	214.571607	214.657057	20.1697455	1718878754.237492	-11.3812954	-7156105.0	-7168647.0	-7174886.0	-7172616.0	9.9e+37	-8388608.0	-8388608.0	-8388608.0	-8388608.0	20	501.0049500495005	0.025	20-06-24 12:19:20.915235
1.2	0.005	250	250	3276	3276	3276	3276	214.517593	219.427056	214.423386	214.528389	20.1749201	1718878793.8423347	-10.7824076	-6779451.0	-6791253.0	-6797190.0	-6795091.0	-1.1607776	-8122725.0	-8113951.0	-8112816.0	-8109040.0	20	501.0049500495005	0.05	20-06-24 12:20:00.538376
1.8	0.008	250	250	4915	4915	4915	4915	212.647746	212.477411	212.469318	212.461997	20.2015595	1718878833.4645872	-10.1837988	-6403048.0	-6414073.0	-6419735.0	-6417822.0	-1.09652545	-7673043.0	-7664680.0	-7663677.0	-7660067.0	20	501.0049500495005	0.075	20-06-24 12:20:40.151955
2.401	0.012	250	250	6553	6553	6553	6553	200.142716	199.980485	199.974034	199.967228	20.2011762	1718878873.0732474	-9.58369617	-6025692.0	-6035996.0	-6041283.0	-6039559.0	-1.03200075	-7221499.0	-7213551.0	-7212551.0	-7209188.0	20	501.0049500495005	0.1	20-06-24 12:21:19.752041
3.001	0.015	250	250	8191	8191	8191	8191	187.634493	187.481471	187.478105	187.470909	20.1841193	1718878912.674731	-8.9845805	-5648907.0	-5658486.0	-5663440.0	-5661925.0	-0.967558007	-6770550.0	-6762977.0	-6762098.0	-6758864.0	20	501.0049500495005	0.125	20-06-24 12:21:59.363846
3.6	0.018	250	250	9830	9830	9830	9830	175.122843	174.979192	174.978625	174.971367	20.1633252	1718878952.2881312	-8.38584624	-5272400.0	-5281197.0	-5285862.0	-5284500.0	-0.903123825	-6319592.0	-6312437.0	-6311682.0	-6308614.0	20	501.0049500495005	0.15	20-06-24 12:22:38.976333
4.2	0.021	250	250	11468	11468	11468	11468	162.618316	162.482716	162.48462	162.477658	20.1157958	1718878991.9007308	-7.78646217	-4895441.0	-4903535.0	-4907874.0	-4906686.0	-0.838631175	-5868223.0	-5861499.0	-5860821.0	-5857945.0	20	501.0049500495005	0.175	20-06-24 12:23:18.590223
4.8	0.024	250	250	13107	13107	13107	13107	150.103572	149.977135	149.981194	149.974675	20.1349609	1718879031.5143702	-7.18761567	-4518851.0	-4526176.0	-4530216.0	-4529208.0	-0.774195208	-5417214.0	-5410970.0	-5410361.0	-5407657.0	20	501.0049500495005	0.2	20-06-24 12:23:58.194331
5.4	0.027	250	250	14745	14745	14745	14745	137.598883	137.480916	137.485084	137.478584	20.1589172	1718879071.1110864	-6.58804467	-4141807.0	-4148424.0	-4152135.0	-4151304.0	-0.709594829	-4965124.0	-4959271.0	-4958765.0	-4956230.0	20	501.0049500495005	0.225	20-06-24 12:24:37.800316
6.0	0.03	250	250	16383	16383	16383	16383	125.090682	124.981677	124.987254	124.981405	20.1630377	1718879110.7244413	-5.98916394	-3765175.0	-3771068.0	-3774441.0	-3773807.0	-0.645071387	-4513520.0	-4508130.0	-4507661.0	-4505300.0	20	501.0049500495005	0.25	20-06-24 12:25:17.413336
