# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.106	0.0	250	250	-7444625.0	-7457896.0	-7464748.0	-7462277.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.885054	9.9e+37	34.6550543	6	25.0	19-03-24 17:05:42.838983
0.601	0.002	250	250	-7153844.0	-7166556.0	-7173142.0	-7170570.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3775005	9.9e+37	34.8553846	6	25.0	19-03-24 17:05:52.377644
1.201	0.005	250	250	-6778890.0	-6790829.0	-6797085.0	-6794682.0	-8126263.0	-8116852.0	-8116079.0	-8112475.0	-10.7807541	-1.16092941	34.8974632	6	25.0	19-03-24 17:06:02.176703
1.8	0.008	250	250	-6402948.0	-6414132.0	-6420021.0	-6417833.0	-7675042.0	-7666085.0	-7665379.0	-7661923.0	-10.1828519	-1.09650993	34.8706384	6	25.0	19-03-24 17:06:11.303596
2.401	0.011	250	250	-6025797.0	-6036184.0	-6041751.0	-6039761.0	-7223246.0	-7214737.0	-7214070.0	-7210819.0	-9.58303347	-1.0319365	34.8764239	6	25.0	19-03-24 17:06:21.832474
3.001	0.015	250	250	-5649112.0	-5658786.0	-5664032.0	-5662208.0	-6771874.0	-6763830.0	-6763192.0	-6760129.0	-8.9842078	-0.967473056	34.8517256	6	25.0	19-03-24 17:06:30.896943
3.601	0.018	250	250	-5272602.0	-5281520.0	-5286450.0	-5284815.0	-6320729.0	-6313145.0	-6312572.0	-6309682.0	-8.38551684	-0.903011699	34.6632871	6	25.0	19-03-24 17:06:39.960600
4.201	0.021	250	250	-4895706.0	-4903847.0	-4908438.0	-4906996.0	-5868919.0	-5861761.0	-5861295.0	-5858516.0	-7.78615164	-0.838473621	34.7190868	6	25.0	19-03-24 17:06:50.107084
4.8	0.024	250	250	-4519155.0	-4526559.0	-4530810.0	-4529568.0	-5417676.0	-5411000.0	-5410593.0	-5408013.0	-7.18750812	-0.774017533	34.8654469	6	25.0	19-03-24 17:06:58.705137
5.401	0.027	250	250	-4142063.0	-4148719.0	-4152642.0	-4151594.0	-4965873.0	-4959658.0	-4959299.0	-4956884.0	-6.58790979	-0.709469073	34.9499009	6	25.0	19-03-24 17:07:08.841004
