# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.098	0.0	250	250	-7432928.0	-7446572.0	-7453883.0	-7451958.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8705073	9.9e+37	24.332969	6	142.0	26-03-24 02:39:45.322527
0.601	0.002	250	250	-7153728.0	-7166271.0	-7172655.0	-7170334.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3764584	9.9e+37	24.3550856	6	142.0	26-03-24 02:39:53.122183
1.201	0.005	250	250	-6778740.0	-6790552.0	-6796612.0	-6794428.0	-8123317.0	-8114350.0	-8113424.0	-8109418.0	-10.7799762	-1.1606014	24.3937897	6	142.0	26-03-24 02:40:01.201084
1.8	0.008	250	250	-6402821.0	-6413896.0	-6419632.0	-6417645.0	-7672320.0	-7663824.0	-7662969.0	-7659142.0	-10.182123	-1.09611566	24.3584726	6	142.0	26-03-24 02:40:09.281070
2.401	0.011	250	250	-6025621.0	-6035951.0	-6041334.0	-6039546.0	-7220432.0	-7212328.0	-7211535.0	-7207922.0	-9.58236528	-1.03159951	24.4334154	6	142.0	26-03-24 02:40:17.130676
3.001	0.014	250	250	-5649050.0	-5658619.0	-5663689.0	-5662097.0	-6769557.0	-6761893.0	-6761151.0	-6757737.0	-8.98360821	-0.967174303	24.4232786	6	142.0	26-03-24 02:40:24.942941
3.601	0.018	250	250	-5272493.0	-5281312.0	-5286058.0	-5284637.0	-6318603.0	-6311371.0	-6310714.0	-6307466.0	-8.3848731	-0.902744674	24.4908492	6	142.0	26-03-24 02:40:32.795069
4.201	0.021	250	250	-4895579.0	-4903679.0	-4908104.0	-4906861.0	-5866922.0	-5860166.0	-5859558.0	-5856514.0	-7.78565777	-0.838213392	24.4242001	6	142.0	26-03-24 02:40:40.680720
4.8	0.024	250	250	-4519021.0	-4526372.0	-4530471.0	-4529414.0	-5415719.0	-5409336.0	-5408835.0	-5405933.0	-7.18692232	-0.773751435	24.4085342	6	142.0	26-03-24 02:40:48.721428
5.401	0.027	250	250	-4141964.0	-4148572.0	-4152366.0	-4151471.0	-4964052.0	-4958114.0	-4957721.0	-4955026.0	-6.58739861	-0.709225327	24.3937897	6	142.0	26-03-24 02:40:56.796170
6.0	0.03	250	250	-3765383.0	-3771244.0	-3774685.0	-3774007.0	-4512608.0	-4507111.0	-4506766.0	-4504262.0	-5.9886367	-0.644734737	24.331126	6	142.0	26-03-24 02:41:04.614455
6.6	0.033	250	250	-3388277.0	-3393417.0	-3396555.0	-3396023.0	-4060716.0	-4055675.0	-4055400.0	-4053091.0	-5.38909248	-0.580182813	24.2795205	6	142.0	26-03-24 02:41:12.424565
7.2	0.036	250	250	-3011766.0	-3016153.0	-3018967.0	-3018629.0	-3609588.0	-3604955.0	-3604778.0	-3602652.0	-4.79043028	-0.515742091	24.2472671	6	142.0	26-03-24 02:41:20.279747
7.801	0.039	250	250	-2634351.0	-2637995.0	-2640477.0	-2640341.0	-3157574.0	-3153378.0	-3153258.0	-3151305.0	-4.19039354	-0.45116568	24.2122491	6	142.0	26-03-24 02:41:28.092356
8.4	0.042	250	250	-2257859.0	-2260768.0	-2262945.0	-2262973.0	-2706499.0	-2702720.0	-2702680.0	-2700967.0	-3.59180324	-0.386721768	24.2546393	6	142.0	26-03-24 02:41:36.161363
9.0	0.045	250	250	-1881419.0	-1883583.0	-1885450.0	-1885658.0	-2255338.0	-2251989.0	-2252030.0	-2250488.0	-2.99330597	-0.322266375	24.3212883	6	142.0	26-03-24 02:41:44.032222
9.6	0.048	250	250	-1504497.0	-1505912.0	-1507442.0	-1507843.0	-1803648.0	-1800740.0	-1800843.0	-1799501.0	-2.39403071	-0.257752094	24.2675406	6	142.0	26-03-24 02:41:51.860524
10.2	0.051	250	250	-1127432.0	-1128112.0	-1129317.0	-1129899.0	-1351933.0	-1349464.0	-1349624.0	-1348473.0	-1.79454324	-0.193222378	24.2767559	6	142.0	26-03-24 02:41:59.912428
10.801	0.054	250	250	-750137.1	-750065.2	-750949.4	-751720.9	-899852.5	-897813.7	-898067.2	-897078.6	-1.19465317	-0.12863356	24.2359096	6	142.0	26-03-24 02:42:07.954958
11.4	0.058	250	250	-373491.9	-372676.0	-373249.4	-374198.1	-448514.5	-446904.1	-447231.4	-446433.9	-0.595807205	-0.0641627669	24.3163815	6	142.0	26-03-24 02:42:15.833239
12.0	0.061	250	250	3384.788	4936.736	4688.316	3559.904	3098.256	4263.528	3872.756	4466.436	0.00342005589	0.000361117792	24.3744377	6	142.0	26-03-24 02:42:23.884620
12.6	0.064	250	250	380081.4	382366.2	382435.6	381139.4	454505.2	455217.8	454755.7	455166.0	0.602353393	0.0648321774	24.4278862	6	142.0	26-03-24 02:42:31.914782
13.2	0.067	250	250	757025.9	760057.0	760448.7	758977.2	906231.8	906514.2	905971.0	906196.7	1.20169889	0.129378269	24.4573751	6	142.0	26-03-24 02:42:39.796912
