# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.096	0.0	250	250	-7436619.0	-7450401.0	-7457539.0	-7455500.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8739864	9.9e+37	24.8222755	6	207.99999999999997	26-03-24 08:38:27.833696
0.6	0.002	250	250	-7153889.0	-7166496.0	-7172886.0	-7170500.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3768053	9.9e+37	24.8029234	6	207.99999999999997	26-03-24 08:38:35.651961
1.2	0.005	250	250	-6778836.0	-6790700.0	-6796794.0	-6794568.0	-8126017.0	-8117012.0	-8116071.0	-8112041.0	-10.7801692	-1.16094007	24.7679054	6	207.99999999999997	26-03-24 08:38:43.697048
1.8	0.008	250	250	-6402955.0	-6414051.0	-6419811.0	-6417762.0	-7675265.0	-7666708.0	-7665844.0	-7661997.0	-10.1824553	-1.09655439	24.7439457	6	207.99999999999997	26-03-24 08:38:51.578535
2.401	0.011	250	250	-6025774.0	-6036122.0	-6041525.0	-6039712.0	-7223028.0	-7214864.0	-7214104.0	-7210478.0	-9.58270272	-1.0319471	24.6413571	6	207.99999999999997	26-03-24 08:38:59.396705
3.001	0.015	250	250	-5649139.0	-5658740.0	-5663876.0	-5662198.0	-6771640.0	-6763899.0	-6763242.0	-6759732.0	-8.9838421	-0.967452743	24.5768503	6	207.99999999999997	26-03-24 08:39:07.456152
3.6	0.018	250	250	-5272647.0	-5281511.0	-5286311.0	-5284821.0	-6320397.0	-6313109.0	-6312466.0	-6309201.0	-8.38525493	-0.902979324	24.5826786	6	207.99999999999997	26-03-24 08:39:15.546225
4.2	0.021	250	250	-4895801.0	-4903899.0	-4908379.0	-4907092.0	-5868744.0	-5861903.0	-5861349.0	-5858253.0	-7.78602283	-0.838466073	24.5264655	6	207.99999999999997	26-03-24 08:39:23.569839
4.8	0.024	250	250	-4519218.0	-4526578.0	-4530755.0	-4529637.0	-5417285.0	-5410884.0	-5410413.0	-5407497.0	-7.1873202	-0.773975685	24.5246225	6	207.99999999999997	26-03-24 08:39:31.599253
5.4	0.027	250	250	-4142173.0	-4148780.0	-4152621.0	-4151691.0	-4965501.0	-4959555.0	-4959127.0	-4956396.0	-6.58779745	-0.709433033	24.5338377	6	207.99999999999997	26-03-24 08:39:39.424902
6.0	0.03	250	250	-3765603.0	-3771477.0	-3774962.0	-3774256.0	-4514166.0	-4508646.0	-4508301.0	-4505764.0	-5.98905526	-0.644956097	24.5716203	6	207.99999999999997	26-03-24 08:39:47.455476
6.6	0.033	250	250	-3388561.0	-3393680.0	-3396853.0	-3396323.0	-4062296.0	-4057227.0	-4056963.0	-4054627.0	-5.38956274	-0.580401033	24.5900508	6	207.99999999999997	26-03-24 08:39:55.543510
7.2	0.036	250	250	-3011985.0	-3016368.0	-3019228.0	-3018863.0	-3610955.0	-3606302.0	-3606109.0	-3603979.0	-4.79084332	-0.515924311	24.6158536	6	207.99999999999997	26-03-24 08:40:03.593029
7.8	0.039	250	250	-2634562.0	-2638202.0	-2640740.0	-2640552.0	-3158704.0	-3154479.0	-3154361.0	-3152417.0	-4.19077812	-0.451319735	24.7027762	6	207.99999999999997	26-03-24 08:40:11.612257
8.4	0.042	250	250	-2258045.0	-2260949.0	-2263155.0	-2263162.0	-2707369.0	-2703574.0	-2703531.0	-2701796.0	-3.59214283	-0.386845879	24.7052416	6	207.99999999999997	26-03-24 08:40:19.449214
8.999	0.045	250	250	-1881642.0	-1883789.0	-1885674.0	-1885865.0	-2256230.0	-2252875.0	-2252906.0	-2251359.0	-2.99367281	-0.322402206	24.7411812	6	207.99999999999997	26-03-24 08:40:27.545759
9.599	0.048	250	250	-1504731.0	-1506142.0	-1507697.0	-1508076.0	-1804526.0	-1801618.0	-1801694.0	-1800352.0	-2.39445364	-0.257882735	24.7725131	6	207.99999999999997	26-03-24 08:40:35.581943
10.2	0.051	250	250	-1127646.0	-1128322.0	-1129549.0	-1130111.0	-1352594.0	-1350121.0	-1350289.0	-1349116.0	-1.79494316	-0.19331376	24.852985	6	207.99999999999997	26-03-24 08:40:43.651888
10.801	0.055	250	250	-750441.9	-750373.6	-751271.6	-752022.5	-900460.0	-898423.1	-898675.5	-897691.7	-1.19516832	-0.12872731	24.7872575	6	207.99999999999997	26-03-24 08:40:51.472025
11.4	0.058	250	250	-373797.2	-372983.4	-373560.6	-374497.7	-449006.1	-447409.9	-447737.2	-446936.8	-0.596290771	-0.0642291589	24.7651408	6	207.99999999999997	26-03-24 08:40:59.280730
12.0	0.061	250	250	3127.484	4682.276	4422.46	3313.288	2779.352	3942.552	3544.668	4162.72	0.00303038107	0.000306917752	24.7958504	6	207.99999999999997	26-03-24 08:41:07.087589
12.6	0.064	250	250	379762.0	382057.2	382123.1	380833.4	454260.7	454979.2	454523.1	454937.0	0.601895716	0.0648113054	24.6637729	6	207.99999999999997	26-03-24 08:41:14.928155
13.2	0.067	250	250	756794.0	759826.5	760215.5	758746.2	906160.7	906438.8	905896.6	906112.2	1.20131741	0.129361871	24.6140105	6	207.99999999999997	26-03-24 08:41:22.966943
13.799	0.07	250	250	1133284.0	1137064.0	1137775.0	1136131.0	1357425.0	1357267.0	1356676.0	1356684.0	1.79992423	0.193824442	24.5753064	6	207.99999999999997	26-03-24 08:41:31.031075
14.399	0.073	250	250	1510005.0	1514528.0	1515569.0	1513734.0	1809000.0	1808403.0	1807725.0	1807561.0	2.39886774	0.258343942	24.5541113	6	207.99999999999997	26-03-24 08:41:38.876611
14.999	0.076	250	250	1886651.0	1891912.0	1893280.0	1891266.0	2260532.0	2259492.0	2258747.0	2258406.0	2.99766877	0.322838472	24.5624051	6	207.99999999999997	26-03-24 08:41:46.961256
15.599	0.079	250	250	2263931.0	2269948.0	2271637.0	2269425.0	2712830.0	2711366.0	2710553.0	2709994.0	3.59750742	0.387449513	24.5826786	6	207.99999999999997	26-03-24 08:41:54.822327
16.2	0.082	250	250	2640819.0	2647573.0	2649579.0	2647188.0	3164687.0	3162770.0	3161854.0	3161131.0	4.19675772	0.451999958	24.6250688	6	207.99999999999997	26-03-24 08:42:02.906661
16.8	0.085	250	250	3017317.0	3024822.0	3027150.0	3024570.0	3615978.0	3613632.0	3612647.0	3611739.0	4.79533479	0.516461173	24.6775958	6	207.99999999999997	26-03-24 08:42:10.759341
17.4	0.088	250	250	3394086.0	3402333.0	3404996.0	3402227.0	4067715.0	4064930.0	4063895.0	4062767.0	5.39438134	0.580998123	24.7801844	6	207.99999999999997	26-03-24 08:42:18.793722
18.0	0.092	250	250	3770928.0	3779922.0	3782915.0	3779955.0	4519551.0	4516332.0	4515199.0	4513891.0	5.99352514	0.645544375	24.8253392	6	207.99999999999997	26-03-24 08:42:26.879215
18.6	0.095	250	250	4147745.0	4157476.0	4160801.0	4157636.0	4971294.0	4967654.0	4966465.0	4964964.0	6.59258386	0.710058266	24.7605332	6	207.99999999999997	26-03-24 08:42:34.702167
19.199	0.098	250	250	4524177.0	4534648.0	4538296.0	4534962.0	5422479.0	5418354.0	5417094.0	5415426.0	7.19105571	0.77451076	24.8419267	6	207.99999999999997	26-03-24 08:42:42.799236
19.8	0.101	250	250	4901272.0	4912489.0	4916471.0	4912946.0	5874516.0	5869959.0	5868633.0	5866730.0	7.79063458	0.839091557	24.8253392	6	207.99999999999997	26-03-24 08:42:50.871780
20.4	0.104	250	250	5278076.0	5290036.0	5294316.0	5290623.0	6326139.0	6321190.0	6319821.0	6317709.0	8.38966028	0.90360208	24.798615	6	207.99999999999997	26-03-24 08:42:58.894332
21.0	0.107	250	250	5654609.0	5667294.0	5671917.0	5668046.0	6777432.0	6772046.0	6770596.0	6768314.0	8.98821507	0.96806773	24.7328874	6	207.99999999999997	26-03-24 08:43:06.964957
21.6	0.11	250	250	6030878.0	6044298.0	6049248.0	6045176.0	7228499.0	7222673.0	7221143.0	7218686.0	9.58646383	1.032512	24.6785174	6	207.99999999999997	26-03-24 08:43:15.005073
