# 
ch2a	ch2a avglen	Delay	a	
-1442948.0	1.0	0.0	0	12-12-23 20:06:08.165848
-1300500.0	1.0099603984159367	0.0	0	12-12-23 20:06:08.198229
-1088104.0	1.0199207968318733	0.0	0	12-12-23 20:06:08.230300
-796681.0	1.02988119524781	0.0	0	12-12-23 20:06:08.262610
-541344.0	1.0398415936637466	0.0	0	12-12-23 20:06:08.294540
-188502.0	1.0498019920796833	0.0	0	12-12-23 20:06:08.327779
133655.0	1.05976239049562	0.0	0	12-12-23 20:06:08.360072
489113.0	1.0697227889115564	0.0	0	12-12-23 20:06:08.396901
786083.0	1.079683187327493	0.0	0	12-12-23 20:06:08.429246
1050699.0	1.0896435857434297	0.0	0	12-12-23 20:06:08.461056
1298449.0	1.0996039841593663	0.0	0	12-12-23 20:06:08.493325
1445962.0	1.109564382575303	0.0	0	12-12-23 20:06:08.525199
1559686.0	1.1195247809912396	0.0	0	12-12-23 20:06:08.557451
1613884.0	1.1294851794071763	0.0	0	12-12-23 20:06:08.589578
1585155.0	1.139445577823113	0.0	0	12-12-23 20:06:08.625729
1507724.0	1.1494059762390496	0.0	0	12-12-23 20:06:08.657958
1362522.0	1.1593663746549863	0.0	0	12-12-23 20:06:08.690288
1134748.0	1.169326773070923	0.0	0	12-12-23 20:06:08.723004
916942.0	1.1792871714868596	0.0	0	12-12-23 20:06:08.755609
596787.0	1.189247569902796	0.0	0	12-12-23 20:06:08.788266
325981.0	1.1992079683187327	0.0	0	12-12-23 20:06:08.820510
-35047.0	1.2091683667346693	0.0	0	12-12-23 20:06:08.853067
-355005.0	1.219128765150606	0.0	0	12-12-23 20:06:08.885253
-660061.0	1.2290891635665426	0.0	0	12-12-23 20:06:08.917372
-937511.0	1.2390495619824793	0.0	0	12-12-23 20:06:08.949698
-1204541.0	1.249009960398416	0.0	0	12-12-23 20:06:08.981946
-1369042.0	1.2589703588143526	0.0	0	12-12-23 20:06:09.014323
-1519982.0	1.2689307572302893	0.0	0	12-12-23 20:06:09.046967
-1586776.0	1.278891155646226	0.0	0	12-12-23 20:06:09.079391
-1593273.0	1.2888515540621626	0.0	0	12-12-23 20:06:09.111586
-1529385.0	1.2988119524780992	0.0	0	12-12-23 20:06:09.144030
-1406304.0	1.3087723508940359	0.0	0	12-12-23 20:06:09.176041
-1251757.0	1.3187327493099725	0.0	0	12-12-23 20:06:09.207783
-996163.0	1.328693147725909	0.0	0	12-12-23 20:06:09.239298
-725216.0	1.3386535461418456	0.0	0	12-12-23 20:06:09.271801
-464393.0	1.3486139445577823	0.0	0	12-12-23 20:06:09.304486
-108382.0	1.358574342973719	0.0	0	12-12-23 20:06:09.337473
214108.0	1.3685347413896556	0.0	0	12-12-23 20:06:09.369950
528155.0	1.3784951398055922	0.0	0	12-12-23 20:06:09.401977
821205.0	1.388455538221529	0.0	0	12-12-23 20:06:09.433840
1110435.0	1.3984159366374656	0.0	0	12-12-23 20:06:09.465872
1297842.0	1.4083763350534022	0.0	0	12-12-23 20:06:09.497946
1463538.0	1.4183367334693389	0.0	0	12-12-23 20:06:09.530332
1578525.0	1.4282971318852753	0.0	0	12-12-23 20:06:09.562162
1613550.0	1.438257530301212	0.0	0	12-12-23 20:06:09.594523
1585288.0	1.4482179287171486	0.0	0	12-12-23 20:06:09.626732
1492606.0	1.4581783271330853	0.0	0	12-12-23 20:06:09.658779
1362090.0	1.468138725549022	0.0	0	12-12-23 20:06:09.691207
1134479.0	1.4780991239649586	0.0	0	12-12-23 20:06:09.723905
883469.0	1.4880595223808952	0.0	0	12-12-23 20:06:09.756411
634164.0	1.4980199207968319	0.0	0	12-12-23 20:06:09.788257
286454.0	1.5079803192127685	0.0	0	12-12-23 20:06:09.820417
-34697.0	1.5179407176287052	0.0	0	12-12-23 20:06:09.852247
-315030.0	1.5279011160446418	0.0	0	12-12-23 20:06:09.884651
-659573.0	1.5378615144605785	0.0	0	12-12-23 20:06:09.916565
-937869.0	1.5478219128765152	0.0	0	12-12-23 20:06:09.948939
-1178559.0	1.5577823112924518	0.0	0	12-12-23 20:06:09.981306
-1370213.0	1.5677427097083885	0.0	0	12-12-23 20:06:10.013702
-1520582.0	1.5777031081243251	0.0	0	12-12-23 20:06:10.045851
-1583909.0	1.5876635065402616	0.0	0	12-12-23 20:06:10.077707
-1595516.0	1.5976239049561982	0.0	0	12-12-23 20:06:10.109916
-1530719.0	1.6075843033721349	0.0	0	12-12-23 20:06:10.142545
-1424898.0	1.6175447017880715	0.0	0	12-12-23 20:06:10.175105
-1226437.0	1.627505100204008	0.0	0	12-12-23 20:06:10.207217
-1028068.0	1.6374654986199448	0.0	0	12-12-23 20:06:10.239582
-726087.0	1.6474258970358813	0.0	0	12-12-23 20:06:10.271787
-426674.0	1.657386295451818	0.0	0	12-12-23 20:06:10.304356
-148207.0	1.6673466938677546	0.0	0	12-12-23 20:06:10.336467
213896.0	1.6773070922836912	0.0	0	12-12-23 20:06:10.368614
527775.0	1.687267490699628	0.0	0	12-12-23 20:06:10.401226
855041.0	1.6972278891155645	0.0	0	12-12-23 20:06:10.434809
1080878.0	1.7071882875315012	0.0	0	12-12-23 20:06:10.466766
1322242.0	1.7171486859474379	0.0	0	12-12-23 20:06:10.500587
1495544.0	1.7271090843633745	0.0	0	12-12-23 20:06:10.534537
1578623.0	1.7370694827793112	0.0	0	12-12-23 20:06:10.568025
1614274.0	1.7470298811952478	0.0	0	12-12-23 20:06:10.601425
1567939.0	1.7569902796111845	0.0	0	12-12-23 20:06:10.634347
