# 
hvpsu1	hvpsu2	hvpsu3	hvpsu4	VDC	IDC	Delay	a	b	
100.0	91.9	100.0	91.9	99.9331656	0.0014666592822153355	2.0	100.0	-8.1	18-06-24 16:11:52.275887
100.0	92.2	100.0	92.2	99.9673199	0.001417228477456763	2.0	100.0	-7.800000000000001	18-06-24 16:11:56.588230
100.0	92.5	100.0	92.5	99.967524	0.0013631198200539838	2.0	100.0	-7.5	18-06-24 16:12:00.818556
100.0	92.8	100.0	92.8	99.9673654	0.0013090038428471458	2.0	100.0	-7.199999999999999	18-06-24 16:12:04.967876
100.0	93.1	100.0	93.1	99.96751	0.0012534616375087474	2.0	100.0	-6.899999999999999	18-06-24 16:12:09.305846
100.0	93.4	100.0	93.4	99.9675877	0.0011993041287613716	2.0	100.0	-6.6	18-06-24 16:12:17.688454
100.0	93.7	100.0	93.7	99.9674215	0.0011451581245626311	2.0	100.0	-6.300000000000001	18-06-24 16:12:21.971046
100.0	94.0	100.0	94.0	99.9674222	0.0010898966230130961	2.0	100.0	-6.0	18-06-24 16:12:26.358414
100.0	94.3	100.0	94.3	99.9675781	0.0010357038588423473	2.0	100.0	-5.699999999999999	18-06-24 16:12:31.103811
100.0	94.6	100.0	94.6	99.9679382	0.000981530066979906	2.0	100.0	-5.4	18-06-24 16:12:35.276083
100.0	94.9	100.0	94.9	99.9678673	0.0009259724742577228	2.0	100.0	-5.1	18-06-24 16:12:39.465986
100.0	95.2	100.0	95.2	99.9676929	0.0008717520723782866	2.0	100.0	-4.799999999999999	18-06-24 16:12:43.625798
100.0	95.5	100.0	95.5	99.9676502	0.0008175711106668	2.0	100.0	-4.5	18-06-24 16:12:47.862307
100.0	95.8	100.0	95.8	99.9678403	0.0007623500929721084	2.0	100.0	-4.200000000000001	18-06-24 16:12:52.367710
100.0	96.1	100.0	96.1	99.9678758	0.0007082227611716485	2.0	100.0	-3.9000000000000004	18-06-24 16:12:56.676813
100.0	96.4	100.0	96.4	99.9679447	0.0006540507627711687	2.0	100.0	-3.5999999999999996	18-06-24 16:13:00.958090
100.0	96.7	100.0	96.7	99.9678533	0.0005985578566430072	2.0	100.0	-3.299999999999999	18-06-24 16:13:05.373969
100.0	97.0	100.0	97.0	99.9681637	0.0005444146895931221	2.0	100.0	-3.0	18-06-24 16:13:09.890940
100.0	97.3	100.0	97.3	99.9680102	0.0004903197760671798	2.0	100.0	-2.700000000000001	18-06-24 16:13:14.848126
100.0	97.6	100.0	97.6	99.9680157	0.00043474799160251926	2.0	100.0	-2.4000000000000004	18-06-24 16:13:19.095503
100.0	97.9	100.0	97.9	99.9680754	0.0003809539498150555	2.0	100.0	-2.0999999999999996	18-06-24 16:13:23.309748
100.0	98.2	100.0	98.2	99.9681454	0.0003268097370788763	2.0	100.0	-1.8000000000000007	18-06-24 16:13:27.576046
100.0	98.5	100.0	98.5	99.968275	0.0002712899390182945	2.0	100.0	-1.5	18-06-24 16:13:31.807819
100.0	98.8	100.0	98.8	99.9680428	0.00021711629711086675	2.0	100.0	-1.1999999999999993	18-06-24 16:13:36.196487
100.0	99.1	100.0	99.1	99.9680979	0.00016298134679596123	2.0	100.0	-0.9000000000000004	18-06-24 16:13:40.408374
100.0	99.4	100.0	99.4	99.9682465	0.00010747798300509848	2.0	100.0	-0.6000000000000014	18-06-24 16:13:44.948304
100.0	99.7	100.0	99.7	99.9680191	5.357518484454664e-05	2.0	100.0	-0.3000000000000007	18-06-24 16:13:49.201328
100.0	100.0	100.0	100.0	99.9677091	-1.900093731880436e-06	2.0	100.0	0.0	18-06-24 16:13:53.600649
100.0	100.3	100.0	100.3	99.9681986	-5.602130020993702e-05	2.0	100.0	0.3000000000000007	18-06-24 16:13:57.837742
100.0	100.6	100.0	100.6	99.9682928	-0.00011017283275017496	2.0	100.0	0.6000000000000014	18-06-24 16:14:02.071168
100.0	100.9	100.0	100.9	99.9681604	-0.00016571249865040486	2.0	100.0	0.9000000000000004	18-06-24 16:14:06.209357
100.0	101.2	100.0	101.2	99.9682482	-0.00021986358292512244	2.0	100.0	1.2000000000000028	18-06-24 16:14:10.506752
100.0	101.5	100.0	101.5	99.9680158	-0.00027403588123562934	2.0	100.0	1.5	18-06-24 16:14:15.348035
100.0	101.8	100.0	101.8	99.9681866	-0.0003292232850144957	2.0	100.0	1.8000000000000007	18-06-24 16:14:19.630395
100.0	102.1	100.0	102.1	99.9680826	-0.00038337855243426974	2.0	100.0	2.099999999999998	18-06-24 16:14:24.128585
100.0	102.4	100.0	102.4	99.9679851	-0.0004375362091372588	2.0	100.0	2.3999999999999986	18-06-24 16:14:28.419545
100.0	102.7	100.0	102.7	99.968241	-0.0004930419634109767	2.0	100.0	2.6999999999999993	18-06-24 16:14:32.626109
100.0	103.0	100.0	103.0	99.9681192	-0.0005471770628811357	2.0	100.0	3.0	18-06-24 16:14:37.021973
100.0	103.3	100.0	103.3	99.9680574	-0.0006013160471858443	2.0	100.0	3.3000000000000007	18-06-24 16:14:41.228500
100.0	103.6	100.0	103.6	99.9681339	-0.0006565403498950315	2.0	100.0	3.6000000000000014	18-06-24 16:14:45.418419
100.0	103.9	100.0	103.9	99.9682706	-0.0007106794841547536	2.0	100.0	3.8999999999999986	18-06-24 16:14:49.623985
100.0	104.2	100.0	104.2	99.9685052	-0.0007648349015295412	2.0	100.0	4.199999999999999	18-06-24 16:14:53.828221
100.0	104.5	100.0	104.5	99.9682473	-0.0008203529041287613	2.0	100.0	4.5	18-06-24 16:14:58.026252
100.0	104.8	100.0	104.8	99.9682554	-0.0008745401419574128	2.0	100.0	4.800000000000001	18-06-24 16:15:02.689957
100.0	105.1	100.0	105.1	99.9681466	-0.0009287006378086573	2.0	100.0	5.100000000000001	18-06-24 16:15:06.936625
100.0	105.4	100.0	105.4	99.9682051	-0.0009842078856343096	2.0	100.0	5.400000000000002	18-06-24 16:15:11.130095
100.0	105.7	100.0	105.7	99.968135	-0.0010380307607717684	2.0	100.0	5.699999999999999	18-06-24 16:15:15.513500
100.0	106.0	100.0	106.0	99.9671991	-0.0010921521163650904	2.0	100.0	6.0	18-06-24 16:15:19.738338
100.0	106.3	100.0	106.3	99.9682077	-0.0011476683275017496	2.0	100.0	6.299999999999997	18-06-24 16:15:23.921810
100.0	106.6	100.0	106.6	99.9682772	-0.0012018159752074378	2.0	100.0	6.599999999999998	18-06-24 16:15:28.136257
100.0	106.9	100.0	106.9	99.9680269	-0.001255934045786264	2.0	100.0	6.899999999999999	18-06-24 16:15:32.791225
100.0	107.2	100.0	107.2	100.088988	-0.0012898603958812357	2.0	100.0	7.199999999999999	18-06-24 16:15:37.028168
100.0	107.5	100.0	107.5	100.38431	-0.001290523089073278	2.0	100.0	7.5	18-06-24 16:15:41.247319
100.0	107.8	100.0	107.8	100.681855	-0.0012911484374687593	2.0	100.0	7.800000000000001	18-06-24 16:15:45.918534
100.0	108.1	100.0	108.1	100.987111	-0.0012917031230630812	2.0	100.0	8.100000000000001	18-06-24 16:15:50.118554
100.0	108.4	100.0	108.4	101.284568	-0.0012923230910726782	2.0	100.0	8.400000000000002	18-06-24 16:15:54.540640
100.0	108.7	100.0	108.7	101.582144	-0.0012928555173447966	2.0	100.0	8.700000000000003	18-06-24 16:15:58.829730
100.0	109.0	100.0	109.0	101.888018	-0.0012934983424972507	2.0	100.0	9.0	18-06-24 16:16:04.787798
100.0	109.3	100.0	109.3	102.185429	-0.0012940498910326901	2.0	100.0	9.3	18-06-24 16:16:09.182406
100.0	109.6	100.0	109.6	102.481564	-0.00129456200139958	2.0	100.0	9.599999999999998	18-06-24 16:16:13.496900
100.0	109.9	100.0	109.9	102.787253	-0.0012951021953413976	2.0	100.0	9.899999999999999	18-06-24 16:16:17.736901
100.0	110.2	100.0	110.2	103.085011	-0.0012955775547335798	2.0	100.0	10.2	18-06-24 16:16:21.881606
100.0	110.5	100.0	110.5	103.383375	-0.0012961005698290512	2.0	100.0	10.5	18-06-24 16:16:26.181487
100.0	110.8	100.0	110.8	103.689112	-0.0012965651724482655	2.0	100.0	10.8	18-06-24 16:16:30.429020
100.0	111.1	100.0	111.1	103.987218	-0.0012970729501149657	2.0	100.0	11.100000000000001	18-06-24 16:16:34.680560
100.0	111.4	100.0	111.4	104.28329	-0.0012975408397480756	2.0	100.0	11.399999999999999	18-06-24 16:16:39.083328
100.0	111.7	100.0	111.7	104.589078	-0.0012980151534539637	2.0	100.0	11.7	18-06-24 16:16:43.292362
100.0	112.0	100.0	112.0	104.88704	-0.0012984684034789563	2.0	100.0	12.0	18-06-24 16:16:47.537151
100.0	112.3	100.0	112.3	105.185234	-0.0012988979006298112	2.0	100.0	12.3	18-06-24 16:16:51.651286
100.0	112.6	100.0	112.6	105.49095	-0.0012993876017194843	2.0	100.0	12.600000000000001	18-06-24 16:16:55.776400
100.0	112.9	100.0	112.9	105.788395	-0.0012998321863440967	2.0	100.0	12.900000000000002	18-06-24 16:17:00.352581
100.0	113.2	100.0	113.2	106.086555	-0.001300232700189943	2.0	100.0	13.2	18-06-24 16:17:04.680393
100.0	113.5	100.0	113.5	106.390677	-0.001300642479256223	2.0	100.0	13.5	18-06-24 16:17:08.895709
100.0	113.8	100.0	113.8	106.688981	-0.001301079744076777	2.0	100.0	13.799999999999997	18-06-24 16:17:13.096630
100.0	114.1	100.0	114.1	106.987047	-0.0013014963930820754	2.0	100.0	14.099999999999998	18-06-24 16:17:17.302864
100.0	114.4	100.0	114.4	107.292557	-0.001301974589623113	2.0	100.0	14.399999999999999	18-06-24 16:17:21.478152
100.0	114.7	100.0	114.7	107.591103	-0.0013022724742577227	2.0	100.0	14.7	18-06-24 16:17:25.775332
100.0	115.0	100.0	115.0	107.896666	-0.0013027100369889034	2.0	100.0	15.0	18-06-24 16:17:30.099959
