# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.082	0.0	250	250	-7452553.0	-7465645.0	-7472306.0	-7469983.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5385145	1713952518.5508065	6	17.0	24-04-24 11:55:18.550873
0.6	0.002	250	250	-7154356.0	-7166866.0	-7173321.0	-7170824.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.5852772	1713952525.3612945	6	17.0	24-04-24 11:55:25.361354
1.2	0.005	250	250	-6779217.0	-6790995.0	-6797086.0	-6794780.0	-8126136.0	-8117193.0	-8116187.0	-8112191.0	-1.16104091	21.5988844	1713952532.1426895	6	17.0	24-04-24 11:55:32.142747
1.8	0.008	250	250	-6403205.0	-6414275.0	-6420035.0	-6417915.0	-7675368.0	-7666869.0	-7665959.0	-7662134.0	-1.09662273	21.6854147	1713952538.9273458	6	17.0	24-04-24 11:55:38.927404
2.401	0.011	250	250	-6026000.0	-6036349.0	-6041784.0	-6039873.0	-7223181.0	-7215151.0	-7214292.0	-7210672.0	-1.03202715	21.6862771	1713952545.7107275	6	17.0	24-04-24 11:55:45.710783
3.001	0.015	250	250	-5649424.0	-5658991.0	-5664111.0	-5662406.0	-6771791.0	-6764177.0	-6763403.0	-6759991.0	-0.967540161	21.7544089	1713952552.4898028	6	17.0	24-04-24 11:55:52.489858
3.6	0.018	250	250	-5272987.0	-5281822.0	-5286622.0	-5285054.0	-6320507.0	-6313327.0	-6312626.0	-6309379.0	-0.903062835	21.7777903	1713952559.2731214	6	17.0	24-04-24 11:55:59.273179
4.2	0.021	250	250	-4896098.0	-4904211.0	-4908666.0	-4907320.0	-5868666.0	-5861892.0	-5861288.0	-5858239.0	-0.838502449	21.7936015	1713952566.053505	6	17.0	24-04-24 11:56:06.053560
4.8	0.024	250	250	-4519530.0	-4526870.0	-4531006.0	-4529862.0	-5417276.0	-5410953.0	-5410412.0	-5407577.0	-0.774023261	21.8463054	1713952572.83623	6	17.0	24-04-24 11:56:12.836290
5.4	0.027	250	250	-4142486.0	-4149091.0	-4152909.0	-4151939.0	-4965437.0	-4959517.0	-4959066.0	-4956409.0	-0.709468408	21.9107	1713952579.6217818	6	17.0	24-04-24 11:56:19.621840
6.0	0.03	250	250	-3765878.0	-3771752.0	-3775225.0	-3774449.0	-4514103.0	-4508645.0	-4508263.0	-4505750.0	-0.644993949	21.934848	1713952586.4071746	6	17.0	24-04-24 11:56:26.407226
6.6	0.033	250	250	-3388825.0	-3393966.0	-3397097.0	-3396526.0	-4062201.0	-4057155.0	-4056842.0	-4054578.0	-0.580428573	21.9839106	1713952593.1894753	6	17.0	24-04-24 11:56:33.189533
7.2	0.036	250	250	-3012280.0	-3016675.0	-3019497.0	-3019108.0	-3610890.0	-3606298.0	-3606080.0	-3603979.0	-0.515963653	22.0249238	1713952599.9734292	6	17.0	24-04-24 11:56:39.973492
7.8	0.039	250	250	-2634876.0	-2638519.0	-2641029.0	-2640835.0	-3158642.0	-3154489.0	-3154340.0	-3152434.0	-0.451358275	22.0469637	1713952606.7544	6	17.0	24-04-24 11:56:46.754456
8.4	0.042	250	250	-2258405.0	-2261309.0	-2263500.0	-2263485.0	-2707521.0	-2703768.0	-2703714.0	-2701998.0	-0.386907476	22.0920974	1713952613.5363593	6	17.0	24-04-24 11:56:53.536410
8.999	0.045	250	250	-1881914.0	-1884084.0	-1885946.0	-1886116.0	-2256283.0	-2252960.0	-2252945.0	-2251441.0	-0.322442895	22.0878811	1713952620.3185668	6	17.0	24-04-24 11:57:00.318620
9.599	0.048	250	250	-1505037.0	-1506466.0	-1508011.0	-1508362.0	-1804586.0	-1801709.0	-1801790.0	-1800445.0	-0.25791685	22.1391476	1713952627.0989664	6	17.0	24-04-24 11:57:07.099027
10.199	0.051	250	250	-1127992.0	-1128666.0	-1129889.0	-1130441.0	-1352729.0	-1350287.0	-1350418.0	-1349293.0	-0.193356566	22.1437472	1713952633.9243188	6	17.0	24-04-24 11:57:13.924365
10.8	0.055	250	250	-750774.2	-750706.9	-751606.0	-752343.6	-900648.3	-898633.7	-898850.5	-897897.7	-0.128776164	22.1718241	1713952640.7331579	6	17.0	24-04-24 11:57:20.733214
