# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp	Delay	a	
0.134	0.0	250	250	-7416497.0	-7430295.0	-7437477.0	-7435725.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8573935	9.9e+37	24.5498029	6	92.0	25-03-24 22:08:20.875946
0.601	0.002	250	250	-7153254.0	-7165858.0	-7172208.0	-7169873.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3759194	9.9e+37	24.5313723	6	92.0	25-03-24 22:08:28.933064
1.201	0.005	250	250	-6778602.0	-6790443.0	-6796460.0	-6794324.0	-8123454.0	-8114462.0	-8113533.0	-8109598.0	-10.7798248	-1.1605978	24.4509004	6	92.0	25-03-24 22:08:36.985808
1.8	0.008	250	250	-6402693.0	-6413809.0	-6419482.0	-6417547.0	-7672604.0	-7664031.0	-7663207.0	-7659445.0	-10.1820728	-1.0961526	24.4631794	6	92.0	25-03-24 22:08:45.017430
2.401	0.011	250	250	-6025513.0	-6035889.0	-6041267.0	-6039512.0	-7220440.0	-7212323.0	-7211540.0	-7207961.0	-9.5823651	-1.03159443	24.4161815	6	92.0	25-03-24 22:08:53.056362
3.001	0.015	250	250	-5648917.0	-5658495.0	-5663521.0	-5661973.0	-6769207.0	-6761551.0	-6760814.0	-6757411.0	-8.98348004	-0.967111904	24.4281614	6	92.0	25-03-24 22:09:01.084004
3.601	0.018	250	250	-5272383.0	-5281237.0	-5285948.0	-5284576.0	-6317837.0	-6310603.0	-6309953.0	-6306753.0	-8.38484457	-0.90261985	24.4124954	6	92.0	25-03-24 22:09:09.177894
4.201	0.021	250	250	-4895510.0	-4903634.0	-4908032.0	-4906823.0	-5866179.0	-5859351.0	-5858793.0	-5855754.0	-7.78566072	-0.83811301	24.3725706	6	92.0	25-03-24 22:09:17.190114
4.8	0.024	250	250	-4518934.0	-4526323.0	-4530378.0	-4529361.0	-5415222.0	-5408857.0	-5408356.0	-5405519.0	-7.18688064	-0.773693241	24.465944	6	92.0	25-03-24 22:09:25.014505
5.4	0.027	250	250	-4141886.0	-4148536.0	-4152295.0	-4151425.0	-4963669.0	-4957734.0	-4957311.0	-4954659.0	-6.58738372	-0.709198009	24.4751592	6	92.0	25-03-24 22:09:32.855001
6.0	0.03	250	250	-3765299.0	-3771192.0	-3774639.0	-3773967.0	-4512656.0	-4507121.0	-4506763.0	-4504300.0	-5.98863346	-0.644734649	24.5147849	6	92.0	25-03-24 22:09:40.930920
6.6	0.033	250	250	-3388268.0	-3393410.0	-3396529.0	-3396035.0	-4060819.0	-4055748.0	-4055455.0	-4053187.0	-5.38915047	-0.580195072	24.5415091	6	92.0	25-03-24 22:09:48.763446
7.2	0.036	250	250	-3011718.0	-3016106.0	-3018890.0	-3018601.0	-3609691.0	-3605068.0	-3604872.0	-3602768.0	-4.79044742	-0.51575727	24.5931146	6	92.0	25-03-24 22:09:56.795697
7.801	0.039	250	250	-2634318.0	-2637961.0	-2640456.0	-2640319.0	-3157572.0	-3153383.0	-3153227.0	-3151330.0	-4.19039321	-0.451166775	24.6391909	6	92.0	25-03-24 22:10:04.630482
8.4	0.042	250	250	-2257780.0	-2260676.0	-2262853.0	-2262897.0	-2706440.0	-2702676.0	-2702596.0	-2700890.0	-3.59173118	-0.386727785	24.6686798	6	92.0	25-03-24 22:10:12.723834
9.0	0.045	250	250	-1881301.0	-1883460.0	-1885313.0	-1885541.0	-2255424.0	-2252086.0	-2252090.0	-2250564.0	-2.99314349	-0.322290892	24.6843457	6	92.0	25-03-24 22:10:20.802901
9.6	0.048	250	250	-1504415.0	-1505831.0	-1507367.0	-1507767.0	-1803783.0	-1800874.0	-1800949.0	-1799642.0	-2.39395726	-0.257767986	24.6508716	6	92.0	25-03-24 22:10:28.889111
10.2	0.051	250	250	-1127413.0	-1128086.0	-1129298.0	-1129886.0	-1352043.0	-1349565.0	-1349740.0	-1348573.0	-1.79457218	-0.193237495	24.7147561	6	92.0	25-03-24 22:10:36.966580
10.801	0.054	250	250	-750204.3	-750131.4	-751025.9	-751789.5	-900012.6	-897981.7	-898202.1	-897254.4	-1.19479151	-0.128661846	24.6898749	6	92.0	25-03-24 22:10:45.015942
11.4	0.058	250	250	-373496.8	-372687.3	-373255.4	-374206.0	-448586.2	-446966.5	-447300.5	-446529.2	-0.5958508	-0.0641721686	24.6649936	6	92.0	25-03-24 22:10:52.865744
12.0	0.061	250	250	3304.004	4854.876	4599.372	3481.384	2985.612	4141.412	3745.552	4345.412	0.00326128791	0.000343941722	24.6272111	6	92.0	25-03-24 22:11:00.895998
12.6	0.064	250	250	380047.8	382339.1	382404.2	381111.7	454456.0	455185.1	454701.5	455125.1	0.602287364	0.0648313919	24.6170743	6	92.0	25-03-24 22:11:08.779254
13.2	0.067	250	250	757056.8	760083.8	760470.3	759002.0	906235.8	906517.0	905979.6	906216.0	1.2017686	0.129377301	24.6004868	6	92.0	25-03-24 22:11:16.654832
13.799	0.07	250	250	1133527.0	1137299.0	1138004.0	1136364.0	1357392.0	1357241.0	1356638.0	1356645.0	1.80033339	0.193826391	24.5608612	6	92.0	25-03-24 22:11:24.484460
14.399	0.073	250	250	1510320.0	1514824.0	1515856.0	1514032.0	1808928.0	1808346.0	1807665.0	1807540.0	2.39935251	0.258328393	24.5433522	6	92.0	25-03-24 22:11:32.285990
14.999	0.076	250	250	1886772.0	1892019.0	1893373.0	1891371.0	2260079.0	2259049.0	2258295.0	2257970.0	2.99791914	0.322780279	24.5147849	6	92.0	25-03-24 22:11:40.341150
15.6	0.079	250	250	2264110.0	2270096.0	2271764.0	2269590.0	2712213.0	2710760.0	2709915.0	2709391.0	3.59781189	0.387365965	24.4121963	6	92.0	25-03-24 22:11:48.173589
16.2	0.082	250	250	2640986.0	2647709.0	2649706.0	2647347.0	3163805.0	3161903.0	3161010.0	3160298.0	4.19700706	0.451882708	24.4429058	6	92.0	25-03-24 22:11:56.204555
16.8	0.085	250	250	3017535.0	3024999.0	3027331.0	3024782.0	3615064.0	3612750.0	3611749.0	3610885.0	4.7956812	0.516330957	24.3774774	6	92.0	25-03-24 22:12:04.040367
17.4	0.088	250	250	3394417.0	3402644.0	3405279.0	3402548.0	4066722.0	4063949.0	4062883.0	4061818.0	5.39487678	0.580877049	24.3065199	6	92.0	25-03-24 22:12:12.073324
18.0	0.091	250	250	3771236.0	3780184.0	3783156.0	3780251.0	4518402.0	4515204.0	4514032.0	4512802.0	5.99394256	0.645394948	24.2899324	6	92.0	25-03-24 22:12:20.099292
18.6	0.095	250	250	4148051.0	4157782.0	4161030.0	4157975.0	4969887.0	4966275.0	4965064.0	4963615.0	6.59307738	0.709854475	24.2186757	6	92.0	25-03-24 22:12:28.123808
19.2	0.098	250	250	4524489.0	4534938.0	4538537.0	4535291.0	5420782.0	5416725.0	5415470.0	5413845.0	7.19150545	0.774295126	24.2306556	6	92.0	25-03-24 22:12:36.189055
