# 
ch2a	ch2a avglen	Delay	a	
nan	10.0	0.1	0	12-12-23 19:01:02.512453
nan	10.0	0.1	0	12-12-23 19:01:02.634745
nan	10.0	0.1	0	12-12-23 19:01:02.757022
nan	10.0	0.1	0	12-12-23 19:01:02.878758
nan	10.0	0.1	0	12-12-23 19:01:03.000810
nan	10.0	0.1	0	12-12-23 19:01:03.123117
nan	10.0	0.1	0	12-12-23 19:01:03.245188
nan	10.0	0.1	0	12-12-23 19:01:03.367258
nan	10.0	0.1	0	12-12-23 19:01:03.488471
nan	10.0	0.1	0	12-12-23 19:01:03.610328
nan	10.0	0.1	0	12-12-23 19:01:03.732069
nan	10.0	0.1	0	12-12-23 19:01:03.853804
nan	10.0	0.1	0	12-12-23 19:01:03.975342
nan	10.0	0.1	0	12-12-23 19:01:04.097192
nan	10.0	0.1	0	12-12-23 19:01:04.218647
nan	10.0	0.1	0	12-12-23 19:01:04.340097
nan	10.0	0.1	0	12-12-23 19:01:04.461976
nan	10.0	0.1	0	12-12-23 19:01:04.583774
nan	10.0	0.1	0	12-12-23 19:01:04.705685
nan	10.0	0.1	0	12-12-23 19:01:04.827465
nan	10.0	0.1	0	12-12-23 19:01:04.949325
nan	10.0	0.1	0	12-12-23 19:01:05.071202
nan	10.0	0.1	0	12-12-23 19:01:05.193008
nan	10.0	0.1	0	12-12-23 19:01:05.314721
nan	10.0	0.1	0	12-12-23 19:01:05.436389
nan	10.0	0.1	0	12-12-23 19:01:05.558051
nan	10.0	0.1	0	12-12-23 19:01:05.679467
nan	10.0	0.1	0	12-12-23 19:01:05.801669
nan	10.0	0.1	0	12-12-23 19:01:05.923167
nan	10.0	0.1	0	12-12-23 19:01:06.045060
nan	10.0	0.1	0	12-12-23 19:01:06.166564
nan	10.0	0.1	0	12-12-23 19:01:06.288477
nan	10.0	0.1	0	12-12-23 19:01:06.410182
nan	10.0	0.1	0	12-12-23 19:01:06.531848
nan	10.0	0.1	0	12-12-23 19:01:06.653460
nan	10.0	0.1	0	12-12-23 19:01:06.774987
nan	10.0	0.1	0	12-12-23 19:01:06.896617
nan	10.0	0.1	0	12-12-23 19:01:07.018479
nan	10.0	0.1	0	12-12-23 19:01:07.140514
nan	10.0	0.1	0	12-12-23 19:01:07.262340
nan	10.0	0.1	0	12-12-23 19:01:07.383828
nan	10.0	0.1	0	12-12-23 19:01:07.505655
nan	10.0	0.1	0	12-12-23 19:01:07.627593
nan	10.0	0.1	0	12-12-23 19:01:07.750139
nan	10.0	0.1	0	12-12-23 19:01:07.872440
nan	10.0	0.1	0	12-12-23 19:01:07.994099
nan	10.0	0.1	0	12-12-23 19:01:08.115995
nan	10.0	0.1	0	12-12-23 19:01:08.237931
nan	10.0	0.1	0	12-12-23 19:01:08.359886
nan	10.0	0.1	0	12-12-23 19:01:08.481648
nan	10.0	0.1	0	12-12-23 19:01:08.603856
nan	10.0	0.1	0	12-12-23 19:01:08.725819
nan	10.0	0.1	0	12-12-23 19:01:08.847982
nan	10.0	0.1	0	12-12-23 19:01:08.970427
nan	10.0	0.1	0	12-12-23 19:01:09.092307
nan	10.0	0.1	0	12-12-23 19:01:09.214172
nan	10.0	0.1	0	12-12-23 19:01:09.336301
nan	10.0	0.1	0	12-12-23 19:01:09.458342
nan	10.0	0.1	0	12-12-23 19:01:09.580720
nan	10.0	0.1	0	12-12-23 19:01:09.702567
nan	10.0	0.1	0	12-12-23 19:01:09.824891
nan	10.0	0.1	0	12-12-23 19:01:09.946810
nan	10.0	0.1	0	12-12-23 19:01:10.068257
nan	10.0	0.1	0	12-12-23 19:01:10.189970
nan	10.0	0.1	0	12-12-23 19:01:10.312123
nan	10.0	0.1	0	12-12-23 19:01:10.433732
nan	10.0	0.1	0	12-12-23 19:01:10.555774
nan	10.0	0.1	0	12-12-23 19:01:10.677925
nan	10.0	0.1	0	12-12-23 19:01:10.800072
nan	10.0	0.1	0	12-12-23 19:01:10.922053
nan	10.0	0.1	0	12-12-23 19:01:11.043930
nan	10.0	0.1	0	12-12-23 19:01:11.165450
nan	10.0	0.1	0	12-12-23 19:01:11.287430
nan	10.0	0.1	0	12-12-23 19:01:11.409322
nan	10.0	0.1	0	12-12-23 19:01:11.531844
nan	10.0	0.1	0	12-12-23 19:01:11.653863
nan	10.0	0.1	0	12-12-23 19:01:11.775713
nan	10.0	0.1	0	12-12-23 19:01:11.897955
nan	10.0	0.1	0	12-12-23 19:01:12.020450
nan	10.0	0.1	0	12-12-23 19:01:12.142651
nan	10.0	0.1	0	12-12-23 19:01:12.264215
nan	10.0	0.1	0	12-12-23 19:01:12.385842
