# 
VDC	Amplitude	Frequency	Offset	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
3.1766665e-05	0.0	1000000.0	5.0	0.00163453	2882.65	2612.6	1485.6	0.0008123296	1935.2	1487.1	2059.25	0.1	08-12-23 17:33:12.009473
3.55039664e-05	0.0	1000000.0	5.0	0.001618658	2887.8	2614.05	1485.9	0.0007948698	1931.95	1481.6	2053.15	0.1	08-12-23 17:33:12.315473
3.92412677e-05	0.0	1000000.0	5.0	0.001631356	2879.85	2620.05	1486.8	0.0007234432	1933.85	1482.65	2063.25	0.1	08-12-23 17:33:12.623488
4.29785691e-05	0.0	1000000.0	5.0	0.001632943	2875.5	2622.2	1489.25	0.0007758227	1936.0	1485.6	2057.4	0.1	08-12-23 17:33:12.930645
2.0554761e-05	0.0	1000000.0	5.0	0.001620245	2880.7	2609.5	1488.55	0.0007615374	1936.25	1485.6	2055.65	0.1	08-12-23 17:33:13.237880
2.80293637e-05	0.0	1000000.0	5.0	0.001637705	2879.65	2613.55	1489.65	0.0007266177	1928.8	1484.8	2061.4	0.1	08-12-23 17:33:13.544756
1.68174596e-05	0.0	1000000.0	5.0	0.00163453	2882.1	2615.35	1485.75	0.0008075679	1936.7	1487.3	2051.6	0.1	08-12-23 17:33:13.851210
1.68174596e-05	0.0	1000000.0	5.0	0.001555167	2880.7	2616.3	1489.7	0.000783759	1927.7	1483.75	2063.95	0.1	08-12-23 17:33:14.058358
1.68174596e-05	0.0	1000000.0	5.0	0.001628181	2887.0	2619.35	1483.2	0.0007885208	1929.25	1477.35	2062.15	0.1	08-12-23 17:33:14.364026
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2887.05	2618.6	1493.0	0.0007742354	1929.4	1484.6	2052.4	0.1	08-12-23 17:33:14.671262
2.80293637e-05	0.0	1000000.0	5.0	0.001626594	2877.0	2608.35	1488.0	0.0007916953	1933.4	1483.85	2051.3	0.1	08-12-23 17:33:14.983153
1.68174596e-05	0.0	1000000.0	5.0	0.00160596	2882.95	2615.5	1486.15	0.000783759	1927.15	1487.75	2050.6	0.1	08-12-23 17:33:15.286373
2.42920623e-05	0.0	1000000.0	5.0	0.001598023	2883.3	2612.75	1493.45	0.0007932826	1929.25	1490.3	2057.5	0.1	08-12-23 17:33:15.592717
2.0554761e-05	0.0	1000000.0	5.0	0.0015885	2883.05	2609.75	1489.85	0.000753601	1931.95	1483.6	2053.05	0.1	08-12-23 17:33:15.900128
4.29785691e-05	0.0	1000000.0	5.0	0.001632943	2886.95	2612.9	1492.15	0.0007805845	1937.4	1491.6	2058.2	0.1	08-12-23 17:33:16.206444
4.67158704e-05	0.0	1000000.0	5.0	0.001626594	2883.5	2606.85	1485.7	0.0007742354	1931.9	1488.15	2055.85	0.1	08-12-23 17:33:16.514587
2.80293637e-05	0.0	1000000.0	5.0	0.001648816	2884.7	2616.05	1484.15	0.0007980443	1940.0	1491.5	2057.7	0.1	08-12-23 17:33:16.820905
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2878.35	2607.25	1488.55	0.0008313768	1934.75	1489.15	2057.7	0.1	08-12-23 17:33:17.131777
1.68174596e-05	0.0	1000000.0	5.0	0.001618658	2874.1	2610.45	1490.5	0.0007948698	1931.5	1494.55	2051.4	0.1	08-12-23 17:33:17.437225
3.1766665e-05	0.0	1000000.0	5.0	0.001617071	2881.3	2609.85	1483.5	0.0007583629	1924.2	1490.05	2054.45	0.1	08-12-23 17:33:17.744685
2.80293637e-05	0.0	1000000.0	5.0	0.001594849	2883.45	2614.55	1489.85	0.0008043934	1935.35	1489.3	2051.2	0.1	08-12-23 17:33:18.052425
3.55039664e-05	0.0	1000000.0	5.0	0.001636118	2886.75	2610.55	1494.25	0.0007694737	1931.5	1490.65	2048.75	0.1	08-12-23 17:33:18.259428
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2876.8	2609.8	1495.3	0.0007789973	1929.7	1485.0	2059.1	0.1	08-12-23 17:33:18.562653
2.0554761e-05	0.0	1000000.0	5.0	0.001628181	2878.55	2607.5	1484.0	0.0007631246	1930.1	1489.35	2058.1	0.1	08-12-23 17:33:18.868703
3.55039664e-05	0.0	1000000.0	5.0	0.001590087	2879.65	2611.35	1489.0	0.0007551883	1930.2	1483.05	2054.95	0.1	08-12-23 17:33:19.177294
2.42920623e-05	0.0	1000000.0	5.0	0.001620245	2886.25	2615.4	1495.8	0.0008123296	1931.4	1481.9	2052.5	0.1	08-12-23 17:33:19.484486
2.80293637e-05	0.0	1000000.0	5.0	0.001628181	2875.6	2616.95	1484.15	0.0007821718	1926.9	1484.9	2055.45	0.1	08-12-23 17:33:19.790870
1.68174596e-05	0.0	1000000.0	5.0	0.0015885	2882.35	2614.9	1492.1	0.0007789973	1933.65	1489.35	2058.6	0.1	08-12-23 17:33:20.104263
3.92412677e-05	0.0	1000000.0	5.0	0.001636118	2881.95	2609.55	1489.5	0.0007520138	1933.75	1486.35	2055.2	0.1	08-12-23 17:33:20.510185
9.34285693e-06	0.0	1000000.0	5.0	0.001666276	2879.55	2619.1	1488.0	0.0007948698	1927.65	1485.35	2051.6	0.1	08-12-23 17:33:20.814603
2.42920623e-05	0.0	1000000.0	5.0	0.001642467	2875.8	2615.9	1488.4	0.0007980443	1933.8	1486.8	2052.05	0.1	08-12-23 17:33:21.122688
3.1766665e-05	0.0	1000000.0	5.0	0.001613896	2879.15	2616.45	1495.75	0.0007472521	1934.55	1488.35	2052.6	0.1	08-12-23 17:33:21.429415
2.80293637e-05	0.0	1000000.0	5.0	0.001667863	2881.1	2615.6	1490.75	0.0007647119	1929.1	1487.2	2056.9	0.1	08-12-23 17:33:21.737248
2.80293637e-05	0.0	1000000.0	5.0	0.001636118	2884.0	2615.4	1496.45	0.0007916953	1932.3	1484.95	2048.15	0.1	08-12-23 17:33:22.042651
2.0554761e-05	0.0	1000000.0	5.0	0.00160596	2881.95	2614.2	1495.75	0.0007789973	1931.45	1487.25	2059.0	0.1	08-12-23 17:33:22.251248
2.80293637e-05	0.0	1000000.0	5.0	0.001612309	2885.35	2605.8	1497.15	0.0007520138	1930.35	1489.4	2057.5	0.1	08-12-23 17:33:22.556054
2.80293637e-05	0.0	1000000.0	5.0	0.001612309	2879.0	2608.3	1491.8	0.0007869335	1936.55	1492.4	2048.45	0.1	08-12-23 17:33:22.861566
1.68174596e-05	0.0	1000000.0	5.0	0.001615483	2889.55	2619.95	1494.7	0.0007647119	1939.6	1485.75	2055.3	0.1	08-12-23 17:33:23.069220
2.42920623e-05	0.0	1000000.0	5.0	0.001655165	2884.0	2613.2	1495.95	0.0007996316	1931.55	1484.35	2057.3	0.1	08-12-23 17:33:23.373140
3.1766665e-05	0.0	1000000.0	5.0	0.001658339	2884.05	2614.3	1492.0	0.0007805845	1926.9	1488.65	2047.65	0.1	08-12-23 17:33:23.586963
2.0554761e-05	0.0	1000000.0	5.0	0.001632943	2886.1	2618.25	1496.1	0.0008123296	1937.0	1490.9	2046.1	0.1	08-12-23 17:33:23.886531
2.42920623e-05	0.0	1000000.0	5.0	0.001599611	2888.65	2620.95	1491.9	0.0007916953	1924.2	1491.45	2042.25	0.1	08-12-23 17:33:24.193098
2.0554761e-05	0.0	1000000.0	5.0	0.001586912	2880.85	2614.55	1489.8	0.0007234432	1934.55	1481.2	2053.15	0.1	08-12-23 17:33:24.401821
3.92412677e-05	0.0	1000000.0	5.0	0.00165199	2876.45	2609.65	1492.15	0.0007266177	1929.8	1484.65	2055.0	0.1	08-12-23 17:33:24.706014
3.1766665e-05	0.0	1000000.0	5.0	0.001647228	2881.25	2613.6	1484.1	0.0007504265	1935.4	1482.25	2056.2	0.1	08-12-23 17:33:25.018842
2.42920623e-05	0.0	1000000.0	5.0	0.00163453	2882.2	2619.45	1486.85	0.0008234406	1932.75	1483.75	2057.7	0.1	08-12-23 17:33:25.319610
2.42920623e-05	0.0	1000000.0	5.0	0.001594849	2881.7	2615.4	1490.5	0.0007758227	1932.6	1483.85	2057.1	0.1	08-12-23 17:33:25.530342
2.42920623e-05	0.0	1000000.0	5.0	0.001661514	2877.8	2611.55	1490.95	0.0007615374	1934.75	1487.3	2051.8	0.1	08-12-23 17:33:25.833271
3.92412677e-05	0.0	1000000.0	5.0	0.001621832	2887.55	2614.4	1494.0	0.0007377285	1932.25	1494.3	2055.65	0.1	08-12-23 17:33:26.140816
1.30801583e-05	0.0	1000000.0	5.0	0.001650403	2882.35	2612.6	1487.2	0.0007805845	1937.75	1486.85	2055.4	0.1	08-12-23 17:33:26.445165
2.0554761e-05	0.0	1000000.0	5.0	0.001586912	2884.7	2617.0	1488.1	0.0007599501	1934.1	1490.4	2047.95	0.1	08-12-23 17:33:26.657006
2.80293637e-05	0.0	1000000.0	5.0	0.001621832	2882.6	2620.75	1487.7	0.0007678865	1932.4	1489.6	2053.1	0.1	08-12-23 17:33:26.958249
2.42920623e-05	0.0	1000000.0	5.0	0.001594849	2881.35	2622.6	1490.7	0.0008028062	1926.85	1485.55	2049.5	0.1	08-12-23 17:33:27.265475
1.68174596e-05	0.0	1000000.0	5.0	0.001645641	2892.25	2611.2	1496.05	0.0007662991	1933.95	1497.2	2054.35	0.1	08-12-23 17:33:27.574841
1.68174596e-05	0.0	1000000.0	5.0	0.00162342	2888.15	2615.9	1484.8	0.0007678865	1929.65	1488.7	2056.45	0.1	08-12-23 17:33:27.878845
2.0554761e-05	0.0	1000000.0	5.0	0.001618658	2882.9	2618.2	1492.3	0.0008012188	1931.5	1488.95	2053.85	0.1	08-12-23 17:33:28.091524
3.1766665e-05	0.0	1000000.0	5.0	0.001628181	2881.05	2607.9	1487.25	0.0007916953	1929.45	1485.15	2053.65	0.1	08-12-23 17:33:28.392840
3.92412677e-05	0.0	1000000.0	5.0	0.001617071	2886.55	2611.35	1491.7	0.0008043934	1926.25	1481.9	2052.4	0.1	08-12-23 17:33:28.700540
2.80293637e-05	0.0	1000000.0	5.0	0.001625007	2888.6	2617.05	1491.0	0.0008043934	1926.45	1484.5	2053.0	0.1	08-12-23 17:33:29.004361
1.68174596e-05	0.0	1000000.0	5.0	0.001639292	2885.05	2611.05	1490.7	0.0007805845	1923.8	1490.75	2051.45	0.1	08-12-23 17:33:29.218328
2.0554761e-05	0.0	1000000.0	5.0	0.001618658	2884.7	2612.85	1494.6	0.0008059807	1928.2	1490.95	2053.95	0.1	08-12-23 17:33:29.518160
1.68174596e-05	0.0	1000000.0	5.0	0.001590087	2886.35	2613.4	1485.45	0.0007821718	1930.0	1489.45	2060.4	0.1	08-12-23 17:33:29.825364
1.30801583e-05	0.0	1000000.0	5.0	0.00160596	2881.55	2615.55	1482.65	0.0008186787	1935.85	1490.7	2050.5	0.1	08-12-23 17:33:30.141534
3.1766665e-05	0.0	1000000.0	5.0	0.001599611	2884.5	2612.35	1486.45	0.0007805845	1924.05	1494.3	2052.6	0.1	08-12-23 17:33:30.441169
2.42920623e-05	0.0	1000000.0	5.0	0.001615483	2881.9	2611.8	1493.75	0.0007504265	1924.35	1489.4	2057.55	0.1	08-12-23 17:33:30.748190
1.30801583e-05	0.0	1000000.0	5.0	0.001642467	2885.6	2620.25	1497.05	0.0007869335	1927.8	1490.8	2059.3	0.1	08-12-23 17:33:31.055408
2.42920623e-05	0.0	1000000.0	5.0	0.001612309	2882.5	2619.05	1488.75	0.0007615374	1928.3	1493.4	2057.05	0.1	08-12-23 17:33:31.362480
1.68174596e-05	0.0	1000000.0	5.0	0.001639292	2885.85	2616.9	1496.95	0.0007694737	1928.7	1489.25	2060.7	0.1	08-12-23 17:33:31.670469
2.42920623e-05	0.0	1000000.0	5.0	0.001632943	2881.55	2615.8	1490.75	0.0007742354	1932.75	1491.8	2051.45	0.1	08-12-23 17:33:31.975787
3.1766665e-05	0.0	1000000.0	5.0	0.001612309	2880.7	2611.7	1488.75	0.0007710609	1930.6	1495.1	2057.3	0.1	08-12-23 17:33:32.183991
2.80293637e-05	0.0	1000000.0	5.0	0.00162342	2886.6	2617.9	1489.45	0.0007964571	1927.45	1482.75	2053.9	0.1	08-12-23 17:33:32.489053
2.80293637e-05	0.0	1000000.0	5.0	0.00160596	2876.9	2623.05	1499.25	0.0007313794	1921.1	1487.3	2046.1	0.1	08-12-23 17:33:32.796741
2.42920623e-05	0.0	1000000.0	5.0	0.0015885	2880.1	2618.3	1486.85	0.0007694737	1927.3	1488.85	2052.65	0.1	08-12-23 17:33:33.103488
3.1766665e-05	0.0	1000000.0	5.0	0.001647228	2880.0	2610.15	1489.8	0.0007964571	1931.9	1483.8	2053.05	0.1	08-12-23 17:33:33.411160
2.0554761e-05	0.0	1000000.0	5.0	0.001601198	2879.6	2615.15	1494.95	0.0007980443	1930.45	1483.5	2048.0	0.1	08-12-23 17:33:33.717635
2.80293637e-05	0.0	1000000.0	5.0	0.001594849	2880.25	2608.1	1497.45	0.0007631246	1933.5	1485.75	2051.45	0.1	08-12-23 17:33:34.024110
2.42920623e-05	0.0	1000000.0	5.0	0.001575802	2884.65	2608.45	1495.1	0.0007615374	1929.55	1482.75	2054.65	0.1	08-12-23 17:33:34.228077
2.42920623e-05	0.0	1000000.0	5.0	0.001604372	2885.85	2614.65	1495.75	0.0007932826	1927.7	1481.45	2051.0	0.1	08-12-23 17:33:34.438836
2.42920623e-05	0.0	1000000.0	5.0	0.001625007	2887.95	2611.65	1491.3	0.0007551883	1931.2	1483.45	2052.25	0.1	08-12-23 17:33:34.740799
2.0554761e-05	0.0	1000000.0	5.0	0.001593261	2884.95	2619.3	1490.6	0.0007901081	1930.55	1482.3	2044.45	0.1	08-12-23 17:33:34.946842
1.30801583e-05	0.0	1000000.0	5.0	0.001626594	2878.2	2603.45	1492.15	0.0007520138	1928.95	1488.4	2044.95	0.1	08-12-23 17:33:35.253178
1.30801583e-05	0.0	1000000.0	5.0	0.001559929	2878.85	2604.75	1489.05	0.0007774099	1929.95	1486.65	2051.25	0.1	08-12-23 17:33:35.561725
1.68174596e-05	0.0	1000000.0	5.0	0.001563104	2881.6	2618.15	1488.0	0.0007599501	1924.0	1488.65	2053.95	0.1	08-12-23 17:33:35.867647
2.80293637e-05	0.0	1000000.0	5.0	0.001583738	2883.9	2608.55	1492.2	0.0007662991	1934.45	1479.4	2045.35	0.1	08-12-23 17:33:36.175746
3.55039664e-05	0.0	1000000.0	5.0	0.001613896	2882.95	2614.05	1486.85	0.0007662991	1928.1	1479.15	2042.3	0.1	08-12-23 17:33:36.491004
3.55039664e-05	0.0	1000000.0	5.0	0.00163453	2885.65	2612.05	1481.25	0.0007329666	1925.75	1486.85	2045.6	0.1	08-12-23 17:33:36.698931
2.42920623e-05	0.0	1000000.0	5.0	0.00163453	2889.95	2610.35	1487.4	0.0007853463	1922.8	1489.1	2046.05	0.1	08-12-23 17:33:36.993182
3.1766665e-05	0.0	1000000.0	5.0	0.00165199	2882.9	2611.45	1487.9	0.0007504265	1929.8	1483.55	2052.45	0.1	08-12-23 17:33:37.200260
3.1766665e-05	0.0	1000000.0	5.0	0.001596436	2885.45	2609.2	1481.0	0.000783759	1930.2	1483.6	2050.1	0.1	08-12-23 17:33:37.415531
2.42920623e-05	0.0	1000000.0	5.0	0.001609134	2879.7	2603.1	1488.75	0.0007551883	1941.05	1489.85	2049.75	0.1	08-12-23 17:33:38.024928
3.1766665e-05	0.0	1000000.0	5.0	0.001602785	2888.4	2621.6	1485.2	0.0008107424	1933.05	1491.05	2055.35	0.1	08-12-23 17:33:39.151660
2.42920623e-05	0.0	1000000.0	5.0	0.001647228	2892.4	2616.95	1485.5	0.0007996316	1930.8	1478.9	2049.75	0.1	08-12-23 17:33:39.455607
3.1766665e-05	0.0	1000000.0	5.0	0.001547231	2878.35	2614.65	1481.0	0.0007647119	1936.6	1482.05	2050.9	0.1	08-12-23 17:33:39.759036
2.80293637e-05	0.0	1000000.0	5.0	0.001642467	2885.5	2609.45	1488.65	0.0007710609	1929.65	1488.5	2051.1	0.1	08-12-23 17:33:40.066791
3.1766665e-05	0.0	1000000.0	5.0	0.001639292	2883.5	2611.8	1485.35	0.0007964571	1935.6	1489.8	2054.9	0.1	08-12-23 17:33:40.373343
2.80293637e-05	0.0	1000000.0	5.0	0.001632943	2881.75	2613.5	1484.8	0.0007726482	1938.85	1486.5	2052.45	0.1	08-12-23 17:33:40.680372
1.68174596e-05	0.0	1000000.0	5.0	0.001617071	2873.4	2615.4	1481.6	0.0007869335	1932.2	1499.95	2054.5	0.1	08-12-23 17:33:40.988141
2.42920623e-05	0.0	1000000.0	5.0	0.00157104	2881.5	2611.65	1485.95	0.0007567756	1940.75	1487.65	2054.25	0.1	08-12-23 17:33:41.296984
2.42920623e-05	0.0	1000000.0	5.0	0.001615483	2884.65	2616.0	1480.05	0.0007869335	1937.15	1486.7	2050.55	0.1	08-12-23 17:33:41.602021
1.68174596e-05	0.0	1000000.0	5.0	0.001602785	2883.5	2608.45	1479.0	0.0007996316	1932.65	1487.65	2053.75	0.1	08-12-23 17:33:41.909890
1.68174596e-05	0.0	1000000.0	5.0	0.001599611	2887.8	2608.8	1483.9	0.0007726482	1935.85	1487.7	2061.5	0.1	08-12-23 17:33:42.216351
2.0554761e-05	0.0	1000000.0	5.0	0.001618658	2880.95	2612.7	1482.8	0.000753601	1932.0	1487.75	2057.6	0.1	08-12-23 17:33:42.524491
2.80293637e-05	0.0	1000000.0	5.0	0.001621832	2878.65	2616.55	1488.5	0.0008028062	1932.2	1486.85	2053.1	0.1	08-12-23 17:33:42.831659
2.42920623e-05	0.0	1000000.0	5.0	0.001599611	2883.35	2613.2	1495.25	0.0007726482	1940.3	1488.15	2061.35	0.1	08-12-23 17:33:43.139388
2.42920623e-05	0.0	1000000.0	5.0	0.001621832	2884.75	2618.5	1490.9	0.0007805845	1931.8	1493.55	2057.45	0.1	08-12-23 17:33:43.446943
2.80293637e-05	0.0	1000000.0	5.0	0.001615483	2881.7	2615.05	1486.05	0.0007742354	1938.1	1491.6	2066.0	0.1	08-12-23 17:33:43.752944
2.80293637e-05	0.0	1000000.0	5.0	0.001663101	2881.8	2613.35	1482.15	0.0007789973	1937.3	1498.25	2058.3	0.1	08-12-23 17:33:44.095839
2.80293637e-05	0.0	1000000.0	5.0	0.001636118	2883.15	2618.7	1481.2	0.0007694737	1927.45	1483.25	2047.15	0.1	08-12-23 17:33:44.367622
2.42920623e-05	0.0	1000000.0	5.0	0.001625007	2882.4	2613.65	1486.6	0.0007520138	1935.0	1489.45	2055.85	0.1	08-12-23 17:33:44.588665
4.29785691e-05	0.0	1000000.0	5.0	0.00160596	2882.9	2615.75	1487.45	0.0007710609	1930.4	1486.2	2061.6	0.1	08-12-23 17:33:44.880185
2.80293637e-05	0.0	1000000.0	5.0	0.001631356	2882.5	2615.15	1488.75	0.0008012188	1936.45	1491.25	2055.7	0.1	08-12-23 17:33:45.186440
4.29785691e-05	0.0	1000000.0	5.0	0.001609134	2879.9	2614.6	1487.3	0.000783759	1931.8	1495.7	2057.2	0.1	08-12-23 17:33:46.035345
3.92412677e-05	0.0	1000000.0	5.0	0.001639292	2881.65	2612.7	1490.5	0.0008012188	1933.3	1488.8	2054.1	0.1	08-12-23 17:33:46.622817
3.1766665e-05	0.0	1000000.0	5.0	0.001618658	2885.65	2615.65	1483.15	0.0007631246	1940.85	1484.6	2059.85	0.1	08-12-23 17:33:46.925633
4.29785691e-05	0.0	1000000.0	5.0	0.001620245	2889.3	2614.85	1494.25	0.0007869335	1929.95	1489.0	2055.15	0.1	08-12-23 17:33:47.342561
2.0554761e-05	0.0	1000000.0	5.0	0.001632943	2891.05	2615.45	1488.3	0.0007631246	1927.55	1488.3	2052.95	0.1	08-12-23 17:33:47.643708
2.0554761e-05	0.0	1000000.0	5.0	0.001593261	2889.95	2608.95	1487.2	0.0007710609	1929.85	1490.1	2055.75	0.1	08-12-23 17:33:47.951539
2.0554761e-05	0.0	1000000.0	5.0	0.001598023	2885.95	2614.4	1492.75	0.0007885208	1930.15	1486.9	2055.75	0.1	08-12-23 17:33:48.258625
2.80293637e-05	0.0	1000000.0	5.0	0.001647228	2886.6	2611.65	1486.3	0.0007821718	1923.55	1483.4	2050.9	0.1	08-12-23 17:33:48.566331
2.0554761e-05	0.0	1000000.0	5.0	0.00163453	2883.9	2618.2	1480.45	0.0007948698	1930.85	1485.65	2062.6	0.1	08-12-23 17:33:48.871486
1.68174596e-05	0.0	1000000.0	5.0	0.001591674	2890.5	2617.0	1489.15	0.0007948698	1938.7	1488.55	2056.5	0.1	08-12-23 17:33:49.286374
2.42920623e-05	0.0	1000000.0	5.0	0.001586912	2878.5	2612.65	1480.85	0.0007313794	1928.0	1487.35	2063.6	0.1	08-12-23 17:33:49.802705
9.34285693e-06	0.0	1000000.0	5.0	0.001639292	2883.55	2606.4	1488.6	0.0007440776	1938.45	1488.45	2054.1	0.1	08-12-23 17:33:50.524693
2.0554761e-05	0.0	1000000.0	5.0	0.001598023	2879.35	2618.25	1486.6	0.0007774099	1935.3	1494.8	2051.75	0.1	08-12-23 17:33:51.141338
3.55039664e-05	0.0	1000000.0	5.0	0.001621832	2882.4	2620.55	1493.6	0.0007567756	1939.0	1498.3	2055.4	0.1	08-12-23 17:33:52.567677
2.42920623e-05	0.0	1000000.0	5.0	0.00160596	2889.0	2610.05	1490.7	0.0007504265	1937.75	1489.1	2060.85	0.1	08-12-23 17:33:53.182228
1.30801583e-05	0.0	1000000.0	5.0	0.001629769	2883.1	2611.7	1498.35	0.0007726482	1934.15	1487.3	2056.2	0.1	08-12-23 17:33:54.969010
3.1766665e-05	0.0	1000000.0	5.0	0.001659926	2878.05	2612.55	1497.85	0.0007678865	1931.75	1489.4	2057.45	0.1	08-12-23 17:33:57.112024
3.55039664e-05	0.0	1000000.0	5.0	0.001653577	2882.25	2613.65	1490.6	0.0007377285	1930.95	1491.2	2053.2	0.1	08-12-23 17:33:58.806186
5.60555558e-06	0.0	1000000.0	5.0	0.001578976	2881.55	2606.6	1487.4	0.0007869335	1935.85	1488.8	2067.05	0.1	08-12-23 17:33:59.102510
3.92412677e-05	0.0	1000000.0	5.0	0.001639292	2887.75	2608.15	1487.6	0.0007726482	1927.7	1486.35	2052.7	0.1	08-12-23 17:34:06.586936
2.80293637e-05	0.0	1000000.0	5.0	0.001648816	2886.7	2613.15	1489.7	0.0007869335	1940.85	1488.5	2058.05	0.1	08-12-23 17:34:06.893899
3.55039664e-05	0.0	1000000.0	5.0	0.001620245	2884.4	2615.55	1489.0	0.0007424902	1936.3	1489.1	2048.65	0.1	08-12-23 17:34:07.198463
1.68174596e-05	0.0	1000000.0	5.0	0.001653577	2883.25	2622.65	1483.0	0.0008012188	1931.6	1486.1	2052.9	0.1	08-12-23 17:34:07.508227
1.30801583e-05	0.0	1000000.0	5.0	0.001655165	2888.05	2615.6	1484.1	0.0007869335	1931.9	1492.8	2054.7	0.1	08-12-23 17:34:07.716302
2.42920623e-05	0.0	1000000.0	5.0	0.001615483	2883.5	2613.6	1488.3	0.0008059807	1929.25	1488.4	2049.5	0.1	08-12-23 17:34:08.020156
2.42920623e-05	0.0	1000000.0	5.0	0.00162342	2885.5	2602.95	1489.3	0.000813917	1929.95	1488.0	2058.9	0.1	08-12-23 17:34:08.227586
3.1766665e-05	0.0	1000000.0	5.0	0.001620245	2882.7	2608.6	1486.1	0.0008028062	1932.5	1485.25	2057.5	0.1	08-12-23 17:34:08.532179
1.68174596e-05	0.0	1000000.0	5.0	0.001594849	2877.85	2609.5	1488.35	0.0007885208	1935.45	1495.95	2059.95	0.1	08-12-23 17:34:08.740163
1.68174596e-05	0.0	1000000.0	5.0	0.001631356	2880.45	2605.3	1487.8	0.0007758227	1932.65	1498.6	2060.5	0.1	08-12-23 17:34:09.044848
3.55039664e-05	0.0	1000000.0	5.0	0.001629769	2881.65	2614.1	1495.45	0.0008123296	1936.1	1491.85	2062.8	0.1	08-12-23 17:34:09.354756
2.80293637e-05	0.0	1000000.0	5.0	0.001629769	2887.25	2616.2	1485.85	0.0007615374	1932.3	1484.2	2056.55	0.1	08-12-23 17:34:09.985668
2.0554761e-05	0.0	1000000.0	5.0	0.001626594	2879.7	2611.4	1484.05	0.0008234406	1935.7	1485.6	2054.5	0.1	08-12-23 17:34:10.583019
1.30801583e-05	0.0	1000000.0	5.0	0.00162342	2888.55	2609.0	1479.25	0.0007789973	1932.15	1491.1	2055.25	0.1	08-12-23 17:34:13.466713
2.0554761e-05	0.0	1000000.0	5.0	0.001632943	2886.25	2602.5	1482.25	0.000753601	1929.0	1490.45	2057.4	0.1	08-12-23 17:34:20.220798
2.80293637e-05	0.0	1000000.0	5.0	0.001610721	2883.1	2609.85	1487.5	0.0007599501	1929.7	1495.0	2057.25	0.1	08-12-23 17:34:21.264957
2.80293637e-05	0.0	1000000.0	5.0	0.001620245	2878.5	2599.85	1487.35	0.0007869335	1930.65	1489.2	2057.45	0.1	08-12-23 17:34:28.206051
2.42920623e-05	0.0	1000000.0	5.0	0.001583738	2886.75	2612.8	1481.85	0.0007440776	1927.25	1484.6	2050.85	0.1	08-12-23 17:34:31.173413
2.42920623e-05	0.0	1000000.0	5.0	0.001613896	2886.45	2613.5	1491.35	0.0007662991	1924.15	1484.25	2058.35	0.1	08-12-23 17:34:32.917425
2.80293637e-05	0.0	1000000.0	5.0	0.001626594	2884.1	2598.55	1474.45	0.0007885208	1926.3	1489.0	2047.3	0.1	08-12-23 17:34:35.898183
3.1766665e-05	0.0	1000000.0	5.0	0.001656752	2889.95	2612.5	1492.05	0.0008075679	1934.2	1483.05	2052.6	0.1	08-12-23 17:34:38.846292
3.55039664e-05	0.0	1000000.0	5.0	0.00157104	2886.0	2606.65	1486.2	0.0007488393	1931.1	1480.7	2057.4	0.1	08-12-23 17:34:39.150301
2.42920623e-05	0.0	1000000.0	5.0	0.001617071	2884.55	2611.65	1490.7	0.0007789973	1928.7	1489.05	2053.5	0.1	08-12-23 17:34:39.459397
2.80293637e-05	0.0	1000000.0	5.0	0.001625007	2882.7	2602.45	1489.25	0.0007472521	1936.1	1486.6	2056.2	0.1	08-12-23 17:34:39.764760
1.68174596e-05	0.0	1000000.0	5.0	0.001618658	2882.9	2601.75	1483.6	0.0007694737	1933.25	1488.55	2055.55	0.1	08-12-23 17:34:39.999117
1.68174596e-05	0.0	1000000.0	5.0	0.001642467	2875.45	2604.2	1494.4	0.0007440776	1932.7	1490.25	2063.55	0.1	08-12-23 17:34:40.275827
2.80293637e-05	0.0	1000000.0	5.0	0.001615483	2887.85	2605.95	1489.75	0.0007932826	1929.75	1485.2	2056.95	0.1	08-12-23 17:34:40.583983
3.1766665e-05	0.0	1000000.0	5.0	0.001631356	2885.75	2606.1	1485.4	0.0007853463	1932.05	1495.6	2058.55	0.1	08-12-23 17:34:40.892413
2.42920623e-05	0.0	1000000.0	5.0	0.001653577	2888.4	2603.65	1490.2	0.0007805845	1927.85	1493.9	2062.95	0.1	08-12-23 17:34:41.199457
3.55039664e-05	0.0	1000000.0	5.0	0.001601198	2883.9	2613.15	1489.6	0.0007758227	1931.1	1493.9	2059.35	0.1	08-12-23 17:34:41.529939
2.0554761e-05	0.0	1000000.0	5.0	0.001590087	2879.6	2614.6	1481.65	0.0008075679	1934.7	1491.65	2053.65	0.1	08-12-23 17:34:41.819803
2.42920623e-05	0.0	1000000.0	5.0	0.001604372	2880.4	2614.4	1482.65	0.0007901081	1936.5	1486.95	2058.95	0.1	08-12-23 17:34:43.042000
2.0554761e-05	0.0	1000000.0	5.0	0.001607547	2879.15	2611.95	1480.7	0.0007520138	1936.55	1495.35	2059.4	0.1	08-12-23 17:34:43.979614
2.42920623e-05	0.0	1000000.0	5.0	0.001632943	2883.9	2602.95	1487.3	0.0007789973	1939.45	1488.45	2059.35	0.1	08-12-23 17:34:50.114426
