# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.103	0.0	250	250	-7439086.0	-7452506.0	-7459483.0	-7457698.0	-7454085.0	-7448723.0	-7447563.0	-7444916.0	-11.8812926	13.5877836	6.0	4.0	14-12-23 15:14:24.077914
0.5	0.002	250	250	-7224379.0	-7236989.0	-7243196.0	-7241005.0	-7245092.0	-7239677.0	-7238399.0	-7235589.0	-11.4867303	13.59616	6.0	4.0	14-12-23 15:14:31.348781
1.0	0.004	250	250	-6912766.0	-6924764.0	-6930730.0	-6928657.0	-6932603.0	-6927364.0	-6926170.0	-6923436.0	-10.9909241	13.6036058	6.0	4.0	14-12-23 15:14:38.624935
1.499	0.007	250	250	-6599629.0	-6610997.0	-6616749.0	-6614757.0	-6618581.0	-6613515.0	-6612372.0	-6609739.0	-10.4930641	13.6296659	6.0	4.0	14-12-23 15:14:45.842425
2.0	0.01	250	250	-6285271.0	-6296021.0	-6301485.0	-6299689.0	-6303341.0	-6298465.0	-6297396.0	-6294868.0	-9.99330262	13.7276935	6.0	4.0	14-12-23 15:14:53.004351
2.499	0.012	250	250	-5971326.0	-5981475.0	-5986719.0	-5985022.0	-5988563.0	-5983885.0	-5982890.0	-5980448.0	-9.49429686	13.7500308	6.0	4.0	14-12-23 15:15:00.180192
3.0	0.015	250	250	-5656659.0	-5666196.0	-5671166.0	-5669619.0	-5673015.0	-5668534.0	-5667587.0	-5665256.0	-8.994049	13.7339064	6.0	4.0	14-12-23 15:15:07.588148
3.499	0.017	250	250	-5342778.0	-5351692.0	-5356403.0	-5355021.0	-5358243.0	-5353936.0	-5353092.0	-5350853.0	-8.49503615	13.7646201	6.0	4.0	14-12-23 15:15:14.755300
3.999	0.02	250	250	-5028257.0	-5036560.0	-5040982.0	-5039768.0	-5042835.0	-5038730.0	-5037977.0	-5035803.0	-7.99507978	13.8139482	6.0	4.0	14-12-23 15:15:21.923824
4.499	0.022	250	250	-4713882.0	-4721586.0	-4725726.0	-4724656.0	-4727605.0	-4723674.0	-4722960.0	-4720928.0	-7.49529946	13.8794007	6.0	4.0	14-12-23 15:15:29.197259
5.0	0.025	250	250	-4399328.0	-4406406.0	-4410290.0	-4409354.0	-4412156.0	-4408401.0	-4407791.0	-4405840.0	-6.99528262	13.8586227	6.0	4.0	14-12-23 15:15:36.353997
5.5	0.027	250	250	-4084986.0	-4091472.0	-4095102.0	-4094325.0	-4096970.0	-4093414.0	-4092874.0	-4091031.0	-6.49563526	13.8548998	6.0	4.0	14-12-23 15:15:43.517180
5.999	0.03	250	250	-3770992.0	-3776848.0	-3780229.0	-3779593.0	-3782066.0	-3778705.0	-3778242.0	-3776493.0	-5.99646232	13.8446619	6.0	4.0	14-12-23 15:15:50.791402
6.499	0.032	250	250	-3456677.0	-3461908.0	-3465050.0	-3464543.0	-3466883.0	-3463711.0	-3463314.0	-3461681.0	-5.49684115	13.8679299	6.0	4.0	14-12-23 15:15:57.996451
6.999	0.035	250	250	-3142414.0	-3147035.0	-3149896.0	-3149552.0	-3151740.0	-3148739.0	-3148429.0	-3146886.0	-4.997305	13.8753756	6.0	4.0	14-12-23 15:16:05.167693
7.499	0.038	250	250	-2827588.0	-2831596.0	-2834192.0	-2833982.0	-2836018.0	-2833215.0	-2832983.0	-2831528.0	-4.49683499	13.887475	6.0	4.0	14-12-23 15:16:12.742364
7.999	0.04	250	250	-2513609.0	-2516989.0	-2519337.0	-2519275.0	-2521158.0	-2518550.0	-2518399.0	-2517041.0	-3.99770061	13.8809599	6.0	4.0	14-12-23 15:16:19.922970
8.499	0.043	250	250	-2199166.0	-2201920.0	-2204015.0	-2204090.0	-2205831.0	-2203407.0	-2203316.0	-2202066.0	-3.49783615	13.9529274	6.0	4.0	14-12-23 15:16:27.286068
8.999	0.045	250	250	-1885210.0	-1887353.0	-1889181.0	-1889406.0	-1890994.0	-1888765.0	-1888745.0	-1887588.0	-2.99876707	13.8660684	6.0	4.0	14-12-23 15:16:34.460420
9.499	0.048	250	250	-1570518.0	-1572046.0	-1573609.0	-1573976.0	-1575415.0	-1573381.0	-1573436.0	-1572378.0	-2.49857288	13.9371052	6.0	4.0	14-12-23 15:16:41.926402
9.999	0.05	250	250	-1255946.0	-1256853.0	-1258165.0	-1258669.0	-1259958.0	-1258105.0	-1258229.0	-1257278.0	-1.99849305	13.914768	6.0	4.0	14-12-23 15:16:49.293819
10.499	0.053	250	250	-941667.3	-941966.0	-943004.1	-943670.2	-944807.9	-943138.7	-943338.3	-942481.2	-1.49889029	13.8548998	6.0	4.0	14-12-23 15:16:56.671027
10.999	0.056	250	250	-627217.2	-626901.0	-627680.6	-628486.7	-629473.9	-627996.7	-628275.1	-627509.3	-0.999067393	13.8400083	6.0	4.0	14-12-23 15:17:03.844697
11.499	0.058	250	250	-313274.2	-312344.0	-312871.1	-313822.4	-314661.4	-313370.6	-313721.2	-313050.5	-0.500008627	13.8353547	6.0	4.0	14-12-23 15:17:11.017816
11.999	0.061	250	250	1116.24	2665.132	2390.144	1297.836	607.756	1714.54	1283.02	1864.944	-0.000191162124	13.9008072	6.0	4.0	14-12-23 15:17:18.202941
