# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.022	0.0	250	250	-7453721.0	-7466715.0	-7473246.0	-7470875.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.9196118	1714432863.5112777	20.0	4201.041580415804	30-04-24 01:21:03.511346
0.6	0.003	250	250	-7156212.0	-7168748.0	-7175230.0	-7172733.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	22.0294276	1714432889.9672477	20.0	4201.041580415804	30-04-24 01:21:29.967547
1.2	0.006	250	250	-6779733.0	-6791509.0	-6797626.0	-6795343.0	-8124610.0	-8115649.0	-8114722.0	-8110692.0	9.9e+37	9.9e+37	22.1662662	1714432916.4363	20.0	4201.041580415804	30-04-24 01:21:56.436368
1.799	0.009	250	250	-6403295.0	-6414363.0	-6420185.0	-6418097.0	-7674265.0	-7665814.0	-7664965.0	-7661060.0	9.9e+37	9.9e+37	22.3723865	1714432942.891044	20.0	4201.041580415804	30-04-24 01:22:22.891108
2.4	0.012	250	250	-6025886.0	-6036212.0	-6041692.0	-6039788.0	-7222469.0	-7214392.0	-7213632.0	-7209974.0	9.9e+37	9.9e+37	22.52954	1714432969.343471	20.0	4201.041580415804	30-04-24 01:22:49.343538
3.0	0.015	250	250	-5649105.0	-5658694.0	-5663868.0	-5662113.0	-6771383.0	-6763773.0	-6763055.0	-6759566.0	9.9e+37	9.9e+37	22.6207657	1714432995.7979162	20.0	4201.041580415804	30-04-24 01:23:15.797983
3.6	0.018	250	250	-5272504.0	-5281358.0	-5286202.0	-5284658.0	-6320501.0	-6313296.0	-6312669.0	-6309387.0	9.9e+37	9.9e+37	22.6296775	1714433022.2527473	20.0	4201.041580415804	30-04-24 01:23:42.252815
4.2	0.021	250	250	-4895567.0	-4903694.0	-4908179.0	-4906817.0	-5868994.0	-5862237.0	-5861645.0	-5858593.0	9.9e+37	9.9e+37	22.4290192	1714433048.7087739	20.0	4201.041580415804	30-04-24 01:24:08.708844
4.799	0.024	250	250	-4519043.0	-4526432.0	-4530589.0	-4529404.0	-5417916.0	-5411610.0	-5411098.0	-5408254.0	9.9e+37	9.9e+37	22.3388476	1714433075.1781785	20.0	4201.041580415804	30-04-24 01:24:35.178247
5.399	0.027	250	250	-4141933.0	-4148560.0	-4152379.0	-4151404.0	-4966318.0	-4960410.0	-4959977.0	-4957282.0	9.9e+37	9.9e+37	22.2626665	1714433101.636018	20.0	4201.041580415804	30-04-24 01:25:01.636088
