# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.118	0.0	250	250	-7435298.0	-7448926.0	-7456027.0	-7454135.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8760035	9.9e+37	21.0399353	1712700499.2506917	6	86.0	10-04-24 00:08:19.250753
0.6	0.002	250	250	-7153113.0	-7165663.0	-7171989.0	-7169715.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3762198	9.9e+37	21.0361023	1712700507.2593606	6	86.0	10-04-24 00:08:27.259426
1.201	0.005	250	250	-6778206.0	-6789992.0	-6795992.0	-6793926.0	-8122470.0	-8113535.0	-8112526.0	-8108591.0	-10.7797124	-1.16056243	21.0794153	1712700515.0581465	6	86.0	10-04-24 00:08:35.058227
1.8	0.008	250	250	-6402304.0	-6413337.0	-6419067.0	-6417147.0	-7671994.0	-7663520.0	-7662595.0	-7658836.0	-10.1819103	-1.09616272	21.0815235	1712700523.0612998	6	86.0	10-04-24 00:08:43.061353
2.401	0.012	250	250	-6025117.0	-6035429.0	-6040787.0	-6039072.0	-7219611.0	-7211568.0	-7210730.0	-7207159.0	-9.58221687	-1.0315372	21.0723243	1712700530.8951647	6	86.0	10-04-24 00:08:50.895222
3.001	0.015	250	250	-5648581.0	-5658160.0	-5663237.0	-5661677.0	-6768617.0	-6761008.0	-6760246.0	-6756891.0	-8.9834712	-0.967115651	21.0700244	1712700538.9165568	6	86.0	10-04-24 00:08:58.916610
3.6	0.018	250	250	-5272080.0	-5280896.0	-5285661.0	-5284276.0	-6317909.0	-6310692.0	-6309992.0	-6306843.0	-8.38476436	-0.902700848	21.0282446	1712700546.7517252	6	86.0	10-04-24 00:09:06.751778
4.201	0.021	250	250	-4895191.0	-4903283.0	-4907704.0	-4906497.0	-5866221.0	-5859447.0	-5858818.0	-5855828.0	-7.78549473	-0.838169876	21.0306402	1712700554.8456771	6	86.0	10-04-24 00:09:14.845731
4.8	0.024	250	250	-4518719.0	-4526070.0	-4530166.0	-4529129.0	-5415158.0	-5408834.0	-5408310.0	-5405509.0	-7.1868683	-0.773733598	20.9453557	1712700562.6469288	6	86.0	10-04-24 00:09:22.646984
5.4	0.027	250	250	-4141735.0	-4148323.0	-4152112.0	-4151251.0	-4963316.0	-4957406.0	-4956933.0	-4954326.0	-6.58740023	-0.709173459	20.9428642	1712700570.6577756	6	86.0	10-04-24 00:09:30.657830
6.0	0.03	250	250	-3765075.0	-3770935.0	-3774397.0	-3773735.0	-4512263.0	-4506767.0	-4506403.0	-4503967.0	-5.98856775	-0.644733218	20.8396604	1712700578.6986284	6	86.0	10-04-24 00:09:38.698683
6.6	0.033	250	250	-3388046.0	-3393155.0	-3396302.0	-3395812.0	-4060586.0	-4055556.0	-4055250.0	-4053007.0	-5.38904386	-0.580209573	20.7487221	1712700586.7256787	6	86.0	10-04-24 00:09:46.725733
7.2	0.036	250	250	-3011511.0	-3015876.0	-3018697.0	-3018395.0	-3609528.0	-3604899.0	-3604696.0	-3602613.0	-4.79033491	-0.515752538	20.7568673	1712700594.5590475	6	86.0	10-04-24 00:09:54.559220
7.8	0.039	250	250	-2634136.0	-2637774.0	-2640261.0	-2640140.0	-3157381.0	-3153178.0	-3153035.0	-3151160.0	-4.19030229	-0.451165897	20.7491054	1712700602.358508	6	86.0	10-04-24 00:10:02.358561
8.4	0.042	250	250	-2257698.0	-2260589.0	-2262758.0	-2262815.0	-2706208.0	-2702438.0	-2702358.0	-2700657.0	-3.59175602	-0.3867005	20.6775239	1712700610.1597888	6	86.0	10-04-24 00:10:10.159842
