# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.111	0.0	250	250	-7432566.0	-7446012.0	-7453084.0	-7451300.0	-7447295.0	-7442006.0	-7441085.0	-7438416.0	-11.8881399	17.3523241	6	19.0	11-03-24 16:45:32.646758
0.601	0.002	250	250	-7160450.0	-7172964.0	-7179212.0	-7176953.0	-7179243.0	-7173857.0	-7172712.0	-7169900.0	-11.3867923	17.3811764	6	19.0	11-03-24 16:45:40.425633
1.201	0.005	250	250	-6785485.0	-6797257.0	-6803185.0	-6801107.0	-6803285.0	-6798100.0	-6797007.0	-6794329.0	-10.7901899	17.4917665	6	19.0	11-03-24 16:45:47.710971
1.8	0.008	250	250	-6409264.0	-6420258.0	-6425839.0	-6423979.0	-6426090.0	-6421115.0	-6420122.0	-6417560.0	-10.1919413	17.4919319	6	19.0	11-03-24 16:45:54.968111
2.401	0.012	250	250	-6031804.0	-6042077.0	-6047342.0	-6045662.0	-6047663.0	-6042934.0	-6042043.0	-6039570.0	-9.59184926	17.54126	6	19.0	11-03-24 16:46:02.274891
3.001	0.015	250	250	-5654851.0	-5664387.0	-5669394.0	-5667854.0	-5669787.0	-5665284.0	-5664459.0	-5662142.0	-8.992541	17.6713952	6	19.0	11-03-24 16:46:09.506393
3.601	0.018	250	250	-5278018.0	-5286842.0	-5291510.0	-5290135.0	-5292006.0	-5287711.0	-5286961.0	-5284785.0	-8.39343543	17.719958	6	19.0	11-03-24 16:46:16.883237
4.201	0.021	250	250	-4900865.0	-4908973.0	-4913297.0	-4912100.0	-4913866.0	-4909800.0	-4909149.0	-4907052.0	-7.79366015	17.7125122	6	19.0	11-03-24 16:46:24.231184
4.8	0.024	250	250	-4523991.0	-4531341.0	-4535361.0	-4534341.0	-4536034.0	-4532194.0	-4531648.0	-4529674.0	-7.19454728	17.7609096	6	19.0	11-03-24 16:46:31.523066
5.401	0.027	250	250	-4146603.0	-4153213.0	-4156933.0	-4156076.0	-4157683.0	-4154095.0	-4153614.0	-4151751.0	-6.59450467	17.8798762	6	19.0	11-03-24 16:46:39.113812
6.0	0.03	250	250	-3769691.0	-3775550.0	-3778953.0	-3778288.0	-3779824.0	-3776437.0	-3776056.0	-3774315.0	-5.99530367	17.9189663	6	19.0	11-03-24 16:46:46.682768
6.601	0.033	250	250	-3392319.0	-3397455.0	-3400514.0	-3400049.0	-3401490.0	-3398347.0	-3398023.0	-3396403.0	-5.39532896	17.9850474	6	19.0	11-03-24 16:46:54.254141
7.2	0.036	250	250	-3015526.0	-3019906.0	-3022649.0	-3022364.0	-3023720.0	-3020785.0	-3020547.0	-3019048.0	-4.79622468	18.0408905	6	19.0	11-03-24 16:47:01.627933
7.801	0.039	250	250	-2637783.0	-2641420.0	-2643861.0	-2643747.0	-2645019.0	-2642313.0	-2642151.0	-2640764.0	-4.19573225	18.0669506	6	19.0	11-03-24 16:47:09.219233
8.4	0.042	250	250	-2261004.0	-2263893.0	-2266052.0	-2266088.0	-2267281.0	-2264803.0	-2264741.0	-2263469.0	-3.59667416	18.1106944	6	19.0	11-03-24 16:47:16.488524
9.0	0.045	250	250	-1884255.0	-1886422.0	-1888249.0	-1888472.0	-1889575.0	-1887311.0	-1887338.0	-1886182.0	-2.99771469	18.1600225	6	19.0	11-03-24 16:47:24.054253
9.6	0.048	250	250	-1507093.0	-1508506.0	-1510015.0	-1510424.0	-1511442.0	-1509409.0	-1509513.0	-1508480.0	-2.39808435	18.2279649	6	19.0	11-03-24 16:47:31.227222
10.2	0.051	250	250	-1129683.0	-1130361.0	-1131553.0	-1132143.0	-1133070.0	-1131268.0	-1131447.0	-1130534.0	-1.79804874	18.240995	6	19.0	11-03-24 16:47:38.989775
10.801	0.055	250	250	-752164.5	-752094.6	-752984.7	-753738.7	-754582.2	-753012.2	-753273.3	-752475.5	-1.19782433	18.3219675	6	19.0	11-03-24 16:47:46.480444
11.401	0.058	250	250	-375286.5	-374478.1	-375050.8	-375986.2	-376746.0	-375395.5	-375751.3	-375055.1	-0.598555166	18.4038707	6	19.0	11-03-24 16:47:53.648883
12.001	0.061	250	250	1828.196	3380.74	3115.096	2009.712	1341.688	2464.316	2025.468	2609.456	0.00102391463	18.358431	6	19.0	11-03-24 16:48:01.125042
12.6	0.064	250	250	378614.5	380894.7	380951.2	379675.1	379087.6	379977.9	379461.6	379922.3	0.600079536	18.462506	6	19.0	11-03-24 16:48:08.293978
13.201	0.067	250	250	755822.2	758846.0	759213.9	757763.9	757265.6	757927.1	757324.8	757666.4	1.1997987	18.5954334	6	19.0	11-03-24 16:48:15.788333
13.8	0.07	250	250	1132496.0	1136259.0	1136942.0	1135321.0	1134912.0	1135340.0	1134661.0	1134895.0	1.79871752	18.4933852	6	19.0	11-03-24 16:48:23.343811
14.4	0.073	250	250	1509629.0	1514133.0	1515127.0	1513321.0	1512995.0	1513204.0	1512441.0	1512554.0	2.39833256	18.5779151	6	19.0	11-03-24 16:48:30.926640
14.999	0.076	250	250	1886556.0	1891798.0	1893111.0	1891130.0	1890894.0	1890875.0	1890036.0	1890027.0	2.9975421	18.6421347	6	19.0	11-03-24 16:48:38.499639
15.6	0.079	250	250	2264255.0	2270231.0	2271855.0	2269701.0	2269560.0	2269308.0	2268391.0	2268260.0	3.59799572	18.6802942	6	19.0	11-03-24 16:48:45.671041
16.2	0.082	250	250	2641480.0	2648202.0	2650143.0	2647817.0	2647750.0	2647281.0	2646274.0	2646031.0	4.19768716	18.8001914	6	19.0	11-03-24 16:48:52.841728
16.8	0.085	250	250	3018358.0	3025825.0	3028087.0	3025571.0	3025601.0	3024909.0	3023806.0	3023452.0	4.79687784	18.7649896	6	19.0	11-03-24 16:49:00.238689
17.4	0.088	250	250	3395650.0	3403858.0	3406447.0	3403734.0	3403885.0	3402960.0	3401768.0	3401301.0	5.39677245	18.8161791	6	19.0	11-03-24 16:49:07.789483
18.0	0.091	250	250	3772798.0	3781744.0	3784654.0	3781754.0	3781968.0	3780825.0	3779548.0	3778934.0	5.99628517	18.8254863	6	19.0	11-03-24 16:49:14.963638
18.6	0.095	250	250	4149954.0	4159627.0	4162874.0	4159805.0	4160116.0	4158720.0	4157362.0	4156629.0	6.5958568	18.7958687	6	19.0	11-03-24 16:49:22.457431
19.2	0.098	250	250	4526633.0	4537070.0	4540587.0	4537350.0	4537761.0	4536139.0	4534728.0	4533866.0	7.19485441	18.9565522	6	19.0	11-03-24 16:49:30.316291
19.8	0.101	250	250	4904009.0	4915211.0	4919027.0	4915606.0	4916119.0	4914278.0	4912762.0	4911807.0	7.79465249	19.0151874	6	19.0	11-03-24 16:49:37.486518
20.4	0.104	250	250	5281086.0	5293014.0	5297169.0	5293543.0	5294141.0	5292064.0	5290474.0	5289393.0	8.39412842	19.0570698	6	19.0	11-03-24 16:49:44.961059
21.0	0.107	250	250	5657834.0	5670503.0	5674979.0	5671179.0	5671859.0	5669572.0	5667874.0	5666689.0	8.99313323	19.0283829	6	19.0	11-03-24 16:49:52.441078
21.6	0.11	250	250	6034611.0	6048008.0	6052818.0	6048846.0	6049610.0	6047103.0	6045304.0	6044008.0	9.59212134	19.0674731	6	19.0	11-03-24 16:50:00.216248
22.199	0.113	250	250	6410851.0	6425002.0	6430117.0	6425957.0	6426803.0	6424028.0	6422230.0	6420770.0	10.1901599	19.0769457	6	19.0	11-03-24 16:50:07.491250
22.8	0.117	250	250	6787529.0	6802459.0	6807810.0	6803512.0	6804522.0	6801498.0	6799624.0	6798021.0	10.7890299	19.1484456	6	19.0	11-03-24 16:50:15.690379
23.4	0.12	250	250	6848389.0	7487890.0	6869596.0	7489498.0	7485905.0	6866116.0	7480242.0	7478562.0	11.3863296	19.160545	6	19.0	11-03-24 16:50:23.207269
24.0	0.123	250	250	6839846.0	7488109.0	6861175.0	7489690.0	7486004.0	6857639.0	7480330.0	7478657.0	11.9666653	19.2636893	6	19.0	11-03-24 16:50:30.846796
