# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.102	0.0	250	250	-7443143.0	-7456683.0	-7463860.0	-7461295.0	-7445565.0	-7439420.0	-7438392.0	-7435685.0	-11.8881872	32.4808118	6.0	14.0	14-12-23 14:28:47.191095
0.5	0.002	250	250	-7224229.0	-7237132.0	-7243867.0	-7241042.0	-7246003.0	-7240068.0	-7239055.0	-7236364.0	-11.4872498	32.4366068	6.0	14.0	14-12-23 14:28:54.367724
1.0	0.004	250	250	-6912563.0	-6924813.0	-6931288.0	-6928614.0	-6933407.0	-6927659.0	-6926712.0	-6924123.0	-10.9913318	32.4844708	6.0	14.0	14-12-23 14:29:01.543590
1.499	0.007	250	250	-6599351.0	-6610969.0	-6617155.0	-6614703.0	-6619298.0	-6613749.0	-6612852.0	-6610372.0	-10.4933752	32.5478855	6.0	14.0	14-12-23 14:29:08.722681
2.0	0.009	250	250	-6285045.0	-6296033.0	-6301937.0	-6299635.0	-6304030.0	-6298690.0	-6297873.0	-6295493.0	-9.99358283	32.5137428	6.0	14.0	14-12-23 14:29:15.904549
2.499	0.012	250	250	-5971066.0	-5981462.0	-5987076.0	-5984914.0	-5989115.0	-5984013.0	-5983253.0	-5980943.0	-9.49442297	32.556736	6.0	14.0	14-12-23 14:29:23.084878
3.0	0.015	250	250	-5656446.0	-5666222.0	-5671565.0	-5669584.0	-5673579.0	-5668658.0	-5667970.0	-5665770.0	-8.99424954	32.6512523	6.0	14.0	14-12-23 14:29:30.499812
3.5	0.017	250	250	-5342570.0	-5351678.0	-5356747.0	-5354942.0	-5358732.0	-5354042.0	-5353423.0	-5351309.0	-8.49525229	32.7143701	6.0	14.0	14-12-23 14:29:37.723458
4.0	0.02	250	250	-5028141.0	-5036634.0	-5041400.0	-5039788.0	-5043386.0	-5038918.0	-5038341.0	-5036329.0	-7.99539696	32.7140731	6.0	14.0	14-12-23 14:29:44.933460
4.5	0.022	250	250	-4713703.0	-4721558.0	-4726062.0	-4724595.0	-4728021.0	-4723797.0	-4723262.0	-4721337.0	-7.49552125	32.8168221	6.0	14.0	14-12-23 14:29:52.192475
5.0	0.025	250	250	-4399182.0	-4406402.0	-4410628.0	-4409325.0	-4412605.0	-4408571.0	-4408100.0	-4406279.0	-6.99552074	32.8653039	6.0	14.0	14-12-23 14:29:59.356401
5.5	0.027	250	250	-4084944.0	-4091528.0	-4095506.0	-4094363.0	-4097439.0	-4093597.0	-4093190.0	-4091462.0	-6.4959574	32.9439724	6.0	14.0	14-12-23 14:30:06.530631
5.999	0.03	250	250	-3770972.0	-3776932.0	-3780592.0	-3779636.0	-3782530.0	-3778894.0	-3778551.0	-3776925.0	-5.99674373	32.9290395	6.0	14.0	14-12-23 14:30:13.757580
6.499	0.032	250	250	-3456524.0	-3461838.0	-3465227.0	-3464454.0	-3467164.0	-3463750.0	-3463464.0	-3461912.0	-5.49693556	32.989413	6.0	14.0	14-12-23 14:30:20.931879
6.999	0.035	250	250	-3142423.0	-3147122.0	-3150198.0	-3149616.0	-3152164.0	-3148932.0	-3148727.0	-3147274.0	-4.99755488	33.1159455	6.0	14.0	14-12-23 14:30:28.099126
7.499	0.037	250	250	-2827607.0	-2831702.0	-2834496.0	-2834075.0	-2836418.0	-2833399.0	-2833259.0	-2831881.0	-4.49708639	33.1699158	6.0	14.0	14-12-23 14:30:35.264633
7.999	0.04	250	250	-2513578.0	-2517036.0	-2519563.0	-2519304.0	-2521468.0	-2518661.0	-2518574.0	-2517312.0	-3.99787335	33.2193123	6.0	14.0	14-12-23 14:30:42.548426
8.499	0.043	250	250	-2199118.0	-2201944.0	-2204195.0	-2204114.0	-2206086.0	-2203478.0	-2203471.0	-2202291.0	-3.49801243	33.2348631	6.0	14.0	14-12-23 14:30:49.733710
8.999	0.045	250	250	-1885234.0	-1887439.0	-1889398.0	-1889495.0	-1891284.0	-1888889.0	-1888946.0	-1887847.0	-2.99898972	33.1897433	6.0	14.0	14-12-23 14:30:56.913674
9.499	0.048	250	250	-1570577.0	-1572154.0	-1573815.0	-1574088.0	-1575695.0	-1573509.0	-1573630.0	-1572632.0	-2.49882927	33.2394368	6.0	14.0	14-12-23 14:31:04.173605
9.999	0.05	250	250	-1256062.0	-1257010.0	-1258405.0	-1258836.0	-1260258.0	-1258287.0	-1258461.0	-1257557.0	-1.99876277	33.2101648	6.0	14.0	14-12-23 14:31:11.553900
10.499	0.053	250	250	-941817.9	-942127.2	-943242.1	-943851.4	-945092.2	-943326.8	-943568.7	-942749.8	-1.49928253	33.150706	6.0	14.0	14-12-23 14:31:18.727574
10.999	0.056	250	250	-627424.2	-627106.8	-627942.8	-628732.5	-629782.3	-628220.9	-628541.9	-627800.6	-0.999403895	33.0424685	6.0	14.0	14-12-23 14:31:25.905787
11.499	0.058	250	250	-313482.0	-312542.8	-313098.7	-314054.7	-314928.8	-313569.2	-313958.7	-313309.0	-0.500340972	33.0327032	6.0	14.0	14-12-23 14:31:33.105108
11.999	0.061	250	250	986.568	2548.224	2274.568	1159.564	466.376	1610.812	1164.944	1721.132	-0.000331622819	32.9198919	6.0	14.0	14-12-23 14:31:40.255213
12.499	0.063	250	250	314800.1	316982.1	316989.2	315702.5	315198.9	316130.6	315618.6	316088.5	0.498545761	32.9576937	6.0	14.0	14-12-23 14:31:47.416496
