# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC	temp	Delay	a	
0.098	0.0	250	250	-7433611.0	-7447254.0	-7454657.0	-7452113.0	-7442496.0	-7436408.0	-7435452.0	-7432907.0	-11.8803903	34.351717	6.0	4.0	14-12-23 13:29:50.764399
0.5	0.002	250	250	-7224603.0	-7237432.0	-7244303.0	-7241369.0	-7246347.0	-7240320.0	-7239309.0	-7236698.0	-11.4879636	34.3791595	6.0	4.0	14-12-23 13:29:57.920730
1.0	0.004	250	250	-6912878.0	-6925066.0	-6931657.0	-6928904.0	-6933673.0	-6927849.0	-6926865.0	-6924350.0	-10.9919324	34.4677277	6.0	4.0	14-12-23 13:30:05.202698
1.499	0.007	250	250	-6599751.0	-6611312.0	-6617618.0	-6615023.0	-6619595.0	-6613985.0	-6613082.0	-6610653.0	-10.4940683	34.4942555	6.0	4.0	14-12-23 13:30:12.393827
2.0	0.009	250	250	-6285299.0	-6296251.0	-6302245.0	-6299840.0	-6304230.0	-6298833.0	-6298007.0	-6295669.0	-9.99411763	34.4787047	6.0	4.0	14-12-23 13:30:19.555902
2.499	0.012	250	250	-5971421.0	-5981732.0	-5987447.0	-5985213.0	-5989398.0	-5984207.0	-5983455.0	-5981171.0	-9.49503242	34.5262718	6.0	4.0	14-12-23 13:30:26.730877
3.0	0.014	250	250	-5656737.0	-5666415.0	-5671851.0	-5669770.0	-5673799.0	-5668826.0	-5668128.0	-5665962.0	-8.99476754	34.5299308	6.0	4.0	14-12-23 13:30:33.904748
3.5	0.017	250	250	-5342797.0	-5351885.0	-5357031.0	-5355122.0	-5358973.0	-5354204.0	-5353588.0	-5351509.0	-8.49570499	34.5710945	6.0	4.0	14-12-23 13:30:41.181685
4.0	0.02	250	250	-5028414.0	-5036863.0	-5041724.0	-5039990.0	-5043674.0	-5039139.0	-5038556.0	-5036562.0	-7.99593638	34.5665208	6.0	4.0	14-12-23 13:30:48.344052
4.5	0.022	250	250	-4714021.0	-4721857.0	-4726419.0	-4724884.0	-4728342.0	-4724030.0	-4723519.0	-4721635.0	-7.49604973	34.5346671	6.0	4.0	14-12-23 13:30:55.519006
5.0	0.025	250	250	-4399465.0	-4406667.0	-4410968.0	-4409597.0	-4412884.0	-4408768.0	-4408321.0	-4406514.0	-6.99606169	34.6223205	6.0	4.0	14-12-23 13:31:02.781497
5.5	0.027	250	250	-4085146.0	-4091715.0	-4095722.0	-4094541.0	-4097654.0	-4093732.0	-4093370.0	-4091668.0	-6.49637872	34.6708023	6.0	4.0	14-12-23 13:31:09.956917
5.999	0.03	250	250	-3771174.0	-3777098.0	-3780839.0	-3779830.0	-3782749.0	-3779048.0	-3778735.0	-3777120.0	-5.99720206	34.7118035	6.0	4.0	14-12-23 13:31:17.162411
6.499	0.032	250	250	-3456827.0	-3462130.0	-3465580.0	-3464740.0	-3467464.0	-3463990.0	-3463740.0	-3462209.0	-5.49749617	34.7182068	6.0	4.0	14-12-23 13:31:24.349567
6.999	0.035	250	250	-3142686.0	-3147370.0	-3150507.0	-3149858.0	-3152406.0	-3149136.0	-3148948.0	-3147514.0	-4.99804185	34.7009891	6.0	4.0	14-12-23 13:31:31.526935
7.5	0.037	250	250	-2827777.0	-2831853.0	-2834715.0	-2834244.0	-2836592.0	-2833543.0	-2833411.0	-2832076.0	-4.49744481	34.7886425	6.0	4.0	14-12-23 13:31:38.698613
8.0	0.04	250	250	-2513781.0	-2517218.0	-2519795.0	-2519502.0	-2521666.0	-2518833.0	-2518760.0	-2517510.0	-3.99833029	34.794131	6.0	4.0	14-12-23 13:31:45.865080
8.499	0.043	250	250	-2199320.0	-2202138.0	-2204415.0	-2204301.0	-2206289.0	-2203653.0	-2203648.0	-2202482.0	-3.4984125	34.8817845	6.0	4.0	14-12-23 13:31:53.021955
8.999	0.045	250	250	-1885407.0	-1887600.0	-1889591.0	-1889648.0	-1891462.0	-1889043.0	-1889097.0	-1888027.0	-2.99935998	34.7906346	6.0	4.0	14-12-23 13:32:00.192659
9.499	0.048	250	250	-1570748.0	-1572319.0	-1574022.0	-1574251.0	-1575880.0	-1573667.0	-1573794.0	-1572807.0	-2.49912929	34.8481013	6.0	4.0	14-12-23 13:32:07.363516
9.999	0.05	250	250	-1256254.0	-1257191.0	-1258610.0	-1259026.0	-1260463.0	-1258457.0	-1258655.0	-1257745.0	-1.99913313	34.89825	6.0	4.0	14-12-23 13:32:14.543550
10.499	0.053	250	250	-941945.4	-942262.4	-943391.5	-943990.2	-945242.7	-943450.4	-943708.5	-942896.6	-1.49947516	34.9110565	6.0	4.0	14-12-23 13:32:21.715214
11.0	0.055	250	250	-627561.3	-627249.9	-628098.7	-628870.4	-629931.8	-628357.2	-628684.9	-627950.9	-0.999650098	34.8764586	6.0	4.0	14-12-23 13:32:29.089241
11.499	0.058	250	250	-313535.2	-312591.0	-313155.0	-314101.0	-314983.9	-313622.0	-314010.3	-313357.3	-0.500434249	34.8599931	6.0	4.0	14-12-23 13:32:36.268605
11.999	0.061	250	250	820.936	2388.948	2111.548	992.552	291.948	1444.06	993.26	1553.028	-0.000644122396	34.938499	6.0	4.0	14-12-23 13:32:43.454461
12.499	0.063	250	250	314655.5	316840.5	316851.8	315560.3	315052.4	315983.8	315472.9	315946.6	0.498353639	34.9139633	6.0	4.0	14-12-23 13:32:50.702624
12.999	0.066	250	250	629262.6	632078.5	632372.8	630909.4	630577.9	631303.4	630725.8	631109.9	0.998522482	34.986066	6.0	4.0	14-12-23 13:32:57.904341
13.498	0.068	250	250	943101.0	946540.4	947115.5	945480.3	945335.9	945838.1	945206.7	945498.9	1.49735068	34.9878955	6.0	4.0	14-12-23 13:33:05.118970
13.999	0.071	250	250	1257790.0	1261865.0	1262724.0	1260910.0	1260954.0	1261249.0	1260555.0	1260750.0	1.9976804	34.9569566	6.0	4.0	14-12-23 13:33:12.280241
14.499	0.073	250	250	1571890.0	1576578.0	1577737.0	1575748.0	1575979.0	1576063.0	1575307.0	1575408.0	2.4970652	34.9706779	6.0	4.0	14-12-23 13:33:19.448842
14.998	0.076	250	250	1885897.0	1891216.0	1892659.0	1890481.0	1890913.0	1890769.0	1889951.0	1889973.0	2.99619433	35.0491838	6.0	4.0	14-12-23 13:33:26.622003
15.5	0.078	250	250	2201006.0	2206939.0	2208665.0	2206314.0	2206926.0	2206572.0	2205693.0	2205625.0	3.4970611	35.0427806	6.0	4.0	14-12-23 13:33:34.007911
15.998	0.081	250	250	2514783.0	2521347.0	2523360.0	2520837.0	2521627.0	2521066.0	2520123.0	2519967.0	3.99586634	35.0162528	6.0	4.0	14-12-23 13:33:41.182460
16.499	0.084	250	250	2829722.0	2836909.0	2839202.0	2836500.0	2837488.0	2836715.0	2835705.0	2835452.0	4.49654105	35.1404963	6.0	4.0	14-12-23 13:33:48.369789
16.999	0.086	250	250	3143610.0	3151416.0	3154005.0	3151131.0	3152283.0	3151316.0	3150229.0	3149896.0	4.99551781	35.0757116	6.0	4.0	14-12-23 13:33:55.570723
17.499	0.089	250	250	3458187.0	3466609.0	3469499.0	3466429.0	3467781.0	3466596.0	3465452.0	3465028.0	5.495607	35.1287671	6.0	4.0	14-12-23 13:34:02.757437
17.999	0.091	250	250	3772543.0	3781596.0	3784761.0	3781535.0	3783056.0	3781662.0	3780464.0	3779952.0	5.9952798	35.1562096	6.0	4.0	14-12-23 13:34:10.039299
18.499	0.094	250	250	4086843.0	4096491.0	4099946.0	4096533.0	4098275.0	4096663.0	4095400.0	4094794.0	6.49486371	35.1388294	6.0	4.0	14-12-23 13:34:17.217655
18.999	0.097	250	250	4401273.0	4411559.0	4415321.0	4411717.0	4413641.0	4411809.0	4410489.0	4409808.0	6.99475546	35.2310566	6.0	4.0	14-12-23 13:34:24.374790
19.499	0.099	250	250	4715185.0	4726127.0	4730123.0	4726344.0	4728449.0	4726412.0	4725035.0	4724243.0	7.49374501	35.1562096	6.0	4.0	14-12-23 13:34:31.566961
19.999	0.102	250	250	5029480.0	5041058.0	5045362.0	5041410.0	5043698.0	5041458.0	5039992.0	5039146.0	7.99346673	35.1671866	6.0	4.0	14-12-23 13:34:38.726561
20.498	0.104	250	250	5343522.0	5355730.0	5360307.0	5356171.0	5358652.0	5356197.0	5354690.0	5353741.0	8.49260709	35.2374598	6.0	4.0	14-12-23 13:34:45.900579
20.999	0.107	250	250	5657784.0	5670663.0	5675544.0	5671219.0	5673904.0	5671215.0	5669639.0	5668609.0	8.99229631	35.2621581	6.0	4.0	14-12-23 13:34:53.058284
21.499	0.11	250	250	5971715.0	5985211.0	5990384.0	5985883.0	5988776.0	5985889.0	5984218.0	5983091.0	9.49133723	35.2740498	6.0	4.0	14-12-23 13:35:00.223939
21.999	0.112	250	250	6285687.0	6299815.0	6305263.0	6300608.0	6303603.0	6300537.0	6298817.0	6297579.0	9.99033031	35.2603286	6.0	4.0	14-12-23 13:35:07.397030
