# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.114	0.0	250	250	-7439220.0	-7452958.0	-7460076.0	-7457781.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.8802326	9.9e+37	20.9142125	1713924648.6825063	6	142.0	24-04-24 04:10:48.682569
0.6	0.002	250	250	-7154246.0	-7166815.0	-7173230.0	-7170731.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	-11.3772815	9.9e+37	20.9153624	1713924656.6874623	6	142.0	24-04-24 04:10:56.687526
1.2	0.005	250	250	-6779159.0	-6790962.0	-6797030.0	-6794773.0	-8124580.0	-8115689.0	-8114684.0	-8110624.0	-10.7805562	-1.16080286	20.9398936	1713924664.5349746	6	142.0	24-04-24 04:11:04.535029
1.8	0.008	250	250	-6403211.0	-6414272.0	-6420036.0	-6417959.0	-7673866.0	-7665432.0	-7664512.0	-7660621.0	-10.1828128	-1.09639734	20.9296403	1713924672.3390045	6	142.0	24-04-24 04:11:12.339058
2.401	0.011	250	250	-6026064.0	-6036395.0	-6041837.0	-6039915.0	-7221671.0	-7213672.0	-7212817.0	-7209064.0	-9.58311396	-1.03177352	20.9587712	1713924680.4062672	6	142.0	24-04-24 04:11:20.406322
3.001	0.015	250	250	-5649394.0	-5659019.0	-5664138.0	-5662390.0	-6770287.0	-6762691.0	-6761886.0	-6758421.0	-8.98421427	-0.967290459	20.9443974	1713924688.4217658	6	142.0	24-04-24 04:11:28.421820
3.6	0.018	250	250	-5272842.0	-5281724.0	-5286547.0	-5284975.0	-6319096.0	-6311956.0	-6311229.0	-6307917.0	-8.38555436	-0.902857028	20.8854649	1713924696.255187	6	142.0	24-04-24 04:11:36.255241
4.2	0.021	250	250	-4895983.0	-4904103.0	-4908563.0	-4907229.0	-5867443.0	-5860745.0	-5860111.0	-5856994.0	-7.78634898	-0.838334356	20.8674497	1713924704.3440294	6	142.0	24-04-24 04:11:44.344077
4.8	0.024	250	250	-4519454.0	-4526831.0	-4530973.0	-4529811.0	-5416330.0	-5410057.0	-5409502.0	-5406590.0	-7.18762204	-0.77387769	20.8218368	1713924712.2140243	6	142.0	24-04-24 04:11:52.214078
5.4	0.027	250	250	-4142400.0	-4149021.0	-4152825.0	-4151865.0	-4964498.0	-4958663.0	-4958202.0	-4955438.0	-6.58807638	-0.709324671	20.7721035	1713924720.2407892	6	142.0	24-04-24 04:12:00.240844
6.0	0.03	250	250	-3765731.0	-3771632.0	-3775107.0	-3774329.0	-4513259.0	-4507840.0	-4507432.0	-4504917.0	-5.98925226	-0.64486349	20.7289821	1713924728.3009236	6	142.0	24-04-24 04:12:08.300977
6.6	0.033	250	250	-3388659.0	-3393813.0	-3396957.0	-3396374.0	-4061332.0	-4056359.0	-4056014.0	-4053673.0	-5.38975461	-0.580309648	20.7337734	1713924736.107345	6	142.0	24-04-24 04:12:16.107399
7.2	0.036	250	250	-3012246.0	-3016640.0	-3019460.0	-3019079.0	-3610367.0	-3605816.0	-3605563.0	-3603399.0	-4.79117291	-0.515859708	20.7748824	1713924744.1376317	6	142.0	24-04-24 04:12:24.137719
7.8	0.039	250	250	-2634789.0	-2638439.0	-2640957.0	-2640740.0	-3158079.0	-3153948.0	-3153779.0	-3151827.0	-4.19107241	-0.451252905	20.8001803	1713924752.1540236	6	142.0	24-04-24 04:12:32.154076
8.4	0.042	250	250	-2258268.0	-2261189.0	-2263379.0	-2263358.0	-2706985.0	-2703282.0	-2703210.0	-2701436.0	-3.59254183	-0.386817751	20.8224118	1713924760.2042832	6	142.0	24-04-24 04:12:40.204341
8.999	0.045	250	250	-1881854.0	-1884020.0	-1885897.0	-1886066.0	-2255954.0	-2252661.0	-2252660.0	-2251107.0	-2.99399547	-0.322376234	20.8469431	1713924768.240427	6	142.0	24-04-24 04:12:48.240481
9.599	0.048	250	250	-1504928.0	-1506355.0	-1507905.0	-1508263.0	-1804254.0	-1801389.0	-1801457.0	-1800074.0	-2.3947417	-0.257846299	20.8839317	1713924776.0917614	6	142.0	24-04-24 04:12:56.091817
10.199	0.051	250	250	-1127756.0	-1128443.0	-1129658.0	-1130216.0	-1352319.0	-1349881.0	-1350032.0	-1348843.0	-1.7951373	-0.193301662	20.9258073	1713924784.1237152	6	142.0	24-04-24 04:13:04.123771
10.8	0.054	250	250	-750647.6	-750592.0	-751495.7	-752231.3	-900429.7	-898421.0	-898656.4	-897657.8	-1.19547453	-0.128730195	20.935869	1713924792.1931813	6	142.0	24-04-24 04:13:12.193241
11.4	0.058	250	250	-373889.1	-373085.1	-373667.6	-374596.1	-448925.8	-447353.3	-447682.4	-446859.4	-0.596416594	-0.0642265696	21.0017968	1713924800.0465715	6	142.0	24-04-24 04:13:20.046632
12.0	0.061	250	250	3002.056	4541.42	4284.176	3172.672	2698.376	3832.092	3430.424	4055.832	0.00280299047	0.000296521442	21.0239325	1713924808.1284347	6	142.0	24-04-24 04:13:28.128494
12.6	0.064	250	250	379606.9	381886.9	381950.3	380660.8	454004.2	454699.7	454228.5	454655.9	0.601615603	0.0647684036	21.0250824	1713924815.957295	6	142.0	24-04-24 04:13:35.957356
13.2	0.067	250	250	756710.5	759726.1	760120.9	758648.3	905894.4	906165.6	905614.2	905851.0	1.20120333	0.129324556	20.9897228	1713924823.7621758	6	142.0	24-04-24 04:13:43.762235
13.799	0.07	250	250	1133147.0	1136901.0	1137618.0	1135957.0	1356995.0	1356840.0	1356197.0	1356246.0	1.7996939	0.193772544	20.9719951	1713924831.5656059	6	142.0	24-04-24 04:13:51.565661
14.399	0.073	250	250	1510033.0	1514528.0	1515569.0	1513720.0	1808602.0	1808013.0	1807309.0	1807154.0	2.39886987	0.258283318	20.9454515	1713924839.4084363	6	142.0	24-04-24 04:13:59.408491
