# keith - ch4, keys - ch3
Keithley V	Keysight V	hvpsu1	hvpsu2	hvpsu3	hvpsu4	Delay	a	b	
62.2455002	49.8122324	26614.0	24614.0	26614.0	24614.0	2.0	26614.0	-2000.0	19-12-23 19:22:59.388412
60.6870744	48.2739017	26614.0	24814.0	26614.0	24814.0	2.0	26614.0	-1800.0	19-12-23 19:23:02.665180
59.1343664	46.9362447	26614.0	25014.0	26614.0	25014.0	2.0	26614.0	-1600.0	19-12-23 19:23:05.941992
57.6098252	46.9362987	26614.0	25214.0	26614.0	25214.0	2.0	26614.0	-1400.0	19-12-23 19:23:09.115102
56.0851497	46.9365281	26614.0	25414.0	26614.0	25414.0	2.0	26614.0	-1200.0	19-12-23 19:23:12.393166
54.5602779	46.9361851	26614.0	25614.0	26614.0	25614.0	2.0	26614.0	-1000.0	19-12-23 19:23:15.566085
53.0338485	46.9362015	26614.0	25814.0	26614.0	25814.0	2.0	26614.0	-800.0	19-12-23 19:23:18.741880
51.5096778	46.9362008	26614.0	26014.0	26614.0	26014.0	2.0	26614.0	-600.0	19-12-23 19:23:22.017269
49.9856011	46.9363651	26614.0	26214.0	26614.0	26214.0	2.0	26614.0	-400.0	19-12-23 19:23:25.195148
48.461381	46.9362564	26614.0	26414.0	26614.0	26414.0	2.0	26614.0	-200.0	19-12-23 19:23:28.469684
46.9342283	46.9364411	26614.0	26614.0	26614.0	26614.0	2.0	26614.0	0.0	19-12-23 19:23:31.746863
45.4095789	46.9363663	26614.0	26814.0	26614.0	26814.0	2.0	26614.0	200.0	19-12-23 19:23:34.922674
43.8849131	46.9362904	26614.0	27014.0	26614.0	27014.0	2.0	26614.0	400.0	19-12-23 19:23:38.197844
42.3605243	46.9363619	26614.0	27214.0	26614.0	27214.0	2.0	26614.0	600.0	19-12-23 19:23:41.474756
40.8360404	46.9360833	26614.0	27414.0	26614.0	27414.0	2.0	26614.0	800.0	19-12-23 19:23:44.751529
39.3094505	46.9362232	26614.0	27614.0	26614.0	27614.0	2.0	26614.0	1000.0	19-12-23 19:23:47.924590
37.7851102	46.9362068	26614.0	27814.0	26614.0	27814.0	2.0	26614.0	1200.0	19-12-23 19:23:51.037969
36.2607613	46.9363492	26614.0	28014.0	26614.0	28014.0	2.0	26614.0	1400.0	19-12-23 19:23:54.274607
35.1590445	46.9423854	26614.0	28214.0	26614.0	28214.0	2.0	26614.0	1600.0	19-12-23 19:23:57.449024
35.1915049	46.9752488	26614.0	28414.0	26614.0	28414.0	2.0	26614.0	1800.0	19-12-23 19:24:00.562137
35.2246748	47.0071749	26614.0	28614.0	26614.0	28614.0	2.0	26614.0	2000.0	19-12-23 19:24:03.798424
