# 
VDC	Voltage 1	Current 1	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	Delay	
11.9646275	23.999	0.122	10.88106	7486882.0	6877405.0	7488509.0	11.88213	6879431.0	7480125.0	7478388.0	0.0	11-12-23 12:46:06.901419
11.9646583	24.0	0.122	10.88124	7486866.0	6877408.0	7488524.0	11.88225	6879606.0	7480114.0	7478340.0	0.0	11-12-23 12:46:07.477702
11.9646915	24.0	0.122	10.88116	7486878.0	6877414.0	7488485.0	11.88238	6879663.0	7480118.0	7478368.0	0.0	11-12-23 12:46:08.089267
11.9647357	24.0	0.122	10.88115	7486886.0	6877417.0	7488519.0	11.88224	6879728.0	7480129.0	7478350.0	0.0	11-12-23 12:46:08.707591
11.9647508	24.0	0.122	10.88139	7486898.0	6877453.0	7488516.0	11.88242	6879805.0	7480147.0	7478400.0	0.0	11-12-23 12:46:09.250472
11.9647423	24.0	0.122	10.88136	7486865.0	6877435.0	7488500.0	11.88226	6879818.0	7480133.0	7478352.0	0.0	11-12-23 12:46:09.779755
11.9647566	24.0	0.122	10.88115	7486840.0	6877386.0	7488470.0	11.88202	6879829.0	7480075.0	7478301.0	0.0	11-12-23 12:46:10.305058
11.9647667	24.0	0.122	10.88139	7486858.0	6877436.0	7488498.0	11.88202	6879846.0	7480031.0	7478226.0	0.0	11-12-23 12:46:10.827183
11.9648045	24.0	0.122	10.88124	7486835.0	6877450.0	7488497.0	11.88195	6879899.0	7479998.0	7478187.0	0.0	11-12-23 12:46:11.350104
11.9648019	24.0	0.122	10.88142	7486858.0	6877453.0	7488506.0	11.88212	6880010.0	7479974.0	7478177.0	0.0	11-12-23 12:46:11.873696
11.9647986	24.0	0.122	10.88128	7486844.0	6877462.0	7488478.0	11.88213	6880063.0	7479947.0	7478170.0	0.0	11-12-23 12:46:12.440971
11.9648388	24.0	0.122	10.88159	7486850.0	6877460.0	7488485.0	11.88209	6880143.0	7479902.0	7478123.0	0.0	11-12-23 12:46:12.968257
11.9648724	24.0	0.122	10.8815	7486869.0	6877531.0	7488506.0	11.88213	6880152.0	7479900.0	7478054.0	0.0	11-12-23 12:46:13.517875
11.9648855	24.0	0.122	10.88159	7486878.0	6877509.0	7488506.0	11.88206	6880229.0	7479902.0	7478007.0	0.0	11-12-23 12:46:14.162482
11.964856	24.0	0.122	10.88182	7486875.0	6877505.0	7488493.0	11.88192	6880353.0	7479851.0	7477974.0	0.0	11-12-23 12:46:14.756138
11.9648937	24.0	0.122	10.88146	7486846.0	6877526.0	7488477.0	11.88179	6880375.0	7479813.0	7477912.0	0.0	11-12-23 12:46:15.465714
11.964884	24.0	0.122	10.88144	7486847.0	6877494.0	7488462.0	11.88192	6880410.0	7479772.0	7477866.0	0.0	11-12-23 12:46:16.006843
11.964906	24.0	0.122	10.8815	7486818.0	6877514.0	7488476.0	11.88183	6880544.0	7479742.0	7477839.0	0.0	11-12-23 12:46:16.563885
11.9649097	24.0	0.122	10.88129	7486818.0	6877584.0	7488472.0	11.88175	6880658.0	7479727.0	7477812.0	0.0	11-12-23 12:46:17.087944
11.9648851	24.0	0.122	10.88151	7486859.0	6877577.0	7488502.0	11.88176	6880725.0	7479686.0	7477809.0	0.0	11-12-23 12:46:17.612402
11.9648644	24.0	0.122	10.88164	7486842.0	6877502.0	7488489.0	11.8816	6880767.0	7479630.0	7477729.0	0.0	11-12-23 12:46:18.228908
11.9648742	24.0	0.122	10.88134	7486829.0	6877535.0	7488466.0	11.88153	6880842.0	7479548.0	7477689.0	0.0	11-12-23 12:46:18.850311
11.9649239	24.0	0.122	10.88152	7486858.0	6877574.0	7488483.0	11.88161	6880926.0	7479582.0	7477678.0	0.0	11-12-23 12:46:19.456138
11.9649019	24.0	0.122	10.88142	7486831.0	6877514.0	7488458.0	11.88158	6880998.0	7479521.0	7477608.0	0.0	11-12-23 12:46:20.049188
11.9649337	24.0	0.122	10.88129	7486824.0	6877556.0	7488486.0	11.88152	6881031.0	7479524.0	7477584.0	0.0	11-12-23 12:46:20.575338
11.9649637	24.0	0.122	10.88141	7486828.0	6877634.0	7488506.0	11.88133	6881069.0	7479491.0	7477562.0	0.0	11-12-23 12:46:21.108658
11.9649658	24.0	0.122	10.88151	7486844.0	6877602.0	7488497.0	11.88141	6881114.0	7479492.0	7477507.0	0.0	11-12-23 12:46:21.633560
11.9649289	23.999	0.122	10.88154	7486858.0	6877628.0	7488497.0	11.88136	6881216.0	7479478.0	7477514.0	0.0	11-12-23 12:46:22.222067
11.964919	23.999	0.122	10.88146	7486797.0	6877604.0	7488470.0	11.88134	6881314.0	7479411.0	7477452.0	0.0	11-12-23 12:46:22.836524
11.9649289	24.0	0.122	10.88165	7486866.0	6877690.0	7488498.0	11.88129	6881455.0	7479366.0	7477444.0	0.0	11-12-23 12:46:23.453613
11.9649577	24.0	0.122	10.88148	7486818.0	6877664.0	7488462.0	11.88124	6881479.0	7479366.0	7477376.0	0.0	11-12-23 12:46:24.065082
11.9649266	24.0	0.122	10.88141	7486779.0	6877682.0	7488454.0	11.88123	6881651.0	7479345.0	7477352.0	0.0	11-12-23 12:46:24.871351
11.964977	24.0	0.122	10.88148	7486818.0	6877676.0	7488461.0	11.88117	6881706.0	7479282.0	7477311.0	0.0	11-12-23 12:46:25.509120
11.9649361	24.0	0.122	10.88169	7486821.0	6877646.0	7488448.0	11.88113	6881760.0	7479250.0	7477266.0	0.0	11-12-23 12:46:26.112031
11.9649457	24.0	0.122	10.88146	7486791.0	6877661.0	7488412.0	11.88115	6881858.0	7479246.0	7477253.0	0.0	11-12-23 12:46:26.659476
11.9649486	24.0	0.122	10.88162	7486794.0	6877679.0	7488439.0	11.88106	6881898.0	7479193.0	7477206.0	0.0	11-12-23 12:46:27.182461
11.9649318	24.0	0.122	10.88146	7486826.0	6877684.0	7488460.0	11.88106	6881982.0	7479168.0	7477149.0	0.0	11-12-23 12:46:27.707160
11.9649095	23.999	0.122	10.88158	7486822.0	6877746.0	7488481.0	11.88103	6882020.0	7479157.0	7477150.0	0.0	11-12-23 12:46:28.231452
11.9649198	24.0	0.122	10.88172	7486818.0	6877730.0	7488456.0	11.881	6882142.0	7479126.0	7477130.0	0.0	11-12-23 12:46:28.783999
11.9649713	24.0	0.122	10.88171	7486778.0	6877746.0	7488456.0	11.88097	6882226.0	7479051.0	7477054.0	0.0	11-12-23 12:46:29.322852
11.9649814	24.0	0.122	10.88168	7486778.0	6877735.0	7488439.0	11.88079	6882326.0	7479083.0	7477018.0	0.0	11-12-23 12:46:29.903481
11.9649562	23.999	0.122	10.88168	7486800.0	6877758.0	7488453.0	11.881	6882417.0	7479078.0	7477034.0	0.0	11-12-23 12:46:30.516798
11.9650372	23.999	0.122	10.8817	7486798.0	6877720.0	7488460.0	11.88101	6882542.0	7479060.0	7477035.0	0.0	11-12-23 12:46:31.053613
11.9650774	24.0	0.122	10.88184	7486774.0	6877738.0	7488442.0	11.88117	6882702.0	7479114.0	7477092.0	0.0	11-12-23 12:46:31.612800
11.9650943	23.999	0.122	10.88186	7486820.0	6877715.0	7488466.0	11.88118	6882725.0	7479178.0	7477129.0	0.0	11-12-23 12:46:32.135388
11.9650949	23.999	0.122	10.88167	7486810.0	6877751.0	7488471.0	11.88103	6882744.0	7479110.0	7477090.0	0.0	11-12-23 12:46:32.659601
11.9650977	24.0	0.122	10.88159	7486799.0	6877750.0	7488396.0	11.88107	6882822.0	7479116.0	7477061.0	0.0	11-12-23 12:46:33.280002
11.9650934	23.999	0.122	10.88149	7486768.0	6877701.0	7488390.0	11.88092	6882919.0	7479075.0	7477050.0	0.0	11-12-23 12:46:33.824684
11.9650578	23.999	0.122	10.8816	7486778.0	6877744.0	7488411.0	11.88101	6882873.0	7479037.0	7477006.0	0.0	11-12-23 12:46:34.410157
11.9650247	23.999	0.122	10.88186	7486796.0	6877772.0	7488389.0	11.88094	6883050.0	7479045.0	7477023.0	0.0	11-12-23 12:46:34.978485
11.9650365	23.999	0.122	10.88165	7486793.0	6877730.0	7488379.0	11.88085	6883126.0	7479011.0	7476992.0	0.0	11-12-23 12:46:35.544953
11.9650528	23.999	0.122	10.88176	7486776.0	6877749.0	7488375.0	11.88085	6883154.0	7479018.0	7476985.0	0.0	11-12-23 12:46:36.102675
11.9650551	24.0	0.122	10.88183	7486766.0	6877767.0	7488358.0	11.88084	6883156.0	7478966.0	7476940.0	0.0	11-12-23 12:46:36.649100
11.9650661	24.0	0.122	10.88183	7486789.0	6877798.0	7488398.0	11.88087	6883282.0	7479010.0	7476973.0	0.0	11-12-23 12:46:37.259185
11.9650435	23.999	0.122	10.88196	7486810.0	6877778.0	7488388.0	11.88086	6883397.0	7478950.0	7476931.0	0.0	11-12-23 12:46:37.810739
11.965007	23.999	0.122	10.88183	7486812.0	6877838.0	7488401.0	11.88085	6883455.0	7478906.0	7476890.0	0.0	11-12-23 12:46:38.504339
11.9650267	23.999	0.122	10.88194	7486795.0	6877799.0	7488379.0	11.88071	6883576.0	7478855.0	7476880.0	0.0	11-12-23 12:46:39.042075
11.9650095	23.999	0.122	10.88174	7486804.0	6877864.0	7488393.0	11.88061	6883634.0	7478836.0	7476840.0	0.0	11-12-23 12:46:39.630345
11.9649796	23.999	0.122	10.88199	7486770.0	6877832.0	7488346.0	11.88074	6883708.0	7478817.0	7476800.0	0.0	11-12-23 12:46:40.245841
11.964969	23.999	0.122	10.88171	7486780.0	6877806.0	7488376.0	11.8808	6883806.0	7478849.0	7476860.0	0.0	11-12-23 12:46:40.768183
11.9649155	23.999	0.122	10.88182	7486773.0	6877856.0	7488365.0	11.88071	6883878.0	7478799.0	7476802.0	0.0	11-12-23 12:46:41.371624
11.9649576	24.0	0.122	10.88168	7486785.0	6877862.0	7488379.0	11.88057	6883935.0	7478791.0	7476794.0	0.0	11-12-23 12:46:41.898124
11.965	23.999	0.122	10.88177	7486754.0	6877813.0	7488350.0	11.88064	6883994.0	7478782.0	7476793.0	0.0	11-12-23 12:46:42.423192
11.9650179	23.999	0.122	10.88181	7486816.0	6877853.0	7488345.0	11.88062	6884052.0	7478778.0	7476798.0	0.0	11-12-23 12:46:42.946289
11.9650074	23.999	0.122	10.882	7486762.0	6877858.0	7488338.0	11.88068	6884145.0	7478755.0	7476770.0	0.0	11-12-23 12:46:43.523298
11.965017	24.0	0.122	10.8819	7486767.0	6877826.0	7488332.0	11.88066	6884150.0	7478724.0	7476739.0	0.0	11-12-23 12:46:44.158343
11.965029	23.999	0.122	10.88186	7486776.0	6877818.0	7488340.0	11.8806	6884354.0	7478729.0	7476730.0	0.0	11-12-23 12:46:44.756848
11.9650272	23.999	0.122	10.88204	7486805.0	6877902.0	7488374.0	11.88065	6884422.0	7478708.0	7476717.0	0.0	11-12-23 12:46:45.362717
11.9649961	24.0	0.122	10.88177	7486801.0	6877871.0	7488376.0	11.88064	6884506.0	7478664.0	7476721.0	0.0	11-12-23 12:46:45.887756
11.9649702	24.0	0.122	10.88207	7486766.0	6877917.0	7488354.0	11.88058	6884602.0	7478710.0	7476705.0	0.0	11-12-23 12:46:46.439750
11.9649528	23.999	0.122	10.88179	7486790.0	6877922.0	7488379.0	11.88054	6884650.0	7478671.0	7476699.0	0.0	11-12-23 12:46:46.966862
11.9649172	24.0	0.122	10.88204	7486793.0	6877973.0	7488358.0	11.88055	6884698.0	7478678.0	7476696.0	0.0	11-12-23 12:46:47.516889
11.9649244	23.999	0.122	10.88192	7486743.0	6877889.0	7488340.0	11.8805	6884788.0	7478642.0	7476672.0	0.0	11-12-23 12:46:48.128890
11.9648923	23.999	0.122	10.88212	7486762.0	6877898.0	7488310.0	11.88039	6884810.0	7478654.0	7476663.0	0.0	11-12-23 12:46:48.742661
11.9649313	23.999	0.122	10.88189	7486727.0	6877922.0	7488306.0	11.88035	6884867.0	7478623.0	7476626.0	0.0	11-12-23 12:46:49.314732
11.9649105	23.999	0.122	10.88177	7486767.0	6877966.0	7488328.0	11.8803	6884932.0	7478622.0	7476615.0	0.0	11-12-23 12:46:49.871190
11.9649149	23.999	0.122	10.88167	7486742.0	6877954.0	7488262.0	11.88044	6885018.0	7478598.0	7476622.0	0.0	11-12-23 12:46:50.486666
11.9649639	23.999	0.122	10.88193	7486743.0	6877950.0	7488278.0	11.88032	6885070.0	7478558.0	7476618.0	0.0	11-12-23 12:46:51.100131
11.9649151	24.0	0.122	10.8819	7486758.0	6878021.0	7488315.0	11.88024	6885158.0	7478530.0	7476558.0	0.0	11-12-23 12:46:51.648961
11.9648918	24.0	0.122	10.88194	7486771.0	6878034.0	7488320.0	11.88021	6885216.0	7478534.0	7476547.0	0.0	11-12-23 12:46:52.172569
11.9648668	24.0	0.122	10.88194	7486738.0	6877989.0	7488314.0	11.88025	6885230.0	7478534.0	7476548.0	0.0	11-12-23 12:46:52.698511
11.9648512	24.0	0.122	10.88174	7486718.0	6878018.0	7488313.0	11.88023	6885350.0	7478484.0	7476518.0	0.0	11-12-23 12:46:53.252975
11.9648353	24.0	0.122	10.88169	7486756.0	6878055.0	7488324.0	11.88013	6885379.0	7478489.0	7476545.0	0.0	11-12-23 12:46:53.779415
11.9648367	24.0	0.122	10.88181	7486725.0	6878081.0	7488313.0	11.88012	6885469.0	7478479.0	7476515.0	0.0	11-12-23 12:46:54.582088
11.9648291	24.0	0.122	10.88203	7486743.0	6878106.0	7488278.0	11.88017	6885498.0	7478455.0	7476479.0	0.0	11-12-23 12:46:55.105343
11.9647879	24.0	0.122	10.88196	7486760.0	6878093.0	7488298.0	11.8801	6885626.0	7478474.0	7476496.0	0.0	11-12-23 12:46:55.630565
11.9647735	24.0	0.122	10.88167	7486746.0	6878146.0	7488292.0	11.88017	6885701.0	7478451.0	7476519.0	0.0	11-12-23 12:46:56.171268
11.9647957	24.0	0.122	10.88162	7486739.0	6878064.0	7488282.0	11.8802	6885704.0	7478450.0	7476482.0	0.0	11-12-23 12:46:56.697927
11.9647698	24.0	0.122	10.8817	7486740.0	6878088.0	7488291.0	11.88016	6885726.0	7478409.0	7476432.0	0.0	11-12-23 12:46:57.241945
11.964755	23.999	0.122	10.88175	7486760.0	6878029.0	7488271.0	11.88007	6885767.0	7478387.0	7476422.0	0.0	11-12-23 12:46:57.767522
11.9647612	24.0	0.122	10.88164	7486702.0	6878023.0	7488227.0	11.88002	6885919.0	7478353.0	7476405.0	0.0	11-12-23 12:46:58.390247
11.9647694	24.0	0.122	10.88175	7486758.0	6878026.0	7488284.0	11.87996	6885991.0	7478374.0	7476380.0	0.0	11-12-23 12:46:59.115025
11.9647202	24.0	0.122	10.88191	7486738.0	6878102.0	7488246.0	11.88011	6886000.0	7478358.0	7476367.0	0.0	11-12-23 12:46:59.639971
11.9647268	24.0	0.122	10.88185	7486746.0	6878155.0	7488282.0	11.87991	6886112.0	7478294.0	7476331.0	0.0	11-12-23 12:47:00.315002
11.9647385	24.0	0.122	10.88191	7486722.0	6878093.0	7488259.0	11.88001	6886151.0	7478318.0	7476364.0	0.0	11-12-23 12:47:00.929937
11.9647347	24.0	0.122	10.8814	7486724.0	6878130.0	7488270.0	11.87992	6886173.0	7478322.0	7476319.0	0.0	11-12-23 12:47:01.454699
11.9647189	23.999	0.122	10.88172	7486754.0	6878153.0	7488277.0	11.8799	6886298.0	7478290.0	7476318.0	0.0	11-12-23 12:47:01.977061
11.9647088	23.999	0.122	10.88176	7486774.0	6878179.0	7488280.0	11.8799	6886350.0	7478337.0	7476336.0	0.0	11-12-23 12:47:02.499881
11.9647437	23.999	0.122	10.88183	7486770.0	6878172.0	7488293.0	11.87989	6886359.0	7478302.0	7476326.0	0.0	11-12-23 12:47:03.025277
11.9647093	23.999	0.122	10.88171	7486736.0	6878138.0	7488251.0	11.87989	6886382.0	7478300.0	7476300.0	0.0	11-12-23 12:47:03.551640
11.9646759	23.999	0.122	10.88177	7486705.0	6878133.0	7488263.0	11.87991	6886478.0	7478251.0	7476301.0	0.0	11-12-23 12:47:04.130700
11.9646589	23.999	0.122	10.88171	7486710.0	6878136.0	7488263.0	11.87981	6886491.0	7478226.0	7476258.0	0.0	11-12-23 12:47:04.725547
11.9646657	23.999	0.122	10.88175	7486725.0	6878181.0	7488247.0	11.87986	6886593.0	7478201.0	7476257.0	0.0	11-12-23 12:47:05.435716
11.9646591	23.999	0.122	10.88191	7486713.0	6878185.0	7488223.0	11.87989	6886562.0	7478189.0	7476214.0	0.0	11-12-23 12:47:06.048918
11.9646745	24.0	0.122	10.88178	7486727.0	6878212.0	7488221.0	11.87981	6886702.0	7478188.0	7476233.0	0.0	11-12-23 12:47:06.572792
11.9646611	24.0	0.122	10.88197	7486707.0	6878197.0	7488202.0	11.87965	6886672.0	7478158.0	7476154.0	0.0	11-12-23 12:47:07.098886
11.9646276	23.999	0.122	10.88197	7486700.0	6878240.0	7488199.0	11.8797	6886794.0	7478150.0	7476176.0	0.0	11-12-23 12:47:07.623917
11.9646216	24.0	0.122	10.88201	7486724.0	6878278.0	7488195.0	11.87983	6886813.0	7478141.0	7476176.0	0.0	11-12-23 12:47:08.199528
11.9646111	24.0	0.122	10.88182	7486698.0	6878263.0	7488170.0	11.87987	6886916.0	7478091.0	7476150.0	0.0	11-12-23 12:47:08.722021
11.9645602	23.999	0.122	10.88223	7486679.0	6878266.0	7488211.0	11.87984	6886982.0	7478113.0	7476195.0	0.0	11-12-23 12:47:09.246285
11.9646041	23.999	0.122	10.88219	7486734.0	6878346.0	7488222.0	11.87983	6886993.0	7478118.0	7476192.0	0.0	11-12-23 12:47:09.837077
11.9645904	24.0	0.122	10.88204	7486745.0	6878338.0	7488229.0	11.87968	6886977.0	7478102.0	7476185.0	0.0	11-12-23 12:47:10.391665
11.9645731	23.999	0.122	10.88207	7486703.0	6878331.0	7488205.0	11.87974	6887109.0	7478100.0	7476195.0	0.0	11-12-23 12:47:10.925345
11.9645961	24.0	0.122	10.88193	7486708.0	6878330.0	7488210.0	11.87973	6887145.0	7478080.0	7476191.0	0.0	11-12-23 12:47:11.450110
11.964556	24.0	0.122	10.88214	7486694.0	6878364.0	7488189.0	11.87962	6887200.0	7478090.0	7476181.0	0.0	11-12-23 12:47:11.975630
11.9645415	24.0	0.122	10.88229	7486697.0	6878367.0	7488197.0	11.8796	6887277.0	7478026.0	7476113.0	0.0	11-12-23 12:47:12.604440
11.96451	23.999	0.122	10.88215	7486702.0	6878347.0	7488171.0	11.87962	6887324.0	7477942.0	7476022.0	0.0	11-12-23 12:47:13.322799
11.9644814	23.999	0.123	10.88235	7486735.0	6878404.0	7488175.0	11.87946	6887490.0	7478011.0	7476097.0	0.0	11-12-23 12:47:14.023150
11.9644299	23.999	0.123	10.88245	7486719.0	6878391.0	7488159.0	11.87956	6887499.0	7478022.0	7476078.0	0.0	11-12-23 12:47:14.656043
11.9643779	23.999	0.123	10.88219	7486704.0	6878370.0	7488178.0	11.87956	6887570.0	7477976.0	7476054.0	0.0	11-12-23 12:47:15.370131
11.9643694	23.999	0.123	10.88224	7486669.0	6878412.0	7488166.0	11.87945	6887576.0	7477953.0	7476022.0	0.0	11-12-23 12:47:15.984132
11.9643627	23.999	0.123	10.88242	7486676.0	6878366.0	7488133.0	11.87951	6887703.0	7477940.0	7476029.0	0.0	11-12-23 12:47:16.611220
11.9643434	23.999	0.123	10.88232	7486662.0	6878400.0	7488161.0	11.87954	6887769.0	7477950.0	7476026.0	0.0	11-12-23 12:47:17.169371
11.9643324	23.999	0.123	10.88237	7486620.0	6878374.0	7488158.0	11.87942	6887713.0	7477930.0	7476005.0	0.0	11-12-23 12:47:17.691461
11.9643452	23.999	0.123	10.8822	7486661.0	6878473.0	7488155.0	11.87943	6887847.0	7477946.0	7475974.0	0.0	11-12-23 12:47:18.235290
11.9643133	23.999	0.123	10.88223	7486629.0	6878491.0	7488122.0	11.87949	6887879.0	7477936.0	7476016.0	0.0	11-12-23 12:47:18.849637
11.9643373	23.999	0.123	10.8824	7486629.0	6878458.0	7488136.0	11.87941	6887934.0	7477930.0	7476021.0	0.0	11-12-23 12:47:19.387863
11.9643217	23.999	0.123	10.88258	7486670.0	6878533.0	7488153.0	11.87949	6887890.0	7477947.0	7476025.0	0.0	11-12-23 12:47:19.995764
11.9643336	23.999	0.123	10.88243	7486655.0	6878536.0	7488154.0	11.87957	6887962.0	7477950.0	7476040.0	0.0	11-12-23 12:47:20.521033
11.9643472	23.999	0.123	10.88254	7486680.0	6878573.0	7488141.0	11.87942	6887972.0	7477952.0	7476058.0	0.0	11-12-23 12:47:21.068794
11.9643236	23.999	0.123	10.88252	7486662.0	6878578.0	7488133.0	11.87955	6888075.0	7477981.0	7476116.0	0.0	11-12-23 12:47:21.590818
11.9643066	23.999	0.123	10.88255	7486642.0	6878504.0	7488093.0	11.87939	6888013.0	7477961.0	7476066.0	0.0	11-12-23 12:47:22.147272
11.9643332	23.999	0.123	10.88246	7486620.0	6878574.0	7488118.0	11.87946	6888019.0	7477976.0	7476103.0	0.0	11-12-23 12:47:22.843523
11.9643	23.999	0.123	10.88258	7486648.0	6878568.0	7488118.0	11.87943	6888003.0	7478003.0	7476114.0	0.0	11-12-23 12:47:23.458293
11.9643005	23.999	0.123	10.88244	7486642.0	6878510.0	7488082.0	11.87943	6888047.0	7477982.0	7476118.0	0.0	11-12-23 12:47:24.051906
11.9642648	23.999	0.123	10.88246	7486657.0	6878595.0	7488119.0	11.87953	6888070.0	7478035.0	7476158.0	0.0	11-12-23 12:47:24.704081
