# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
5.999	0.03	250	250	21.3417851	1714466169.1616178	-5.98892014	-3765315.0	-3771203.0	-3774689.0	-3773921.0	-0.645072612	-4514660.0	-4509234.0	-4508780.0	-4506342.0	20	501.0049500495005	30-04-24 10:36:15.603038
6.599	0.033	250	250	21.5676454	1714466195.6611295	-5.3893278	-3388208.0	-3393369.0	-3396509.0	-3395960.0	-0.580500033	-4062660.0	-4057639.0	-4057314.0	-4055023.0	20	501.0049500495005	30-04-24 10:36:42.102272
7.199	0.036	250	250	21.719241	1714466222.1597543	-4.79060664	-3011642.0	-3016068.0	-3018908.0	-3018505.0	-0.51602575	-3611366.0	-3606778.0	-3606560.0	-3604451.0	20	501.0049500495005	30-04-24 10:37:08.601397
7.799	0.039	250	250	21.8926849	1714466248.6589856	-4.19046017	-2634197.0	-2637841.0	-2640359.0	-2640157.0	-0.451386651	-3158877.0	-3154714.0	-3154584.0	-3152644.0	20	501.0049500495005	30-04-24 10:37:35.100044
8.399	0.042	250	250	22.029236	1714466275.15969	-3.59180923	-2257682.0	-2260590.0	-2262777.0	-2262768.0	-0.386905764	-2707529.0	-2703809.0	-2703742.0	-2702011.0	20	501.0049500495005	30-04-24 10:38:01.601667
8.998	0.045	250	250	22.1785318	1714466301.658901	-2.99334317	-1881273.0	-1883438.0	-1885301.0	-1885472.0	-0.322428384	-2256229.0	-2252930.0	-2252948.0	-2251404.0	20	501.0049500495005	30-04-24 10:38:28.106419
9.598	0.049	250	250	22.3693201	1714466328.1589246	-2.39399837	-1504323.0	-1505743.0	-1507294.0	-1507656.0	-0.257874302	-1804346.0	-1801479.0	-1801558.0	-1800210.0	20	501.0049500495005	30-04-24 10:38:54.601099
10.199	0.052	250	250	22.4709907	1714466354.637632	-1.79448021	-1127260.0	-1127943.0	-1129165.0	-1129716.0	-0.19329558	-1352327.0	-1349882.0	-1350038.0	-1348905.0	20	501.0049500495005	30-04-24 10:39:21.079495
10.799	0.055	250	250	22.6438596	1714466381.118149	-1.19459065	-749984.1	-749923.1	-750816.5	-751566.8	-0.128676728	-900005.7	-898013.2	-898242.8	-897291.9	20	501.0049500495005	30-04-24 10:39:47.558632
11.399	0.058	250	250	22.6890892	1714466407.5962877	-0.595719702	-373344.8	-372543.8	-373117.4	-374057.0	-0.0641632251	-448440.9	-446872.7	-447203.0	-446413.1	20	501.0049500495005	30-04-24 10:40:14.037463
11.999	0.061	250	250	22.5648996	1714466434.0748227	0.00357610485	3573.36	5120.036	4868.26	3741.396	0.00039406079	3373.956	4513.804	4111.232	4718.272	20	501.0049500495005	30-04-24 10:40:40.517356
12.598	0.064	250	250	22.5268569	1714466460.559189	0.602456461	380201.8	382486.3	382554.8	381245.4	0.0649095793	454959.5	455684.7	455207.5	455612.4	20	501.0049500495005	30-04-24 10:41:06.999766
13.199	0.067	250	250	22.4688826	1714466487.0378213	1.20196863	757247.0	760273.0	760670.5	759177.1	0.129471704	906889.0	907144.1	906614.3	906842.5	20	501.0049500495005	30-04-24 10:41:33.478634
13.798	0.07	250	250	22.3033922	1714466513.5152755	1.80063691	1133790.0	1137548.0	1138271.0	1136591.0	0.193953648	1358257.0	1358052.0	1357449.0	1357498.0	20	501.0049500495005	30-04-24 10:41:59.955113
14.398	0.073	250	250	22.1083877	1714466539.99262	2.39967538	1510574.0	1515087.0	1516138.0	1514259.0	0.258495791	1810008.0	1809440.0	1808743.0	1808578.0	20	501.0049500495005	30-04-24 10:42:26.433381
14.998	0.076	250	250	21.7661955	1714466566.470932	2.9986534	1887277.0	1892517.0	1893896.0	1891823.0	0.322992227	2261470.0	2260393.0	2259674.0	2259323.0	20	501.0049500495005	30-04-24 10:42:52.911859
15.598	0.079	250	250	21.5095752	1714466592.9622412	3.59857037	2264609.0	2270601.0	2272291.0	2270049.0	0.387596312	2713744.0	2712284.0	2711413.0	2710913.0	20	501.0049500495005	30-04-24 10:43:19.403087
16.198	0.083	250	250	21.2717368	1714466619.440503	4.19790441	2641561.0	2648293.0	2650338.0	2647884.0	0.452145543	3165565.0	3163649.0	3162764.0	3162062.0	20	501.0049500495005	30-04-24 10:43:45.880968
16.798	0.086	250	250	21.1609627	1714466645.9182944	4.79665606	3018156.0	3025650.0	3027988.0	3025368.0	0.516619779	3616935.0	3614602.0	3613617.0	3612742.0	20	501.0049500495005	30-04-24 10:44:12.361574
17.398	0.089	250	250	21.3289445	1714466672.399962	5.39575622	3394974.0	3403198.0	3405850.0	3403065.0	0.581127902	4068527.0	4065733.0	4064667.0	4063621.0	20	501.0049500495005	30-04-24 10:44:38.841444
17.998	0.092	250	250	21.4253448	1714466698.878184	5.99499691	3771889.0	3780854.0	3783817.0	3780857.0	0.645643453	4520149.0	4516975.0	4515813.0	4514555.0	20	501.0049500495005	30-04-24 10:45:05.318940
18.598	0.095	250	250	21.5848939	1714466725.3744621	6.59434024	4148853.0	4158555.0	4161893.0	4158692.0	0.710153591	4971726.0	4968146.0	4966898.0	4965430.0	20	501.0049500495005	30-04-24 10:45:31.814630
19.198	0.098	250	250	21.7107126	1714466751.852768	7.19276001	4525273.0	4535718.0	4539373.0	4535990.0	0.774578198	5422682.0	5418672.0	5417362.0	5415711.0	20	501.0049500495005	30-04-24 10:45:58.293578
19.798	0.101	250	250	21.8400768	1714466778.3308167	7.79239473	4902385.0	4913608.0	4917544.0	4913996.0	0.839129204	5874557.0	5870118.0	5868718.0	5866879.0	20	501.0049500495005	30-04-24 10:46:24.773042
20.398	0.105	250	250	21.9657038	1714466804.8085427	8.39159635	5279281.0	5291205.0	5295514.0	5291743.0	0.903634984	6326082.0	6321187.0	6319736.0	6317709.0	20	501.0049500495005	30-04-24 10:46:51.250603
20.998	0.108	250	250	22.1104	1714466831.2868557	8.99028519	5655819.0	5668523.0	5673135.0	5669200.0	0.968036158	6776904.0	6771593.0	6770080.0	6767831.0	20	501.0049500495005	30-04-24 10:47:17.729011
21.598	0.111	250	250	22.2479094	1714466857.7792091	9.58893285	6032344.0	6045763.0	6050718.0	6046565.0	1.0324786	7228025.0	7222301.0	7220674.0	7218286.0	20	501.0049500495005	30-04-24 10:47:44.221204
22.197	0.114	250	250	22.3489093	1714466884.2589362	10.1870152	6408501.0	6422665.0	6427936.0	6423620.0	1.09684558	7678583.0	7672452.0	7670726.0	7668190.0	20	501.0049500495005	30-04-24 10:48:10.699056
22.798	0.117	250	250	22.6411765	1714466910.7368097	10.7858432	6785136.0	6800098.0	6805632.0	6801158.0	1.16125102	8129497.0	8122903.0	8121118.0	8118392.0	20	501.0049500495005	30-04-24 10:48:37.178362
23.398	0.121	250	250	22.7175493	1714466937.2166612	11.3838064	6856878.0	7485600.0	6878100.0	7487152.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	501.0049500495005	30-04-24 10:49:03.648184
23.998	0.124	250	250	22.6933055	1714466963.686222	11.9703806	6848503.0	7485767.0	6869856.0	7487329.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	501.0049500495005	30-04-24 10:49:30.114512
