# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC10	VDC1	temp_pt100	time	Delay	a	
0.022	0.0	250	250	-7453823.0	-7466863.0	-7473375.0	-7470995.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.2351315	1714420930.6073694	20.0	3101.030690306903	29-04-24 22:02:10.607437
0.6	0.003	250	250	-7156098.0	-7168686.0	-7175113.0	-7172675.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	9.9e+37	21.2727908	1714420957.0694728	20.0	3101.030690306903	29-04-24 22:02:37.069496
1.2	0.006	250	250	-6779607.0	-6791495.0	-6797552.0	-6795246.0	-8124385.0	-8115506.0	-8114423.0	-8110524.0	9.9e+37	9.9e+37	21.3962139	1714420983.5360372	20.0	3101.030690306903	29-04-24 22:03:03.536105
1.799	0.009	250	250	-6403191.0	-6414288.0	-6420049.0	-6417947.0	-7673692.0	-7665233.0	-7664294.0	-7660472.0	9.9e+37	9.9e+37	21.5587336	1714421009.9935813	20.0	3101.030690306903	29-04-24 22:03:29.993847
2.4	0.012	250	250	-6025790.0	-6036176.0	-6041587.0	-6039688.0	-7222295.0	-7214254.0	-7213403.0	-7209809.0	9.9e+37	9.9e+37	21.7408976	1714421036.4624126	20.0	3101.030690306903	29-04-24 22:03:56.462482
3.0	0.015	250	250	-5649049.0	-5658664.0	-5663774.0	-5662042.0	-6771516.0	-6763899.0	-6763032.0	-6759746.0	9.9e+37	9.9e+37	21.8378728	1714421062.9180307	20.0	3101.030690306903	29-04-24 22:04:22.918099
3.6	0.018	250	250	-5272477.0	-5281377.0	-5286132.0	-5284627.0	-6320383.0	-6313236.0	-6312457.0	-6309310.0	9.9e+37	9.9e+37	22.0361354	1714421089.370289	20.0	3101.030690306903	29-04-24 22:04:49.370357
4.2	0.021	250	250	-4895469.0	-4903625.0	-4908082.0	-4906746.0	-5868901.0	-5862176.0	-5861565.0	-5858494.0	9.9e+37	9.9e+37	22.1608042	1714421115.826086	20.0	3101.030690306903	29-04-24 22:05:15.826151
4.799	0.024	250	250	-4518916.0	-4526334.0	-4530445.0	-4529303.0	-5418138.0	-5411835.0	-5411251.0	-5408466.0	9.9e+37	9.9e+37	22.2481969	1714421142.2802002	20.0	3101.030690306903	29-04-24 22:05:42.280268
5.399	0.027	250	250	-4141834.0	-4148499.0	-4152282.0	-4151342.0	-4966224.0	-4960296.0	-4959819.0	-4957193.0	9.9e+37	9.9e+37	22.5254195	1714421168.7363596	20.0	3101.030690306903	29-04-24 22:06:08.736429
5.999	0.03	250	250	-3765184.0	-3771084.0	-3774581.0	-3773823.0	-4514839.0	-4509354.0	-4508955.0	-4506517.0	9.9e+37	9.9e+37	22.7231072	1714421195.2088335	20.0	3101.030690306903	29-04-24 22:06:35.208904
6.599	0.033	250	250	-3388156.0	-3393312.0	-3396458.0	-3395888.0	-4063024.0	-4058004.0	-4057652.0	-4055435.0	9.9e+37	9.9e+37	22.7583709	1714421221.6674323	20.0	3101.030690306903	29-04-24 22:07:01.667694
7.199	0.036	250	250	-3011555.0	-3015971.0	-3018813.0	-3018419.0	-3611643.0	-3607061.0	-3606799.0	-3604716.0	9.9e+37	9.9e+37	22.7287609	1714421248.1247082	20.0	3101.030690306903	29-04-24 22:07:28.124777
7.8	0.039	250	250	-2634139.0	-2637807.0	-2640327.0	-2640108.0	-3159261.0	-3155089.0	-3154916.0	-3153032.0	9.9e+37	9.9e+37	22.5324148	1714421274.578021	20.0	3101.030690306903	29-04-24 22:07:54.578088
8.399	0.042	250	250	-2257658.0	-2260575.0	-2262756.0	-2262757.0	-2707925.0	-2704196.0	-2704084.0	-2702379.0	9.9e+37	9.9e+37	22.3826398	1714421301.034223	20.0	3101.030690306903	29-04-24 22:08:21.034289
8.998	0.045	250	250	-1881126.0	-1883306.0	-1885170.0	-1885353.0	-2256473.0	-2253150.0	-2253120.0	-2251620.0	9.9e+37	9.9e+37	22.2880602	1714421327.4926472	20.0	3101.030690306903	29-04-24 22:08:47.492716
9.598	0.049	250	250	-1504218.0	-1505649.0	-1507186.0	-1507551.0	-1804523.0	-1801657.0	-1801731.0	-1800366.0	9.9e+37	9.9e+37	22.0994759	1714421353.949144	20.0	3101.030690306903	29-04-24 22:09:13.949214
10.199	0.052	250	250	-1127137.0	-1127821.0	-1129035.0	-1129597.0	-1352413.0	-1349983.0	-1350094.0	-1348983.0	9.9e+37	9.9e+37	21.8828149	1714421380.4036322	20.0	3101.030690306903	29-04-24 22:09:40.403699
10.799	0.055	250	250	-749913.4	-749849.6	-750734.0	-751484.9	-900076.7	-898050.7	-898287.7	-897323.7	9.9e+37	9.9e+37	21.7101376	1714421406.8550146	20.0	3101.030690306903	29-04-24 22:10:06.855091
11.399	0.058	250	250	-373239.5	-372426.1	-372997.3	-373945.9	-448442.5	-446863.2	-447159.5	-446347.1	9.9e+37	9.9e+37	21.4413476	1714421433.3100502	20.0	3101.030690306903	29-04-24 22:10:33.310128
11.999	0.061	250	250	3736.824	5288.292	5038.412	3914.048	3561.248	4702.6	4313.128	4923.16	9.9e+37	9.9e+37	21.2595669	1714421459.7650447	20.0	3101.030690306903	29-04-24 22:10:59.765117
12.599	0.064	250	250	380330.5	382612.3	382682.3	381384.7	455121.4	455826.9	455388.2	455791.1	9.9e+37	9.9e+37	21.1533925	1714421486.2214894	20.0	3101.030690306903	29-04-24 22:11:26.221565
13.199	0.067	250	250	757419.2	760441.0	760833.4	759350.9	907246.9	907522.2	906981.3	907212.1	9.9e+37	9.9e+37	21.3415934	1714421512.6773424	20.0	3101.030690306903	29-04-24 22:11:52.677416
13.798	0.07	250	250	1133928.0	1137700.0	1138409.0	1136743.0	1358670.0	1358512.0	1357879.0	1357957.0	9.9e+37	9.9e+37	21.410971	1714421539.1326048	20.0	3101.030690306903	29-04-24 22:12:19.132676
14.398	0.073	250	250	1510801.0	1515312.0	1516360.0	1514497.0	1810449.0	1809872.0	1809172.0	1809017.0	9.9e+37	9.9e+37	21.5177204	1714421565.5889935	20.0	3101.030690306903	29-04-24 22:12:45.589062
14.998	0.076	250	250	1887349.0	1892620.0	1893979.0	1891932.0	2261873.0	2260845.0	2260092.0	2259712.0	9.9e+37	9.9e+37	21.6886728	1714421592.0449502	20.0	3101.030690306903	29-04-24 22:13:12.045021
15.598	0.079	250	250	2264709.0	2270716.0	2272398.0	2270158.0	2714182.0	2712713.0	2711843.0	2711346.0	9.9e+37	9.9e+37	21.8683453	1714421618.4979208	20.0	3101.030690306903	29-04-24 22:13:38.497990
16.198	0.083	250	250	2641669.0	2648421.0	2650412.0	2647988.0	3166056.0	3164176.0	3163222.0	3162527.0	9.9e+37	9.9e+37	22.0585585	1714421644.953598	20.0	3101.030690306903	29-04-24 22:14:04.953666
16.798	0.086	250	250	3018263.0	3025765.0	3028100.0	3025480.0	3617524.0	3615205.0	3614176.0	3613287.0	9.9e+37	9.9e+37	22.1984635	1714421671.4114459	20.0	3101.030690306903	29-04-24 22:14:31.411516
17.398	0.089	250	250	3395181.0	3403424.0	3406061.0	3403276.0	4069250.0	4066467.0	4065371.0	4064279.0	9.9e+37	9.9e+37	22.3873352	1714421697.8668435	20.0	3101.030690306903	29-04-24 22:14:57.866906
17.998	0.092	250	250	3772068.0	3781060.0	3784054.0	3781038.0	4520836.0	4517660.0	4516474.0	4515211.0	9.9e+37	9.9e+37	22.5674868	1714421724.3197942	20.0	3101.030690306903	29-04-24 22:15:24.319863
18.598	0.095	250	250	4148945.0	4158681.0	4161996.0	4158792.0	4972565.0	4968942.0	4967691.0	4966230.0	9.9e+37	9.9e+37	22.7684326	1714421750.7739534	20.0	3101.030690306903	29-04-24 22:15:50.774022
19.198	0.098	250	250	4525435.0	4535901.0	4539560.0	4536143.0	5423478.0	5419442.0	5418073.0	5416473.0	9.9e+37	9.9e+37	22.8249695	1714421777.2282188	20.0	3101.030690306903	29-04-24 22:16:17.228288
19.798	0.101	250	250	4902543.0	4913773.0	4917726.0	4914132.0	5875437.0	5870935.0	5869529.0	5867703.0	9.9e+37	9.9e+37	22.8537171	1714421803.6835623	20.0	3101.030690306903	29-04-24 22:16:43.683629
20.398	0.105	250	250	5279364.0	5291306.0	5295624.0	5291851.0	6326908.0	6322001.0	6320515.0	6318499.0	9.9e+37	9.9e+37	22.7598083	1714421830.1378646	20.0	3101.030690306903	29-04-24 22:17:10.137931
