# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	ch1a	ch2a	ch3a	ch4a	ch1b	ch2b	ch3b	ch4b	VDC1	temp_pt100	time	Delay	a	
0.078	0.0	250	250	-7448389.0	-7461690.0	-7468612.0	-7466384.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	21.998476	1714049227.7175646	6	12.0	25-04-24 14:47:07.717624
0.6	0.002	250	250	-7153874.0	-7166429.0	-7172887.0	-7170434.0	-8388608.0	-8388608.0	-8388608.0	-8388608.0	9.9e+37	22.0979427	1714049234.487456	6	12.0	25-04-24 14:47:14.487519
1.2	0.005	250	250	-6778844.0	-6790637.0	-6796770.0	-6794525.0	-8125086.0	-8116179.0	-8115243.0	-8111230.0	-1.16090698	22.1001467	1714049241.2696638	6	12.0	25-04-24 14:47:21.269715
1.8	0.008	250	250	-6402949.0	-6414002.0	-6419811.0	-6417733.0	-7674100.0	-7665627.0	-7664729.0	-7660907.0	-1.09646361	22.1736447	1714049248.0547607	6	12.0	25-04-24 14:47:28.054813
2.4	0.012	250	250	-6025708.0	-6036038.0	-6041473.0	-6039619.0	-7221731.0	-7213636.0	-7212862.0	-7209233.0	-1.03184231	22.236602	1714049254.8358567	6	12.0	25-04-24 14:47:34.835910
3.0	0.015	250	250	-5649198.0	-5658775.0	-5663944.0	-5662227.0	-6770716.0	-6763074.0	-6762353.0	-6758899.0	-0.967401429	22.292564	1714049261.6345584	6	12.0	25-04-24 14:47:41.634612
3.6	0.018	250	250	-5272772.0	-5281625.0	-5286434.0	-5284913.0	-6319619.0	-6312418.0	-6311742.0	-6308515.0	-0.902954228	22.3489093	1714049268.4188788	6	12.0	25-04-24 14:47:48.418926
4.2	0.021	250	250	-4895863.0	-4903984.0	-4908447.0	-4907131.0	-5868059.0	-5861292.0	-5860720.0	-5857649.0	-0.838441334	22.3905933	1714049275.1987872	6	12.0	25-04-24 14:47:55.198840
4.8	0.024	250	250	-4519311.0	-4526688.0	-4530821.0	-4529685.0	-5416621.0	-5410262.0	-5409773.0	-5406892.0	-0.773939267	22.4086085	1714049281.9817138	6	12.0	25-04-24 14:48:01.981765
5.4	0.027	250	250	-4142293.0	-4148942.0	-4152764.0	-4151798.0	-4964872.0	-4958979.0	-4958559.0	-4955890.0	-0.7094163	22.5042421	1714049288.7657242	6	12.0	25-04-24 14:48:08.765778
