# 
Voltage 1	Current 1	ch1a avglen	ch1b avglen	temp_pt100	time	VDC10	ch1a	ch2a	ch3a	ch4a	VDC1	ch1b	ch2b	ch3b	ch4b	Delay	a	
5.998	0.03	250	250	22.6126206	1714474856.0738575	-5.98865791	-3765112.0	-3770994.0	-3774499.0	-3773730.0	-0.645174438	-4515346.0	-4509847.0	-4509492.0	-4507003.0	20	1301.0128701287013	30-04-24 13:01:02.514633
6.599	0.033	250	250	22.7766735	1714474882.5728543	-5.38906593	-3388032.0	-3393144.0	-3396338.0	-3395765.0	-0.58061016	-4063418.0	-4058379.0	-4058081.0	-4055788.0	20	1301.0128701287013	30-04-24 13:01:29.015860
7.199	0.036	250	250	22.8045587	1714474909.0727568	-4.79047786	-3011543.0	-3015929.0	-3018797.0	-3018386.0	-0.516128015	-3612122.0	-3607506.0	-3607283.0	-3605193.0	20	1301.0128701287013	30-04-24 13:01:55.512832
7.799	0.04	250	250	22.7339354	1714474935.5726004	-4.19042169	-2634142.0	-2637785.0	-2640316.0	-2640124.0	-0.451495555	-3159675.0	-3155497.0	-3155335.0	-3153427.0	20	1301.0128701287013	30-04-24 13:02:22.014973
8.399	0.043	250	250	22.5696908	1714474962.0722127	-3.5917257	-2257639.0	-2260534.0	-2262730.0	-2262716.0	-0.386989583	-2708209.0	-2704426.0	-2704369.0	-2702665.0	20	1301.0128701287013	30-04-24 13:02:48.514201
8.998	0.046	250	250	22.3794776	1714474988.571672	-2.99330007	-1881251.0	-1883404.0	-1885290.0	-1885457.0	-0.322503295	-2256834.0	-2253508.0	-2253480.0	-2251953.0	20	1301.0128701287013	30-04-24 13:03:15.013243
9.598	0.049	250	250	22.123049	1714475015.0731032	-2.39396805	-1504292.0	-1505724.0	-1507268.0	-1507633.0	-0.257935411	-1804842.0	-1801961.0	-1802040.0	-1800702.0	20	1301.0128701287013	30-04-24 13:03:41.516880
10.198	0.052	250	250	21.9138623	1714475041.5546434	-1.79446683	-1127244.0	-1127927.0	-1129151.0	-1129711.0	-0.193335876	-1352666.0	-1350169.0	-1350366.0	-1349186.0	20	1301.0128701287013	30-04-24 13:04:07.997634
10.799	0.055	250	250	21.6613625	1714475068.0360186	-1.19469828	-750037.5	-749973.7	-750875.8	-751627.0	-0.128711164	-900345.3	-898300.7	-898548.0	-897588.9	20	1301.0128701287013	30-04-24 13:04:34.478795
11.398	0.058	250	250	21.3705327	1714475094.5149415	-0.595788101	-373376.2	-372570.1	-373146.9	-374081.6	-0.0641824536	-448657.9	-447096.9	-447427.3	-446572.6	20	1301.0128701287013	30-04-24 13:05:00.957552
11.998	0.061	250	250	21.3219492	1714475120.994643	0.00346906116	3504.028	5047.792	4795.656	3675.244	0.000376872298	3216.192	4386.364	3994.604	4585.348	20	1301.0128701287013	30-04-24 13:05:27.440012
12.598	0.064	250	250	21.3904643	1714475147.4786034	0.602385938	380167.8	382451.2	382519.6	381219.1	0.0649154689	455031.8	455738.6	455269.8	455683.1	20	1301.0128701287013	30-04-24 13:05:53.920309
13.198	0.067	250	250	21.4705743	1714475173.9585938	1.2017457	757140.7	760163.4	760544.4	759070.0	0.129494634	907063.0	907328.5	906796.2	907022.9	20	1301.0128701287013	30-04-24 13:06:20.402110
13.798	0.07	250	250	21.5040174	1714475200.4386256	1.80039421	1133643.0	1137396.0	1138111.0	1136441.0	0.193984636	1358489.0	1358331.0	1357702.0	1357735.0	20	1301.0128701287013	30-04-24 13:06:46.881354
14.398	0.073	250	250	21.7049631	1714475226.9252512	2.39957821	1510505.0	1514999.0	1516021.0	1514185.0	0.258521899	1810294.0	1809691.0	1808998.0	1808833.0	20	1301.0128701287013	30-04-24 13:07:13.366523
14.997	0.076	250	250	21.8746697	1714475253.403531	2.99835198	1887122.0	1892354.0	1893709.0	1891668.0	0.323025567	2261820.0	2260774.0	2260006.0	2259634.0	20	1301.0128701287013	30-04-24 13:07:39.843349
15.598	0.08	250	250	21.989181	1714475279.8842926	3.59822893	2264438.0	2270409.0	2272089.0	2269859.0	0.387645976	2714205.0	2712701.0	2711880.0	2711350.0	20	1301.0128701287013	30-04-24 13:08:06.325514
16.198	0.083	250	250	22.2137956	1714475306.367531	4.19762422	2641439.0	2648149.0	2650149.0	2647725.0	0.452206861	3166091.0	3164220.0	3163266.0	3162568.0	20	1301.0128701287013	30-04-24 13:08:32.807673
16.798	0.086	250	250	22.3604083	1714475332.8474765	4.79632571	3018013.0	3025468.0	3027786.0	3025172.0	0.51669541	3617518.0	3615184.0	3614169.0	3613277.0	20	1301.0128701287013	30-04-24 13:08:59.291781
17.398	0.089	250	250	22.5699783	1714475359.3320842	5.39551574	3394864.0	3403088.0	3405729.0	3402911.0	0.581227229	4069226.0	4066479.0	4065366.0	4064275.0	20	1301.0128701287013	30-04-24 13:09:25.774066
17.998	0.092	250	250	22.7433263	1714475385.8130462	5.99460419	3771624.0	3780606.0	3783575.0	3780572.0	0.645766529	4521034.0	4517809.0	4516627.0	4515356.0	20	1301.0128701287013	30-04-24 13:09:52.258031
18.598	0.095	250	250	22.7444762	1714475412.2974384	6.59392701	4148581.0	4158286.0	4161575.0	4158383.0	0.710279702	4972623.0	4968994.0	4967742.0	4966277.0	20	1301.0128701287013	30-04-24 13:10:18.738329
19.197	0.098	250	250	22.6633122	1714475438.7755728	7.19226486	4524927.0	4535372.0	4538994.0	4535607.0	0.774728123	5423742.0	5419664.0	5418355.0	5416700.0	20	1301.0128701287013	30-04-24 13:10:45.220096
19.798	0.102	250	250	22.5826272	1714475465.2581136	7.7920336	4902165.0	4913360.0	4917301.0	4913724.0	0.839285756	5875678.0	5871174.0	5869780.0	5867945.0	20	1301.0128701287013	30-04-24 13:11:11.700266
20.398	0.105	250	250	22.5000258	1714475491.7378416	8.39105256	5278924.0	5290829.0	5295130.0	5291343.0	0.903785285	6327167.0	6322242.0	6320755.0	6318744.0	20	1301.0128701287013	30-04-24 13:11:38.187669
20.998	0.108	250	250	22.3835022	1714475518.2257524	8.98968255	5655427.0	5668109.0	5672705.0	5668763.0	0.9682268	6778287.0	6772910.0	6771388.0	6769195.0	20	1301.0128701287013	30-04-24 13:12:04.667383
21.597	0.111	250	250	22.2557671	1714475544.7106416	9.58848894	6032042.0	6045475.0	6050385.0	6046262.0	1.03267908	7229484.0	7223622.0	7222012.0	7219601.0	20	1301.0128701287013	30-04-24 13:12:31.152772
22.197	0.114	250	250	22.029236	1714475571.1920683	10.1864223	6408126.0	6422265.0	6427524.0	6423221.0	1.09702813	7679870.0	7673648.0	7671957.0	7669442.0	20	1301.0128701287013	30-04-24 13:12:57.633185
22.797	0.117	250	250	21.8028007	1714475597.6772828	10.7851319	6784704.0	6799626.0	6805155.0	6800671.0	1.16147992	8130998.0	8124309.0	8122552.0	8119784.0	20	1301.0128701287013	30-04-24 13:13:24.120378
23.397	0.121	250	250	21.4984595	1714475624.1586452	11.3829106	6856199.0	7485707.0	6877226.0	7487279.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1301.0128701287013	30-04-24 13:13:50.590376
23.997	0.124	250	250	21.2693411	1714475650.6277606	11.9695015	6847443.0	7485911.0	6868572.0	7487524.0	9.9e+37	8388607.0	8388607.0	8388607.0	8388607.0	20	1301.0128701287013	30-04-24 13:14:17.059622
