# 
ch2a	ch2a avglen	Delay	a	
-1124600.0	10.0	0.1	14.000000000000002	12-12-23 19:22:06.287655
-1124600.0	19.166666666666664	0.1	14.000000000000002	12-12-23 19:22:06.424504
-1124600.0	28.333333333333332	0.1	14.000000000000002	12-12-23 19:22:06.561174
-1124600.0	37.5	0.1	14.000000000000002	12-12-23 19:22:06.695149
-135300.0	46.666666666666664	0.1	14.000000000000002	12-12-23 19:22:06.830620
-135300.0	55.833333333333336	0.1	14.000000000000002	12-12-23 19:22:06.967340
-135300.0	65.0	0.1	14.000000000000002	12-12-23 19:22:07.103485
-135300.0	74.16666666666667	0.1	14.000000000000002	12-12-23 19:22:07.241201
-24339.8	83.33333333333333	0.1	14.000000000000002	12-12-23 19:22:07.376954
1327950.0	92.5	0.1	14.000000000000002	12-12-23 19:22:07.513067
1327950.0	101.66666666666667	0.1	14.000000000000002	12-12-23 19:22:07.648941
1327950.0	110.83333333333333	0.1	14.000000000000002	12-12-23 19:22:07.784772
1327950.0	120.0	0.1	14.000000000000002	12-12-23 19:22:07.921647
